Time,Temperature,A32,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,9.679523589641107,rbf,linear,0.0,,
2.101010101010101,460.0,9.532130560686538,rbf,linear,0.0,,
2.202020202020202,460.0,9.386325796942678,rbf,linear,0.0,,
2.303030303030303,460.0,9.242152496905133,rbf,linear,0.0,,
2.404040404040404,460.0,9.099646830933956,rbf,linear,0.0,,
2.505050505050505,460.0,8.958836370111804,rbf,linear,0.0,,
2.606060606060606,460.0,8.819738492935814,rbf,linear,0.0,,
2.707070707070707,460.0,8.682358867217726,rbf,linear,0.0,,
2.808080808080808,460.0,8.546690145236184,rbf,linear,0.0,,
2.909090909090909,460.0,8.412711057642612,rbf,linear,0.0,,
3.0101010101010104,460.0,8.280386142410217,rbf,linear,0.0,,
3.111111111111111,460.0,8.149666392099153,rbf,linear,0.0,,
3.212121212121212,460.0,8.020491133860675,rbf,linear,0.0,,
3.313131313131313,460.0,7.892791454535662,rbf,linear,0.0,,
3.4141414141414144,460.0,7.7664954266403115,rbf,linear,0.0,,
3.515151515151515,460.0,7.641535259599796,rbf,linear,0.0,,
3.616161616161616,460.0,7.517856283823421,rbf,linear,0.0,,
3.717171717171717,460.0,7.395427384649591,rbf,linear,0.0,,
3.8181818181818183,460.0,7.274252182898691,rbf,linear,0.0,,
3.919191919191919,460.0,7.154379986231062,rbf,linear,0.0,,
4.020202020202021,460.0,7.035915404827199,rbf,linear,0.0,,
4.121212121212121,460.0,6.919025611776898,rbf,linear,0.0,,
4.222222222222222,460.0,6.803944549554193,rbf,linear,0.0,,
4.3232323232323235,460.0,6.690973873416763,rbf,linear,0.0,,
4.424242424242424,460.0,6.5804809465390255,rbf,linear,0.0,,
4.525252525252525,460.0,6.472894607430601,rbf,linear,0.0,,
4.626262626262626,460.0,6.3686996061459435,rbf,linear,0.0,,
4.727272727272727,460.0,6.2684305194454675,rbf,linear,0.0,,
4.828282828282829,460.0,6.172665652216685,rbf,linear,0.0,,
4.929292929292929,460.0,6.082021006420554,rbf,linear,0.0,,
5.03030303030303,460.0,5.997143952841391,rbf,linear,0.0,,
5.1313131313131315,460.0,5.918705863606801,rbf,linear,0.0,,
5.232323232323232,460.0,5.847392723150278,rbf,linear,0.0,,
