Time,Temperature,A32,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,-3.6584628161638024,rbf,cubic,0.5,,
2.101010101010101,460.0,-3.496449694475727,rbf,cubic,0.5,,
2.202020202020202,460.0,-3.328807481669692,rbf,cubic,0.5,,
2.303030303030303,460.0,-3.1546556656227813,rbf,cubic,0.5,,
2.404040404040404,460.0,-2.9730800160680984,rbf,cubic,0.5,,
2.505050505050505,460.0,-2.783136716813662,rbf,cubic,0.5,,
2.606060606060606,460.0,-2.5838582621794552,rbf,cubic,0.5,,
2.707070707070707,460.0,-2.3742614881969777,rbf,cubic,0.5,,
2.808080808080808,460.0,-2.153358142550438,rbf,cubic,0.5,,
2.909090909090909,460.0,-1.9201684138167217,rbf,cubic,0.5,,
3.0101010101010104,460.0,-1.673737827993062,rbf,cubic,0.5,,
3.111111111111111,460.0,-1.4131578625289918,rbf,cubic,0.5,,
3.212121212121212,460.0,-1.137590506122988,rbf,cubic,0.5,,
3.313131313131313,460.0,-0.8462967870814523,rbf,cubic,0.5,,
3.4141414141414144,460.0,-0.5386689895108474,rbf,cubic,0.5,,
3.515151515151515,460.0,-0.2142658733128768,rbf,cubic,0.5,,
3.616161616161616,460.0,0.127150267949084,rbf,cubic,0.5,,
3.717171717171717,460.0,0.485576384667041,rbf,cubic,0.5,,
3.8181818181818183,460.0,0.8607334031086351,rbf,cubic,0.5,,
3.919191919191919,460.0,1.2520353025484527,rbf,cubic,0.5,,
4.020202020202021,460.0,1.6585649187321791,rbf,cubic,0.5,,
4.121212121212121,460.0,2.079058496509654,rbf,cubic,0.5,,
4.222222222222222,460.0,2.5119003193824607,rbf,cubic,0.5,,
4.3232323232323235,460.0,2.955127816038152,rbf,cubic,0.5,,
4.424242424242424,460.0,3.406446559010574,rbf,cubic,0.5,,
4.525252525252525,460.0,3.8632537221946666,rbf,cubic,0.5,,
4.626262626262626,460.0,4.322668002917932,rbf,cubic,0.5,,
4.727272727272727,460.0,4.781563806475235,rbf,cubic,0.5,,
4.828282828282829,460.0,5.236607610491953,rbf,cubic,0.5,,
4.929292929292929,460.0,5.684294780586687,rbf,cubic,0.5,,
5.03030303030303,460.0,6.12098557775226,rbf,cubic,0.5,,
5.1313131313131315,460.0,6.54293957007653,rbf,cubic,0.5,,
5.232323232323232,460.0,6.946348054171908,rbf,cubic,0.5,,
5.333333333333334,460.0,7.327364357117559,rbf,cubic,0.5,,
5.434343434343434,460.0,7.682132011314752,rbf,cubic,0.5,,
5.5353535353535355,460.0,8.006810780972893,rbf,cubic,0.5,,
5.636363636363637,460.0,8.29760039843408,rbf,cubic,0.5,,
5.737373737373737,460.0,8.550761686169697,rbf,cubic,0.5,,
5.838383838383838,460.0,8.762634553651164,rbf,cubic,0.5,,
5.9393939393939394,460.0,8.929652230124152,rbf,cubic,0.5,,
6.040404040404041,460.0,9.048419165085976,rbf,cubic,0.5,,
6.141414141414141,460.0,9.11829464765898,rbf,cubic,0.5,,
6.242424242424242,460.0,9.142183969662188,rbf,cubic,0.5,,
6.343434343434343,460.0,9.123324434855638,rbf,cubic,0.5,,
6.444444444444445,460.0,9.065045456825704,rbf,cubic,0.5,,
6.545454545454545,460.0,8.970754528279162,rbf,cubic,0.5,,
6.646464646464646,460.0,8.843920185686702,rbf,cubic,0.5,,
6.747474747474747,460.0,8.68805290608139,rbf,cubic,0.5,,
6.848484848484849,460.0,8.50668477080079,rbf,cubic,0.5,,
6.94949494949495,460.0,8.303348548362552,rbf,cubic,0.5,,
7.05050505050505,460.0,8.081556639299723,rbf,cubic,0.5,,
7.151515151515151,460.0,7.844780138417997,rbf,cubic,0.5,,
7.252525252525253,460.0,7.596428140552581,rbf,cubic,0.5,,
7.353535353535354,460.0,7.339827365472084,rbf,cubic,0.5,,
7.454545454545454,460.0,7.0782022124275255,rbf,cubic,0.5,,
7.555555555555555,460.0,6.814655467434305,rbf,cubic,0.5,,
7.656565656565657,460.0,6.552150054810431,rbf,cubic,0.5,,
7.757575757575758,460.0,6.293492412416592,rbf,cubic,0.5,,
7.858585858585858,460.0,6.041318228891538,rbf,cubic,0.5,,
7.959595959595959,460.0,5.798081357747161,rbf,cubic,0.5,,
8.06060606060606,460.0,5.5660057461361445,rbf,cubic,0.5,,
8.161616161616163,460.0,5.346511338004141,rbf,cubic,0.5,,
8.262626262626263,460.0,5.140357170983957,rbf,cubic,0.5,,
8.363636363636363,460.0,4.94810740668288,rbf,cubic,0.5,,
8.464646464646464,460.0,4.770154270353561,rbf,cubic,0.5,,
8.565656565656566,460.0,4.6067320997127865,rbf,cubic,0.5,,
8.666666666666668,460.0,4.457933615574373,rbf,cubic,0.5,,
8.767676767676768,460.0,4.323727371980226,rbf,cubic,0.5,,
8.868686868686869,460.0,4.203975438311393,rbf,cubic,0.5,,
8.969696969696969,460.0,4.098450541494527,rbf,cubic,0.5,,
9.070707070707071,460.0,4.006852106396116,rbf,cubic,0.5,,
9.171717171717171,460.0,3.9288208383635435,rbf,cubic,0.5,,
9.272727272727273,460.0,3.8639516689144053,rbf,cubic,0.5,,
9.373737373737374,460.0,3.8118050227173654,rbf,cubic,0.5,,
9.474747474747474,460.0,3.771916460278382,rbf,cubic,0.5,,
9.575757575757574,460.0,3.743804811310662,rbf,cubic,0.5,,
9.676767676767676,460.0,3.726978946286872,rbf,cubic,0.5,,
9.777777777777779,460.0,3.7209433459481516,rbf,cubic,0.5,,
9.878787878787879,460.0,3.7252026274414094,rbf,cubic,0.5,,
9.97979797979798,460.0,3.739265176491683,rbf,cubic,0.5,,
10.080808080808081,460.0,3.7626460214770434,rbf,cubic,0.5,,
10.181818181818182,460.0,3.7948690699922265,rbf,cubic,0.5,,
10.282828282828282,460.0,3.835468813078892,rbf,cubic,0.5,,
10.383838383838384,460.0,3.883991587742356,rbf,cubic,0.5,,
10.484848484848484,460.0,3.9399964750975145,rbf,cubic,0.5,,
10.585858585858587,460.0,4.003055899698614,rbf,cubic,0.5,,
10.686868686868687,460.0,4.072755985343941,rbf,cubic,0.5,,
10.787878787878787,460.0,4.148696713781926,rbf,cubic,0.5,,
10.88888888888889,460.0,4.230491925168128,rbf,cubic,0.5,,
10.98989898989899,460.0,4.317769192698565,rbf,cubic,0.5,,
11.09090909090909,460.0,4.410169598385893,rbf,cubic,0.5,,
11.191919191919192,460.0,4.507347432373678,rbf,cubic,0.5,,
11.292929292929292,460.0,4.608969834282497,rbf,cubic,0.5,,
11.393939393939394,460.0,4.714716391867626,rbf,cubic,0.5,,
11.494949494949495,460.0,4.824278709507393,rbf,cubic,0.5,,
11.595959595959595,460.0,4.93735995677462,rbf,cubic,0.5,,
11.696969696969697,460.0,5.053674405413946,rbf,cubic,0.5,,
11.797979797979798,460.0,5.172946961460398,rbf,cubic,0.5,,
11.8989898989899,460.0,5.294912697874588,rbf,cubic,0.5,,
12.0,460.0,5.419316391985751,rbf,cubic,0.5,,
2.0,461.4141414141414,-3.527331469116891,rbf,cubic,0.5,,
2.101010101010101,461.4141414141414,-3.375663019171026,rbf,cubic,0.5,,
2.202020202020202,461.4141414141414,-3.2186243831107424,rbf,cubic,0.5,,
