Time,Temperature,Z,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,55.11644543198236,rbf,cubic,0.1,,
2.101010101010101,460.0,54.7003674024497,rbf,cubic,0.1,,
2.202020202020202,460.0,54.24056602098298,rbf,cubic,0.1,,
2.303030303030303,460.0,53.738410143595075,rbf,cubic,0.1,,
2.404040404040404,460.0,53.195015382579946,rbf,cubic,0.1,,
2.505050505050505,460.0,52.611233426545844,rbf,cubic,0.1,,
2.606060606060606,460.0,51.98764662174127,rbf,cubic,0.1,,
2.707070707070707,460.0,51.32456956356929,rbf,cubic,0.1,,
2.808080808080808,460.0,50.62205966464586,rbf,cubic,0.1,,
2.909090909090909,460.0,49.87993881159403,rbf,cubic,0.1,,
3.0101010101010104,460.0,49.09782823863889,rbf,cubic,0.1,,
3.111111111111111,460.0,48.275198554696956,rbf,cubic,0.1,,
3.212121212121212,460.0,47.411436372033954,rbf,cubic,0.1,,
3.313131313131313,460.0,46.50592810615903,rbf,cubic,0.1,,
3.4141414141414144,460.0,45.558160179263936,rbf,cubic,0.1,,
3.515151515151515,460.0,44.56783305444388,rbf,cubic,0.1,,
3.616161616161616,460.0,43.534984354990485,rbf,cubic,0.1,,
3.717171717171717,460.0,42.46011403278645,rbf,cubic,0.1,,
3.8181818181818183,460.0,41.34430255576977,rbf,cubic,0.1,,
3.919191919191919,460.0,40.18931191414393,rbf,cubic,0.1,,
4.020202020202021,460.0,38.997659414291064,rbf,cubic,0.1,,
4.121212121212121,460.0,37.77265605898753,rbf,cubic,0.1,,
4.222222222222222,460.0,36.51840475747581,rbf,cubic,0.1,,
4.3232323232323235,460.0,35.239758189051514,rbf,cubic,0.1,,
4.424242424242424,460.0,33.94224104297103,rbf,cubic,0.1,,
4.525252525252525,460.0,32.63194566580945,rbf,cubic,0.1,,
4.626262626262626,460.0,31.315413144856855,rbf,cubic,0.1,,
4.727272727272727,460.0,29.99951320364306,rbf,cubic,0.1,,
4.828282828282829,460.0,28.69133605055057,rbf,cubic,0.1,,
4.929292929292929,460.0,27.39810785254839,rbf,cubic,0.1,,
5.03030303030303,460.0,26.127139243530024,rbf,cubic,0.1,,
5.1313131313131315,460.0,24.88581358694539,rbf,cubic,0.1,,
5.232323232323232,460.0,23.681618800335393,rbf,cubic,0.1,,
5.333333333333334,460.0,22.522223460074407,rbf,cubic,0.1,,
5.434343434343434,460.0,21.415594591619584,rbf,cubic,0.1,,
5.5353535353535355,460.0,20.370150984418906,rbf,cubic,0.1,,
5.636363636363637,460.0,19.394942156685318,rbf,cubic,0.1,,
5.737373737373737,460.0,18.499839564659364,rbf,cubic,0.1,,
5.838383838383838,460.0,17.69572388369856,rbf,cubic,0.1,,
5.9393939393939394,460.0,16.994650924764404,rbf,cubic,0.1,,
6.040404040404041,460.0,16.409675844102892,rbf,cubic,0.1,,
6.141414141414141,460.0,15.943422521184687,rbf,cubic,0.1,,
6.242424242424242,460.0,15.584570485550902,rbf,cubic,0.1,,
6.343434343434343,460.0,15.322134073902486,rbf,cubic,0.1,,
6.444444444444445,460.0,15.146398133799098,rbf,cubic,0.1,,
6.545454545454545,460.0,15.048791292316869,rbf,cubic,0.1,,
6.646464646464646,460.0,15.021739934202706,rbf,cubic,0.1,,
6.747474747474747,460.0,15.058522071264523,rbf,cubic,0.1,,
6.848484848484849,460.0,15.153139438050903,rbf,cubic,0.1,,
6.94949494949495,460.0,15.300223579521923,rbf,cubic,0.1,,
7.05050505050505,460.0,15.494988100469866,rbf,cubic,0.1,,
7.151515151515151,460.0,15.733235178455363,rbf,cubic,0.1,,
7.252525252525253,460.0,16.011420207639734,rbf,cubic,0.1,,
7.353535353535354,460.0,16.326774113855755,rbf,cubic,0.1,,
7.454545454545454,460.0,16.6774784088,rbf,cubic,0.1,,
7.555555555555555,460.0,17.0628834050221,rbf,cubic,0.1,,
7.656565656565657,460.0,17.48375534141891,rbf,cubic,0.1,,
7.757575757575758,460.0,17.942533902553286,rbf,cubic,0.1,,
7.858585858585858,460.0,18.443578477710577,rbf,cubic,0.1,,
7.959595959595959,460.0,18.993380378149055,rbf,cubic,0.1,,
8.06060606060606,460.0,19.599671879154066,rbf,cubic,0.1,,
8.161616161616163,460.0,20.25687854828069,rbf,cubic,0.1,,
8.262626262626263,460.0,20.949733639514733,rbf,cubic,0.1,,
8.363636363636363,460.0,21.664962367881014,rbf,cubic,0.1,,
8.464646464646464,460.0,22.391442836873953,rbf,cubic,0.1,,
