Time,Temperature,v,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,0.3895802904480719,rbf,linear,0.0,,
2.101010101010101,460.0,0.38695450598387876,rbf,linear,0.0,,
2.202020202020202,460.0,0.3843628345744476,rbf,linear,0.0,,
2.303030303030303,460.0,0.38180575386181503,rbf,linear,0.0,,
2.404040404040404,460.0,0.3792837848884243,rbf,linear,0.0,,
2.505050505050505,460.0,0.37679749604686896,rbf,linear,0.0,,
2.606060606060606,460.0,0.3743475062559099,rbf,linear,0.0,,
2.707070707070707,460.0,0.3719344868454842,rbf,linear,0.0,,
2.808080808080808,460.0,0.36955916145282175,rbf,linear,0.0,,
2.909090909090909,460.0,0.3672223030214439,rbf,linear,0.0,,
3.0101010101010104,460.0,0.36492472677318416,rbf,linear,0.0,,
3.111111111111111,460.0,0.3626672778289084,rbf,linear,0.0,,
3.212121212121212,460.0,0.3604508120516601,rbf,linear,0.0,,
3.313131313131313,460.0,0.3582761687713754,rbf,linear,0.0,,
3.4141414141414144,460.0,0.35614413443924325,rbf,linear,0.0,,
3.515151515151515,460.0,0.3540553970625834,rbf,linear,0.0,,
3.616161616161616,460.0,0.35201049254142097,rbf,linear,0.0,,
3.717171717171717,460.0,0.35000974569417476,rbf,linear,0.0,,
3.8181818181818183,460.0,0.3480532105656333,rbf,linear,0.0,,
3.919191919191919,460.0,0.3461406161094322,rbf,linear,0.0,,
4.020202020202021,460.0,0.3442713239884756,rbf,linear,0.0,,
4.121212121212121,460.0,0.34244430460280434,rbf,linear,0.0,,
4.222222222222222,460.0,0.34065813543198453,rbf,linear,0.0,,
4.3232323232323235,460.0,0.3389110227293592,rbf,linear,0.0,,
4.424242424242424,460.0,0.3372008442747203,rbf,linear,0.0,,
4.525252525252525,460.0,0.33552520813048425,rbf,linear,0.0,,
4.626262626262626,460.0,0.3338815207705178,rbf,linear,0.0,,
4.727272727272727,460.0,0.33226705773222254,rbf,linear,0.0,,
4.828282828282829,460.0,0.33067903082257305,rbf,linear,0.0,,
4.929292929292929,460.0,0.3291146473881109,rbf,linear,0.0,,
5.03030303030303,460.0,0.3275711587327475,rbf,linear,0.0,,
5.1313131313131315,460.0,0.3260458960915462,rbf,linear,0.0,,
5.232323232323232,460.0,0.32453629351518776,rbf,linear,0.0,,
5.333333333333334,460.0,0.32303989764384267,rbf,linear,0.0,,
5.434343434343434,460.0,0.32155436481434846,rbf,linear,0.0,,
5.5353535353535355,460.0,0.32007744643959724,rbf,linear,0.0,,
5.636363636363637,460.0,0.318606964261278,rbf,linear,0.0,,
5.737373737373737,460.0,0.31714077793015577,rbf,linear,0.0,,
5.838383838383838,460.0,0.31567674828547043,rbf,linear,0.0,,
5.9393939393939394,460.0,0.31421270042254074,rbf,linear,0.0,,
6.040404040404041,460.0,0.3132833508388321,rbf,linear,0.0,,
6.141414141414141,460.0,0.3131548423633164,rbf,linear,0.0,,
6.242424242424242,460.0,0.31301928926933387,rbf,linear,0.0,,
6.343434343434343,460.0,0.31287413315734103,rbf,linear,0.0,,
6.444444444444445,460.0,0.3127167082952979,rbf,linear,0.0,,
6.545454545454545,460.0,0.3125442538788507,rbf,linear,0.0,,
6.646464646464646,460.0,0.3123539301817484,rbf,linear,0.0,,
6.747474747474747,460.0,0.312142836023895,rbf,linear,0.0,,
6.848484848484849,460.0,0.3119080261247644,rbf,linear,0.0,,
6.94949494949495,460.0,0.3116465283927574,rbf,linear,0.0,,
7.05050505050505,460.0,0.3113553626706822,rbf,linear,0.0,,
7.151515151515151,460.0,0.3110315636251675,rbf,linear,0.0,,
7.252525252525253,460.0,0.310672211120918,rbf,linear,0.0,,
7.353535353535354,460.0,0.3102744713961311,rbf,linear,0.0,,
7.454545454545454,460.0,0.30983565151999304,rbf,linear,0.0,,
7.555555555555555,460.0,0.30935326788672896,rbf,linear,0.0,,
7.656565656565657,460.0,0.30882512693192077,rbf,linear,0.0,,
7.757575757575758,460.0,0.30824941312930493,rbf,linear,0.0,,
7.858585858585858,460.0,0.30762477623095125,rbf,linear,0.0,,
7.959595959595959,460.0,0.30695040750097524,rbf,linear,0.0,,
8.06060606060606,460.0,0.3071813232049416,rbf,linear,0.0,,
8.161616161616163,460.0,0.30799952102151285,rbf,linear,0.0,,
8.262626262626263,460.0,0.3087691976387917,rbf,linear,0.0,,
8.363636363636363,460.0,0.30949193149171395,rbf,linear,0.0,,
8.464646464646464,460.0,0.3101697880364585,rbf,linear,0.0,,
8.565656565656566,460.0,0.31080522451327725,rbf,linear,0.0,,
8.666666666666668,460.0,0.31140098576127506,rbf,linear,0.0,,
8.767676767676768,460.0,0.3119600012452728,rbf,linear,0.0,,
8.868686868686869,460.0,0.31248529117968005,rbf,linear,0.0,,
8.969696969696969,460.0,0.3129798866853727,rbf,linear,0.0,,
9.070707070707071,460.0,0.31344676608145,rbf,linear,0.0,,
9.171717171717171,460.0,0.3138888071845919,rbf,linear,0.0,,
9.272727272727273,460.0,0.31430875403610026,rbf,linear,0.0,,
9.373737373737374,460.0,0.31470919574131345,rbf,linear,0.0,,
9.474747474747474,460.0,0.31509255491349,rbf,linear,0.0,,
9.575757575757574,460.0,0.31546108336713485,rbf,linear,0.0,,
9.676767676767676,460.0,0.31581686303653206,rbf,linear,0.0,,
9.777777777777779,460.0,0.316161810484948,rbf,linear,0.0,,
9.878787878787879,460.0,0.31649768374637965,rbf,linear,0.0,,
9.97979797979798,460.0,0.31682609056861116,rbf,linear,0.0,,
10.080808080808081,460.0,0.3171484973913754,rbf,linear,0.0,,
