Time,Temperature,A32,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,9.868030115303778,rbf,linear,0.5,,
2.101010101010101,460.0,9.710671070193916,rbf,linear,0.5,,
2.202020202020202,460.0,9.554808849931062,rbf,linear,0.5,,
2.303030303030303,460.0,9.400516064451486,rbf,linear,0.5,,
2.404040404040404,460.0,9.247866695831338,rbf,linear,0.5,,
2.505050505050505,460.0,9.096935775478627,rbf,linear,0.5,,
2.606060606060606,460.0,8.94779903217496,rbf,linear,0.5,,
2.707070707070707,460.0,8.80053252345277,rbf,linear,0.5,,
2.808080808080808,460.0,8.655212268389473,rbf,linear,0.5,,
2.909090909090909,460.0,8.51191390634972,rbf,linear,0.5,,
3.0101010101010104,460.0,8.370712413164757,rbf,linear,0.5,,
3.111111111111111,460.0,8.231681913015436,rbf,linear,0.5,,
3.212121212121212,460.0,8.09489562975382,rbf,linear,0.5,,
3.313131313131313,460.0,7.960426023945151,rbf,linear,0.5,,
3.4141414141414144,460.0,7.828345159568379,rbf,linear,0.5,,
3.515151515151515,460.0,7.698725335157024,rbf,linear,0.5,,
3.616161616161616,460.0,7.571639997076592,rbf,linear,0.5,,
3.717171717171717,460.0,7.447164928322342,rbf,linear,0.5,,
3.8181818181818183,460.0,7.325379678084337,rbf,linear,0.5,,
3.919191919191919,460.0,7.2063691715248925,rbf,linear,0.5,,
4.020202020202021,460.0,7.090225423237585,rbf,linear,0.5,,
4.121212121212121,460.0,6.977049277555859,rbf,linear,0.5,,
4.222222222222222,460.0,6.866952115002481,rbf,linear,0.5,,
4.3232323232323235,460.0,6.760057490396557,rbf,linear,0.5,,
4.424242424242424,460.0,6.65650269220567,rbf,linear,0.5,,
4.525252525252525,460.0,6.556440220648268,rbf,linear,0.5,,
4.626262626262626,460.0,6.4600391632350025,rbf,linear,0.5,,
4.727272727272727,460.0,6.367486397230379,rbf,linear,0.5,,
4.828282828282829,460.0,6.278987472730676,rbf,linear,0.5,,
4.929292929292929,460.0,6.194766937389342,rbf,linear,0.5,,
5.03030303030303,460.0,6.115067768126677,rbf,linear,0.5,,
5.1313131313131315,460.0,6.040149494086468,rbf,linear,0.5,,
5.232323232323232,460.0,5.970284551123076,rbf,linear,0.5,,
5.333333333333334,460.0,5.905752429318361,rbf,linear,0.5,,
5.434343434343434,460.0,5.846831293038964,rbf,linear,0.5,,
5.5353535353535355,460.0,5.7937869951504215,rbf,linear,0.5,,
5.636363636363637,460.0,5.746859781504624,rbf,linear,0.5,,
5.737373737373737,460.0,5.706249459092175,rbf,linear,0.5,,
5.838383838383838,460.0,5.672100299217615,rbf,linear,0.5,,
5.9393939393939394,460.0,5.644487334403551,rbf,linear,0.5,,
6.040404040404041,460.0,5.625302346758456,rbf,linear,0.5,,
6.141414141414141,460.0,5.615403310928171,rbf,linear,0.5,,
6.242424242424242,460.0,5.611769511960424,rbf,linear,0.5,,
6.343434343434343,460.0,5.614144984405521,rbf,linear,0.5,,
6.444444444444445,460.0,5.622204385066804,rbf,linear,0.5,,
6.545454545454545,460.0,5.635567165424381,rbf,linear,0.5,,
6.646464646464646,460.0,5.653813507215451,rbf,linear,0.5,,
6.747474747474747,460.0,5.676500307319623,rbf,linear,0.5,,
6.848484848484849,460.0,5.70317583940295,rbf,linear,0.5,,
6.94949494949495,460.0,5.733392200678181,rbf,linear,0.5,,
7.05050505050505,460.0,5.766715134875719,rbf,linear,0.5,,
7.151515151515151,460.0,5.802731214972398,rbf,linear,0.5,,
7.252525252525253,460.0,5.841052633410713,rbf,linear,0.5,,
7.353535353535354,460.0,5.88131998745974,rbf,linear,0.5,,
7.454545454545454,460.0,5.92320348984875,rbf,linear,0.5,,
7.555555555555555,460.0,5.966403013042066,rbf,linear,0.5,,
