Time,Temperature,Rm,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,1595.9091591290494,rbf,cubic,0.1,,
2.101010101010101,460.0,1625.0496713927198,rbf,cubic,0.1,,
2.202020202020202,460.0,1652.646817659895,rbf,cubic,0.1,,
2.303030303030303,460.0,1678.7528994012232,rbf,cubic,0.1,,
2.404040404040404,460.0,1703.4169165465214,rbf,cubic,0.1,,
2.505050505050505,460.0,1726.6843583925377,rbf,cubic,0.1,,
2.606060606060606,460.0,1748.5970359530693,rbf,cubic,0.1,,
2.707070707070707,460.0,1769.1929718857998,rbf,cubic,0.1,,
2.808080808080808,460.0,1788.506366277474,rbf,cubic,0.1,,
2.909090909090909,460.0,1806.5676581330158,rbf,cubic,0.1,,
3.0101010101010104,460.0,1823.4037028946514,rbf,cubic,0.1,,
3.111111111111111,460.0,1839.0380850557358,rbf,cubic,0.1,,
3.212121212121212,460.0,1853.4915811625008,rbf,cubic,0.1,,
3.313131313131313,460.0,1866.7827814223083,rbf,cubic,0.1,,
3.4141414141414144,460.0,1878.9288671624765,rbf,cubic,0.1,,
3.515151515151515,460.0,1889.9465264163005,rbf,cubic,0.1,,
3.616161616161616,460.0,1899.8529717676329,rbf,cubic,0.1,,
3.717171717171717,460.0,1908.6670053400167,rbf,cubic,0.1,,
3.8181818181818183,460.0,1916.4100589147774,rbf,cubic,0.1,,
3.919191919191919,460.0,1923.1071270049733,rbf,cubic,0.1,,
4.020202020202021,460.0,1928.7875116065154,rbf,cubic,0.1,,
4.121212121212121,460.0,1933.4853119786794,rbf,cubic,0.1,,
4.222222222222222,460.0,1937.2396208023558,rbf,cubic,0.1,,
4.3232323232323235,460.0,1940.0944254266954,rbf,cubic,0.1,,
4.424242424242424,460.0,1942.098252837817,rbf,cubic,0.1,,
4.525252525252525,460.0,1943.303631884987,rbf,cubic,0.1,,
4.626262626262626,460.0,1943.7664701887566,rbf,cubic,0.1,,
4.727272727272727,460.0,1943.545453231629,rbf,cubic,0.1,,
4.828282828282829,460.0,1942.7015699971953,rbf,cubic,0.1,,
4.929292929292929,460.0,1941.2978561421282,rbf,cubic,0.1,,
5.03030303030303,460.0,1939.3994257914346,rbf,cubic,0.1,,
5.1313131313131315,460.0,1937.0738397666885,rbf,cubic,0.1,,
5.232323232323232,460.0,1934.3918331697703,rbf,cubic,0.1,,
5.333333333333334,460.0,1931.4283991936097,rbf,cubic,0.1,,
5.434343434343434,460.0,1928.2641984764616,rbf,cubic,0.1,,
5.5353535353535355,460.0,1924.9872340279362,rbf,cubic,0.1,,
5.636363636363637,460.0,1921.694701571036,rbf,cubic,0.1,,
5.737373737373737,460.0,1918.4948967164535,rbf,cubic,0.1,,
5.838383838383838,460.0,1915.5090383631148,rbf,cubic,0.1,,
5.9393939393939394,460.0,1912.8728580392728,rbf,cubic,0.1,,
6.040404040404041,460.0,1910.7350646172151,rbf,cubic,0.1,,
6.141414141414141,460.0,1909.1539700986032,rbf,cubic,0.1,,
6.242424242424242,460.0,1908.0657073780405,rbf,cubic,0.1,,
6.343434343434343,460.0,1907.413358584836,rbf,cubic,0.1,,
6.444444444444445,460.0,1907.155330799083,rbf,cubic,0.1,,
6.545454545454545,460.0,1907.264052792961,rbf,cubic,0.1,,
6.646464646464646,460.0,1907.7244060986911,rbf,cubic,0.1,,
6.747474747474747,460.0,1908.532039586684,rbf,cubic,0.1,,
6.848484848484849,460.0,1909.6917099168236,rbf,cubic,0.1,,
6.94949494949495,460.0,1911.2157698373856,rbf,cubic,0.1,,
7.05050505050505,460.0,1913.1228984061765,rbf,cubic,0.1,,
7.151515151515151,460.0,1915.4371368363963,rbf,cubic,0.1,,
7.252525252525253,460.0,1918.1872639364103,rbf,cubic,0.1,,
7.353535353535354,460.0,1921.4065172206813,rbf,cubic,0.1,,
7.454545454545454,460.0,1925.1326396643055,rbf,cubic,0.1,,
7.555555555555555,460.0,1929.4082073785405,rbf,cubic,0.1,,
7.656565656565657,460.0,1934.2811704011121,rbf,cubic,0.1,,
7.757575757575758,460.0,1939.8055187449083,rbf,cubic,0.1,,
7.858585858585858,460.0,1946.0419716009094,rbf,cubic,0.1,,
7.959595959595959,460.0,1953.0585827061607,rbf,cubic,0.1,,
8.06060606060606,460.0,1960.923994812682,rbf,cubic,0.1,,
8.161616161616163,460.0,1969.6075185230459,rbf,cubic,0.1,,
8.262626262626263,460.0,1979.0036746630883,rbf,cubic,0.1,,
8.363636363636363,460.0,1989.0121716876722,rbf,cubic,0.1,,
8.464646464646464,460.0,1999.5392876366986,rbf,cubic,0.1,,
8.565656565656566,460.0,2010.4969076803397,rbf,cubic,0.1,,
8.666666666666668,460.0,2021.8014198946623,rbf,cubic,0.1,,
8.767676767676768,460.0,2033.3725520445125,rbf,cubic,0.1,,
8.868686868686869,460.0,2045.1322245328317,rbf,cubic,0.1,,
8.969696969696969,460.0,2057.0034795181487,rbf,cubic,0.1,,
9.070707070707071,460.0,2068.9095278504606,rbf,cubic,0.1,,
9.171717171717171,460.0,2080.7729375017543,rbf,cubic,0.1,,
9.272727272727273,460.0,2092.514971863111,rbf,cubic,0.1,,
9.373737373737374,460.0,2104.0550746766444,rbf,cubic,0.1,,
9.474747474747474,460.0,2115.3104905356295,rbf,cubic,0.1,,
9.575757575757574,460.0,2126.1960053377484,rbf,cubic,0.1,,
9.676767676767676,460.0,2136.623789082731,rbf,cubic,0.1,,
9.777777777777779,460.0,2146.5033232293827,rbf,cubic,0.1,,
9.878787878787879,460.0,2155.741395817983,rbf,cubic,0.1,,
9.97979797979798,460.0,2164.242149224119,rbf,cubic,0.1,,
10.080808080808081,460.0,2171.9071673734697,rbf,cubic,0.1,,
10.181818181818182,460.0,2178.6355912732897,rbf,cubic,0.1,,
10.282828282828282,460.0,2184.324253652831,rbf,cubic,0.1,,
10.383838383838384,460.0,2188.8678252696154,rbf,cubic,0.1,,
10.484848484848484,460.0,2192.1589669904442,rbf,cubic,0.1,,
10.585858585858587,460.0,2194.08848308783,rbf,cubic,0.1,,
10.686868686868687,460.0,2194.5454723088133,rbf,cubic,0.1,,
10.787878787878787,460.0,2193.4174741963166,rbf,cubic,0.1,,
10.88888888888889,460.0,2190.590608889891,rbf,cubic,0.1,,
10.98989898989899,460.0,2185.9497092305974,rbf,cubic,0.1,,
11.09090909090909,460.0,2179.3784444650646,rbf,cubic,0.1,,
11.191919191919192,460.0,2170.759435207014,rbf,cubic,0.1,,
11.292929292929292,460.0,2159.9743595903346,rbf,cubic,0.1,,
11.393939393939394,460.0,2146.904050752212,rbf,cubic,0.1,,
11.494949494949495,460.0,2131.4285859318475,rbf,cubic,0.1,,
