Time,Temperature,HV,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,837.3694624443918,rbf,cubic,1.0,,
2.101010101010101,460.0,830.4482779329683,rbf,cubic,1.0,,
2.202020202020202,460.0,823.7886914855898,rbf,cubic,1.0,,
2.303030303030303,460.0,817.3986273400492,rbf,cubic,1.0,,
2.404040404040404,460.0,811.2854252232822,rbf,cubic,1.0,,
2.505050505050505,460.0,805.4557597418304,rbf,cubic,1.0,,
2.606060606060606,460.0,799.9155507644408,rbf,cubic,1.0,,
2.707070707070707,460.0,794.669863658177,rbf,cubic,1.0,,
2.808080808080808,460.0,789.7227981743137,rbf,cubic,1.0,,
2.909090909090909,460.0,785.0773647971192,rbf,cubic,1.0,,
3.0101010101010104,460.0,780.7353475251687,rbf,cubic,1.0,,
3.111111111111111,460.0,776.697152427978,rbf,cubic,1.0,,
3.212121212121212,460.0,772.9616420010271,rbf,cubic,1.0,,
3.313131313131313,460.0,769.5259564222689,rbf,cubic,1.0,,
3.4141414141414144,460.0,766.3853243597528,rbf,cubic,1.0,,
3.515151515151515,460.0,763.5328679945084,rbf,cubic,1.0,,
3.616161616161616,460.0,760.9594092878336,rbf,cubic,1.0,,
3.717171717171717,460.0,758.653286957162,rbf,cubic,1.0,,
3.8181818181818183,460.0,756.6001956718605,rbf,cubic,1.0,,
3.919191919191919,460.0,754.783060060404,rbf,cubic,1.0,,
4.020202020202021,460.0,753.1819556710768,rbf,cubic,1.0,,
4.121212121212121,460.0,751.7740867071757,rbf,cubic,1.0,,
4.222222222222222,460.0,750.5338262298319,rbf,cubic,1.0,,
4.3232323232323235,460.0,749.4328191353985,rbf,cubic,1.0,,
4.424242424242424,460.0,748.4401424898635,rbf,cubic,1.0,,
4.525252525252525,460.0,747.5225127621624,rbf,cubic,1.0,,
4.626262626262626,460.0,746.6445259495454,rbf,cubic,1.0,,
4.727272727272727,460.0,745.7689149114585,rbf,cubic,1.0,,
4.828282828282829,460.0,744.8568083449395,rbf,cubic,1.0,,
4.929292929292929,460.0,743.867977342176,rbf,cubic,1.0,,
5.03030303030303,460.0,742.7610578521092,rbf,cubic,1.0,,
5.1313131313131315,460.0,741.4937401736165,rbf,cubic,1.0,,
5.232323232323232,460.0,740.0229195551882,rbf,cubic,1.0,,
5.333333333333334,460.0,738.3048049574365,rbf,cubic,1.0,,
5.434343434343434,460.0,736.294986055532,rbf,cubic,1.0,,
5.5353535353535355,460.0,733.9484616396737,rbf,cubic,1.0,,
