Time,Temperature,At,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,10.145562550572976,rbf,cubic,0.1,,
2.101010101010101,460.0,10.082216903531773,rbf,cubic,0.1,,
2.202020202020202,460.0,10.014072818359272,rbf,cubic,0.1,,
2.303030303030303,460.0,9.941261630579737,rbf,cubic,0.1,,
2.404040404040404,460.0,9.863944657728723,rbf,cubic,0.1,,
2.505050505050505,460.0,9.782316904870239,rbf,cubic,0.1,,
2.606060606060606,460.0,9.696610557903213,rbf,cubic,0.1,,
2.707070707070707,460.0,9.607098082804185,rbf,cubic,0.1,,
2.808080808080808,460.0,9.51409471733336,rbf,cubic,0.1,,
2.909090909090909,460.0,9.417960115026496,rbf,cubic,0.1,,
3.0101010101010104,460.0,9.319098884953286,rbf,cubic,0.1,,
3.111111111111111,460.0,9.21795977172237,rbf,cubic,0.1,,
3.212121212121212,460.0,9.115033246912974,rbf,cubic,0.1,,
3.313131313131313,460.0,9.010847344024931,rbf,cubic,0.1,,
3.4141414141414144,460.0,8.905961670793731,rbf,cubic,0.1,,
3.515151515151515,460.0,8.80095967666287,rbf,cubic,0.1,,
3.616161616161616,460.0,8.696439431369255,rbf,cubic,0.1,,
3.717171717171717,460.0,8.593003361851943,rbf,cubic,0.1,,
3.8181818181818183,460.0,8.491247563781075,rbf,cubic,0.1,,
3.919191919191919,460.0,8.39175140561168,rbf,cubic,0.1,,
4.020202020202021,460.0,8.295068132685156,rbf,cubic,0.1,,
4.121212121212121,460.0,8.201717028533594,rbf,cubic,0.1,,
4.222222222222222,460.0,8.112177403516219,rbf,cubic,0.1,,
4.3232323232323235,460.0,8.026884297825173,rbf,cubic,0.1,,
4.424242424242424,460.0,7.946225376337215,rbf,cubic,0.1,,
4.525252525252525,460.0,7.870538134605649,rbf,cubic,0.1,,
4.626262626262626,460.0,7.800106290561434,rbf,cubic,0.1,,
4.727272727272727,460.0,7.735154135322734,rbf,cubic,0.1,,
4.828282828282829,460.0,7.675837655271292,rbf,cubic,0.1,,
4.929292929292929,460.0,7.622231389946804,rbf,cubic,0.1,,
5.03030303030303,460.0,7.574310224007298,rbf,cubic,0.1,,
5.1313131313131315,460.0,7.531925602442883,rbf,cubic,0.1,,
5.232323232323232,460.0,7.49477599750204,rbf,cubic,0.1,,
5.333333333333334,460.0,7.462371848202661,rbf,cubic,0.1,,
5.434343434343434,460.0,7.433995648658056,rbf,cubic,0.1,,
5.5353535353535355,460.0,7.408658381220173,rbf,cubic,0.1,,
5.636363636363637,460.0,7.385054052731611,rbf,cubic,0.1,,
5.737373737373737,460.0,7.361514640039212,rbf,cubic,0.1,,
5.838383838383838,460.0,7.335968190260618,rbf,cubic,0.1,,
5.9393939393939394,460.0,7.305903035069498,rbf,cubic,0.1,,
6.040404040404041,460.0,7.268414422523268,rbf,cubic,0.1,,
6.141414141414141,460.0,7.222971401454106,rbf,cubic,0.1,,
6.242424242424242,460.0,7.172268054978875,rbf,cubic,0.1,,
6.343434343434343,460.0,7.118771924587213,rbf,cubic,0.1,,
6.444444444444445,460.0,7.064498944863733,rbf,cubic,0.1,,
6.545454545454545,460.0,7.011047226381997,rbf,cubic,0.1,,
6.646464646464646,460.0,6.9596396220457795,rbf,cubic,0.1,,
6.747474747474747,460.0,6.911172793364768,rbf,cubic,0.1,,
6.848484848484849,460.0,6.866270677448845,rbf,cubic,0.1,,
6.94949494949495,460.0,6.825340665397044,rbf,cubic,0.1,,
7.05050505050505,460.0,6.7886312980235894,rbf,cubic,0.1,,
7.151515151515151,460.0,6.756290737735748,rbf,cubic,0.1,,
7.252525252525253,460.0,6.72842559062344,rbf,cubic,0.1,,
7.353535353535354,460.0,6.705159773699787,rbf,cubic,0.1,,
7.454545454545454,460.0,6.6866930295953475,rbf,cubic,0.1,,
7.555555555555555,460.0,6.673358401931811,rbf,cubic,0.1,,
7.656565656565657,460.0,6.665677553569993,rbf,cubic,0.1,,
7.757575757575758,460.0,6.664412329617948,rbf,cubic,0.1,,
7.858585858585858,460.0,6.67061056254096,rbf,cubic,0.1,,
7.959595959595959,460.0,6.685643925510971,rbf,cubic,0.1,,
8.06060606060606,460.0,6.711052757974929,rbf,cubic,0.1,,
8.161616161616163,460.0,6.746006870201555,rbf,cubic,0.1,,
8.262626262626263,460.0,6.787939985572798,rbf,cubic,0.1,,
8.363636363636363,460.0,6.834595744588418,rbf,cubic,0.1,,
8.464646464646464,460.0,6.88406347624136,rbf,cubic,0.1,,
8.565656565656566,460.0,6.9347512973028484,rbf,cubic,0.1,,
8.666666666666668,460.0,6.98535335207774,rbf,cubic,0.1,,
8.767676767676768,460.0,7.034813848662327,rbf,cubic,0.1,,
8.868686868686869,460.0,7.082290298556058,rbf,cubic,0.1,,
8.969696969696969,460.0,7.127117907917515,rbf,cubic,0.1,,
9.070707070707071,460.0,7.168776522627152,rbf,cubic,0.1,,
9.171717171717171,460.0,7.206860996061226,rbf,cubic,0.1,,
9.272727272727273,460.0,7.2410553924951655,rbf,cubic,0.1,,
9.373737373737374,460.0,7.271111088995774,rbf,cubic,0.1,,
9.474747474747474,460.0,7.296828596543445,rbf,cubic,0.1,,
9.575757575757574,460.0,7.318042772968804,rbf,cubic,0.1,,
9.676767676767676,460.0,7.334611025689458,rbf,cubic,0.1,,
9.777777777777779,460.0,7.3464040801249055,rbf,cubic,0.1,,
9.878787878787879,460.0,7.353298902030433,rbf,cubic,0.1,,
9.97979797979798,460.0,7.355173394616787,rbf,cubic,0.1,,
10.080808080808081,460.0,7.3519025340492385,rbf,cubic,0.1,,
