Time,Temperature,v,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,0.2831401193125179,rbf,cubic,0.0,,
2.101010101010101,460.0,0.28680294647268295,rbf,cubic,0.0,,
2.202020202020202,460.0,0.29024850923006246,rbf,cubic,0.0,,
2.303030303030303,460.0,0.2934838698952358,rbf,cubic,0.0,,
2.404040404040404,460.0,0.2965157652627702,rbf,cubic,0.0,,
2.505050505050505,460.0,0.299350581074848,rbf,cubic,0.0,,
2.606060606060606,460.0,0.3019943305818371,rbf,cubic,0.0,,
2.707070707070707,460.0,0.30445263902620406,rbf,cubic,0.0,,
2.808080808080808,460.0,0.306730736137743,rbf,cubic,0.0,,
2.909090909090909,460.0,0.3088334589298515,rbf,cubic,0.0,,
3.0101010101010104,460.0,0.3107652671739696,rbf,cubic,0.0,,
3.111111111111111,460.0,0.3125302738322459,rbf,cubic,0.0,,
3.212121212121212,460.0,0.3141322923633729,rbf,cubic,0.0,,
3.313131313131313,460.0,0.31557490209719086,rbf,cubic,0.0,,
3.4141414141414144,460.0,0.3168615317321077,rbf,cubic,0.0,,
3.515151515151515,460.0,0.31799555942785657,rbf,cubic,0.0,,
3.616161616161616,460.0,0.31898042601710913,rbf,cubic,0.0,,
3.717171717171717,460.0,0.3198197557425385,rbf,cubic,0.0,,
3.8181818181818183,460.0,0.32051747697773386,rbf,cubic,0.0,,
3.919191919191919,460.0,0.3210779340439169,rbf,cubic,0.0,,
4.020202020202021,460.0,0.32150598091445287,rbf,cubic,0.0,,
4.121212121212121,460.0,0.3218070485680512,rbf,cubic,0.0,,
4.222222222222222,460.0,0.3219871799668087,rbf,cubic,0.0,,
4.3232323232323235,460.0,0.32205302969397515,rbf,cubic,0.0,,
4.424242424242424,460.0,0.32201182851049986,rbf,cubic,0.0,,
4.525252525252525,460.0,0.32187131573559974,rbf,cubic,0.0,,
4.626262626262626,460.0,0.3216396438605621,rbf,cubic,0.0,,
4.727272727272727,460.0,0.3213252599517891,rbf,cubic,0.0,,
4.828282828282829,460.0,0.32093676735498283,rbf,cubic,0.0,,
4.929292929292929,460.0,0.3204827694316904,rbf,cubic,0.0,,
5.03030303030303,460.0,0.3199716951333336,rbf,cubic,0.0,,
5.1313131313131315,460.0,0.3194116047352618,rbf,cubic,0.0,,
5.232323232323232,460.0,0.318809973510306,rbf,cubic,0.0,,
5.333333333333334,460.0,0.318173451870935,rbf,cubic,0.0,,
5.434343434343434,460.0,0.3175076027270987,rbf,cubic,0.0,,
5.5353535353535355,460.0,0.3168166204417606,rbf,cubic,0.0,,
5.636363636363637,460.0,0.3161030404725452,rbf,cubic,0.0,,
5.737373737373737,460.0,0.315367453868815,rbf,cubic,0.0,,
5.838383838383838,460.0,0.31460824521139563,rbf,cubic,0.0,,
5.9393939393939394,460.0,0.3138213751062521,rbf,cubic,0.0,,
6.040404040404041,460.0,0.3130005722193377,rbf,cubic,0.0,,
6.141414141414141,460.0,0.31215030537526345,rbf,cubic,0.0,,
6.242424242424242,460.0,0.3112898069834408,rbf,cubic,0.0,,
6.343434343434343,460.0,0.3104369556060213,rbf,cubic,0.0,,
6.444444444444445,460.0,0.3096073045681505,rbf,cubic,0.0,,
6.545454545454545,460.0,0.308814334693349,rbf,cubic,0.0,,
6.646464646464646,460.0,0.3080697456346514,rbf,cubic,0.0,,
6.747474747474747,460.0,0.30738376108015103,rbf,cubic,0.0,,
6.848484848484849,460.0,0.3067654249066838,rbf,cubic,0.0,,
6.94949494949495,460.0,0.3062228693973295,rbf,cubic,0.0,,
7.05050505050505,460.0,0.3057635418013097,rbf,cubic,0.0,,
7.151515151515151,460.0,0.30539438084450105,rbf,cubic,0.0,,
7.252525252525253,460.0,0.3051219396804756,rbf,cubic,0.0,,
7.353535353535354,460.0,0.3049524559389121,rbf,cubic,0.0,,
7.454545454545454,460.0,0.3048918729645488,rbf,cubic,0.0,,
7.555555555555555,460.0,0.30494581914677676,rbf,cubic,0.0,,
7.656565656565657,460.0,0.30511955450652073,rbf,cubic,0.0,,
7.757575757575758,460.0,0.30541789542194075,rbf,cubic,0.0,,
7.858585858585858,460.0,0.3058451293948008,rbf,cubic,0.0,,
7.959595959595959,460.0,0.30640493185291084,rbf,cubic,0.0,,
8.06060606060606,460.0,0.3070999495608802,rbf,cubic,0.0,,
8.161616161616163,460.0,0.3079269156640178,rbf,cubic,0.0,,
8.262626262626263,460.0,0.30887782137435,rbf,cubic,0.0,,
8.363636363636363,460.0,0.30994381053905556,rbf,cubic,0.0,,
8.464646464646464,460.0,0.3111153166709068,rbf,cubic,0.0,,
8.565656565656566,460.0,0.31238211948105854,rbf,cubic,0.0,,
8.666666666666668,460.0,0.31373341699789287,rbf,cubic,0.0,,
8.767676767676768,460.0,0.3151579062123994,rbf,cubic,0.0,,
8.868686868686869,460.0,0.3166438657217149,rbf,cubic,0.0,,
8.969696969696969,460.0,0.31817923506473617,rbf,cubic,0.0,,
9.070707070707071,460.0,0.31975168697273615,rbf,cubic,0.0,,
9.171717171717171,460.0,0.3213486902754285,rbf,cubic,0.0,,
9.272727272727273,460.0,0.3229575625043255,rbf,cubic,0.0,,
9.373737373737374,460.0,0.3245655122272092,rbf,cubic,0.0,,
9.474747474747474,460.0,0.3261596718205088,rbf,cubic,0.0,,
9.575757575757574,460.0,0.32772712178107716,rbf,cubic,0.0,,
9.676767676767676,460.0,0.32925490785634165,rbf,cubic,0.0,,
9.777777777777779,460.0,0.33073005229623403,rbf,cubic,0.0,,
9.878787878787879,460.0,0.3321395604559515,rbf,cubic,0.0,,
