Time,Temperature,HV,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,710.2331637090342,rbf,linear,0.0,,
2.101010101010101,460.0,706.4162533337326,rbf,linear,0.0,,
2.202020202020202,460.0,702.6525956937213,rbf,linear,0.0,,
2.303030303030303,460.0,698.9421476689765,rbf,linear,0.0,,
2.404040404040404,460.0,695.2849324008156,rbf,linear,0.0,,
2.505050505050505,460.0,691.6810549069019,rbf,linear,0.0,,
2.606060606060606,460.0,688.1307171818797,rbf,linear,0.0,,
2.707070707070707,460.0,684.6342315516481,rbf,linear,0.0,,
2.808080808080808,460.0,681.1920305710893,rbf,linear,0.0,,
2.909090909090909,460.0,677.8046711975397,rbf,linear,0.0,,
3.0101010101010104,460.0,674.4728303783227,rbf,linear,0.0,,
3.111111111111111,460.0,671.1972886491399,rbf,linear,0.0,,
3.212121212121212,460.0,667.9788980014624,rbf,linear,0.0,,
3.313131313131313,460.0,664.818530359067,rbf,linear,0.0,,
3.4141414141414144,460.0,661.7170037732614,rbf,linear,0.0,,
3.515151515151515,460.0,658.6749851579438,rbf,linear,0.0,,
3.616161616161616,460.0,655.6928711679351,rbf,linear,0.0,,
3.717171717171717,460.0,652.7706525256167,rbf,linear,0.0,,
3.8181818181818183,460.0,649.9077711566703,rbf,linear,0.0,,
3.919191919191919,460.0,647.1029829159102,rbf,linear,0.0,,
4.020202020202021,460.0,644.354240267737,rbf,linear,0.0,,
4.121212121212121,460.0,641.6586080661008,rbf,linear,0.0,,
4.222222222222222,460.0,639.0122213414835,rbf,linear,0.0,,
4.3232323232323235,460.0,636.4102875780591,rbf,linear,0.0,,
4.424242424242424,460.0,633.8471290516724,rbf,linear,0.0,,
4.525252525252525,460.0,631.3162553348827,rbf,linear,0.0,,
4.626262626262626,460.0,628.8104534710038,rbf,linear,0.0,,
4.727272727272727,460.0,626.3218839830415,rbf,linear,0.0,,
4.828282828282829,460.0,623.8421742348588,rbf,linear,0.0,,
4.929292929292929,460.0,621.3625055313233,rbf,linear,0.0,,
5.03030303030303,460.0,618.8736954643209,rbf,linear,0.0,,
5.1313131313131315,460.0,616.3662813450821,rbf,linear,0.0,,
5.232323232323232,460.0,613.8306133882696,rbf,linear,0.0,,
5.333333333333334,460.0,611.2569671439917,rbf,linear,0.0,,
5.434343434343434,460.0,608.6356831604244,rbf,linear,0.0,,
5.5353535353535355,460.0,605.9573377905944,rbf,linear,0.0,,
5.636363636363637,460.0,603.2129425196803,rbf,linear,0.0,,
5.737373737373737,460.0,600.3941608464244,rbf,linear,0.0,,
5.838383838383838,460.0,597.4935230764735,rbf,linear,0.0,,
5.9393939393939394,460.0,594.5046126163909,rbf,linear,0.0,,
6.040404040404041,460.0,593.2016254671937,rbf,linear,0.0,,
6.141414141414141,460.0,594.4702712495558,rbf,linear,0.0,,
6.242424242424242,460.0,595.6385770578872,rbf,linear,0.0,,
6.343434343434343,460.0,596.7047459277,rbf,linear,0.0,,
6.444444444444445,460.0,597.6677793470337,rbf,linear,0.0,,
6.545454545454545,460.0,598.5271879626596,rbf,linear,0.0,,
6.646464646464646,460.0,599.2826769499812,rbf,linear,0.0,,
6.747474747474747,460.0,599.9338385187452,rbf,linear,0.0,,
6.848484848484849,460.0,600.4798798822226,rbf,linear,0.0,,
6.94949494949495,460.0,600.9194087697359,rbf,linear,0.0,,
7.05050505050505,460.0,601.2502923021482,rbf,linear,0.0,,
7.151515151515151,460.0,601.4695999505533,rbf,linear,0.0,,
7.252525252525253,460.0,601.5736374345013,rbf,linear,0.0,,
7.353535353535354,460.0,601.5580749696579,rbf,linear,0.0,,
7.454545454545454,460.0,601.418168956351,rbf,linear,0.0,,
7.555555555555555,460.0,601.1490697777756,rbf,linear,0.0,,
7.656565656565657,460.0,600.7461992611209,rbf,linear,0.0,,
7.757575757575758,460.0,600.2056701573983,rbf,linear,0.0,,
7.858585858585858,460.0,599.5247088399041,rbf,linear,0.0,,
7.959595959595959,460.0,598.7020347004936,rbf,linear,0.0,,
8.06060606060606,460.0,599.0850720087975,rbf,linear,0.0,,
