Time,Temperature,E,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,220.92967657442767,rbf,linear,0.0,,
2.101010101010101,460.0,219.46400260402407,rbf,linear,0.0,,
2.202020202020202,460.0,218.0151724946911,rbf,linear,0.0,,
2.303030303030303,460.0,216.58345728328123,rbf,linear,0.0,,
2.404040404040404,460.0,215.16918873615109,rbf,linear,0.0,,
2.505050505050505,460.0,213.7727689553886,rbf,linear,0.0,,
2.606060606060606,460.0,212.3946798523498,rbf,linear,0.0,,
2.707070707070707,460.0,211.0354918274362,rbf,linear,0.0,,
2.808080808080808,460.0,209.6958707270318,rbf,linear,0.0,,
2.909090909090909,460.0,208.37658183524314,rbf,linear,0.0,,
3.0101010101010104,460.0,207.0784893239647,rbf,linear,0.0,,
3.111111111111111,460.0,205.80254928050883,rbf,linear,0.0,,
3.212121212121212,460.0,204.54979424340658,rbf,linear,0.0,,
3.313131313131313,460.0,203.32130722820273,rbf,linear,0.0,,
3.4141414141414144,460.0,202.11818366822496,rbf,linear,0.0,,
3.515151515151515,460.0,200.94148067549582,rbf,linear,0.0,,
3.616161616161616,460.0,199.79215461693167,rbf,linear,0.0,,
3.717171717171717,460.0,198.6709901133053,rbf,linear,0.0,,
3.8181818181818183,460.0,197.57852587894885,rbf,linear,0.0,,
3.919191919191919,460.0,196.5149847614605,rbf,linear,0.0,,
4.020202020202021,460.0,195.48021622368745,rbf,linear,0.0,,
4.121212121212121,460.0,194.47365877848264,rbf,linear,0.0,,
4.222222222222222,460.0,193.4943274113406,rbf,linear,0.0,,
4.3232323232323235,460.0,192.5408272730973,rbf,linear,0.0,,
4.424242424242424,460.0,191.61139085417298,rbf,linear,0.0,,
4.525252525252525,460.0,190.70393255722448,rbf,linear,0.0,,
4.626262626262626,460.0,189.81611286092524,rbf,linear,0.0,,
4.727272727272727,460.0,188.94540433787117,rbf,linear,0.0,,
4.828282828282829,460.0,188.0891533213704,rbf,linear,0.0,,
4.929292929292929,460.0,187.24463335593404,rbf,linear,0.0,,
5.03030303030303,460.0,186.40908903294815,rbf,linear,0.0,,
5.1313131313131315,460.0,185.57977089698048,rbf,linear,0.0,,
5.232323232323232,460.0,184.7539635332932,rbf,linear,0.0,,
5.333333333333334,460.0,183.929009627152,rbf,linear,0.0,,
5.434343434343434,460.0,183.1023327453364,rbf,linear,0.0,,
5.5353535353535355,460.0,182.27146090749594,rbf,linear,0.0,,
5.636363636363637,460.0,181.4340518071275,rbf,linear,0.0,,
5.737373737373737,460.0,180.5879189925614,rbf,linear,0.0,,
5.838383838383838,460.0,179.7310567116262,rbf,linear,0.0,,
5.9393939393939394,460.0,178.8616598423429,rbf,linear,0.0,,
6.040404040404041,460.0,178.36598385741516,rbf,linear,0.0,,
6.141414141414141,460.0,178.43656940031548,rbf,linear,0.0,,
6.242424242424242,460.0,178.49045199686356,rbf,linear,0.0,,
6.343434343434343,460.0,178.52660231210288,rbf,linear,0.0,,
6.444444444444445,460.0,178.54410856648346,rbf,linear,0.0,,
6.545454545454545,460.0,178.54212432780218,rbf,linear,0.0,,
6.646464646464646,460.0,178.51981331184624,rbf,linear,0.0,,
6.747474747474747,460.0,178.47629655092265,rbf,linear,0.0,,
6.848484848484849,460.0,178.4106067315949,rbf,linear,0.0,,
6.94949494949495,460.0,178.3216536329478,rbf,linear,0.0,,
7.05050505050505,460.0,178.20820373016795,rbf,linear,0.0,,
7.151515151515151,460.0,178.06887632424386,rbf,linear,0.0,,
7.252525252525253,460.0,177.90215798800105,rbf,linear,0.0,,
7.353535353535354,460.0,177.706436497076,rbf,linear,0.0,,
7.454545454545454,460.0,177.48005447615225,rbf,linear,0.0,,
7.555555555555555,460.0,177.22138149118769,rbf,linear,0.0,,
7.656565656565657,460.0,176.92890115688343,rbf,linear,0.0,,
7.757575757575758,460.0,176.60130717212243,rbf,linear,0.0,,
7.858585858585858,460.0,176.23759955072128,rbf,linear,0.0,,
7.959595959595959,460.0,175.83717047199852,rbf,linear,0.0,,
8.06060606060606,460.0,175.8577457223057,rbf,linear,0.0,,
8.161616161616163,460.0,176.14704038981554,rbf,linear,0.0,,
8.262626262626263,460.0,176.4006356728228,rbf,linear,0.0,,
8.363636363636363,460.0,176.61982146010982,rbf,linear,0.0,,
8.464646464646464,460.0,176.80628230558915,rbf,linear,0.0,,
8.565656565656566,460.0,176.96201500354832,rbf,linear,0.0,,
8.666666666666668,460.0,177.08923718440457,rbf,linear,0.0,,
8.767676767676768,460.0,177.19029680057076,rbf,linear,0.0,,
8.868686868686869,460.0,177.26759013677477,rbf,linear,0.0,,
8.969696969696969,460.0,177.3234930919488,rbf,linear,0.0,,
9.070707070707071,460.0,177.3603077105453,rbf,linear,0.0,,
9.171717171717171,460.0,177.3802237678733,rbf,linear,0.0,,
9.272727272727273,460.0,177.38529380352117,rbf,linear,0.0,,
9.373737373737374,460.0,177.37741929042116,rbf,linear,0.0,,
9.474747474747474,460.0,177.3583454533284,rbf,linear,0.0,,
9.575757575757574,460.0,177.329662415699,rbf,linear,0.0,,
9.676767676767676,460.0,177.29281069342906,rbf,linear,0.0,,
9.777777777777779,460.0,177.2490894504422,rbf,linear,0.0,,
9.878787878787879,460.0,177.19966631325605,rbf,linear,0.0,,
9.97979797979798,460.0,177.1455878734006,rbf,linear,0.0,,
10.080808080808081,460.0,177.0877902753996,rbf,linear,0.0,,
10.181818181818182,460.0,177.02710949510595,rbf,linear,0.0,,
10.282828282828282,460.0,176.96429106626505,rbf,linear,0.0,,
10.383838383838384,460.0,176.89999912232028,rbf,linear,0.0,,
10.484848484848484,460.0,176.83482469556978,rbf,linear,0.0,,
10.585858585858587,460.0,176.76929326550248,rbf,linear,0.0,,
10.686868686868687,460.0,176.7038715795171,rbf,linear,0.0,,
10.787878787878787,460.0,176.63897378771713,rbf,linear,0.0,,
10.88888888888889,460.0,176.57496694315947,rbf,linear,0.0,,
10.98989898989899,460.0,176.51217592277644,rbf,linear,0.0,,
11.09090909090909,460.0,176.45088782430085,rbf,linear,0.0,,
11.191919191919192,460.0,176.3913558923552,rbf,linear,0.0,,
11.292929292929292,460.0,176.33380302342175,rbf,linear,0.0,,
11.393939393939394,460.0,176.27842489533927,rbf,linear,0.0,,
11.494949494949495,460.0,176.225392762703,rbf,linear,0.0,,
11.595959595959595,460.0,176.17485595533856,rbf,linear,0.0,,
