Time,Temperature,HV,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,591.6375039858443,rbf,thin_plate,1.0,,
2.101010101010101,460.0,595.9711762918657,rbf,thin_plate,1.0,,
2.202020202020202,460.0,600.1922872709009,rbf,thin_plate,1.0,,
2.303030303030303,460.0,604.3111922463655,rbf,thin_plate,1.0,,
2.404040404040404,460.0,608.3380591863947,rbf,thin_plate,1.0,,
2.505050505050505,460.0,612.2828013360602,rbf,thin_plate,1.0,,
2.606060606060606,460.0,616.1550015026032,rbf,thin_plate,1.0,,
2.707070707070707,460.0,619.9638267788891,rbf,thin_plate,1.0,,
2.808080808080808,460.0,623.7179322524768,rbf,thin_plate,1.0,,
2.909090909090909,460.0,627.4253520212599,rbf,thin_plate,1.0,,
3.0101010101010104,460.0,631.0933756793412,rbf,thin_plate,1.0,,
3.111111111111111,460.0,634.7284084412671,rbf,thin_plate,1.0,,
3.212121212121212,460.0,638.3358133696152,rbf,thin_plate,1.0,,
3.313131313131313,460.0,641.9197349218502,rbf,thin_plate,1.0,,
3.4141414141414144,460.0,645.4829044015069,rbf,thin_plate,1.0,,
3.515151515151515,460.0,649.0264299955929,rbf,thin_plate,1.0,,
3.616161616161616,460.0,652.5495768723888,rbf,thin_plate,1.0,,
3.717171717171717,460.0,656.0495460305485,rbf,thin_plate,1.0,,
3.8181818181818183,460.0,659.5212636598385,rbf,thin_plate,1.0,,
3.919191919191919,460.0,662.9571948622486,rbf,thin_plate,1.0,,
4.020202020202021,460.0,666.3471957839373,rbf,thin_plate,1.0,,
4.121212121212121,460.0,669.6784158703032,rbf,thin_plate,1.0,,
4.222222222222222,460.0,672.9352570137744,rbf,thin_plate,1.0,,
4.3232323232323235,460.0,676.0993895014713,rbf,thin_plate,1.0,,
4.424242424242424,460.0,679.1498171612423,rbf,thin_plate,1.0,,
4.525252525252525,460.0,682.062977356672,rbf,thin_plate,1.0,,
4.626262626262626,460.0,684.8128564899913,rbf,thin_plate,1.0,,
4.727272727272727,460.0,687.3710986446373,rbf,thin_plate,1.0,,
4.828282828282829,460.0,689.7070832851551,rbf,thin_plate,1.0,,
4.929292929292929,460.0,691.7879461781607,rbf,thin_plate,1.0,,
5.03030303030303,460.0,693.5785140166391,rbf,thin_plate,1.0,,
5.1313131313131315,460.0,695.041115105833,rbf,thin_plate,1.0,,
5.232323232323232,460.0,696.1352120996753,rbf,thin_plate,1.0,,
5.333333333333334,460.0,696.8167712814671,rbf,thin_plate,1.0,,
5.434343434343434,460.0,697.0372218415084,rbf,thin_plate,1.0,,
5.5353535353535355,460.0,696.741734061358,rbf,thin_plate,1.0,,
5.636363636363637,460.0,695.8662669284392,rbf,thin_plate,1.0,,
5.737373737373737,460.0,694.3321216745977,rbf,thin_plate,1.0,,
5.838383838383838,460.0,692.0344752044717,rbf,thin_plate,1.0,,
5.9393939393939394,460.0,688.8108581310145,rbf,thin_plate,1.0,,
6.040404040404041,460.0,684.257501625223,rbf,thin_plate,1.0,,
6.141414141414141,460.0,678.2800218214122,rbf,thin_plate,1.0,,
6.242424242424242,460.0,671.3802118811499,rbf,thin_plate,1.0,,
6.343434343434343,460.0,663.7785343506521,rbf,thin_plate,1.0,,
6.444444444444445,460.0,655.6251519804526,rbf,thin_plate,1.0,,
6.545454545454545,460.0,647.0413185764488,rbf,thin_plate,1.0,,
6.646464646464646,460.0,638.133300567025,rbf,thin_plate,1.0,,
6.747474747474747,460.0,628.9988799836932,rbf,thin_plate,1.0,,
6.848484848484849,460.0,619.7309148647987,rbf,thin_plate,1.0,,
6.94949494949495,460.0,610.4194787356049,rbf,thin_plate,1.0,,
7.05050505050505,460.0,601.1532236657347,rbf,thin_plate,1.0,,
7.151515151515151,460.0,592.0202880641085,rbf,thin_plate,1.0,,
7.252525252525253,460.0,583.108941559656,rbf,thin_plate,1.0,,
7.353535353535354,460.0,574.5081194776589,rbf,thin_plate,1.0,,
7.454545454545454,460.0,566.3080202756621,rbf,thin_plate,1.0,,
7.555555555555555,460.0,558.6010327335578,rbf,thin_plate,1.0,,
7.656565656565657,460.0,551.4834950837927,rbf,thin_plate,1.0,,
7.757575757575758,460.0,545.0594116481952,rbf,thin_plate,1.0,,
7.858585858585858,460.0,539.4493175350527,rbf,thin_plate,1.0,,
7.959595959595959,460.0,534.8183055841757,rbf,thin_plate,1.0,,
8.06060606060606,460.0,531.5220385765573,rbf,thin_plate,1.0,,
8.161616161616163,460.0,529.4970021359125,rbf,thin_plate,1.0,,
8.262626262626263,460.0,528.4596430777779,rbf,thin_plate,1.0,,
8.363636363636363,460.0,528.289055398853,rbf,thin_plate,1.0,,
8.464646464646464,460.0,528.8999019426875,rbf,thin_plate,1.0,,
8.565656565656566,460.0,530.2211657767677,rbf,thin_plate,1.0,,
8.666666666666668,460.0,532.1889272282796,rbf,thin_plate,1.0,,
8.767676767676768,460.0,534.7433427511063,rbf,thin_plate,1.0,,
8.868686868686869,460.0,537.8273119560529,rbf,thin_plate,1.0,,
8.969696969696969,460.0,541.3859079861248,rbf,thin_plate,1.0,,
9.070707070707071,460.0,545.3661611439835,rbf,thin_plate,1.0,,
9.171717171717171,460.0,549.7169957532993,rbf,thin_plate,1.0,,
9.272727272727273,460.0,554.3892196903656,rbf,thin_plate,1.0,,
9.373737373737374,460.0,559.3355173663729,rbf,thin_plate,1.0,,
9.474747474747474,460.0,564.5104244090357,rbf,thin_plate,1.0,,
9.575757575757574,460.0,569.8702768717162,rbf,thin_plate,1.0,,
9.676767676767676,460.0,575.3731351325528,rbf,thin_plate,1.0,,
