Time,Temperature,Rp0.2,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,1212.2345101131148,rbf,thin_plate,0.5,,
2.101010101010101,460.0,1235.9255096167572,rbf,thin_plate,0.5,,
2.202020202020202,460.0,1258.8529663579357,rbf,thin_plate,0.5,,
2.303030303030303,460.0,1281.0512177205428,rbf,thin_plate,0.5,,
2.404040404040404,460.0,1302.5553138994537,rbf,thin_plate,0.5,,
2.505050505050505,460.0,1323.400961222315,rbf,thin_plate,0.5,,
2.606060606060606,460.0,1343.624436124384,rbf,thin_plate,0.5,,
2.707070707070707,460.0,1363.2624600728268,rbf,thin_plate,0.5,,
2.808080808080808,460.0,1382.3520236349368,rbf,thin_plate,0.5,,
2.909090909090909,460.0,1400.9301458433154,rbf,thin_plate,0.5,,
3.0101010101010104,460.0,1419.033553397441,rbf,thin_plate,0.5,,
3.111111111111111,460.0,1436.698263624747,rbf,thin_plate,0.5,,
3.212121212121212,460.0,1453.9590563027225,rbf,thin_plate,0.5,,
3.313131313131313,460.0,1470.8488233933838,rbf,thin_plate,0.5,,
3.4141414141414144,460.0,1487.3977934692687,rbf,thin_plate,0.5,,
3.515151515151515,460.0,1503.632639821232,rbf,thin_plate,0.5,,
3.616161616161616,460.0,1519.5754978614955,rbf,thin_plate,0.5,,
3.717171717171717,460.0,1535.2429370720818,rbf,thin_plate,0.5,,
3.8181818181818183,460.0,1550.644952335764,rbf,thin_plate,0.5,,
3.919191919191919,460.0,1565.7840545131198,rbf,thin_plate,0.5,,
4.020202020202021,460.0,1580.6545457087316,rbf,thin_plate,0.5,,
4.121212121212121,460.0,1595.2420573580973,rbf,thin_plate,0.5,,
4.222222222222222,460.0,1609.523408965946,rbf,thin_plate,0.5,,
4.3232323232323235,460.0,1623.4668161995978,rbf,thin_plate,0.5,,
4.424242424242424,460.0,1637.0324466637182,rbf,thin_plate,0.5,,
4.525252525252525,460.0,1650.1732985551228,rbf,thin_plate,0.5,,
4.626262626262626,460.0,1662.8363679944225,rbf,thin_plate,0.5,,
4.727272727272727,460.0,1674.9640776672975,rbf,thin_plate,0.5,,
4.828282828282829,460.0,1686.4959609162122,rbf,thin_plate,0.5,,
4.929292929292929,460.0,1697.3706274263857,rbf,thin_plate,0.5,,
5.03030303030303,460.0,1707.5280745092434,rbf,thin_plate,0.5,,
5.1313131313131315,460.0,1716.9124487107495,rbf,thin_plate,0.5,,
5.232323232323232,460.0,1725.4754068735567,rbf,thin_plate,0.5,,
5.333333333333334,460.0,1733.180282040294,rbf,thin_plate,0.5,,
5.434343434343434,460.0,1740.0073518016973,rbf,thin_plate,0.5,,
5.5353535353535355,460.0,1745.9606982814591,rbf,thin_plate,0.5,,
5.636363636363637,460.0,1751.077613894025,rbf,thin_plate,0.5,,
5.737373737373737,460.0,1755.442787713634,rbf,thin_plate,0.5,,
5.838383838383838,460.0,1759.2137283770676,rbf,thin_plate,0.5,,
5.9393939393939394,460.0,1762.6837625501673,rbf,thin_plate,0.5,,
6.040404040404041,460.0,1766.6327981737143,rbf,thin_plate,0.5,,
6.141414141414141,460.0,1771.2844932093426,rbf,thin_plate,0.5,,
6.242424242424242,460.0,1775.7627670050242,rbf,thin_plate,0.5,,
6.343434343434343,460.0,1779.7552117171904,rbf,thin_plate,0.5,,
6.444444444444445,460.0,1783.1111944017184,rbf,thin_plate,0.5,,
6.545454545454545,460.0,1785.760944240767,rbf,thin_plate,0.5,,
6.646464646464646,460.0,1787.6863223285563,rbf,thin_plate,0.5,,
6.747474747474747,460.0,1788.9055769480306,rbf,thin_plate,0.5,,
6.848484848484849,460.0,1789.463896728635,rbf,thin_plate,0.5,,
6.94949494949495,460.0,1789.4271297887133,rbf,thin_plate,0.5,,
7.05050505050505,460.0,1788.8776564227844,rbf,thin_plate,0.5,,
7.151515151515151,460.0,1787.9119974757664,rbf,thin_plate,0.5,,
7.252525252525253,460.0,1786.6400146521585,rbf,thin_plate,0.5,,
7.353535353535354,460.0,1785.1857452642162,rbf,thin_plate,0.5,,
7.454545454545454,460.0,1783.6901300062868,rbf,thin_plate,0.5,,
7.555555555555555,460.0,1782.3162698603785,rbf,thin_plate,0.5,,
7.656565656565657,460.0,1781.2586814256315,rbf,thin_plate,0.5,,
7.757575757575758,460.0,1780.7602310709426,rbf,thin_plate,0.5,,
7.858585858585858,460.0,1781.147871428464,rbf,thin_plate,0.5,,
7.959595959595959,460.0,1782.937577113632,rbf,thin_plate,0.5,,
8.06060606060606,460.0,1787.3668432195082,rbf,thin_plate,0.5,,
8.161616161616163,460.0,1794.181836060586,rbf,thin_plate,0.5,,
8.262626262626263,460.0,1802.3601818782415,rbf,thin_plate,0.5,,
8.363636363636363,460.0,1811.4987967681661,rbf,thin_plate,0.5,,
8.464646464646464,460.0,1821.3495366966272,rbf,thin_plate,0.5,,
8.565656565656566,460.0,1831.7381963695038,rbf,thin_plate,0.5,,
8.666666666666668,460.0,1842.533910228721,rbf,thin_plate,0.5,,
8.767676767676768,460.0,1853.6336747128428,rbf,thin_plate,0.5,,
8.868686868686869,460.0,1864.9531941905225,rbf,thin_plate,0.5,,
8.969696969696969,460.0,1876.4209306377975,rbf,thin_plate,0.5,,
9.070707070707071,460.0,1887.974008140397,rbf,thin_plate,0.5,,
9.171717171717171,460.0,1899.5552997944228,rbf,thin_plate,0.5,,
9.272727272727273,460.0,1911.1113204000474,rbf,thin_plate,0.5,,
9.373737373737374,460.0,1922.590692305859,rbf,thin_plate,0.5,,
9.474747474747474,460.0,1933.943028990073,rbf,thin_plate,0.5,,
