Time,Temperature,delta_R,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,-0.40495022670476816,rbf,cubic,0.5,,
2.101010101010101,460.0,-0.35506026012048014,rbf,cubic,0.5,,
2.202020202020202,460.0,-0.3070703549683537,rbf,cubic,0.5,,
2.303030303030303,460.0,-0.26092775332642415,rbf,cubic,0.5,,
2.404040404040404,460.0,-0.21657966089228842,rbf,cubic,0.5,,
2.505050505050505,460.0,-0.1739734226878894,rbf,cubic,0.5,,
2.606060606060606,460.0,-0.13305673719841282,rbf,cubic,0.5,,
2.707070707070707,460.0,-0.09377791495539757,rbf,cubic,0.5,,
2.808080808080808,460.0,-0.056086188012446005,rbf,cubic,0.5,,
2.909090909090909,460.0,-0.019932076916421886,rbf,cubic,0.5,,
3.0101010101010104,460.0,0.014732178552649628,rbf,cubic,0.5,,
3.111111111111111,460.0,0.047952119678685685,rbf,cubic,0.5,,
3.212121212121212,460.0,0.07977049708776161,rbf,cubic,0.5,,
3.313131313131313,460.0,0.1102266274720443,rbf,cubic,0.5,,
3.4141414141414144,460.0,0.13935568435948678,rbf,cubic,0.5,,
3.515151515151515,460.0,0.1671879353089845,rbf,cubic,0.5,,
3.616161616161616,460.0,0.19374794597018982,rbf,cubic,0.5,,
3.717171717171717,460.0,0.21905377989690883,rbf,cubic,0.5,,
3.8181818181818183,460.0,0.2431162303727436,rbf,cubic,0.5,,
3.919191919191919,460.0,0.2659381249296799,rbf,cubic,0.5,,
4.020202020202021,460.0,0.28751374289663006,rbf,cubic,0.5,,
4.121212121212121,460.0,0.3078283800921458,rbf,cubic,0.5,,
4.222222222222222,460.0,0.3268580828733992,rbf,cubic,0.5,,
4.3232323232323235,460.0,0.3445695579271364,rbf,cubic,0.5,,
4.424242424242424,460.0,0.36092024738515205,rbf,cubic,0.5,,
4.525252525252525,460.0,0.37585854432932403,rbf,cubic,0.5,,
4.626262626262626,460.0,0.3893241140697372,rbf,cubic,0.5,,
4.727272727272727,460.0,0.4012482828642513,rbf,cubic,0.5,,
4.828282828282829,460.0,0.4115544576115426,rbf,cubic,0.5,,
4.929292929292929,460.0,0.4201585459977416,rbf,cubic,0.5,,
5.03030303030303,460.0,0.4269693546914519,rbf,cubic,0.5,,
5.1313131313131315,460.0,0.4318889516977087,rbf,cubic,0.5,,
5.232323232323232,460.0,0.4348129866401194,rbf,cubic,0.5,,
5.333333333333334,460.0,0.4356309688540242,rbf,cubic,0.5,,
5.434343434343434,460.0,0.43422650753538977,rbf,cubic,0.5,,
5.5353535353535355,460.0,0.4304775208924306,rbf,cubic,0.5,,
5.636363636363637,460.0,0.4242564225275764,rbf,cubic,0.5,,
5.737373737373737,460.0,0.4154302933941125,rbf,cubic,0.5,,
5.838383838383838,460.0,0.4038610468390127,rbf,cubic,0.5,,
5.9393939393939394,460.0,0.3894055926109301,rbf,cubic,0.5,,
6.040404040404041,460.0,0.37192139025757115,rbf,cubic,0.5,,
6.141414141414141,460.0,0.3514706466325159,rbf,cubic,0.5,,
6.242424242424242,460.0,0.32838310825034434,rbf,cubic,0.5,,
6.343434343434343,460.0,0.303002368453537,rbf,cubic,0.5,,
6.444444444444445,460.0,0.2756678334035956,rbf,cubic,0.5,,
6.545454545454545,460.0,0.2467148373689946,rbf,cubic,0.5,,
6.646464646464646,460.0,0.21647470851885908,rbf,cubic,0.5,,
6.747474747474747,460.0,0.18527476407787546,rbf,cubic,0.5,,
6.848484848484849,460.0,0.15343821150804313,rbf,cubic,0.5,,
6.94949494949495,460.0,0.12128393148087613,rbf,cubic,0.5,,
7.05050505050505,460.0,0.08912611936350856,rbf,cubic,0.5,,
7.151515151515151,460.0,0.05727376551279914,rbf,cubic,0.5,,
7.252525252525253,460.0,0.02602996171619315,rbf,cubic,0.5,,
7.353535353535354,460.0,-0.004308967553084883,rbf,cubic,0.5,,
7.454545454545454,460.0,-0.033454494309025015,rbf,cubic,0.5,,
7.555555555555555,460.0,-0.061127041357636615,rbf,cubic,0.5,,
7.656565656565657,460.0,-0.0870572030001626,rbf,cubic,0.5,,
7.757575757575758,460.0,-0.11098695021654675,rbf,cubic,0.5,,
7.858585858585858,460.0,-0.13267072012678255,rbf,cubic,0.5,,
7.959595959595959,460.0,-0.15187628150002766,rbf,cubic,0.5,,
8.06060606060606,460.0,-0.1683953220443753,rbf,cubic,0.5,,
8.161616161616163,460.0,-0.18218387363500999,rbf,cubic,0.5,,
8.262626262626263,460.0,-0.19332739814536468,rbf,cubic,0.5,,
8.363636363636363,460.0,-0.20192729009270322,rbf,cubic,0.5,,
8.464646464646464,460.0,-0.20809676614325567,rbf,cubic,0.5,,
8.565656565656566,460.0,-0.2119594291548496,rbf,cubic,0.5,,
8.666666666666668,460.0,-0.2136476356739988,rbf,cubic,0.5,,
8.767676767676768,460.0,-0.21330077644410764,rbf,cubic,0.5,,
8.868686868686869,460.0,-0.21106356916211416,rbf,cubic,0.5,,
8.969696969696969,460.0,-0.2070844432207295,rbf,cubic,0.5,,
9.070707070707071,460.0,-0.20151407281023578,rbf,cubic,0.5,,
9.171717171717171,460.0,-0.19450409189820034,rbf,cubic,0.5,,
9.272727272727273,460.0,-0.18620600506558455,rbf,cubic,0.5,,
9.373737373737374,460.0,-0.17677029321822854,rbf,cubic,0.5,,
9.474747474747474,460.0,-0.16634570290032138,rbf,cubic,0.5,,
9.575757575757574,460.0,-0.1550787017185247,rbf,cubic,0.5,,
9.676767676767676,460.0,-0.14311307935771328,rbf,cubic,0.5,,
9.777777777777779,460.0,-0.13058967292104356,rbf,cubic,0.5,,
