Time,Temperature,R_bar,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,0.7546014389934538,rbf,linear,0.5,,
2.101010101010101,460.0,0.7486023970841044,rbf,linear,0.5,,
2.202020202020202,460.0,0.7426751716547016,rbf,linear,0.5,,
2.303030303030303,460.0,0.7368222530591707,rbf,linear,0.5,,
2.404040404040404,460.0,0.7310464848630295,rbf,linear,0.5,,
2.505050505050505,460.0,0.7253511057082921,rbf,linear,0.5,,
2.606060606060606,460.0,0.7197397901914874,rbf,linear,0.5,,
2.707070707070707,460.0,0.7142166860434643,rbf,linear,0.5,,
2.808080808080808,460.0,0.7087864438259366,rbf,linear,0.5,,
2.909090909090909,460.0,0.7034542341053469,rbf,linear,0.5,,
3.0101010101010104,460.0,0.6982257457303421,rbf,linear,0.5,,
3.111111111111111,460.0,0.6931071576343701,rbf,linear,0.5,,
3.212121212121212,460.0,0.6881050758643557,rbf,linear,0.5,,
3.313131313131313,460.0,0.6832264278138722,rbf,linear,0.5,,
3.4141414141414144,460.0,0.678478307543661,rbf,linear,0.5,,
3.515151515151515,460.0,0.6738677702028827,rbf,linear,0.5,,
3.616161616161616,460.0,0.6694015802185671,rbf,linear,0.5,,
3.717171717171717,460.0,0.6650859267284254,rbf,linear,0.5,,
3.8181818181818183,460.0,0.6609261293375678,rbf,linear,0.5,,
3.919191919191919,460.0,0.6569263653136795,rbf,linear,0.5,,
4.020202020202021,460.0,0.6530894529207655,rbf,linear,0.5,,
4.121212121212121,460.0,0.649416722400844,rbf,linear,0.5,,
4.222222222222222,460.0,0.6459079955944832,rbf,linear,0.5,,
4.3232323232323235,460.0,0.6425616792646773,rbf,linear,0.5,,
4.424242424242424,460.0,0.639374959823648,rbf,linear,0.5,,
4.525252525252525,460.0,0.6363440728821602,rbf,linear,0.5,,
4.626262626262626,460.0,0.6334646131221685,rbf,linear,0.5,,
4.727272727272727,460.0,0.6307318493455065,rbf,linear,0.5,,
4.828282828282829,460.0,0.6281410147870367,rbf,linear,0.5,,
4.929292929292929,460.0,0.6256875512251997,rbf,linear,0.5,,
5.03030303030303,460.0,0.6233672943605753,rbf,linear,0.5,,
5.1313131313131315,460.0,0.6211765954832519,rbf,linear,0.5,,
5.232323232323232,460.0,0.6191123798551362,rbf,linear,0.5,,
5.333333333333334,460.0,0.6171721456855835,rbf,linear,0.5,,
5.434343434343434,460.0,0.6153539098289057,rbf,linear,0.5,,
5.5353535353535355,460.0,0.6136561082748808,rbf,linear,0.5,,
5.636363636363637,460.0,0.612077461819254,rbf,linear,0.5,,
5.737373737373737,460.0,0.6106168201875214,rbf,linear,0.5,,
5.838383838383838,460.0,0.6092730009096048,rbf,linear,0.5,,
5.9393939393939394,460.0,0.6080446413988463,rbf,linear,0.5,,
6.040404040404041,460.0,0.6067496584632035,rbf,linear,0.5,,
6.141414141414141,460.0,0.6052958156054007,rbf,linear,0.5,,
6.242424242424242,460.0,0.6039513467503477,rbf,linear,0.5,,
6.343434343434343,460.0,0.6027135161549521,rbf,linear,0.5,,
6.444444444444445,460.0,0.6015793497226244,rbf,linear,0.5,,
6.545454545454545,460.0,0.6005457660766099,rbf,linear,0.5,,
6.646464646464646,460.0,0.5996097262940719,rbf,linear,0.5,,
6.747474747474747,460.0,0.5987683845338696,rbf,linear,0.5,,
6.848484848484849,460.0,0.5980192239349925,rbf,linear,0.5,,
6.94949494949495,460.0,0.5973601654712034,rbf,linear,0.5,,
7.05050505050505,460.0,0.5967896407864088,rbf,linear,0.5,,
7.151515151515151,460.0,0.5963066227657149,rbf,linear,0.5,,
7.252525252525253,460.0,0.5959106096721147,rbf,linear,0.5,,
7.353535353535354,460.0,0.5956015605317667,rbf,linear,0.5,,
7.454545454545454,460.0,0.5953797817695532,rbf,linear,0.5,,
7.555555555555555,460.0,0.5952457685394086,rbf,linear,0.5,,
7.656565656565657,460.0,0.5952000090764777,rbf,linear,0.5,,
7.757575757575758,460.0,0.5952427663967214,rbf,linear,0.5,,
7.858585858585858,460.0,0.5953738576538237,rbf,linear,0.5,,
7.959595959595959,460.0,0.5955924556256074,rbf,linear,0.5,,
8.06060606060606,460.0,0.5964822078446104,rbf,linear,0.5,,
8.161616161616163,460.0,0.5978455208460534,rbf,linear,0.5,,
8.262626262626263,460.0,0.5992888248079439,rbf,linear,0.5,,
8.363636363636363,460.0,0.6008079153797355,rbf,linear,0.5,,
8.464646464646464,460.0,0.6023979089354734,rbf,linear,0.5,,
8.565656565656566,460.0,0.6040534217746663,rbf,linear,0.5,,
8.666666666666668,460.0,0.6057687685815493,rbf,linear,0.5,,
8.767676767676768,460.0,0.6075381575709246,rbf,linear,0.5,,
8.868686868686869,460.0,0.6093558649433247,rbf,linear,0.5,,
8.969696969696969,460.0,0.6112163779601552,rbf,linear,0.5,,
9.070707070707071,460.0,0.6131145023524537,rbf,linear,0.5,,
9.171717171717171,460.0,0.6150454347917172,rbf,linear,0.5,,
9.272727272727273,460.0,0.6170048043942409,rbf,linear,0.5,,
9.373737373737374,460.0,0.6189886888391046,rbf,linear,0.5,,
9.474747474747474,460.0,0.6209936110520176,rbf,linear,0.5,,
9.575757575757574,460.0,0.6230165219923237,rbf,linear,0.5,,
9.676767676767676,460.0,0.6250547742611239,rbf,linear,0.5,,
9.777777777777779,460.0,0.6271060902972807,rbf,linear,0.5,,
9.878787878787879,460.0,0.6291685280115461,rbf,linear,0.5,,
9.97979797979798,460.0,0.6312404459116214,rbf,linear,0.5,,
10.080808080808081,460.0,0.6333204691222623,rbf,linear,0.5,,
10.181818181818182,460.0,0.6354074572024964,rbf,linear,0.5,,
10.282828282828282,460.0,0.6375004742888123,rbf,linear,0.5,,
10.383838383838384,460.0,0.6395987618255828,rbf,linear,0.5,,
10.484848484848484,460.0,0.6417017139588829,rbf,linear,0.5,,
10.585858585858587,460.0,0.6438088555468731,rbf,linear,0.5,,
10.686868686868687,460.0,0.6459198226623817,rbf,linear,0.5,,
10.787878787878787,460.0,0.6480343454181435,rbf,linear,0.5,,
10.88888888888889,460.0,0.6501522329224718,rbf,linear,0.5,,
10.98989898989899,460.0,0.652273360165654,rbf,linear,0.5,,
11.09090909090909,460.0,0.6543976566398216,rbf,linear,0.5,,
11.191919191919192,460.0,0.6565250965036895,rbf,linear,0.5,,
11.292929292929292,460.0,0.6586556901158407,rbf,linear,0.5,,
11.393939393939394,460.0,0.6607894767743261,rbf,linear,0.5,,
11.494949494949495,460.0,0.6629265185151099,rbf,linear,0.5,,
11.595959595959595,460.0,0.6650668948365309,rbf,linear,0.5,,
11.696969696969697,460.0,0.6672106982309859,rbf,linear,0.5,,
11.797979797979798,460.0,0.6693580304182176,rbf,linear,0.5,,
11.8989898989899,460.0,0.6715089991867302,rbf,linear,0.5,,
12.0,460.0,0.6736637157609239,rbf,linear,0.5,,
2.0,461.4141414141414,0.7512228649006943,rbf,linear,0.5,,
2.101010101010101,461.4141414141414,0.7452015863821791,rbf,linear,0.5,,
2.202020202020202,461.4141414141414,0.7392510704230599,rbf,linear,0.5,,
2.303030303030303,461.4141414141414,0.7333737474337737,rbf,linear,0.5,,
2.404040404040404,461.4141414141414,0.7275724192946535,rbf,linear,0.5,,
2.505050505050505,461.4141414141414,0.7218503086903563,rbf,linear,0.5,,
2.606060606060606,461.4141414141414,0.7162111090468838,rbf,linear,0.5,,
2.707070707070707,461.4141414141414,0.7106590323895179,rbf,linear,0.5,,
2.808080808080808,461.4141414141414,0.7051988511677199,rbf,linear,0.5,,
2.909090909090909,461.4141414141414,0.6998359285169582,rbf,linear,0.5,,
3.0101010101010104,461.4141414141414,0.6945762296203295,rbf,linear,0.5,,
3.111111111111111,461.4141414141414,0.6894263049993987,rbf,linear,0.5,,
3.212121212121212,461.4141414141414,0.6843932351060208,rbf,linear,0.5,,
3.313131313131313,461.4141414141414,0.6794845251559715,rbf,linear,0.5,,
3.4141414141414144,461.4141414141414,0.6747079406282526,rbf,linear,0.5,,
3.515151515151515,461.4141414141414,0.6700712782251174,rbf,linear,0.5,,
3.616161616161616,461.4141414141414,0.6655820750510129,rbf,linear,0.5,,
3.717171717171717,461.4141414141414,0.661247270195281,rbf,linear,0.5,,
3.8181818181818183,461.4141414141414,0.6570728462369814,rbf,linear,0.5,,
3.919191919191919,461.4141414141414,0.6530634902047141,rbf,linear,0.5,,
4.020202020202021,461.4141414141414,0.6492223199072032,rbf,linear,0.5,,
4.121212121212121,461.4141414141414,0.6455507184847086,rbf,linear,0.5,,
4.222222222222222,461.4141414141414,0.6420483062501581,rbf,linear,0.5,,
4.3232323232323235,461.4141414141414,0.6387130569982462,rbf,linear,0.5,,
4.424242424242424,461.4141414141414,0.6355415419041971,rbf,linear,0.5,,
4.525252525252525,461.4141414141414,0.6325292647695703,rbf,linear,0.5,,
4.626262626262626,461.4141414141414,0.6296710425007482,rbf,linear,0.5,,
4.727272727272727,461.4141414141414,0.6269613853109487,rbf,linear,0.5,,
4.828282828282829,461.4141414141414,0.6243948396841769,rbf,linear,0.5,,
4.929292929292929,461.4141414141414,0.6219662693635901,rbf,linear,0.5,,
5.03030303030303,461.4141414141414,0.6196710615202379,rbf,linear,0.5,,
5.1313131313131315,461.4141414141414,0.6175052542720252,rbf,linear,0.5,,
5.232323232323232,461.4141414141414,0.615465586925284,rbf,linear,0.5,,
5.333333333333334,461.4141414141414,0.613549475744919,rbf,linear,0.5,,
5.434343434343434,461.4141414141414,0.6117549153834421,rbf,linear,0.5,,
5.5353535353535355,461.4141414141414,0.6100802953236448,rbf,linear,0.5,,
5.636363636363637,461.4141414141414,0.60852408185192,rbf,linear,0.5,,
5.737373737373737,461.4141414141414,0.6070841470831713,rbf,linear,0.5,,
5.838383838383838,461.4141414141414,0.6057555365221303,rbf,linear,0.5,,
5.9393939393939394,461.4141414141414,0.6045162230012092,rbf,linear,0.5,,
6.040404040404041,461.4141414141414,0.6032318720853382,rbf,linear,0.5,,
6.141414141414141,461.4141414141414,0.6018627849699401,rbf,linear,0.5,,
6.242424242424242,461.4141414141414,0.6005647289319987,rbf,linear,0.5,,
6.343434343434343,461.4141414141414,0.5993660070735612,rbf,linear,0.5,,
6.444444444444445,461.4141414141414,0.5982686934287078,rbf,linear,0.5,,
6.545454545454545,461.4141414141414,0.5972709237855628,rbf,linear,0.5,,
6.646464646464646,461.4141414141414,0.5963699389487901,rbf,linear,0.5,,
6.747474747474747,461.4141414141414,0.5955628916905138,rbf,linear,0.5,,
6.848484848484849,461.4141414141414,0.5948472017015018,rbf,linear,0.5,,
6.94949494949495,461.4141414141414,0.5942207608229523,rbf,linear,0.5,,
7.05050505050505,461.4141414141414,0.5936820577992821,rbf,linear,0.5,,
7.151515151515151,461.4141414141414,0.5932302419225717,rbf,linear,0.5,,
7.252525252525253,461.4141414141414,0.5928651332427234,rbf,linear,0.5,,
7.353535353535354,461.4141414141414,0.5925871874277362,rbf,linear,0.5,,
7.454545454545454,461.4141414141414,0.5923974344192854,rbf,linear,0.5,,
7.555555555555555,461.4141414141414,0.5922974458727946,rbf,linear,0.5,,
7.656565656565657,461.4141414141414,0.5922895081421546,rbf,linear,0.5,,
7.757575757575758,461.4141414141414,0.5923776996751983,rbf,linear,0.5,,
7.858585858585858,461.4141414141414,0.5925737961768608,rbf,linear,0.5,,
7.959595959595959,461.4141414141414,0.592944871044653,rbf,linear,0.5,,
8.06060606060606,461.4141414141414,0.5938317718329322,rbf,linear,0.5,,
8.161616161616163,461.4141414141414,0.5951505299405315,rbf,linear,0.5,,
8.262626262626263,461.4141414141414,0.5966104413747506,rbf,linear,0.5,,
8.363636363636363,461.4141414141414,0.5981618769014492,rbf,linear,0.5,,
8.464646464646464,461.4141414141414,0.5997908206417228,rbf,linear,0.5,,
8.565656565656566,461.4141414141414,0.6014886883104664,rbf,linear,0.5,,
8.666666666666668,461.4141414141414,0.6032481781261946,rbf,linear,0.5,,
8.767676767676768,461.4141414141414,0.605062472540965,rbf,linear,0.5,,
8.868686868686869,461.4141414141414,0.6069251148553336,rbf,linear,0.5,,
8.969696969696969,461.4141414141414,0.6088300447368371,rbf,linear,0.5,,
9.070707070707071,461.4141414141414,0.6107716584408409,rbf,linear,0.5,,
9.171717171717171,461.4141414141414,0.6127448546875603,rbf,linear,0.5,,
9.272727272727273,461.4141414141414,0.6147450570192794,rbf,linear,0.5,,
9.373737373737374,461.4141414141414,0.6167682139426895,rbf,linear,0.5,,
9.474747474747474,461.4141414141414,0.6188107815991302,rbf,linear,0.5,,
9.575757575757574,461.4141414141414,0.6208696942807905,rbf,linear,0.5,,
9.676767676767676,461.4141414141414,0.6229423275307833,rbf,linear,0.5,,
9.777777777777779,461.4141414141414,0.6250264576067863,rbf,linear,0.5,,
9.878787878787879,461.4141414141414,0.6271202201112057,rbf,linear,0.5,,
9.97979797979798,461.4141414141414,0.6292220697477313,rbf,linear,0.5,,
10.080808080808081,461.4141414141414,0.6313307425028681,rbf,linear,0.5,,
10.181818181818182,461.4141414141414,0.6334452210709245,rbf,linear,0.5,,
10.282828282828282,461.4141414141414,0.6355647040232089,rbf,linear,0.5,,
10.383838383838384,461.4141414141414,0.6376885790470378,rbf,linear,0.5,,
10.484848484848484,461.4141414141414,0.639816400537151,rbf,linear,0.5,,
10.585858585858587,461.4141414141414,0.6419478719196591,rbf,linear,0.5,,
10.686868686868687,461.4141414141414,0.644082833367215,rbf,linear,0.5,,
10.787878787878787,461.4141414141414,0.6462212561229108,rbf,linear,0.5,,
10.88888888888889,461.4141414141414,0.6483632457046712,rbf,linear,0.5,,
10.98989898989899,461.4141414141414,0.6505090582755307,rbf,linear,0.5,,
11.09090909090909,461.4141414141414,0.6526591384732113,rbf,linear,0.5,,
11.191919191919192,461.4141414141414,0.6548141954410809,rbf,linear,0.5,,
11.292929292929292,461.4141414141414,0.6569753529192071,rbf,linear,0.5,,
11.393939393939394,461.4141414141414,0.659144456422367,rbf,linear,0.5,,
11.494949494949495,461.4141414141414,0.6613247501892868,rbf,linear,0.5,,
11.595959595959595,461.4141414141414,0.6635225462425322,rbf,linear,0.5,,
11.696969696969697,461.4141414141414,0.6657520695428388,rbf,linear,0.5,,
11.797979797979798,461.4141414141414,0.6680534557482791,rbf,linear,0.5,,
11.8989898989899,461.4141414141414,0.6705926280610004,rbf,linear,0.5,,
12.0,461.4141414141414,0.6745426856686677,rbf,linear,0.5,,
2.0,462.82828282828285,0.7478971239819561,rbf,linear,0.5,,
2.101010101010101,462.82828282828285,0.7418541906075447,rbf,linear,0.5,,
2.202020202020202,462.82828282828285,0.735880886739587,rbf,linear,0.5,,
2.303030303030303,462.82828282828285,0.7299795624149207,rbf,linear,0.5,,
2.404040404040404,462.82828282828285,0.7241529552961044,rbf,linear,0.5,,
2.505050505050505,462.82828282828285,0.7184042479146822,rbf,linear,0.5,,
2.606060606060606,462.82828282828285,0.7127371274875298,rbf,linear,0.5,,
2.707070707070707,462.82828282828285,0.7071558457968886,rbf,linear,0.5,,
2.808080808080808,462.82828282828285,0.701665275167015,rbf,linear,0.5,,
2.909090909090909,462.82828282828285,0.6962709546568658,rbf,linear,0.5,,
3.0101010101010104,462.82828282828285,0.6909791182382693,rbf,linear,0.5,,
3.111111111111111,462.82828282828285,0.6857966941103247,rbf,linear,0.5,,
3.212121212121212,462.82828282828285,0.6807312618334972,rbf,linear,0.5,,
3.313131313131313,462.82828282828285,0.6757909524337494,rbf,linear,0.5,,
3.4141414141414144,462.82828282828285,0.6709842772273006,rbf,linear,0.5,,
3.515151515151515,462.82828282828285,0.666319875349166,rbf,linear,0.5,,
3.616161616161616,462.82828282828285,0.6618061791995488,rbf,linear,0.5,,
3.717171717171717,462.82828282828285,0.6574510116580143,rbf,linear,0.5,,
3.8181818181818183,462.82828282828285,0.6532611473537384,rbf,linear,0.5,,
3.919191919191919,462.82828282828285,0.6492418882185457,rbf,linear,0.5,,
4.020202020202021,462.82828282828285,0.6453967145300432,rbf,linear,0.5,,
4.121212121212121,462.82828282828285,0.6417270703908925,rbf,linear,0.5,,
4.222222222222222,462.82828282828285,0.6382323244363812,rbf,linear,0.5,,
4.3232323232323235,462.82828282828285,0.6349099160222117,rbf,linear,0.5,,
4.424242424242424,462.82828282828285,0.6317556632728681,rbf,linear,0.5,,
4.525252525252525,462.82828282828285,0.6287641827686733,rbf,linear,0.5,,
4.626262626262626,462.82828282828285,0.6259293584484034,rbf,linear,0.5,,
4.727272727272727,462.82828282828285,0.6232448003694817,rbf,linear,0.5,,
4.828282828282829,462.82828282828285,0.6207042477239983,rbf,linear,0.5,,
4.929292929292929,462.82828282828285,0.6183018881378405,rbf,linear,0.5,,
5.03030303030303,462.82828282828285,0.6160325808943566,rbf,linear,0.5,,
5.1313131313131315,462.82828282828285,0.6138919819193845,rbf,linear,0.5,,
5.232323232323232,462.82828282828285,0.6118765719725021,rbf,linear,0.5,,
5.333333333333334,462.82828282828285,0.6099835860096295,rbf,linear,0.5,,
5.434343434343434,462.82828282828285,0.608210828197116,rbf,linear,0.5,,
5.5353535353535355,462.82828282828285,0.6065563203774571,rbf,linear,0.5,,
5.636363636363637,462.82828282828285,0.6050176207510448,rbf,linear,0.5,,
5.737373737373737,462.82828282828285,0.6035902569975762,rbf,linear,0.5,,
5.838383838383838,462.82828282828285,0.6022631450701214,rbf,linear,0.5,,
5.9393939393939394,462.82828282828285,0.6010035086451176,rbf,linear,0.5,,
6.040404040404041,462.82828282828285,0.5997391645658418,rbf,linear,0.5,,
6.141414141414141,462.82828282828285,0.5984554999541154,rbf,linear,0.5,,
6.242424242424242,462.82828282828285,0.5972217683589501,rbf,linear,0.5,,
6.343434343434343,462.82828282828285,0.5960742477019775,rbf,linear,0.5,,
6.444444444444445,462.82828282828285,0.5950223549346211,rbf,linear,0.5,,
6.545454545454545,462.82828282828285,0.5940670537133153,rbf,linear,0.5,,
6.646464646464646,462.82828282828285,0.5932066623577521,rbf,linear,0.5,,
6.747474747474747,462.82828282828285,0.5924387489207729,rbf,linear,0.5,,
6.848484848484849,462.82828282828285,0.5917609184208015,rbf,linear,0.5,,
6.94949494949495,462.82828282828285,0.5911712167070503,rbf,linear,0.5,,
7.05050505050505,462.82828282828285,0.5906683633943934,rbf,linear,0.5,,
7.151515151515151,462.82828282828285,0.5902518887514941,rbf,linear,0.5,,
7.252525252525253,462.82828282828285,0.5899222110242447,rbf,linear,0.5,,
7.353535353535354,462.82828282828285,0.589680688683749,rbf,linear,0.5,,
7.454545454545454,462.82828282828285,0.5895297121559641,rbf,linear,0.5,,
7.555555555555555,462.82828282828285,0.589472999154618,rbf,linear,0.5,,
7.656565656565657,462.82828282828285,0.5895165743246917,rbf,linear,0.5,,
7.757575757575758,462.82828282828285,0.5896720466958754,rbf,linear,0.5,,
7.858585858585858,462.82828282828285,0.5899683270201032,rbf,linear,0.5,,
7.959595959595959,462.82828282828285,0.5904906713636495,rbf,linear,0.5,,
