Time,Temperature,delta_R,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,-0.12217469273690117,rbf,thin_plate,0.5,,
2.101010101010101,460.0,-0.10468953429960018,rbf,thin_plate,0.5,,
2.202020202020202,460.0,-0.08783073940141335,rbf,thin_plate,0.5,,
2.303030303030303,460.0,-0.07158743372165699,rbf,thin_plate,0.5,,
2.404040404040404,460.0,-0.05594805319358659,rbf,thin_plate,0.5,,
2.505050505050505,460.0,-0.04090031904255494,rbf,thin_plate,0.5,,
2.606060606060606,460.0,-0.026431222392434527,rbf,thin_plate,0.5,,
2.707070707070707,460.0,-0.012527022686372166,rbf,thin_plate,0.5,,
2.808080808080808,460.0,0.0008267348095884644,rbf,thin_plate,0.5,,
2.909090909090909,460.0,0.013645176125075095,rbf,thin_plate,0.5,,
3.0101010101010104,460.0,0.025944023154506,rbf,thin_plate,0.5,,
3.111111111111111,460.0,0.037739478021637296,rbf,thin_plate,0.5,,
3.212121212121212,460.0,0.049048059830305704,rbf,thin_plate,0.5,,
3.313131313131313,460.0,0.0598863877852139,rbf,thin_plate,0.5,,
3.4141414141414144,460.0,0.07027090762742914,rbf,thin_plate,0.5,,
3.515151515151515,460.0,0.0802175631530271,rbf,thin_plate,0.5,,
3.616161616161616,460.0,0.08974142121914429,rbf,thin_plate,0.5,,
3.717171717171717,460.0,0.09885626646717449,rbf,thin_plate,0.5,,
3.8181818181818183,460.0,0.10757418965673012,rbf,thin_plate,0.5,,
3.919191919191919,460.0,0.11590519902106253,rbf,thin_plate,0.5,,
4.020202020202021,460.0,0.12385688525559109,rbf,thin_plate,0.5,,
4.121212121212121,460.0,0.13143416605961408,rbf,thin_plate,0.5,,
4.222222222222222,460.0,0.13863912538598414,rbf,thin_plate,0.5,,
4.3232323232323235,460.0,0.14547094732136648,rbf,thin_plate,0.5,,
4.424242424242424,460.0,0.15192592783742215,rbf,thin_plate,0.5,,
4.525252525252525,460.0,0.1579975328793725,rbf,thin_plate,0.5,,
4.626262626262626,460.0,0.16367646081166262,rbf,thin_plate,0.5,,
4.727272727272727,460.0,0.16895066173954834,rbf,thin_plate,0.5,,
4.828282828282829,460.0,0.17380526437044413,rbf,thin_plate,0.5,,
4.929292929292929,460.0,0.1782223601193901,rbf,thin_plate,0.5,,
5.03030303030303,460.0,0.1821805904539741,rbf,thin_plate,0.5,,
5.1313131313131315,460.0,0.18565447254305764,rbf,thin_plate,0.5,,
5.232323232323232,460.0,0.18861337382485563,rbf,thin_plate,0.5,,
5.333333333333334,460.0,0.19101999702314748,rbf,thin_plate,0.5,,
5.434343434343434,460.0,0.19282813994381778,rbf,thin_plate,0.5,,
5.5353535353535355,460.0,0.1939792931628899,rbf,thin_plate,0.5,,
5.636363636363637,460.0,0.19439718382370894,rbf,thin_plate,0.5,,
5.737373737373737,460.0,0.19397819786628556,rbf,thin_plate,0.5,,
5.838383838383838,460.0,0.19257187178630458,rbf,thin_plate,0.5,,
5.9393939393939394,460.0,0.1899282438944139,rbf,thin_plate,0.5,,
6.040404040404041,460.0,0.18539337180971585,rbf,thin_plate,0.5,,
6.141414141414141,460.0,0.17882107501225822,rbf,thin_plate,0.5,,
6.242424242424242,460.0,0.17104779143864346,rbf,thin_plate,0.5,,
6.343434343434343,460.0,0.16243941705409215,rbf,thin_plate,0.5,,
6.444444444444445,460.0,0.1532409091570124,rbf,thin_plate,0.5,,
6.545454545454545,460.0,0.1436449967288027,rbf,thin_plate,0.5,,
