Time,Temperature,R_bar,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,0.7801907731026846,rbf,linear,1.0,,
2.101010101010101,460.0,0.7737131877390809,rbf,linear,1.0,,
2.202020202020202,460.0,0.7673129923174605,rbf,linear,1.0,,
2.303030303030303,460.0,0.7609925591612942,rbf,linear,1.0,,
2.404040404040404,460.0,0.7547545450217563,rbf,linear,1.0,,
2.505050505050505,460.0,0.7486019241773106,rbf,linear,1.0,,
2.606060606060606,460.0,0.7425380206508859,rbf,linear,1.0,,
2.707070707070707,460.0,0.7365665373195706,rbf,linear,1.0,,
2.808080808080808,460.0,0.7306915788084443,rbf,linear,1.0,,
2.909090909090909,460.0,0.7249176640276792,rbf,linear,1.0,,
3.0101010101010104,460.0,0.7192497231135275,rbf,linear,1.0,,
3.111111111111111,460.0,0.7136930725419857,rbf,linear,1.0,,
3.212121212121212,460.0,0.7082533615915302,rbf,linear,1.0,,
3.313131313131313,460.0,0.7029364835624237,rbf,linear,1.0,,
3.4141414141414144,460.0,0.6977484467338195,rbf,linear,1.0,,
3.515151515151515,460.0,0.69269520345079,rbf,linear,1.0,,
3.616161616161616,460.0,0.6877824412269298,rbf,linear,1.0,,
3.717171717171717,460.0,0.6830153470187917,rbf,linear,1.0,,
3.8181818181818183,460.0,0.6783983637565351,rbf,linear,1.0,,
3.919191919191919,460.0,0.6739349648447303,rbf,linear,1.0,,
4.020202020202021,460.0,0.6696274753028305,rbf,linear,1.0,,
4.121212121212121,460.0,0.6654769655744628,rbf,linear,1.0,,
4.222222222222222,460.0,0.6614832353431158,rbf,linear,1.0,,
4.3232323232323235,460.0,0.6576448915342883,rbf,linear,1.0,,
4.424242424242424,460.0,0.6539595103380822,rbf,linear,1.0,,
4.525252525252525,460.0,0.6504238612864974,rbf,linear,1.0,,
4.626262626262626,460.0,0.6470341648714698,rbf,linear,1.0,,
4.727272727272727,460.0,0.643786354644007,rbf,linear,1.0,,
4.828282828282829,460.0,0.64067631904671,rbf,linear,1.0,,
4.929292929292929,460.0,0.6377001051932868,rbf,linear,1.0,,
5.03030303030303,460.0,0.6348540741777468,rbf,linear,1.0,,
5.1313131313131315,460.0,0.6321350037211448,rbf,linear,1.0,,
5.232323232323232,460.0,0.6295401384213472,rbf,linear,1.0,,
5.333333333333334,460.0,0.6270671907218406,rbf,linear,1.0,,
5.434343434343434,460.0,0.6247142975818589,rbf,linear,1.0,,
5.5353535353535355,460.0,0.622479939452796,rbf,linear,1.0,,
5.636363636363637,460.0,0.6203628301081324,rbf,linear,1.0,,
5.737373737373737,460.0,0.6183617882965686,rbf,linear,1.0,,
5.838383838383838,460.0,0.6164756047276315,rbf,linear,1.0,,
5.9393939393939394,460.0,0.6147029197147956,rbf,linear,1.0,,
6.040404040404041,460.0,0.6131684392698689,rbf,linear,1.0,,
6.141414141414141,460.0,0.6119334090234307,rbf,linear,1.0,,
6.242424242424242,460.0,0.6108061347614906,rbf,linear,1.0,,
6.343434343434343,460.0,0.6097841125770577,rbf,linear,1.0,,
6.444444444444445,460.0,0.6088646382905977,rbf,linear,1.0,,
6.545454545454545,460.0,0.6080449153010876,rbf,linear,1.0,,
6.646464646464646,460.0,0.6073221777376673,rbf,linear,1.0,,
6.747474747474747,460.0,0.6066938142212888,rbf,linear,1.0,,
6.848484848484849,460.0,0.6061574793785868,rbf,linear,1.0,,
