Time,Temperature,delta_R,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,0.08260989632191143,rbf,linear,0.5,,
2.101010101010101,460.0,0.08188936585210363,rbf,linear,0.5,,
2.202020202020202,460.0,0.08117207513896628,rbf,linear,0.5,,
2.303030303030303,460.0,0.08045923235233865,rbf,linear,0.5,,
2.404040404040404,460.0,0.07975216580173278,rbf,linear,0.5,,
2.505050505050505,460.0,0.07905232208918317,rbf,linear,0.5,,
2.606060606060606,460.0,0.07836126250186837,rbf,linear,0.5,,
2.707070707070707,460.0,0.07768065765051826,rbf,linear,0.5,,
2.808080808080808,460.0,0.07701228045508958,rbf,linear,0.5,,
2.909090909090909,460.0,0.07635799769296762,rbf,linear,0.5,,
3.0101010101010104,460.0,0.07571976045437481,rbf,linear,0.5,,
3.111111111111111,460.0,0.07509959399011766,rbf,linear,0.5,,
3.212121212121212,460.0,0.07449958758144047,rbf,linear,0.5,,
3.313131313131313,460.0,0.07392188520163305,rbf,linear,0.5,,
3.4141414141414144,460.0,0.07336867786333857,rbf,linear,0.5,,
3.515151515151515,460.0,0.07284219864223043,rbf,linear,0.5,,
3.616161616161616,460.0,0.07234472142470824,rbf,linear,0.5,,
3.717171717171717,460.0,0.07187856443336511,rbf,linear,0.5,,
3.8181818181818183,460.0,0.07144609953010683,rbf,linear,0.5,,
3.919191919191919,460.0,0.07104976817604063,rbf,linear,0.5,,
4.020202020202021,460.0,0.07069210473359289,rbf,linear,0.5,,
4.121212121212121,460.0,0.07037576752177455,rbf,linear,0.5,,
4.222222222222222,460.0,0.07010357766647766,rbf,linear,0.5,,
4.3232323232323235,460.0,0.06987856530204543,rbf,linear,0.5,,
4.424242424242424,460.0,0.06970402204714425,rbf,linear,0.5,,
4.525252525252525,460.0,0.06958355786048828,rbf,linear,0.5,,
4.626262626262626,460.0,0.0695211593445712,rbf,linear,0.5,,
4.727272727272727,460.0,0.06952124528457314,rbf,linear,0.5,,
4.828282828282829,460.0,0.06958871369029848,rbf,linear,0.5,,
4.929292929292929,460.0,0.0697289729120906,rbf,linear,0.5,,
5.03030303030303,460.0,0.06994794768171732,rbf,linear,0.5,,
5.1313131313131315,460.0,0.07025204948227053,rbf,linear,0.5,,
5.232323232323232,460.0,0.07064809995767868,rbf,linear,0.5,,
5.333333333333334,460.0,0.07114319680577187,rbf,linear,0.5,,
5.434343434343434,460.0,0.07174451455055085,rbf,linear,0.5,,
5.5353535353535355,460.0,0.07245903845914249,rbf,linear,0.5,,
5.636363636363637,460.0,0.07329323889523047,rbf,linear,0.5,,
5.737373737373737,460.0,0.07425270489690064,rbf,linear,0.5,,
5.838383838383838,460.0,0.07534176776859254,rbf,linear,0.5,,
5.9393939393939394,460.0,0.07656315482249765,rbf,linear,0.5,,
6.040404040404041,460.0,0.07568500726591555,rbf,linear,0.5,,
6.141414141414141,460.0,0.07158978217520202,rbf,linear,0.5,,
6.242424242424242,460.0,0.06762328840924905,rbf,linear,0.5,,
6.343434343434343,460.0,0.06378031275441681,rbf,linear,0.5,,
6.444444444444445,460.0,0.06005391040031903,rbf,linear,0.5,,
6.545454545454545,460.0,0.05643571523057453,rbf,linear,0.5,,
6.646464646464646,460.0,0.052916292087771204,rbf,linear,0.5,,
6.747474747474747,460.0,0.04948549110576299,rbf,linear,0.5,,
6.848484848484849,460.0,0.04613277298187611,rbf,linear,0.5,,
6.94949494949495,460.0,0.0428474862807481,rbf,linear,0.5,,
7.05050505050505,460.0,0.0396190901289886,rbf,linear,0.5,,
7.151515151515151,460.0,0.03643732563510864,rbf,linear,0.5,,
7.252525252525253,460.0,0.03329234595458501,rbf,linear,0.5,,
7.353535353535354,460.0,0.03017481796868853,rbf,linear,0.5,,
7.454545454545454,460.0,0.027076008432268726,rbf,linear,0.5,,
7.555555555555555,460.0,0.023987864750461,rbf,linear,0.5,,
7.656565656565657,460.0,0.02090309594605237,rbf,linear,0.5,,
7.757575757575758,460.0,0.01781525371417133,rbf,linear,0.5,,
7.858585858585858,460.0,0.01471880781770221,rbf,linear,0.5,,
7.959595959595959,460.0,0.011609205765352484,rbf,linear,0.5,,
8.06060606060606,460.0,0.010572049441596955,rbf,linear,0.5,,
8.161616161616163,460.0,0.010908419288706889,rbf,linear,0.5,,
8.262626262626263,460.0,0.011223970290673553,rbf,linear,0.5,,
8.363636363636363,460.0,0.011517986226938795,rbf,linear,0.5,,
8.464646464646464,460.0,0.011790492678506645,rbf,linear,0.5,,
8.565656565656566,460.0,0.012042111767726496,rbf,linear,0.5,,
8.666666666666668,460.0,0.01227391006676547,rbf,linear,0.5,,
8.767676767676768,460.0,0.012487252925369867,rbf,linear,0.5,,
8.868686868686869,460.0,0.012683675252090224,rbf,linear,0.5,,
8.969696969696969,460.0,0.012864774703853369,rbf,linear,0.5,,
9.070707070707071,460.0,0.013032129363852856,rbf,linear,0.5,,
9.171717171717171,460.0,0.013187238977306467,rbf,linear,0.5,,
9.272727272727273,460.0,0.013331486893960643,rbf,linear,0.5,,
9.373737373737374,460.0,0.013466118945717663,rbf,linear,0.5,,
9.474747474747474,460.0,0.013592235321134103,rbf,linear,0.5,,
9.575757575757574,460.0,0.013710791809046989,rbf,linear,0.5,,
9.676767676767676,460.0,0.013822607336238324,rbf,linear,0.5,,
9.777777777777779,460.0,0.01392837535137241,rbf,linear,0.5,,
9.878787878787879,460.0,0.014028677207246834,rbf,linear,0.5,,
9.97979797979798,460.0,0.014123996213855843,rbf,linear,0.5,,
10.080808080808081,460.0,0.014214731457882037,rbf,linear,0.5,,
10.181818181818182,460.0,0.014301210811661936,rbf,linear,0.5,,
10.282828282828282,460.0,0.014383702797856618,rbf,linear,0.5,,
10.383838383838384,460.0,0.014462427149899584,rbf,linear,0.5,,
10.484848484848484,460.0,0.014537564027740056,rbf,linear,0.5,,
10.585858585858587,460.0,0.014609261926636764,rbf,linear,0.5,,
10.686868686868687,460.0,0.014677644364795774,rbf,linear,0.5,,
10.787878787878787,460.0,0.014742815462105142,rbf,linear,0.5,,
10.88888888888889,460.0,0.014804864533759825,rbf,linear,0.5,,
10.98989898989899,460.0,0.014863869824133983,rbf,linear,0.5,,
11.09090909090909,460.0,0.014919901501435214,rbf,linear,0.5,,
11.191919191919192,460.0,0.01497302402506472,rbf,linear,0.5,,
11.292929292929292,460.0,0.015023297986972023,rbf,linear,0.5,,
11.393939393939394,460.0,0.015070781516899827,rbf,linear,0.5,,
11.494949494949495,460.0,0.015115531330024927,rbf,linear,0.5,,
11.595959595959595,460.0,0.015157603484646854,rbf,linear,0.5,,
11.696969696969697,460.0,0.015197053907551774,rbf,linear,0.5,,
11.797979797979798,460.0,0.015233938735622767,rbf,linear,0.5,,
11.8989898989899,460.0,0.015268314514232497,rbf,linear,0.5,,
12.0,460.0,0.0153002382859412,rbf,linear,0.5,,
2.0,461.4141414141414,0.08248170813522683,rbf,linear,0.5,,
2.101010101010101,461.4141414141414,0.08174903526017474,rbf,linear,0.5,,
2.202020202020202,461.4141414141414,0.08101874295793905,rbf,linear,0.5,,
2.303030303030303,461.4141414141414,0.08029204516224353,rbf,linear,0.5,,
2.404040404040404,461.4141414141414,0.07957028283587347,rbf,linear,0.5,,
2.505050505050505,461.4141414141414,0.07885492200867471,rbf,linear,0.5,,
2.606060606060606,461.4141414141414,0.0781475497779119,rbf,linear,0.5,,
2.707070707070707,461.4141414141414,0.07744986824027696,rbf,linear,0.5,,
2.808080808080808,461.4141414141414,0.07676368642971328,rbf,linear,0.5,,
2.909090909090909,461.4141414141414,0.07609091046291551,rbf,linear,0.5,,
3.0101010101010104,461.4141414141414,0.07543353224243275,rbf,linear,0.5,,
3.111111111111111,461.4141414141414,0.07479361723096133,rbf,linear,0.5,,
3.212121212121212,461.4141414141414,0.07417329198219283,rbf,linear,0.5,,
3.313131313131313,461.4141414141414,0.07357473228326912,rbf,linear,0.5,,
3.4141414141414144,461.4141414141414,0.07300015291880757,rbf,linear,0.5,,
3.515151515151515,461.4141414141414,0.0724518001921921,rbf,linear,0.5,,
3.616161616161616,461.4141414141414,0.07193194842156538,rbf,linear,0.5,,
3.717171717171717,461.4141414141414,0.07144290165222528,rbf,linear,0.5,,
3.8181818181818183,461.4141414141414,0.0709870017834161,rbf,linear,0.5,,
3.919191919191919,461.4141414141414,0.0705666441888779,rbf,linear,0.5,,
4.020202020202021,461.4141414141414,0.07018430171186354,rbf,linear,0.5,,
4.121212121212121,461.4141414141414,0.06984255762900304,rbf,linear,0.5,,
4.222222222222222,461.4141414141414,0.0695441477865434,rbf,linear,0.5,,
4.3232323232323235,461.4141414141414,0.06929201158516138,rbf,linear,0.5,,
4.424242424242424,461.4141414141414,0.06908935077494108,rbf,linear,0.5,,
4.525252525252525,461.4141414141414,0.06893969405039035,rbf,linear,0.5,,
4.626262626262626,461.4141414141414,0.06884696411800087,rbf,linear,0.5,,
4.727272727272727,461.4141414141414,0.06881554213629475,rbf,linear,0.5,,
4.828282828282829,461.4141414141414,0.06885032205975174,rbf,linear,0.5,,
4.929292929292929,461.4141414141414,0.06895674425098586,rbf,linear,0.5,,
5.03030303030303,461.4141414141414,0.06914079340490507,rbf,linear,0.5,,
5.1313131313131315,461.4141414141414,0.0694089395676516,rbf,linear,0.5,,
5.232323232323232,461.4141414141414,0.06976799075493094,rbf,linear,0.5,,
5.333333333333334,461.4141414141414,0.07022480531359698,rbf,linear,0.5,,
5.434343434343434,461.4141414141414,0.0707857626673011,rbf,linear,0.5,,
5.5353535353535355,461.4141414141414,0.0714557468318376,rbf,linear,0.5,,
5.636363636363637,461.4141414141414,0.07223589855009516,rbf,linear,0.5,,
5.737373737373737,461.4141414141414,0.0731172705610212,rbf,linear,0.5,,
5.838383838383838,461.4141414141414,0.07405523140962725,rbf,linear,0.5,,
5.9393939393939394,461.4141414141414,0.07479504388319336,rbf,linear,0.5,,
6.040404040404041,461.4141414141414,0.07369483242224147,rbf,linear,0.5,,
6.141414141414141,461.4141414141414,0.07028733040802815,rbf,linear,0.5,,
6.242424242424242,461.4141414141414,0.06652778957988224,rbf,linear,0.5,,
6.343434343434343,461.4141414141414,0.06279721336868155,rbf,linear,0.5,,
6.444444444444445,461.4141414141414,0.0591539056553563,rbf,linear,0.5,,
6.545454545454545,461.4141414141414,0.05560765167934599,rbf,linear,0.5,,
6.646464646464646,461.4141414141414,0.05215549071840943,rbf,linear,0.5,,
6.747474747474747,461.4141414141414,0.04878981456385504,rbf,linear,0.5,,
6.848484848484849,461.4141414141414,0.045501062871525826,rbf,linear,0.5,,
6.94949494949495,461.4141414141414,0.042278901863044206,rbf,linear,0.5,,
7.05050505050505,461.4141414141414,0.039112847448381276,rbf,linear,0.5,,
7.151515151515151,461.4141414141414,0.03599264380327314,rbf,linear,0.5,,
7.252525252525253,461.4141414141414,0.03290853289943451,rbf,linear,0.5,,
7.353535353535354,461.4141414141414,0.029851504961378544,rbf,linear,0.5,,
7.454545454545454,461.4141414141414,0.02681363448713418,rbf,linear,0.5,,
7.555555555555555,461.4141414141414,0.023788710634552714,rbf,linear,0.5,,
7.656565656565657,461.4141414141414,0.020773775030078025,rbf,linear,0.5,,
7.757575757575758,461.4141414141414,0.017774006105463796,rbf,linear,0.5,,
7.858585858585858,461.4141414141414,0.014824859674628342,rbf,linear,0.5,,
7.959595959595959,461.4141414141414,0.01216294040288124,rbf,linear,0.5,,
8.06060606060606,461.4141414141414,0.011006585413670625,rbf,linear,0.5,,
8.161616161616163,461.4141414141414,0.011062596790051123,rbf,linear,0.5,,
8.262626262626263,461.4141414141414,0.011304654162368977,rbf,linear,0.5,,
8.363636363636363,461.4141414141414,0.011571351700393672,rbf,linear,0.5,,
