Time,Temperature,E,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,28.5681499559461,rbf,cubic,1.0,,
2.101010101010101,460.0,36.40107471513141,rbf,cubic,1.0,,
2.202020202020202,460.0,44.04103139562718,rbf,cubic,1.0,,
2.303030303030303,460.0,51.489168355548124,rbf,cubic,1.0,,
2.404040404040404,460.0,58.74631231861014,rbf,cubic,1.0,,
2.505050505050505,460.0,65.81295221509211,rbf,cubic,1.0,,
2.606060606060606,460.0,72.6892246644417,rbf,cubic,1.0,,
2.707070707070707,460.0,79.37490168302149,rbf,cubic,1.0,,
2.808080808080808,460.0,85.86938126804385,rbf,cubic,1.0,,
2.909090909090909,460.0,92.1716815603828,rbf,cubic,1.0,,
3.0101010101010104,460.0,98.28043931157072,rbf,cubic,1.0,,
3.111111111111111,460.0,104.19391335670751,rbf,cubic,1.0,,
3.212121212121212,460.0,109.90999370527118,rbf,cubic,1.0,,
3.313131313131313,460.0,115.42621668550373,rbf,cubic,1.0,,
3.4141414141414144,460.0,120.73978630006296,rbf,cubic,1.0,,
3.515151515151515,460.0,125.84760156959581,rbf,cubic,1.0,,
3.616161616161616,460.0,130.7462891795732,rbf,cubic,1.0,,
3.717171717171717,460.0,135.43224026083533,rbf,cubic,1.0,,
3.8181818181818183,460.0,139.90164971890607,rbf,cubic,1.0,,
3.919191919191919,460.0,144.15055629979517,rbf,cubic,1.0,,
4.020202020202021,460.0,148.17488165675354,rbf,cubic,1.0,,
4.121212121212121,460.0,151.97046713572578,rbf,cubic,1.0,,
4.222222222222222,460.0,155.53310781754683,rbf,cubic,1.0,,
4.3232323232323235,460.0,158.8585844352445,rbf,cubic,1.0,,
4.424242424242424,460.0,161.94269494182743,rbf,cubic,1.0,,
4.525252525252525,460.0,164.78128853144835,rbf,cubic,1.0,,
4.626262626262626,460.0,167.37030564750987,rbf,cubic,1.0,,
4.727272727272727,460.0,169.70582785756764,rbf,cubic,1.0,,
4.828282828282829,460.0,171.78414143252877,rbf,cubic,1.0,,
4.929292929292929,460.0,173.60181808537672,rbf,cubic,1.0,,
5.03030303030303,460.0,175.15581566005335,rbf,cubic,1.0,,
5.1313131313131315,460.0,176.44360064330692,rbf,cubic,1.0,,
5.232323232323232,460.0,177.46329318633803,rbf,cubic,1.0,,
5.333333333333334,460.0,178.213833819934,rbf,cubic,1.0,,
5.434343434343434,460.0,178.69516917791657,rbf,cubic,1.0,,
5.5353535353535355,460.0,178.90845181375354,rbf,cubic,1.0,,
5.636363636363637,460.0,178.8562467221446,rbf,cubic,1.0,,
5.737373737373737,460.0,178.54273474052002,rbf,cubic,1.0,,
5.838383838383838,460.0,177.9739010510485,rbf,cubic,1.0,,
5.9393939393939394,460.0,177.15769607956042,rbf,cubic,1.0,,
6.040404040404041,460.0,176.1041388901595,rbf,cubic,1.0,,
6.141414141414141,460.0,174.82471465265579,rbf,cubic,1.0,,
6.242424242424242,460.0,173.3321843712586,rbf,cubic,1.0,,
6.343434343434343,460.0,171.64138485205885,rbf,cubic,1.0,,
6.444444444444445,460.0,169.76919848284967,rbf,cubic,1.0,,
6.545454545454545,460.0,167.73442041582288,rbf,cubic,1.0,,
6.646464646464646,460.0,165.5575947282802,rbf,cubic,1.0,,
6.747474747474747,460.0,163.26083198663588,rbf,cubic,1.0,,
6.848484848484849,460.0,160.86761997106717,rbf,cubic,1.0,,
6.94949494949495,460.0,158.402637516513,rbf,cubic,1.0,,
7.05050505050505,460.0,155.89157904956647,rbf,cubic,1.0,,
7.151515151515151,460.0,153.36099493313765,rbf,cubic,1.0,,
7.252525252525253,460.0,150.8381504950795,rbf,cubic,1.0,,
7.353535353535354,460.0,148.35090476924123,rbf,cubic,1.0,,
7.454545454545454,460.0,145.92760854579146,rbf,cubic,1.0,,
7.555555555555555,460.0,143.59702026772175,rbf,cubic,1.0,,
7.656565656565657,460.0,141.3882375567588,rbf,cubic,1.0,,
7.757575757575758,460.0,139.33064165333263,rbf,cubic,1.0,,
7.858585858585858,460.0,137.45385179096456,rbf,cubic,1.0,,
7.959595959595959,460.0,135.7876865016121,rbf,cubic,1.0,,
8.06060606060606,460.0,134.36076259127435,rbf,cubic,1.0,,
8.161616161616163,460.0,133.18138225714745,rbf,cubic,1.0,,
8.262626262626263,460.0,132.24220742463737,rbf,cubic,1.0,,
8.363636363636363,460.0,131.53556168208772,rbf,cubic,1.0,,
8.464646464646464,460.0,131.05380132995373,rbf,cubic,1.0,,
8.565656565656566,460.0,130.78928126711256,rbf,cubic,1.0,,
8.666666666666668,460.0,130.73432145043856,rbf,cubic,1.0,,
8.767676767676768,460.0,130.8811749173587,rbf,cubic,1.0,,
8.868686868686869,460.0,131.2219982974041,rbf,cubic,1.0,,
8.969696969696969,460.0,131.7488255396614,rbf,cubic,1.0,,
9.070707070707071,460.0,132.4535453213913,rbf,cubic,1.0,,
9.171717171717171,460.0,133.3278823392687,rbf,cubic,1.0,,
9.272727272727273,460.0,134.36338245795173,rbf,cubic,1.0,,
9.373737373737374,460.0,135.5514015191328,rbf,cubic,1.0,,
9.474747474747474,460.0,136.8830975003567,rbf,cubic,1.0,,
9.575757575757574,460.0,138.34942564966403,rbf,cubic,1.0,,
9.676767676767676,460.0,139.94113619848636,rbf,cubic,1.0,,
9.777777777777779,460.0,141.64877425970238,rbf,cubic,1.0,,
9.878787878787879,460.0,143.46268154034016,rbf,cubic,1.0,,
9.97979797979798,460.0,145.37299953127163,rbf,cubic,1.0,,
10.080808080808081,460.0,147.36967387375373,rbf,cubic,1.0,,
10.181818181818182,460.0,149.44245964105943,rbf,cubic,1.0,,
10.282828282828282,460.0,151.58092731040196,rbf,cubic,1.0,,
10.383838383838384,460.0,153.77446923450256,rbf,cubic,1.0,,
10.484848484848484,460.0,156.01230645293327,rbf,cubic,1.0,,
10.585858585858587,460.0,158.28349571057836,rbf,cubic,1.0,,
10.686868686868687,460.0,160.57693657422578,rbf,cubic,1.0,,
10.787878787878787,460.0,162.88137855874265,rbf,cubic,1.0,,
10.88888888888889,460.0,165.18542819175394,rbf,cubic,1.0,,
10.98989898989899,460.0,167.47755596054273,rbf,cubic,1.0,,
11.09090909090909,460.0,169.74610309742286,rbf,cubic,1.0,,
11.191919191919192,460.0,171.9792881702516,rbf,cubic,1.0,,
11.292929292929292,460.0,174.16521345355713,rbf,cubic,1.0,,
11.393939393939394,460.0,176.29187106292144,rbf,cubic,1.0,,
11.494949494949495,460.0,178.3471488412591,rbf,cubic,1.0,,
11.595959595959595,460.0,180.31883599048317,rbf,cubic,1.0,,
11.696969696969697,460.0,182.19462844598482,rbf,cubic,1.0,,
11.797979797979798,460.0,183.96213399452668,rbf,cubic,1.0,,
11.8989898989899,460.0,185.60887713867663,rbf,cubic,1.0,,
12.0,460.0,187.12230371280367,rbf,cubic,1.0,,
2.0,461.4141414141414,33.00062333994089,rbf,cubic,1.0,,
2.101010101010101,461.4141414141414,40.77934462924152,rbf,cubic,1.0,,
2.202020202020202,461.4141414141414,48.36783214231985,rbf,cubic,1.0,,
2.303030303030303,461.4141414141414,55.767345104302876,rbf,cubic,1.0,,
2.404040404040404,461.4141414141414,62.97881497417852,rbf,cubic,1.0,,
2.505050505050505,461.4141414141414,70.0028275235488,rbf,cubic,1.0,,
2.606060606060606,461.4141414141414,76.83960643054843,rbf,cubic,1.0,,
2.707070707070707,461.4141414141414,83.4889990095279,rbf,cubic,1.0,,
2.808080808080808,461.4141414141414,89.95046478345739,rbf,cubic,1.0,,
2.909090909090909,461.4141414141414,96.22306767988391,rbf,cubic,1.0,,
3.0101010101010104,461.4141414141414,102.30547267843664,rbf,cubic,1.0,,
3.111111111111111,461.4141414141414,108.19594773797415,rbf,cubic,1.0,,
3.212121212121212,461.4141414141414,113.89237175916945,rbf,cubic,1.0,,
3.313131313131313,461.4141414141414,119.39224916497582,rbf,cubic,1.0,,
3.4141414141414144,461.4141414141414,124.69273138126997,rbf,cubic,1.0,,
3.515151515151515,461.4141414141414,129.79064506080206,rbf,cubic,1.0,,
3.616161616161616,461.4141414141414,134.68252633135032,rbf,cubic,1.0,,
3.717171717171717,461.4141414141414,139.36465972416474,rbf,cubic,1.0,,
3.8181818181818183,461.4141414141414,143.83311986482008,rbf,cubic,1.0,,
3.919191919191919,461.4141414141414,148.08381364296017,rbf,cubic,1.0,,
4.020202020202021,461.4141414141414,152.11252058577077,rbf,cubic,1.0,,
4.121212121212121,461.4141414141414,155.91492965747355,rbf,cubic,1.0,,
4.222222222222222,461.4141414141414,159.4866716975819,rbf,cubic,1.0,,
4.3232323232323235,461.4141414141414,162.8233480577425,rbf,cubic,1.0,,
4.424242424242424,461.4141414141414,165.92055745214034,rbf,cubic,1.0,,
4.525252525252525,461.4141414141414,168.77392431859417,rbf,cubic,1.0,,
4.626262626262626,461.4141414141414,171.37913287688554,rbf,cubic,1.0,,
4.727272727272727,461.4141414141414,173.73197146931588,rbf,cubic,1.0,,
4.828282828282829,461.4141414141414,175.82839169924915,rbf,cubic,1.0,,
4.929292929292929,461.4141414141414,177.66458644089033,rbf,cubic,1.0,,
5.03030303030303,461.4141414141414,179.2370900746817,rbf,cubic,1.0,,
5.1313131313131315,461.4141414141414,180.54290335234631,rbf,cubic,1.0,,
5.232323232323232,461.4141414141414,181.57964408426108,rbf,cubic,1.0,,
5.333333333333334,461.4141414141414,182.34572327822897,rbf,cubic,1.0,,
5.434343434343434,461.4141414141414,182.84054433391407,rbf,cubic,1.0,,
5.5353535353535355,461.4141414141414,183.06472035445842,rbf,cubic,1.0,,
5.636363636363637,461.4141414141414,183.0203016549884,rbf,cubic,1.0,,
5.737373737373737,461.4141414141414,182.71100240563857,rbf,cubic,1.0,,
5.838383838383838,461.4141414141414,182.14241242400684,rbf,cubic,1.0,,
5.9393939393939394,461.4141414141414,181.32217586609306,rbf,cubic,1.0,,
6.040404040404041,461.4141414141414,180.26005235264034,rbf,cubic,1.0,,
6.141414141414141,461.4141414141414,178.96743237089638,rbf,cubic,1.0,,
6.242424242424242,461.4141414141414,177.45722050833936,rbf,cubic,1.0,,
6.343434343434343,461.4141414141414,175.74442992893515,rbf,cubic,1.0,,
6.444444444444445,461.4141414141414,173.84621184579888,rbf,cubic,1.0,,
6.545454545454545,461.4141414141414,171.78170948588414,rbf,cubic,1.0,,
6.646464646464646,461.4141414141414,169.57187242301475,rbf,cubic,1.0,,
6.747474747474747,461.4141414141414,167.23925170795548,rbf,cubic,1.0,,
6.848484848484849,461.4141414141414,164.80779001922863,rbf,cubic,1.0,,
6.94949494949495,461.4141414141414,162.30261815703068,rbf,cubic,1.0,,
7.05050505050505,461.4141414141414,159.74986606982614,rbf,cubic,1.0,,
7.151515151515151,461.4141414141414,157.17649357363865,rbf,cubic,1.0,,
7.252525252525253,461.4141414141414,154.61014332684942,rbf,cubic,1.0,,
7.353535353535354,461.4141414141414,152.0790165829831,rbf,cubic,1.0,,
7.454545454545454,461.4141414141414,149.61177072335948,rbf,cubic,1.0,,
7.555555555555555,461.4141414141414,147.23743643120488,rbf,cubic,1.0,,
7.656565656565657,461.4141414141414,144.9853513454228,rbf,cubic,1.0,,
7.757575757575758,461.4141414141414,142.8851052426599,rbf,cubic,1.0,,
7.858585858585858,461.4141414141414,140.96648290821082,rbf,cubic,1.0,,
7.959595959595959,461.4141414141414,139.25927703536232,rbf,cubic,1.0,,
8.06060606060606,461.4141414141414,137.79019959107902,rbf,cubic,1.0,,
8.161616161616163,461.4141414141414,136.56828051378602,rbf,cubic,1.0,,
8.262626262626263,461.4141414141414,135.5879043976482,rbf,cubic,1.0,,
8.363636363636363,461.4141414141414,134.84165677472564,rbf,cubic,1.0,,
8.464646464646464,461.4141414141414,134.3220427571978,rbf,cubic,1.0,,
8.565656565656566,461.4141414141414,134.02154171902512,rbf,cubic,1.0,,
8.666666666666668,461.4141414141414,133.9325837979328,rbf,cubic,1.0,,
8.767676767676768,461.4141414141414,134.04751926355257,rbf,cubic,1.0,,
8.868686868686869,461.4141414141414,134.35858883744072,rbf,cubic,1.0,,
8.969696969696969,461.4141414141414,134.85789708880426,rbf,cubic,1.0,,
9.070707070707071,461.4141414141414,135.53738974233235,rbf,cubic,1.0,,
9.171717171717171,461.4141414141414,136.38883518541954,rbf,cubic,1.0,,
9.272727272727273,461.4141414141414,137.40381013040195,rbf,cubic,1.0,,
9.373737373737374,461.4141414141414,138.5736891754063,rbf,cubic,1.0,,
9.474747474747474,461.4141414141414,139.8896378827269,rbf,cubic,1.0,,
9.575757575757574,461.4141414141414,141.3426089342275,rbf,cubic,1.0,,
9.676767676767676,461.4141414141414,142.9233409100486,rbf,cubic,1.0,,
9.777777777777779,461.4141414141414,144.62235925371056,rbf,cubic,1.0,,
9.878787878787879,461.4141414141414,146.42997902110775,rbf,cubic,1.0,,
9.97979797979798,461.4141414141414,148.33630905388657,rbf,cubic,1.0,,
10.080808080808081,461.4141414141414,150.3312572633515,rbf,cubic,1.0,,
10.181818181818182,461.4141414141414,152.40453675567508,rbf,cubic,1.0,,
10.282828282828282,461.4141414141414,154.54567257065443,rbf,cubic,1.0,,
10.383838383838384,461.4141414141414,156.74400884366042,rbf,cubic,1.0,,
10.484848484848484,461.4141414141414,158.98871623336726,rbf,cubic,1.0,,
10.585858585858587,461.4141414141414,161.26879948645197,rbf,cubic,1.0,,
10.686868686868687,461.4141414141414,163.57310503500446,rbf,cubic,1.0,,
10.787878787878787,461.4141414141414,165.8903285432851,rbf,cubic,1.0,,
10.88888888888889,461.4141414141414,168.2090223381594,rbf,cubic,1.0,,
10.98989898989899,461.4141414141414,170.5176026724785,rbf,cubic,1.0,,
11.09090909090909,461.4141414141414,172.80435678331582,rbf,cubic,1.0,,
11.191919191919192,461.4141414141414,175.057449717959,rbf,cubic,1.0,,
11.292929292929292,461.4141414141414,177.264930910572,rbf,cubic,1.0,,
11.393939393939394,461.4141414141414,179.41474050345298,rbf,cubic,1.0,,
11.494949494949495,461.4141414141414,181.49471542374016,rbf,cubic,1.0,,
11.595959595959595,461.4141414141414,183.4925952669081,rbf,cubic,1.0,,
11.696969696969697,461.4141414141414,185.3960281814771,rbf,cubic,1.0,,
11.797979797979798,461.4141414141414,187.1925776716173,rbf,cubic,1.0,,
11.8989898989899,461.4141414141414,188.8697372004136,rbf,cubic,1.0,,
12.0,461.4141414141414,190.4150741676592,rbf,cubic,1.0,,
2.0,462.82828282828285,37.28192710199139,rbf,cubic,1.0,,
2.101010101010101,462.82828282828285,45.00508769289403,rbf,cubic,1.0,,
2.202020202020202,462.82828282828285,52.54075638318016,rbf,cubic,1.0,,
2.303030303030303,462.82828282828285,59.890311773343846,rbf,cubic,1.0,,
2.404040404040404,462.82828282828285,67.05479916671027,rbf,cubic,1.0,,
2.505050505050505,462.82828282828285,74.03491081278348,rbf,cubic,1.0,,
2.606060606060606,462.82828282828285,80.83096750761246,rbf,cubic,1.0,,
2.707070707070707,462.82828282828285,87.44290220519818,rbf,cubic,1.0,,
2.808080808080808,462.82828282828285,93.87024640101157,rbf,cubic,1.0,,
2.909090909090909,462.82828282828285,100.1121201486052,rbf,cubic,1.0,,
3.0101010101010104,462.82828282828285,106.1672266479441,rbf,cubic,1.0,,
3.111111111111111,462.82828282828285,112.03385237656839,rbf,cubic,1.0,,
3.212121212121212,462.82828282828285,117.7098736909442,rbf,cubic,1.0,,
3.313131313131313,462.82828282828285,123.19277066700059,rbf,cubic,1.0,,
3.4141414141414144,462.82828282828285,128.4796486362867,rbf,cubic,1.0,,
3.515151515151515,462.82828282828285,133.56726737878316,rbf,cubic,1.0,,
3.616161616161616,462.82828282828285,138.452077257679,rbf,cubic,1.0,,
3.717171717171717,462.82828282828285,143.13026078446282,rbf,cubic,1.0,,
3.8181818181818183,462.82828282828285,147.5977773190086,rbf,cubic,1.0,,
3.919191919191919,462.82828282828285,151.8504080461654,rbf,cubic,1.0,,
4.020202020202021,462.82828282828285,155.88379826389757,rbf,cubic,1.0,,
4.121212121212121,462.82828282828285,159.6934945495283,rbf,cubic,1.0,,
4.222222222222222,462.82828282828285,163.27497557010332,rbf,cubic,1.0,,
4.3232323232323235,462.82828282828285,166.62367699612082,rbf,cubic,1.0,,
4.424242424242424,462.82828282828285,169.73501282157682,rbf,cubic,1.0,,
4.525252525252525,462.82828282828285,172.60439699676007,rbf,cubic,1.0,,
4.626262626262626,462.82828282828285,175.2272703500311,rbf,cubic,1.0,,
