Time,Temperature,delta_R,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,0.08808819476780343,rbf,linear,1.0,,
2.101010101010101,460.0,0.08714614528289724,rbf,linear,1.0,,
2.202020202020202,460.0,0.08620513537291244,rbf,linear,1.0,,
2.303030303030303,460.0,0.08526604232685665,rbf,linear,1.0,,
2.404040404040404,460.0,0.08432985593750335,rbf,linear,1.0,,
2.505050505050505,460.0,0.08339768232593922,rbf,linear,1.0,,
2.606060606060606,460.0,0.08247074666997689,rbf,linear,1.0,,
2.707070707070707,460.0,0.08155039456470214,rbf,linear,1.0,,
2.808080808080808,460.0,0.0806380916900478,rbf,linear,1.0,,
2.909090909090909,460.0,0.07973542139927438,rbf,linear,1.0,,
3.0101010101010104,460.0,0.07884407978234563,rbf,linear,1.0,,
3.111111111111111,460.0,0.07796586771809637,rbf,linear,1.0,,
3.212121212121212,460.0,0.07710267944102567,rbf,linear,1.0,,
3.313131313131313,460.0,0.07625648725972285,rbf,linear,1.0,,
3.4141414141414144,460.0,0.07542932233223257,rbf,linear,1.0,,
3.515151515151515,460.0,0.07462325188317186,rbf,linear,1.0,,
3.616161616161616,460.0,0.07384035396127789,rbf,linear,1.0,,
3.717171717171717,460.0,0.07308269173977407,rbf,linear,1.0,,
3.8181818181818183,460.0,0.07235229031135319,rbf,linear,1.0,,
3.919191919191919,460.0,0.07165111967823046,rbf,linear,1.0,,
4.020202020202021,460.0,0.07098108788760632,rbf,linear,1.0,,
4.121212121212121,460.0,0.07034404777083786,rbf,linear,1.0,,
4.222222222222222,460.0,0.06974181944544634,rbf,linear,1.0,,
4.3232323232323235,460.0,0.06917622881492003,rbf,linear,1.0,,
4.424242424242424,460.0,0.06864916013821927,rbf,linear,1.0,,
4.525252525252525,460.0,0.06816261877813456,rbf,linear,1.0,,
4.626262626262626,460.0,0.06771879878754508,rbf,linear,1.0,,
4.727272727272727,460.0,0.06732014913305036,rbf,linear,1.0,,
4.828282828282829,460.0,0.06696943194761452,rbf,linear,1.0,,
4.929292929292929,460.0,0.06666976601197687,rbf,linear,1.0,,
5.03030303030303,460.0,0.06642464850725523,rbf,linear,1.0,,
5.1313131313131315,460.0,0.06623794795069199,rbf,linear,1.0,,
5.232323232323232,460.0,0.06611386134502704,rbf,linear,1.0,,
5.333333333333334,460.0,0.06605682937891129,rbf,linear,1.0,,
5.434343434343434,460.0,0.06607140558142369,rbf,linear,1.0,,
5.5353535353535355,460.0,0.0661620791858675,rbf,linear,1.0,,
5.636363636363637,460.0,0.06633305731502659,rbf,linear,1.0,,
5.737373737373737,460.0,0.06658801955451964,rbf,linear,1.0,,
5.838383838383838,460.0,0.06692986576489297,rbf,linear,1.0,,
5.9393939393939394,460.0,0.06736048402388782,rbf,linear,1.0,,
6.040404040404041,460.0,0.06643251757518293,rbf,linear,1.0,,
6.141414141414141,460.0,0.0634213306060001,rbf,linear,1.0,,
6.242424242424242,460.0,0.06049706322588403,rbf,linear,1.0,,
6.343434343434343,460.0,0.05765652755659808,rbf,linear,1.0,,
6.444444444444445,460.0,0.054895432260130717,rbf,linear,1.0,,
6.545454545454545,460.0,0.05220858793941391,rbf,linear,1.0,,
6.646464646464646,460.0,0.049590140565968964,rbf,linear,1.0,,
6.747474747474747,460.0,0.0470338062596747,rbf,linear,1.0,,
