technique,property,kernel,smooth_requested,smooth_effective,grid_size,n_samples,rmse,mae,r2
rbf,Rp0.2,thin_plate,1.0,1.0,100,56,244.3977871070239,205.57217916542197,-0.008435836680237285
rbf,Rm,thin_plate,1.0,1.0,100,56,229.94364302355336,196.13386651704778,-0.05463265587701471
rbf,At,thin_plate,1.0,1.0,100,56,4.44712815495189,3.508705699939414,-0.21715852958551252
rbf,HV,thin_plate,1.0,1.0,100,56,66.58889018857107,57.346153687406726,-0.3034953140784413
rbf,E,thin_plate,1.0,1.0,100,56,20.549261189914386,18.070766497277514,-13.68589761084268
rbf,v,thin_plate,1.0,1.0,100,56,0.03371257210670198,0.030566988138721402,-8.533920770714179
rbf,Z,thin_plate,1.0,1.0,100,56,10.98571055662613,8.721447269537785,1.6597133681961473e-05
rbf,A32,thin_plate,1.0,1.0,100,56,4.150223316276001,3.275671875949045,-0.015072046369131398
rbf,R_bar,thin_plate,1.0,1.0,100,56,0.14223238621125922,0.11502641334110054,-15.66396349863987
rbf,delta_R,thin_plate,1.0,1.0,100,56,0.1524085742933214,0.12678173503971357,-2.699832961615211
