Time,Temperature,E,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,182.0,biharmonic,,,,
2.101010101010101,460.0,182.0,biharmonic,,,,
2.202020202020202,460.0,182.0,biharmonic,,,,
2.303030303030303,460.0,182.0,biharmonic,,,,
2.404040404040404,460.0,182.0,biharmonic,,,,
2.505050505050505,460.0,182.0,biharmonic,,,,
2.606060606060606,460.0,182.0,biharmonic,,,,
2.707070707070707,460.0,182.0,biharmonic,,,,
2.808080808080808,460.0,182.0,biharmonic,,,,
2.909090909090909,460.0,182.0,biharmonic,,,,
3.0101010101010104,460.0,182.0,biharmonic,,,,
3.111111111111111,460.0,182.0,biharmonic,,,,
3.212121212121212,460.0,182.0,biharmonic,,,,
3.313131313131313,460.0,182.0,biharmonic,,,,
3.4141414141414144,460.0,182.0,biharmonic,,,,
3.515151515151515,460.0,182.0,biharmonic,,,,
3.616161616161616,460.0,182.0,biharmonic,,,,
3.717171717171717,460.0,182.0,biharmonic,,,,
3.8181818181818183,460.0,182.0,biharmonic,,,,
3.919191919191919,460.0,182.0,biharmonic,,,,
4.020202020202021,460.0,182.0,biharmonic,,,,
4.121212121212121,460.0,182.0,biharmonic,,,,
4.222222222222222,460.0,182.0,biharmonic,,,,
4.3232323232323235,460.0,182.0,biharmonic,,,,
4.424242424242424,460.0,182.0,biharmonic,,,,
4.525252525252525,460.0,182.0,biharmonic,,,,
4.626262626262626,460.0,182.0,biharmonic,,,,
4.727272727272727,460.0,182.0,biharmonic,,,,
4.828282828282829,460.0,182.0,biharmonic,,,,
4.929292929292929,460.0,182.0,biharmonic,,,,
5.03030303030303,460.0,182.0,biharmonic,,,,
5.1313131313131315,460.0,182.0,biharmonic,,,,
5.232323232323232,460.0,182.0,biharmonic,,,,
5.333333333333334,460.0,182.0,biharmonic,,,,
5.434343434343434,460.0,182.0,biharmonic,,,,
5.5353535353535355,460.0,182.0,biharmonic,,,,
5.636363636363637,460.0,182.0,biharmonic,,,,
5.737373737373737,460.0,182.0,biharmonic,,,,
5.838383838383838,460.0,182.0,biharmonic,,,,
5.9393939393939394,460.0,182.0,biharmonic,,,,
6.040404040404041,460.0,181.73067264457273,biharmonic,,,,
6.141414141414141,460.0,181.0581022963279,biharmonic,,,,
6.242424242424242,460.0,180.38804473397047,biharmonic,,,,
6.343434343434343,460.0,179.72230515356824,biharmonic,,,,
6.444444444444445,460.0,179.06268875118894,biharmonic,,,,
6.545454545454545,460.0,178.41100072290033,biharmonic,,,,
6.646464646464646,460.0,177.7690462647701,biharmonic,,,,
6.747474747474747,460.0,177.13863057286602,biharmonic,,,,
6.848484848484849,460.0,176.5215588432558,biharmonic,,,,
6.94949494949495,460.0,175.9196362720072,biharmonic,,,,
7.05050505050505,460.0,175.334668055188,biharmonic,,,,
7.151515151515151,460.0,174.76845938886584,biharmonic,,,,
7.252525252525253,460.0,174.22281546910855,biharmonic,,,,
7.353535353535354,460.0,173.69954149198378,biharmonic,,,,
7.454545454545454,460.0,173.20044265355938,biharmonic,,,,
7.555555555555555,460.0,172.72732414990296,biharmonic,,,,
7.656565656565657,460.0,172.28199117708238,biharmonic,,,,
7.757575757575758,460.0,171.8662489311653,biharmonic,,,,
7.858585858585858,460.0,171.48190260821946,biharmonic,,,,
7.959595959595959,460.0,171.13075740431262,biharmonic,,,,
8.06060606060606,460.0,170.81451939157532,biharmonic,,,,
8.161616161616163,460.0,170.5334308858538,biharmonic,,,,
8.262626262626263,460.0,170.28661733872002,biharmonic,,,,
8.363636363636363,460.0,170.07317604616014,biharmonic,,,,
8.464646464646464,460.0,169.89220430416037,biharmonic,,,,
8.565656565656566,460.0,169.74279940870696,biharmonic,,,,
8.666666666666668,460.0,169.6240586557862,biharmonic,,,,
8.767676767676768,460.0,169.53507934138418,biharmonic,,,,
8.868686868686869,460.0,169.47495876148722,biharmonic,,,,
8.969696969696969,460.0,169.44279421208148,biharmonic,,,,
9.070707070707071,460.0,169.43768298915325,biharmonic,,,,
9.171717171717171,460.0,169.45872238868867,biharmonic,,,,
9.272727272727273,460.0,169.50500970667406,biharmonic,,,,
9.373737373737374,460.0,169.57564223909554,biharmonic,,,,
9.474747474747474,460.0,169.66971728193934,biharmonic,,,,
9.575757575757574,460.0,169.78633213119178,biharmonic,,,,
9.676767676767676,460.0,169.924584082839,biharmonic,,,,
9.777777777777779,460.0,170.08357043286725,biharmonic,,,,
9.878787878787879,460.0,170.26238847726273,biharmonic,,,,
9.97979797979798,460.0,170.4601355120117,biharmonic,,,,
10.080808080808081,460.0,170.67590883310035,biharmonic,,,,
10.181818181818182,460.0,170.9088057365149,biharmonic,,,,
10.282828282828282,460.0,171.15792351824157,biharmonic,,,,
10.383838383838384,460.0,171.4223594742666,biharmonic,,,,
10.484848484848484,460.0,171.7012109005762,biharmonic,,,,
10.585858585858587,460.0,171.99357509315664,biharmonic,,,,
10.686868686868687,460.0,172.29854934799403,biharmonic,,,,
10.787878787878787,460.0,172.6152309610747,biharmonic,,,,
10.88888888888889,460.0,172.94271722838482,biharmonic,,,,
10.98989898989899,460.0,173.28010544591064,biharmonic,,,,
11.09090909090909,460.0,173.62649290963833,biharmonic,,,,
11.191919191919192,460.0,173.98097691555418,biharmonic,,,,
11.292929292929292,460.0,174.34265475964435,biharmonic,,,,
11.393939393939394,460.0,174.7106237378951,biharmonic,,,,
11.494949494949495,460.0,175.08398114629264,biharmonic,,,,
11.595959595959595,460.0,175.4618242808232,biharmonic,,,,
11.696969696969697,460.0,175.84325043747302,biharmonic,,,,
