Time,Temperature,Z,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,22.0,linear,,,,
2.101010101010101,460.0,22.0,linear,,,,
2.202020202020202,460.0,22.0,linear,,,,
2.303030303030303,460.0,22.0,linear,,,,
2.404040404040404,460.0,22.0,linear,,,,
2.505050505050505,460.0,22.0,linear,,,,
2.606060606060606,460.0,22.0,linear,,,,
2.707070707070707,460.0,22.0,linear,,,,
2.808080808080808,460.0,22.0,linear,,,,
2.909090909090909,460.0,22.0,linear,,,,
3.0101010101010104,460.0,22.0,linear,,,,
3.111111111111111,460.0,22.0,linear,,,,
3.212121212121212,460.0,22.0,linear,,,,
3.313131313131313,460.0,22.0,linear,,,,
3.4141414141414144,460.0,22.0,linear,,,,
3.515151515151515,460.0,22.0,linear,,,,
3.616161616161616,460.0,22.0,linear,,,,
3.717171717171717,460.0,22.0,linear,,,,
3.8181818181818183,460.0,22.0,linear,,,,
3.919191919191919,460.0,22.0,linear,,,,
4.020202020202021,460.0,22.0,linear,,,,
4.121212121212121,460.0,22.0,linear,,,,
4.222222222222222,460.0,22.0,linear,,,,
4.3232323232323235,460.0,22.0,linear,,,,
4.424242424242424,460.0,22.0,linear,,,,
4.525252525252525,460.0,22.0,linear,,,,
4.626262626262626,460.0,22.0,linear,,,,
4.727272727272727,460.0,22.0,linear,,,,
4.828282828282829,460.0,22.0,linear,,,,
4.929292929292929,460.0,22.0,linear,,,,
5.03030303030303,460.0,22.0,linear,,,,
5.1313131313131315,460.0,22.0,linear,,,,
5.232323232323232,460.0,22.0,linear,,,,
5.333333333333334,460.0,22.0,linear,,,,
5.434343434343434,460.0,22.0,linear,,,,
5.5353535353535355,460.0,22.0,linear,,,,
5.636363636363637,460.0,22.0,linear,,,,
5.737373737373737,460.0,22.0,linear,,,,
5.838383838383838,460.0,22.0,linear,,,,
5.9393939393939394,460.0,22.0,linear,,,,
6.040404040404041,460.0,21.95959595959596,linear,,,,
6.141414141414141,460.0,21.858585858585858,linear,,,,
6.242424242424242,460.0,21.757575757575758,linear,,,,
6.343434343434343,460.0,21.656565656565657,linear,,,,
6.444444444444445,460.0,21.555555555555557,linear,,,,
6.545454545454545,460.0,21.454545454545453,linear,,,,
6.646464646464646,460.0,21.353535353535353,linear,,,,
6.747474747474747,460.0,21.252525252525253,linear,,,,
6.848484848484849,460.0,21.151515151515152,linear,,,,
6.94949494949495,460.0,21.050505050505052,linear,,,,
7.05050505050505,460.0,20.949494949494948,linear,,,,
7.151515151515151,460.0,20.848484848484848,linear,,,,
7.252525252525253,460.0,20.747474747474747,linear,,,,
7.353535353535354,460.0,20.646464646464647,linear,,,,
7.454545454545454,460.0,20.545454545454547,linear,,,,
7.555555555555555,460.0,20.444444444444443,linear,,,,
7.656565656565657,460.0,20.343434343434346,linear,,,,
7.757575757575758,460.0,20.242424242424242,linear,,,,
7.858585858585858,460.0,20.141414141414142,linear,,,,
7.959595959595959,460.0,20.040404040404038,linear,,,,
8.06060606060606,460.0,20.03030303030303,linear,,,,
8.161616161616163,460.0,20.080808080808083,linear,,,,
8.262626262626263,460.0,20.13131313131313,linear,,,,
8.363636363636363,460.0,20.181818181818183,linear,,,,
8.464646464646464,460.0,20.232323232323232,linear,,,,
8.565656565656566,460.0,20.282828282828284,linear,,,,
8.666666666666668,460.0,20.333333333333336,linear,,,,
8.767676767676768,460.0,20.383838383838384,linear,,,,
8.868686868686869,460.0,20.434343434343432,linear,,,,
8.969696969696969,460.0,20.484848484848484,linear,,,,
9.070707070707071,460.0,20.535353535353536,linear,,,,
9.171717171717171,460.0,20.585858585858585,linear,,,,
9.272727272727273,460.0,20.636363636363637,linear,,,,
9.373737373737374,460.0,20.686868686868685,linear,,,,
9.474747474747474,460.0,20.737373737373737,linear,,,,
9.575757575757574,460.0,20.78787878787879,linear,,,,
9.676767676767676,460.0,20.838383838383837,linear,,,,
9.777777777777779,460.0,20.88888888888889,linear,,,,
9.878787878787879,460.0,20.939393939393938,linear,,,,
9.97979797979798,460.0,20.98989898989899,linear,,,,
10.080808080808081,460.0,21.04040404040404,linear,,,,
10.181818181818182,460.0,21.090909090909093,linear,,,,
10.282828282828282,460.0,21.141414141414142,linear,,,,
10.383838383838384,460.0,21.19191919191919,linear,,,,
10.484848484848484,460.0,21.242424242424242,linear,,,,
10.585858585858587,460.0,21.292929292929294,linear,,,,
10.686868686868687,460.0,21.343434343434343,linear,,,,
10.787878787878787,460.0,21.393939393939394,linear,,,,
10.88888888888889,460.0,21.444444444444443,linear,,,,
10.98989898989899,460.0,21.494949494949495,linear,,,,
11.09090909090909,460.0,21.545454545454547,linear,,,,
11.191919191919192,460.0,21.595959595959595,linear,,,,
11.292929292929292,460.0,21.646464646464647,linear,,,,
11.393939393939394,460.0,21.6969696969697,linear,,,,
11.494949494949495,460.0,21.747474747474747,linear,,,,
