Time,Temperature,Rm,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,1971.0,linear,,,,
2.101010101010101,460.0,1971.0,linear,,,,
2.202020202020202,460.0,1971.0,linear,,,,
2.303030303030303,460.0,1971.0,linear,,,,
2.404040404040404,460.0,1971.0,linear,,,,
2.505050505050505,460.0,1971.0,linear,,,,
2.606060606060606,460.0,1971.0,linear,,,,
2.707070707070707,460.0,1971.0,linear,,,,
2.808080808080808,460.0,1971.0,linear,,,,
2.909090909090909,460.0,1971.0,linear,,,,
3.0101010101010104,460.0,1971.0,linear,,,,
3.111111111111111,460.0,1971.0,linear,,,,
3.212121212121212,460.0,1971.0,linear,,,,
3.313131313131313,460.0,1971.0,linear,,,,
3.4141414141414144,460.0,1971.0,linear,,,,
3.515151515151515,460.0,1971.0,linear,,,,
3.616161616161616,460.0,1971.0,linear,,,,
3.717171717171717,460.0,1971.0,linear,,,,
3.8181818181818183,460.0,1971.0,linear,,,,
3.919191919191919,460.0,1971.0,linear,,,,
4.020202020202021,460.0,1971.0,linear,,,,
4.121212121212121,460.0,1971.0,linear,,,,
4.222222222222222,460.0,1971.0,linear,,,,
4.3232323232323235,460.0,1971.0,linear,,,,
4.424242424242424,460.0,1971.0,linear,,,,
4.525252525252525,460.0,1971.0,linear,,,,
4.626262626262626,460.0,1971.0,linear,,,,
4.727272727272727,460.0,1971.0,linear,,,,
4.828282828282829,460.0,1971.0,linear,,,,
4.929292929292929,460.0,1971.0,linear,,,,
5.03030303030303,460.0,1971.0,linear,,,,
5.1313131313131315,460.0,1971.0,linear,,,,
5.232323232323232,460.0,1971.0,linear,,,,
5.333333333333334,460.0,1971.0,linear,,,,
5.434343434343434,460.0,1971.0,linear,,,,
5.5353535353535355,460.0,1971.0,linear,,,,
5.636363636363637,460.0,1971.0,linear,,,,
5.737373737373737,460.0,1971.0,linear,,,,
5.838383838383838,460.0,1971.0,linear,,,,
5.9393939393939394,460.0,1971.0,linear,,,,
6.040404040404041,460.0,1971.3232323232323,linear,,,,
6.141414141414141,460.0,1972.1313131313132,linear,,,,
6.242424242424242,460.0,1972.939393939394,linear,,,,
6.343434343434343,460.0,1973.7474747474748,linear,,,,
6.444444444444445,460.0,1974.5555555555557,linear,,,,
6.545454545454545,460.0,1975.3636363636363,linear,,,,
6.646464646464646,460.0,1976.171717171717,linear,,,,
6.747474747474747,460.0,1976.979797979798,linear,,,,
6.848484848484849,460.0,1977.7878787878788,linear,,,,
6.94949494949495,460.0,1978.5959595959596,linear,,,,
7.05050505050505,460.0,1979.4040404040404,linear,,,,
7.151515151515151,460.0,1980.2121212121212,linear,,,,
7.252525252525253,460.0,1981.020202020202,linear,,,,
7.353535353535354,460.0,1981.8282828282827,linear,,,,
7.454545454545454,460.0,1982.6363636363637,linear,,,,
7.555555555555555,460.0,1983.4444444444446,linear,,,,
7.656565656565657,460.0,1984.2525252525254,linear,,,,
7.757575757575758,460.0,1985.0606060606062,linear,,,,
7.858585858585858,460.0,1985.8686868686868,linear,,,,
7.959595959595959,460.0,1986.6767676767677,linear,,,,
8.06060606060606,460.0,1987.6818181818182,linear,,,,
8.161616161616163,460.0,1988.8181818181818,linear,,,,
8.262626262626263,460.0,1989.9545454545455,linear,,,,
8.363636363636363,460.0,1991.090909090909,linear,,,,
8.464646464646464,460.0,1992.2272727272727,linear,,,,
8.565656565656566,460.0,1993.3636363636363,linear,,,,
8.666666666666668,460.0,1994.5,linear,,,,
8.767676767676768,460.0,1995.6363636363635,linear,,,,
8.868686868686869,460.0,1996.7727272727273,linear,,,,
8.969696969696969,460.0,1997.909090909091,linear,,,,
9.070707070707071,460.0,1999.0454545454547,linear,,,,
9.171717171717171,460.0,2000.1818181818182,linear,,,,
9.272727272727273,460.0,2001.318181818182,linear,,,,
9.373737373737374,460.0,2002.4545454545455,linear,,,,
9.474747474747474,460.0,2003.5909090909092,linear,,,,
9.575757575757574,460.0,2004.7272727272727,linear,,,,
9.676767676767676,460.0,2005.8636363636365,linear,,,,
9.777777777777779,460.0,2007.0,linear,,,,
9.878787878787879,460.0,2008.1363636363637,linear,,,,
9.97979797979798,460.0,2009.2727272727273,linear,,,,
10.080808080808081,460.0,2010.409090909091,linear,,,,
10.181818181818182,460.0,2011.5454545454547,linear,,,,
10.282828282828282,460.0,2012.6818181818182,linear,,,,
10.383838383838384,460.0,2013.8181818181818,linear,,,,
10.484848484848484,460.0,2014.9545454545455,linear,,,,
10.585858585858587,460.0,2016.090909090909,linear,,,,
10.686868686868687,460.0,2017.2272727272725,linear,,,,
10.787878787878787,460.0,2018.3636363636363,linear,,,,
10.88888888888889,460.0,2019.5,linear,,,,
10.98989898989899,460.0,2020.6363636363635,linear,,,,
11.09090909090909,460.0,2021.7727272727273,linear,,,,
11.191919191919192,460.0,2022.9090909090908,linear,,,,
11.292929292929292,460.0,2024.0454545454545,linear,,,,
11.393939393939394,460.0,2025.1818181818182,linear,,,,
11.494949494949495,460.0,2026.3181818181818,linear,,,,
11.595959595959595,460.0,2027.4545454545455,linear,,,,
11.696969696969697,460.0,2028.590909090909,linear,,,,
11.797979797979798,460.0,2029.7272727272725,linear,,,,
11.8989898989899,460.0,2030.8636363636363,linear,,,,
12.0,460.0,2032.0,linear,,,,
2.0,461.4141414141414,1971.0,linear,,,,
2.101010101010101,461.4141414141414,1971.0,linear,,,,
2.202020202020202,461.4141414141414,1971.0,linear,,,,
2.303030303030303,461.4141414141414,1971.0,linear,,,,
2.404040404040404,461.4141414141414,1971.0,linear,,,,
