Time,Temperature,A32,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,5.8821121159430865,kriging,,,exponential,0.0
2.101010101010101,460.0,5.875215029000842,kriging,,,exponential,0.0
2.202020202020202,460.0,5.868310746222263,kriging,,,exponential,0.0
2.303030303030303,460.0,5.86139925800904,kriging,,,exponential,0.0
2.404040404040404,460.0,5.8544805541085445,kriging,,,exponential,0.0
2.505050505050505,460.0,5.847554623604269,kriging,,,exponential,0.0
2.606060606060606,460.0,5.840621454907013,kriging,,,exponential,0.0
2.707070707070707,460.0,5.8336810357458075,kriging,,,exponential,0.0
2.808080808080808,460.0,5.826733353159084,kriging,,,exponential,0.0
2.909090909090909,460.0,5.819778393485934,kriging,,,exponential,0.0
3.0101010101010104,460.0,5.812816142357772,kriging,,,exponential,0.0
3.111111111111111,460.0,5.805846584689778,kriging,,,exponential,0.0
3.212121212121212,460.0,5.798869704672832,kriging,,,exponential,0.0
3.313131313131313,460.0,5.791885485765426,kriging,,,exponential,0.0
3.4141414141414144,460.0,5.784893910685716,kriging,,,exponential,0.0
3.515151515151515,460.0,5.777894961404085,kriging,,,exponential,0.0
3.616161616161616,460.0,5.770888619135247,kriging,,,exponential,0.0
3.717171717171717,460.0,5.763874864331424,kriging,,,exponential,0.0
3.8181818181818183,460.0,5.756853676674771,kriging,,,exponential,0.0
3.919191919191919,460.0,5.749825035070629,kriging,,,exponential,0.0
4.020202020202021,460.0,5.742788917640898,kriging,,,exponential,0.0
4.121212121212121,460.0,5.735745301717199,kriging,,,exponential,0.0
4.222222222222222,460.0,5.728694163835034,kriging,,,exponential,0.0
4.3232323232323235,460.0,5.721635479727049,kriging,,,exponential,0.0
4.424242424242424,460.0,5.714569224317688,kriging,,,exponential,0.0
4.525252525252525,460.0,5.707495371717104,kriging,,,exponential,0.0
4.626262626262626,460.0,5.700413895216006,kriging,,,exponential,0.0
4.727272727272727,460.0,5.693324767280248,kriging,,,exponential,0.0
4.828282828282829,460.0,5.686227959545834,kriging,,,exponential,0.0
4.929292929292929,460.0,5.679123442814232,kriging,,,exponential,0.0
5.03030303030303,460.0,5.672011187047474,kriging,,,exponential,0.0
5.1313131313131315,460.0,5.664891161364399,kriging,,,exponential,0.0
5.232323232323232,460.0,5.657763334036197,kriging,,,exponential,0.0
5.333333333333334,460.0,5.650627672482695,kriging,,,exponential,0.0
5.434343434343434,460.0,5.643484143268606,kriging,,,exponential,0.0
5.5353535353535355,460.0,5.636332712100556,kriging,,,exponential,0.0
5.636363636363637,460.0,5.62917334382343,kriging,,,exponential,0.0
5.737373737373737,460.0,5.62200600241802,kriging,,,exponential,0.0
5.838383838383838,460.0,5.61483065099834,kriging,,,exponential,0.0
5.9393939393939394,460.0,5.6076472518089,kriging,,,exponential,0.0
6.040404040404041,460.0,5.617636792161917,kriging,,,exponential,0.0
6.141414141414141,460.0,5.653389829914162,kriging,,,exponential,0.0
6.242424242424242,460.0,5.689134982686138,kriging,,,exponential,0.0
6.343434343434343,460.0,5.72487241015037,kriging,,,exponential,0.0
6.444444444444445,460.0,5.760602271104463,kriging,,,exponential,0.0
6.545454545454545,460.0,5.796324723471413,kriging,,,exponential,0.0
6.646464646464646,460.0,5.832039924299534,kriging,,,exponential,0.0
6.747474747474747,460.0,5.8677480297635265,kriging,,,exponential,0.0
6.848484848484849,460.0,5.9034491951650665,kriging,,,exponential,0.0
6.94949494949495,460.0,5.939143574934241,kriging,,,exponential,0.0
7.05050505050505,460.0,5.974831322630612,kriging,,,exponential,0.0
7.151515151515151,460.0,6.01051259094522,kriging,,,exponential,0.0
7.252525252525253,460.0,6.046187531702136,kriging,,,exponential,0.0
7.353535353535354,460.0,6.0818562958611135,kriging,,,exponential,0.0
7.454545454545454,460.0,6.117519033519315,kriging,,,exponential,0.0
7.555555555555555,460.0,6.153175893914802,kriging,,,exponential,0.0
7.656565656565657,460.0,6.188827025428795,kriging,,,exponential,0.0
7.757575757575758,460.0,6.2244725755892105,kriging,,,exponential,0.0
7.858585858585858,460.0,6.260112691073891,kriging,,,exponential,0.0
7.959595959595959,460.0,6.295747517714428,kriging,,,exponential,0.0
8.06060606060606,460.0,6.296595801063645,kriging,,,exponential,0.0
8.161616161616163,460.0,6.274251326001268,kriging,,,exponential,0.0
8.262626262626263,460.0,6.251901560687239,kriging,,,exponential,0.0
8.363636363636363,460.0,6.229546376441607,kriging,,,exponential,0.0
8.464646464646464,460.0,6.2071856437568265,kriging,,,exponential,0.0
8.565656565656566,460.0,6.184819232301496,kriging,,,exponential,0.0
8.666666666666668,460.0,6.162447010924175,kriging,,,exponential,0.0
8.767676767676768,460.0,6.1400688476580445,kriging,,,exponential,0.0
8.868686868686869,460.0,6.117684609725008,kriging,,,exponential,0.0
8.969696969696969,460.0,6.095294163540909,kriging,,,exponential,0.0
9.070707070707071,460.0,6.072897374719857,kriging,,,exponential,0.0
9.171717171717171,460.0,6.05049410807971,kriging,,,exponential,0.0
9.272727272727273,460.0,6.0280842276475965,kriging,,,exponential,0.0
9.373737373737374,460.0,6.005667596664916,kriging,,,exponential,0.0
9.474747474747474,460.0,5.98324407759368,kriging,,,exponential,0.0
9.575757575757574,460.0,5.960813532121944,kriging,,,exponential,0.0
9.676767676767676,460.0,5.938375821170413,kriging,,,exponential,0.0
9.777777777777779,460.0,5.915930804898452,kriging,,,exponential,0.0
9.878787878787879,460.0,5.893478342710548,kriging,,,exponential,0.0
9.97979797979798,460.0,5.871018293263469,kriging,,,exponential,0.0
10.080808080808081,460.0,5.848550514472421,kriging,,,exponential,0.0
