Time,Temperature,E,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,178.47832621182474,kriging,,,exponential,0.0
2.101010101010101,460.0,178.47531997174866,kriging,,,exponential,0.0
2.202020202020202,460.0,178.47228028414847,kriging,,,exponential,0.0
2.303030303030303,460.0,178.4692071010381,kriging,,,exponential,0.0
2.404040404040404,460.0,178.4661003752881,kriging,,,exponential,0.0
2.505050505050505,460.0,178.4629600606318,kriging,,,exponential,0.0
2.606060606060606,460.0,178.45978611166586,kriging,,,exponential,0.0
2.707070707070707,460.0,178.4565784838556,kriging,,,exponential,0.0
2.808080808080808,460.0,178.45333713353642,kriging,,,exponential,0.0
2.909090909090909,460.0,178.45006201792165,kriging,,,exponential,0.0
3.0101010101010104,460.0,178.44675309509745,kriging,,,exponential,0.0
3.111111111111111,460.0,178.44341032403653,kriging,,,exponential,0.0
3.212121212121212,460.0,178.44003366459256,kriging,,,exponential,0.0
3.313131313131313,460.0,178.4366230775083,kriging,,,exponential,0.0
3.4141414141414144,460.0,178.43317852441382,kriging,,,exponential,0.0
3.515151515151515,460.0,178.4296999678361,kriging,,,exponential,0.0
3.616161616161616,460.0,178.4261873711959,kriging,,,exponential,0.0
3.717171717171717,460.0,178.42264069881455,kriging,,,exponential,0.0
3.8181818181818183,460.0,178.41905991591486,kriging,,,exponential,0.0
3.919191919191919,460.0,178.41544498862098,kriging,,,exponential,0.0
4.020202020202021,460.0,178.41179588396884,kriging,,,exponential,0.0
4.121212121212121,460.0,178.40811256990216,kriging,,,exponential,0.0
4.222222222222222,460.0,178.40439501527658,kriging,,,exponential,0.0
4.3232323232323235,460.0,178.40064318986086,kriging,,,exponential,0.0
4.424242424242424,460.0,178.39685706434548,kriging,,,exponential,0.0
4.525252525252525,460.0,178.39303661033753,kriging,,,exponential,0.0
4.626262626262626,460.0,178.38918180036288,kriging,,,exponential,0.0
4.727272727272727,460.0,178.38529260787703,kriging,,,exponential,0.0
4.828282828282829,460.0,178.38136900725914,kriging,,,exponential,0.0
4.929292929292929,460.0,178.37741097381664,kriging,,,exponential,0.0
5.03030303030303,460.0,178.3734184837869,kriging,,,exponential,0.0
5.1313131313131315,460.0,178.36939151434163,kriging,,,exponential,0.0
5.232323232323232,460.0,178.36533004358438,kriging,,,exponential,0.0
5.333333333333334,460.0,178.36123405055585,kriging,,,exponential,0.0
5.434343434343434,460.0,178.3571035152363,kriging,,,exponential,0.0
5.5353535353535355,460.0,178.35293841854383,kriging,,,exponential,0.0
5.636363636363637,460.0,178.34873874233887,kriging,,,exponential,0.0
5.737373737373737,460.0,178.34450446942333,kriging,,,exponential,0.0
5.838383838383838,460.0,178.34023558354593,kriging,,,exponential,0.0
5.9393939393939394,460.0,178.33593206940157,kriging,,,exponential,0.0
6.040404040404041,460.0,178.27961183227154,kriging,,,exponential,0.0
6.141414141414141,460.0,178.145283563251,kriging,,,exponential,0.0
6.242424242424242,460.0,178.01091977467712,kriging,,,exponential,0.0
6.343434343434343,460.0,177.87651984713645,kriging,,,exponential,0.0
6.444444444444445,460.0,177.74208316216237,kriging,,,exponential,0.0
6.545454545454545,460.0,177.60760910223283,kriging,,,exponential,0.0
6.646464646464646,460.0,177.47309705076978,kriging,,,exponential,0.0
6.747474747474747,460.0,177.33854639213217,kriging,,,exponential,0.0
6.848484848484849,460.0,177.20395651161814,kriging,,,exponential,0.0
6.94949494949495,460.0,177.0693267954633,kriging,,,exponential,0.0
7.05050505050505,460.0,176.93465663083572,kriging,,,exponential,0.0
7.151515151515151,460.0,176.79994540583752,kriging,,,exponential,0.0
7.252525252525253,460.0,176.66519250949963,kriging,,,exponential,0.0
7.353535353535354,460.0,176.53039733177803,kriging,,,exponential,0.0
7.454545454545454,460.0,176.39555926355717,kriging,,,exponential,0.0
7.555555555555555,460.0,176.2606776966402,kriging,,,exponential,0.0
7.656565656565657,460.0,176.12575202375476,kriging,,,exponential,0.0
7.757575757575758,460.0,175.99078163854114,kriging,,,exponential,0.0
7.858585858585858,460.0,175.8557659355562,kriging,,,exponential,0.0
7.959595959595959,460.0,175.72070431026825,kriging,,,exponential,0.0
8.06060606060606,460.0,175.67225154008977,kriging,,,exponential,0.0
8.161616161616163,460.0,175.6815222916352,kriging,,,exponential,0.0
8.262626262626263,460.0,175.69074639366383,kriging,,,exponential,0.0
8.363636363636363,460.0,175.6999239208542,kriging,,,exponential,0.0
8.464646464646464,460.0,175.70905494879088,kriging,,,exponential,0.0
8.565656565656566,460.0,175.71813955396073,kriging,,,exponential,0.0
8.666666666666668,460.0,175.72717781375368,kriging,,,exponential,0.0
8.767676767676768,460.0,175.73616980646568,kriging,,,exponential,0.0
8.868686868686869,460.0,175.74511561129466,kriging,,,exponential,0.0
8.969696969696969,460.0,175.75401530834017,kriging,,,exponential,0.0
9.070707070707071,460.0,175.76286897860442,kriging,,,exponential,0.0
9.171717171717171,460.0,175.77167670398993,kriging,,,exponential,0.0
9.272727272727273,460.0,175.78043856729926,kriging,,,exponential,0.0
9.373737373737374,460.0,175.78915465223542,kriging,,,exponential,0.0
9.474747474747474,460.0,175.79782504339815,kriging,,,exponential,0.0
9.575757575757574,460.0,175.80644982628422,kriging,,,exponential,0.0
9.676767676767676,460.0,175.81502908728584,kriging,,,exponential,0.0
9.777777777777779,460.0,175.82356291369086,kriging,,,exponential,0.0
9.878787878787879,460.0,175.83205139367828,kriging,,,exponential,0.0
9.97979797979798,460.0,175.84049461632026,kriging,,,exponential,0.0
10.080808080808081,460.0,175.84889267157493,kriging,,,exponential,0.0
