Time,Temperature,v_sigma,technique,kernel,smooth,variogram_model,nugget
11.494949494949495,529.2929292929293,0.007226327254670148,kriging,,,spherical,0.0
11.595959595959595,529.2929292929293,0.0072665981508877875,kriging,,,spherical,0.0
11.696969696969697,529.2929292929293,0.007307079616799471,kriging,,,spherical,0.0
11.797979797979798,529.2929292929293,0.007347746439118721,kriging,,,spherical,0.0
11.8989898989899,529.2929292929293,0.007388574293306226,kriging,,,spherical,0.0
12.0,529.2929292929293,0.007429539752289756,kriging,,,spherical,0.0
2.0,530.7070707070707,0.007065716344379048,kriging,,,spherical,0.0
2.101010101010101,530.7070707070707,0.007040027677612895,kriging,,,spherical,0.0
2.202020202020202,530.7070707070707,0.007014917825963534,kriging,,,spherical,0.0
2.303030303030303,530.7070707070707,0.006990400043678765,kriging,,,spherical,0.0
2.404040404040404,530.7070707070707,0.0069664868724507835,kriging,,,spherical,0.0
2.505050505050505,530.7070707070707,0.0069431900984449945,kriging,,,spherical,0.0
2.606060606060606,530.7070707070707,0.006920520713283164,kriging,,,spherical,0.0
2.707070707070707,530.7070707070707,0.006898488879578564,kriging,,,spherical,0.0
2.808080808080808,530.7070707070707,0.006877103901596617,kriging,,,spherical,0.0
2.909090909090909,530.7070707070707,0.006856374201578381,kriging,,,spherical,0.0
3.0101010101010104,530.7070707070707,0.006836307302215927,kriging,,,spherical,0.0
3.111111111111111,530.7070707070707,0.006816909815707709,kriging,,,spherical,0.0
3.212121212121212,530.7070707070707,0.006798187439750381,kriging,,,spherical,0.0
3.313131313131313,530.7070707070707,0.006780144960740263,kriging,,,spherical,0.0
3.4141414141414144,530.7070707070707,0.006762786264365819,kriging,,,spherical,0.0
3.515151515151515,530.7070707070707,0.00674611435367218,kriging,,,spherical,0.0
3.616161616161616,530.7070707070707,0.006730131374573517,kriging,,,spherical,0.0
3.717171717171717,530.7070707070707,0.006714838648678856,kriging,,,spherical,0.0
3.8181818181818183,530.7070707070707,0.00670023671318691,kriging,,,spherical,0.0
3.919191919191919,530.7070707070707,0.006686325367495769,kriging,,,spherical,0.0
4.020202020202021,530.7070707070707,0.006673103726067682,kriging,,,spherical,0.0
4.121212121212121,530.7070707070707,0.006660570276989723,kriging,,,spherical,0.0
4.222222222222222,530.7070707070707,0.0066487229455804665,kriging,,,spherical,0.0
4.3232323232323235,530.7070707070707,0.0066375591623125,kriging,,,spherical,0.0
4.424242424242424,530.7070707070707,0.0066270759342527295,kriging,,,spherical,0.0
4.525252525252525,530.7070707070707,0.006617269919168518,kriging,,,spherical,0.0
4.626262626262626,530.7070707070707,0.006608137501407877,kriging,,,spherical,0.0
4.727272727272727,530.7070707070707,0.006599674868637996,kriging,,,spherical,0.0
4.828282828282829,530.7070707070707,0.006591878088516623,kriging,,,spherical,0.0
4.929292929292929,530.7070707070707,0.006584743184376635,kriging,,,spherical,0.0
5.03030303030303,530.7070707070707,0.006578266209023143,kriging,,,spherical,0.0
5.1313131313131315,530.7070707070707,0.006572443315774427,kriging,,,spherical,0.0
5.232323232323232,530.7070707070707,0.006567270825921544,kriging,,,spherical,0.0
5.333333333333334,530.7070707070707,0.006562745291834202,kriging,,,spherical,0.0
5.434343434343434,530.7070707070707,0.006558863555001964,kriging,,,spherical,0.0
5.5353535353535355,530.7070707070707,0.006555622798367417,kriging,,,spherical,0.0
5.636363636363637,530.7070707070707,0.006553020592380704,kriging,,,spherical,0.0
5.737373737373737,530.7070707070707,0.006551054934281275,kriging,,,spherical,0.0
5.838383838383838,530.7070707070707,0.006549724280191438,kriging,,,spherical,0.0
5.9393939393939394,530.7070707070707,0.006549027569686689,kriging,,,spherical,0.0
6.040404040404041,530.7070707070707,0.006548964242589243,kriging,,,spherical,0.0
6.141414141414141,530.7070707070707,0.006549534247812643,kriging,,,spherical,0.0
6.242424242424242,530.7070707070707,0.006550738044167527,kriging,,,spherical,0.0
6.343434343434343,530.7070707070707,0.006552576593120149,kriging,,,spherical,0.0
6.444444444444445,530.7070707070707,0.006555051343577455,kriging,,,spherical,0.0
6.545454545454545,530.7070707070707,0.006558164208854478,kriging,,,spherical,0.0
6.646464646464646,530.7070707070707,0.006561917536061193,kriging,,,spherical,0.0
6.747474747474747,530.7070707070707,0.006566314068227777,kriging,,,spherical,0.0
6.848484848484849,530.7070707070707,0.00657135689956753,kriging,,,spherical,0.0
6.94949494949495,530.7070707070707,0.006577049424356232,kriging,,,spherical,0.0
7.05050505050505,530.7070707070707,0.006583395279983319,kriging,,,spherical,0.0
7.151515151515151,530.7070707070707,0.006590398284804166,kriging,,,spherical,0.0
