Time,Temperature,Rm,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,1756.5675647333546,kriging,,,gaussian,0.0
2.101010101010101,460.0,1763.446196317189,kriging,,,gaussian,0.0
2.202020202020202,460.0,1770.1899511146817,kriging,,,gaussian,0.0
2.303030303030303,460.0,1776.8000673067743,kriging,,,gaussian,0.0
2.404040404040404,460.0,1783.27796267761,kriging,,,gaussian,0.0
2.505050505050505,460.0,1789.6249036341833,kriging,,,gaussian,0.0
2.606060606060606,460.0,1795.8423321675505,kriging,,,gaussian,0.0
2.707070707070707,460.0,1801.931627638635,kriging,,,gaussian,0.0
2.808080808080808,460.0,1807.8940135407827,kriging,,,gaussian,0.0
2.909090909090909,460.0,1813.7308443104382,kriging,,,gaussian,0.0
3.0101010101010104,460.0,1819.4436648359601,kriging,,,gaussian,0.0
3.111111111111111,460.0,1825.0337398346799,kriging,,,gaussian,0.0
3.212121212121212,460.0,1830.502387397622,kriging,,,gaussian,0.0
3.313131313131313,460.0,1835.8510115855804,kriging,,,gaussian,0.0
3.4141414141414144,460.0,1841.0811256940208,kriging,,,gaussian,0.0
3.515151515151515,460.0,1846.193943189313,kriging,,,gaussian,0.0
3.616161616161616,460.0,1851.1908820367094,kriging,,,gaussian,0.0
3.717171717171717,460.0,1856.073423837973,kriging,,,gaussian,0.0
3.8181818181818183,460.0,1860.8429319844506,kriging,,,gaussian,0.0
3.919191919191919,460.0,1865.5006773872374,kriging,,,gaussian,0.0
4.020202020202021,460.0,1870.0483274093585,kriging,,,gaussian,0.0
4.121212121212121,460.0,1874.487127635666,kriging,,,gaussian,0.0
4.222222222222222,460.0,1878.8185454299078,kriging,,,gaussian,0.0
4.3232323232323235,460.0,1883.0438462775874,kriging,,,gaussian,0.0
4.424242424242424,460.0,1887.1646864561556,kriging,,,gaussian,0.0
4.525252525252525,460.0,1891.182282098232,kriging,,,gaussian,0.0
4.626262626262626,460.0,1895.0981584918397,kriging,,,gaussian,0.0
4.727272727272727,460.0,1898.9137651950637,kriging,,,gaussian,0.0
4.828282828282829,460.0,1902.6306232943575,kriging,,,gaussian,0.0
4.929292929292929,460.0,1906.2498779812588,kriging,,,gaussian,0.0
5.03030303030303,460.0,1909.7732515301093,kriging,,,gaussian,0.0
5.1313131313131315,460.0,1913.2020476112627,kriging,,,gaussian,0.0
5.232323232323232,460.0,1916.5378363069442,kriging,,,gaussian,0.0
5.333333333333334,460.0,1919.7819799681877,kriging,,,gaussian,0.0
5.434343434343434,460.0,1922.9359256157106,kriging,,,gaussian,0.0
5.5353535353535355,460.0,1926.0011633959007,kriging,,,gaussian,0.0
5.636363636363637,460.0,1928.979121325975,kriging,,,gaussian,0.0
5.737373737373737,460.0,1931.8713351275137,kriging,,,gaussian,0.0
5.838383838383838,460.0,1934.6792011892878,kriging,,,gaussian,0.0
5.9393939393939394,460.0,1937.404213735169,kriging,,,gaussian,0.0
6.040404040404041,460.0,1940.0478326287084,kriging,,,gaussian,0.0
6.141414141414141,460.0,1942.61149676072,kriging,,,gaussian,0.0
6.242424242424242,460.0,1945.096950117442,kriging,,,gaussian,0.0
6.343434343434343,460.0,1947.5052073675672,kriging,,,gaussian,0.0
6.444444444444445,460.0,1949.8381824320777,kriging,,,gaussian,0.0
6.545454545454545,460.0,1952.0971787244387,kriging,,,gaussian,0.0
6.646464646464646,460.0,1954.2836253161443,kriging,,,gaussian,0.0
6.747474747474747,460.0,1956.3990750565092,kriging,,,gaussian,0.0
6.848484848484849,460.0,1958.4451588419677,kriging,,,gaussian,0.0
6.94949494949495,460.0,1960.4231847929832,kriging,,,gaussian,0.0
7.05050505050505,460.0,1962.334748788712,kriging,,,gaussian,0.0
7.151515151515151,460.0,1964.1812478929216,kriging,,,gaussian,0.0
7.252525252525253,460.0,1965.9643086605,kriging,,,gaussian,0.0
7.353535353535354,460.0,1967.6854773388886,kriging,,,gaussian,0.0
7.454545454545454,460.0,1969.3460987382562,kriging,,,gaussian,0.0
7.555555555555555,460.0,1970.9477903603386,kriging,,,gaussian,0.0
7.656565656565657,460.0,1972.492045950125,kriging,,,gaussian,0.0
7.757575757575758,460.0,1973.9803688527677,kriging,,,gaussian,0.0
7.858585858585858,460.0,1975.4143163599906,kriging,,,gaussian,0.0
7.959595959595959,460.0,1976.7954470543996,kriging,,,gaussian,0.0
8.06060606060606,460.0,1978.125123610836,kriging,,,gaussian,0.0
8.161616161616163,460.0,1979.404973542869,kriging,,,gaussian,0.0
8.262626262626263,460.0,1980.636568656842,kriging,,,gaussian,0.0
8.363636363636363,460.0,1981.8213200634918,kriging,,,gaussian,0.0
8.464646464646464,460.0,1982.9608730450507,kriging,,,gaussian,0.0
8.565656565656566,460.0,1984.0567811931237,kriging,,,gaussian,0.0
8.666666666666668,460.0,1985.1103910222082,kriging,,,gaussian,0.0
8.767676767676768,460.0,1986.1233893419187,kriging,,,gaussian,0.0
8.868686868686869,460.0,1987.097274142181,kriging,,,gaussian,0.0
8.969696969696969,460.0,1988.0336237842996,kriging,,,gaussian,0.0
9.070707070707071,460.0,1988.9339509587,kriging,,,gaussian,0.0
9.171717171717171,460.0,1989.7997399736716,kriging,,,gaussian,0.0
9.272727272727273,460.0,1990.632685222382,kriging,,,gaussian,0.0
9.373737373737374,460.0,1991.4340310946916,kriging,,,gaussian,0.0
9.474747474747474,460.0,1992.2056884108977,kriging,,,gaussian,0.0
9.575757575757574,460.0,1992.9489363959992,kriging,,,gaussian,0.0
9.676767676767676,460.0,1993.6655141525098,kriging,,,gaussian,0.0
