Time,Temperature,Rm,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,1933.5906465873716,kriging,,,spherical,0.0
2.101010101010101,460.0,1933.7380008698894,kriging,,,spherical,0.0
2.202020202020202,460.0,1933.884819102503,kriging,,,spherical,0.0
2.303030303030303,460.0,1934.0310995262093,kriging,,,spherical,0.0
2.404040404040404,460.0,1934.1768403873646,kriging,,,spherical,0.0
2.505050505050505,460.0,1934.3220399380275,kriging,,,spherical,0.0
2.606060606060606,460.0,1934.4666964362407,kriging,,,spherical,0.0
2.707070707070707,460.0,1934.6108081463135,kriging,,,spherical,0.0
2.808080808080808,460.0,1934.7543733391942,kriging,,,spherical,0.0
2.909090909090909,460.0,1934.897390292709,kriging,,,spherical,0.0
3.0101010101010104,460.0,1935.0398572919205,kriging,,,spherical,0.0
3.111111111111111,460.0,1935.1817726294062,kriging,,,spherical,0.0
3.212121212121212,460.0,1935.3231346055977,kriging,,,spherical,0.0
3.313131313131313,460.0,1935.463941529116,kriging,,,spherical,0.0
3.4141414141414144,460.0,1935.604191717034,kriging,,,spherical,0.0
3.515151515151515,460.0,1935.7438834952127,kriging,,,spherical,0.0
3.616161616161616,460.0,1935.8830151986756,kriging,,,spherical,0.0
3.717171717171717,460.0,1936.0215851718608,kriging,,,spherical,0.0
3.8181818181818183,460.0,1936.1595917689215,kriging,,,spherical,0.0
3.919191919191919,460.0,1936.2970333541605,kriging,,,spherical,0.0
4.020202020202021,460.0,1936.433908302225,kriging,,,spherical,0.0
4.121212121212121,460.0,1936.570214998524,kriging,,,spherical,0.0
4.222222222222222,460.0,1936.7059518394994,kriging,,,spherical,0.0
4.3232323232323235,460.0,1936.8411172329413,kriging,,,spherical,0.0
4.424242424242424,460.0,1936.9757095983518,kriging,,,spherical,0.0
4.525252525252525,460.0,1937.1097273672503,kriging,,,spherical,0.0
4.626262626262626,460.0,1937.2431689834539,kriging,,,spherical,0.0
4.727272727272727,460.0,1937.3760329034842,kriging,,,spherical,0.0
4.828282828282829,460.0,1937.5083175968375,kriging,,,spherical,0.0
4.929292929292929,460.0,1937.6400215462622,kriging,,,spherical,0.0
5.03030303030303,460.0,1937.771143248211,kriging,,,spherical,0.0
5.1313131313131315,460.0,1937.9016812129687,kriging,,,spherical,0.0
5.232323232323232,460.0,1938.0316339651986,kriging,,,spherical,0.0
5.333333333333334,460.0,1938.1610000440355,kriging,,,spherical,0.0
5.434343434343434,460.0,1938.2897780035887,kriging,,,spherical,0.0
5.5353535353535355,460.0,1938.4179664131375,kriging,,,spherical,0.0
5.636363636363637,460.0,1938.5455638574595,kriging,,,spherical,0.0
5.737373737373737,460.0,1938.6725689372406,kriging,,,spherical,0.0
5.838383838383838,460.0,1938.798980269267,kriging,,,spherical,0.0
5.9393939393939394,460.0,1938.9247964867648,kriging,,,spherical,0.0
6.040404040404041,460.0,1939.7768103756896,kriging,,,spherical,0.0
6.141414141414141,460.0,1941.7184168777728,kriging,,,spherical,0.0
6.242424242424242,460.0,1943.6594216226308,kriging,,,spherical,0.0
6.343434343434343,460.0,1945.5998214235942,kriging,,,spherical,0.0
6.444444444444445,460.0,1947.5396131120006,kriging,,,spherical,0.0
6.545454545454545,460.0,1949.4787935374459,kriging,,,spherical,0.0
6.646464646464646,460.0,1951.4173595680825,kriging,,,spherical,0.0
6.747474747474747,460.0,1953.3553080908987,kriging,,,spherical,0.0
6.848484848484849,460.0,1955.2926360120248,kriging,,,spherical,0.0
6.94949494949495,460.0,1957.229340257011,kriging,,,spherical,0.0
7.05050505050505,460.0,1959.1654177711184,kriging,,,spherical,0.0
7.151515151515151,460.0,1961.1008655195608,kriging,,,spherical,0.0
7.252525252525253,460.0,1963.0356804878193,kriging,,,spherical,0.0
7.353535353535354,460.0,1964.9698596819196,kriging,,,spherical,0.0
7.454545454545454,460.0,1966.9034001286284,kriging,,,spherical,0.0
7.555555555555555,460.0,1968.8362988405981,kriging,,,spherical,0.0
7.656565656565657,460.0,1970.768551552871,kriging,,,spherical,0.0
7.757575757575758,460.0,1972.700154595238,kriging,,,spherical,0.0
7.858585858585858,460.0,1974.6311049676272,kriging,,,spherical,0.0
7.959595959595959,460.0,1976.5613996900126,kriging,,,spherical,0.0
8.06060606060606,460.0,1977.7806833492657,kriging,,,spherical,0.0
8.161616161616163,460.0,1978.5257378794568,kriging,,,spherical,0.0
8.262626262626263,460.0,1979.2701299117218,kriging,,,spherical,0.0
8.363636363636363,460.0,1980.0138577795324,kriging,,,spherical,0.0
8.464646464646464,460.0,1980.7569198375745,kriging,,,spherical,0.0
8.565656565656566,460.0,1981.499314462065,kriging,,,spherical,0.0
8.666666666666668,460.0,1982.2410400508945,kriging,,,spherical,0.0
8.767676767676768,460.0,1982.9820950238786,kriging,,,spherical,0.0
8.868686868686869,460.0,1983.7224778229718,kriging,,,spherical,0.0
8.969696969696969,460.0,1984.4621869124517,kriging,,,spherical,0.0
9.070707070707071,460.0,1985.2012207790913,kriging,,,spherical,0.0
9.171717171717171,460.0,1985.9395779324084,kriging,,,spherical,0.0
9.272727272727273,460.0,1986.6772569048085,kriging,,,spherical,0.0
9.373737373737374,460.0,1987.414256251798,kriging,,,spherical,0.0
9.474747474747474,460.0,1988.1505745521072,kriging,,,spherical,0.0
9.575757575757574,460.0,1988.8862103680895,kriging,,,spherical,0.0
9.676767676767676,460.0,1989.6211619245153,kriging,,,spherical,0.0
9.777777777777779,460.0,1990.355427743706,kriging,,,spherical,0.0
9.878787878787879,460.0,1991.089006469297,kriging,,,spherical,0.0
