Time,Temperature,At,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,6.676850713864199,kriging,,,spherical,0.0
2.101010101010101,460.0,6.673549114800351,kriging,,,spherical,0.0
2.202020202020202,460.0,6.670252127288137,kriging,,,spherical,0.0
2.303030303030303,460.0,6.666959791211362,kriging,,,spherical,0.0
2.404040404040404,460.0,6.663672146375593,kriging,,,spherical,0.0
2.505050505050505,460.0,6.660389232496915,kriging,,,spherical,0.0
2.606060606060606,460.0,6.657111089190374,kriging,,,spherical,0.0
2.707070707070707,460.0,6.653837755957905,kriging,,,spherical,0.0
2.808080808080808,460.0,6.650569272177514,kriging,,,spherical,0.0
2.909090909090909,460.0,6.64730567709129,kriging,,,spherical,0.0
3.0101010101010104,460.0,6.64404700979409,kriging,,,spherical,0.0
3.111111111111111,460.0,6.640793309221903,kriging,,,spherical,0.0
3.212121212121212,460.0,6.63754461414077,kriging,,,spherical,0.0
3.313131313131313,460.0,6.6343009631348595,kriging,,,spherical,0.0
3.4141414141414144,460.0,6.631062394595543,kriging,,,spherical,0.0
3.515151515151515,460.0,6.627828946710009,kriging,,,spherical,0.0
3.616161616161616,460.0,6.624600657449978,kriging,,,spherical,0.0
3.717171717171717,460.0,6.621377564560714,kriging,,,spherical,0.0
3.8181818181818183,460.0,6.618159705549272,kriging,,,spherical,0.0
3.919191919191919,460.0,6.614947117674594,kriging,,,spherical,0.0
4.020202020202021,460.0,6.611739837935724,kriging,,,spherical,0.0
4.121212121212121,460.0,6.608537903060962,kriging,,,spherical,0.0
4.222222222222222,460.0,6.605341349497538,kriging,,,spherical,0.0
4.3232323232323235,460.0,6.602150213400681,kriging,,,spherical,0.0
4.424242424242424,460.0,6.598964530623032,kriging,,,spherical,0.0
4.525252525252525,460.0,6.595784336704387,kriging,,,spherical,0.0
4.626262626262626,460.0,6.592609666860926,kriging,,,spherical,0.0
4.727272727272727,460.0,6.589440555975532,kriging,,,spherical,0.0
4.828282828282829,460.0,6.586277038587324,kriging,,,spherical,0.0
4.929292929292929,460.0,6.583119148881528,kriging,,,spherical,0.0
5.03030303030303,460.0,6.579966920680421,kriging,,,spherical,0.0
5.1313131313131315,460.0,6.576820387432511,kriging,,,spherical,0.0
5.232323232323232,460.0,6.573679582203703,kriging,,,spherical,0.0
5.333333333333334,460.0,6.570544537667732,kriging,,,spherical,0.0
5.434343434343434,460.0,6.567415286096905,kriging,,,spherical,0.0
5.5353535353535355,460.0,6.564291859352686,kriging,,,spherical,0.0
5.636363636363637,460.0,6.561174288877306,kriging,,,spherical,0.0
