Time,Temperature,v_sigma,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,0.008037788333862822,kriging,,,exponential,0.0
2.101010101010101,460.0,0.007966501172958702,kriging,,,exponential,0.0
2.202020202020202,460.0,0.00789331253655685,kriging,,,exponential,0.0
2.303030303030303,460.0,0.00781814541774325,kriging,,,exponential,0.0
2.404040404040404,460.0,0.0077409178844506325,kriging,,,exponential,0.0
2.505050505050505,460.0,0.007661542612746973,kriging,,,exponential,0.0
2.606060606060606,460.0,0.007579926360295977,kriging,,,exponential,0.0
2.707070707070707,460.0,0.007495969370241296,kriging,,,exponential,0.0
2.808080808080808,460.0,0.007409564693821676,kriging,,,exponential,0.0
2.909090909090909,460.0,0.007320597417617577,kriging,,,exponential,0.0
3.0101010101010104,460.0,0.007228943778331102,kriging,,,exponential,0.0
3.111111111111111,460.0,0.007134470144239049,kriging,,,exponential,0.0
3.212121212121212,460.0,0.0070370318377066,kriging,,,exponential,0.0
3.313131313131313,460.0,0.006936471767098201,kriging,,,exponential,0.0
3.4141414141414144,460.0,0.006832618828655871,kriging,,,exponential,0.0
3.515151515151515,460.0,0.006725286028858656,kriging,,,exponential,0.0
3.616161616161616,460.0,0.006614268264633692,kriging,,,exponential,0.0
3.717171717171717,460.0,0.006499339681435421,kriging,,,exponential,0.0
3.8181818181818183,460.0,0.006380250506048807,kriging,,,exponential,0.0
3.919191919191919,460.0,0.006256723219693241,kriging,,,exponential,0.0
4.020202020202021,460.0,0.006128447894219079,kriging,,,exponential,0.0
4.121212121212121,460.0,0.005995076454847727,kriging,,,exponential,0.0
4.222222222222222,460.0,0.0058562155493380305,kriging,,,exponential,0.0
4.3232323232323235,460.0,0.005711417583796701,kriging,,,exponential,0.0
4.424242424242424,460.0,0.005560169310803592,kriging,,,exponential,0.0
4.525252525252525,460.0,0.005401877095666403,kriging,,,exponential,0.0
4.626262626262626,460.0,0.005235847590815843,kriging,,,exponential,0.0
4.727272727272727,460.0,0.00506126192981014,kriging,,,exponential,0.0
4.828282828282829,460.0,0.0048771405572751005,kriging,,,exponential,0.0
4.929292929292929,460.0,0.004682294155994203,kriging,,,exponential,0.0
5.03030303030303,460.0,0.0044752532719951055,kriging,,,exponential,0.0
5.1313131313131315,460.0,0.004254164068633767,kriging,,,exponential,0.0
5.232323232323232,460.0,0.004016627786801194,kriging,,,exponential,0.0
5.333333333333334,460.0,0.003759441462569855,kriging,,,exponential,0.0
5.434343434343434,460.0,0.003478153401806989,kriging,,,exponential,0.0
5.5353535353535355,460.0,0.0031662397407700507,kriging,,,exponential,0.0
5.636363636363637,460.0,0.0028134104760568672,kriging,,,exponential,0.0
5.737373737373737,460.0,0.0024015537494446017,kriging,,,exponential,0.0
5.838383838383838,460.0,0.0018923272366174286,kriging,,,exponential,0.0
5.9393939393939394,460.0,0.001163990184385447,kriging,,,exponential,0.0
6.040404040404041,460.0,0.0009431592266817408,kriging,,,exponential,0.0
6.141414141414141,460.0,0.001717927609756139,kriging,,,exponential,0.0
6.242424242424242,460.0,0.00218677206849963,kriging,,,exponential,0.0
6.343434343434343,460.0,0.0025263270494276166,kriging,,,exponential,0.0
6.444444444444445,460.0,0.002784411262834506,kriging,,,exponential,0.0
6.545454545454545,460.0,0.0029823381406831433,kriging,,,exponential,0.0
6.646464646464646,460.0,0.003131603710184401,kriging,,,exponential,0.0
6.747474747474747,460.0,0.003238995581902131,kriging,,,exponential,0.0
6.848484848484849,460.0,0.0033086326274147887,kriging,,,exponential,0.0
6.94949494949495,460.0,0.0033429007984117952,kriging,,,exponential,0.0
7.05050505050505,460.0,0.0033429008011558316,kriging,,,exponential,0.0
7.151515151515151,460.0,0.0033086326353953307,kriging,,,exponential,0.0
7.252525252525253,460.0,0.0032389955943777247,kriging,,,exponential,0.0
7.353535353535354,460.0,0.0031316037259641236,kriging,,,exponential,0.0
7.454545454545454,460.0,0.002982338158197813,kriging,,,exponential,0.0
7.555555555555555,460.0,0.002784411280245189,kriging,,,exponential,0.0
7.656565656565657,460.0,0.0025263270647849956,kriging,,,exponential,0.0
7.757575757575758,460.0,0.002186772079982094,kriging,,,exponential,0.0
7.858585858585858,460.0,0.0017179276160594632,kriging,,,exponential,0.0
7.959595959595959,460.0,0.0009431592278462827,kriging,,,exponential,0.0
8.06060606060606,460.0,0.0011578273512799497,kriging,,,exponential,0.0
8.161616161616163,460.0,0.0018652555246539127,kriging,,,exponential,0.0
8.262626262626263,460.0,0.0023449740306979426,kriging,,,exponential,0.0
8.363636363636363,460.0,0.0027203842571859576,kriging,,,exponential,0.0
8.464646464646464,460.0,0.0030306183098969776,kriging,,,exponential,0.0
8.565656565656566,460.0,0.0032942430484675456,kriging,,,exponential,0.0
8.666666666666668,460.0,0.003521829123743104,kriging,,,exponential,0.0
8.767676767676768,460.0,0.003720074403709149,kriging,,,exponential,0.0
8.868686868686869,460.0,0.0038935319088091993,kriging,,,exponential,0.0
8.969696969696969,460.0,0.004045452129550565,kriging,,,exponential,0.0
9.070707070707071,460.0,0.00417823870416302,kriging,,,exponential,0.0
9.171717171717171,460.0,0.004293714472394969,kriging,,,exponential,0.0
9.272727272727273,460.0,0.004393286080616751,kriging,,,exponential,0.0
9.373737373737374,460.0,0.004478050481679165,kriging,,,exponential,0.0
9.474747474747474,460.0,0.004548866247250291,kriging,,,exponential,0.0
9.575757575757574,460.0,0.004606402533071249,kriging,,,exponential,0.0
9.676767676767676,460.0,0.004651173230990141,kriging,,,exponential,0.0
9.777777777777779,460.0,0.0046835608877065175,kriging,,,exponential,0.0
