Time,Temperature,Z_sigma,technique,kernel,smooth,variogram_model,nugget
11.393939393939394,591.5151515151515,7.339070458137444,kriging,,,exponential,0.0
11.494949494949495,591.5151515151515,7.356842406015604,kriging,,,exponential,0.0
11.595959595959595,591.5151515151515,7.374717438635184,kriging,,,exponential,0.0
11.696969696969697,591.5151515151515,7.392691356444902,kriging,,,exponential,0.0
11.797979797979798,591.5151515151515,7.410760013185717,kriging,,,exponential,0.0
11.8989898989899,591.5151515151515,7.428919318051915,kriging,,,exponential,0.0
12.0,591.5151515151515,7.447165237672577,kriging,,,exponential,0.0
2.0,592.929292929293,6.160884281886309,kriging,,,exponential,0.0
2.101010101010101,592.929292929293,6.153319258592529,kriging,,,exponential,0.0
2.202020202020202,592.929292929293,6.14613943750534,kriging,,,exponential,0.0
2.303030303030303,592.929292929293,6.139345853961113,kriging,,,exponential,0.0
2.404040404040404,592.929292929293,6.132939390012234,kriging,,,exponential,0.0
2.505050505050505,592.929292929293,6.126920786796887,kriging,,,exponential,0.0
2.606060606060606,592.929292929293,6.121290657190669,kriging,,,exponential,0.0
2.707070707070707,592.929292929293,6.1160494986013285,kriging,,,exponential,0.0
2.808080808080808,592.929292929293,6.1111977057641065,kriging,,,exponential,0.0
2.909090909090909,592.929292929293,6.106735583396844,kriging,,,exponential,0.0
3.0101010101010104,592.929292929293,6.102663358570838,kriging,,,exponential,0.0
3.111111111111111,592.929292929293,6.098981192661767,kriging,,,exponential,0.0
3.212121212121212,592.929292929293,6.095689192743178,kriging,,,exponential,0.0
3.313131313131313,592.929292929293,6.092787422297312,kriging,,,exponential,0.0
3.4141414141414144,592.929292929293,6.090275911120058,kriging,,,exponential,0.0
3.515151515151515,592.929292929293,6.0881546643105455,kriging,,,exponential,0.0
3.616161616161616,592.929292929293,6.086423670241779,kriging,,,exponential,0.0
3.717171717171717,592.929292929293,6.085082907424394,kriging,,,exponential,0.0
3.8181818181818183,592.929292929293,6.084132350185314,kriging,,,exponential,0.0
3.919191919191919,592.929292929293,6.083571973096822,kriging,,,exponential,0.0
4.020202020202021,592.929292929293,6.08340175410746,kriging,,,exponential,0.0
4.121212121212121,592.929292929293,6.083621676338737,kriging,,,exponential,0.0
4.222222222222222,592.929292929293,6.084231728527409,kriging,,,exponential,0.0
4.3232323232323235,592.929292929293,6.085231904109647,kriging,,,exponential,0.0
4.424242424242424,592.929292929293,6.086622198956327,kriging,,,exponential,0.0
4.525252525252525,592.929292929293,6.088402607786196,kriging,,,exponential,0.0
4.626262626262626,592.929292929293,6.090573119297409,kriging,,,exponential,0.0
4.727272727272727,592.929292929293,6.093133710072338,kriging,,,exponential,0.0
4.828282828282829,592.929292929293,6.096084337325375,kriging,,,exponential,0.0
4.929292929292929,592.929292929293,6.099424930575324,kriging,,,exponential,0.0
5.03030303030303,592.929292929293,6.103155382337277,kriging,,,exponential,0.0
5.1313131313131315,592.929292929293,6.107275537938524,kriging,,,exponential,0.0
5.232323232323232,592.929292929293,6.111785184574843,kriging,,,exponential,0.0
5.333333333333334,592.929292929293,6.116684039729609,kriging,,,exponential,0.0
5.434343434343434,592.929292929293,6.121971739087365,kriging,,,exponential,0.0
5.5353535353535355,592.929292929293,6.12764782407711,kriging,,,exponential,0.0
5.636363636363637,592.929292929293,6.1337117291860155,kriging,,,exponential,0.0
5.737373737373737,592.929292929293,6.140162769184484,kriging,,,exponential,0.0
5.838383838383838,592.929292929293,6.147000126406077,kriging,,,exponential,0.0
5.9393939393939394,592.929292929293,6.154222838221634,kriging,,,exponential,0.0
6.040404040404041,592.929292929293,6.161829784847259,kriging,,,exponential,0.0
6.141414141414141,592.929292929293,6.169819677617126,kriging,,,exponential,0.0
6.242424242424242,592.929292929293,6.178191047849463,kriging,,,exponential,0.0
6.343434343434343,592.929292929293,6.186942236423619,kriging,,,exponential,0.0
6.444444444444445,592.929292929293,6.196071384177804,kriging,,,exponential,0.0
6.545454545454545,592.929292929293,6.20557642322667,kriging,,,exponential,0.0
6.646464646464646,592.929292929293,6.2154550692865564,kriging,,,exponential,0.0
6.747474747474747,592.929292929293,6.225704815083419,kriging,,,exponential,0.0
6.848484848484849,592.929292929293,6.236322924905497,kriging,,,exponential,0.0
6.94949494949495,592.929292929293,6.24730643035017,kriging,,,exponential,0.0
7.05050505050505,592.929292929293,6.2586521272994196,kriging,,,exponential,0.0
7.151515151515151,592.929292929293,6.27035657414535,kriging,,,exponential,0.0
7.252525252525253,592.929292929293,6.282416091274285,kriging,,,exponential,0.0
7.353535353535354,592.929292929293,6.294826761802725,kriging,,,exponential,0.0
7.454545454545454,592.929292929293,6.307584433548375,kriging,,,exponential,0.0
7.555555555555555,592.929292929293,6.3206847222053995,kriging,,,exponential,0.0
7.656565656565657,592.929292929293,6.3341230156829225,kriging,,,exponential,0.0
7.757575757575758,592.929292929293,6.347894479556123,kriging,,,exponential,0.0
7.858585858585858,592.929292929293,6.361994063568836,kriging,,,exponential,0.0
7.959595959595959,592.929292929293,6.376416509119995,kriging,,,exponential,0.0
8.06060606060606,592.929292929293,6.3911563576585895,kriging,,,exponential,0.0
8.161616161616163,592.929292929293,6.406207959907916,kriging,,,exponential,0.0
8.262626262626263,592.929292929293,6.421565485832999,kriging,,,exponential,0.0
8.363636363636363,592.929292929293,6.437222935264717,kriging,,,exponential,0.0
8.464646464646464,592.929292929293,6.453174149090801,kriging,,,exponential,0.0
8.565656565656566,592.929292929293,6.469412820923944,kriging,,,exponential,0.0
8.666666666666668,592.929292929293,6.485932509156138,kriging,,,exponential,0.0
8.767676767676768,592.929292929293,6.502726649312526,kriging,,,exponential,0.0
8.868686868686869,592.929292929293,6.519788566616229,kriging,,,exponential,0.0
8.969696969696969,592.929292929293,6.537111488682932,kriging,,,exponential,0.0
9.070707070707071,592.929292929293,6.554688558263857,kriging,,,exponential,0.0
9.171717171717171,592.929292929293,6.572512845962725,kriging,,,exponential,0.0
9.272727272727273,592.929292929293,6.590577362855465,kriging,,,exponential,0.0
9.373737373737374,592.929292929293,6.608875072947157,kriging,,,exponential,0.0
9.474747474747474,592.929292929293,6.62739890540578,kriging,,,exponential,0.0
9.575757575757574,592.929292929293,6.646141766518256,kriging,,,exponential,0.0
9.676767676767676,592.929292929293,6.665096551319956,kriging,,,exponential,0.0
9.777777777777779,592.929292929293,6.684256154853063,kriging,,,exponential,0.0
9.878787878787879,592.929292929293,6.703613483018114,kriging,,,exponential,0.0
9.97979797979798,592.929292929293,6.72316146298431,kriging,,,exponential,0.0
10.080808080808081,592.929292929293,6.742893053133348,kriging,,,exponential,0.0
10.181818181818182,592.929292929293,6.7628012525142065,kriging,,,exponential,0.0
10.282828282828282,592.929292929293,6.782879109792259,kriging,,,exponential,0.0
10.383838383838384,592.929292929293,6.803119731680862,kriging,,,exponential,0.0
10.484848484848484,592.929292929293,6.823516290846658,kriging,,,exponential,0.0
10.585858585858587,592.929292929293,6.844062033285739,kriging,,,exponential,0.0
10.686868686868687,592.929292929293,6.86475028516989,kriging,,,exponential,0.0
10.787878787878787,592.929292929293,6.885574459165715,kriging,,,exponential,0.0
10.88888888888889,592.929292929293,6.906528060233591,kriging,,,exponential,0.0
10.98989898989899,592.929292929293,6.927604690914262,kriging,,,exponential,0.0
11.09090909090909,592.929292929293,6.9487980561148595,kriging,,,exponential,0.0
11.191919191919192,592.929292929293,6.97010196740767,kriging,,,exponential,0.0
11.292929292929292,592.929292929293,6.991510346855004,kriging,,,exponential,0.0
11.393939393939394,592.929292929293,7.0130172303792015,kriging,,,exponential,0.0
11.494949494949495,592.929292929293,7.034616770692393,kriging,,,exponential,0.0
11.595959595959595,592.929292929293,7.056303239806709,kriging,,,exponential,0.0
11.696969696969697,592.929292929293,7.078071031142871,kriging,,,exponential,0.0
11.797979797979798,592.929292929293,7.0999146612577695,kriging,,,exponential,0.0
11.8989898989899,592.929292929293,7.121828771210014,kriging,,,exponential,0.0
12.0,592.929292929293,7.143808127584898,kriging,,,exponential,0.0
2.0,594.3434343434344,5.581558712312019,kriging,,,exponential,0.0
2.101010101010101,594.3434343434344,5.571872426380267,kriging,,,exponential,0.0
2.202020202020202,594.3434343434344,5.562698036316653,kriging,,,exponential,0.0
2.303030303030303,594.3434343434344,5.554035092285277,kriging,,,exponential,0.0
2.404040404040404,594.3434343434344,5.5458828082394565,kriging,,,exponential,0.0
2.505050505050505,594.3434343434344,5.538240106870086,kriging,,,exponential,0.0
2.606060606060606,594.3434343434344,5.531105666150258,kriging,,,exponential,0.0
2.707070707070707,594.3434343434344,5.524477966874058,kriging,,,exponential,0.0
2.808080808080808,594.3434343434344,5.51835534057545,kriging,,,exponential,0.0
2.909090909090909,594.3434343434344,5.512736017209935,kriging,,,exponential,0.0
3.0101010101010104,594.3434343434344,5.507618171990871,kriging,,,exponential,0.0
3.111111111111111,594.3434343434344,5.502999970787531,kriging,,,exponential,0.0
3.212121212121212,594.3434343434344,5.4988796135182305,kriging,,,exponential,0.0
3.313131313131313,594.3434343434344,5.495255375004327,kriging,,,exponential,0.0
3.4141414141414144,594.3434343434344,5.492125642789233,kriging,,,exponential,0.0
3.515151515151515,594.3434343434344,5.489488951471588,kriging,,,exponential,0.0
3.616161616161616,594.3434343434344,5.487344013147785,kriging,,,exponential,0.0
3.717171717171717,594.3434343434344,5.485689743613866,kriging,,,exponential,0.0
3.8181818181818183,594.3434343434344,5.484525284025557,kriging,,,exponential,0.0
3.919191919191919,594.3434343434344,5.483850017774923,kriging,,,exponential,0.0
4.020202020202021,594.3434343434344,5.483663582394258,kriging,,,exponential,0.0
4.121212121212121,594.3434343434344,5.483965876356968,kriging,,,exponential,0.0
4.222222222222222,594.3434343434344,5.48475706070013,kriging,,,exponential,0.0
4.3232323232323235,594.3434343434344,5.48603755545285,kriging,,,exponential,0.0
4.424242424242424,594.3434343434344,5.487808030907982,kriging,,,exponential,0.0
4.525252525252525,594.3434343434344,5.490069393835616,kriging,,,exponential,0.0
4.626262626262626,594.3434343434344,5.492822768790593,kriging,,,exponential,0.0
4.727272727272727,594.3434343434344,5.496069474723641,kriging,,,exponential,0.0
4.828282828282829,594.3434343434344,5.499810997162004,kriging,,,exponential,0.0
4.929292929292929,594.3434343434344,5.504048956278856,kriging,,,exponential,0.0
5.03030303030303,594.3434343434344,5.50878507122429,kriging,,,exponential,0.0
5.1313131313131315,594.3434343434344,5.514021121139425,kriging,,,exponential,0.0
5.232323232323232,594.3434343434344,5.519758903323613,kriging,,,exponential,0.0
5.333333333333334,594.3434343434344,5.526000189065938,kriging,,,exponential,0.0
5.434343434343434,594.3434343434344,5.532746677687974,kriging,,,exponential,0.0
5.5353535353535355,594.3434343434344,5.539999949375376,kriging,,,exponential,0.0
5.636363636363637,594.3434343434344,5.547761417398784,kriging,,,exponential,0.0
5.737373737373737,594.3434343434344,5.556032280335296,kriging,,,exponential,0.0
5.838383838383838,594.3434343434344,5.564813474908505,kriging,,,exponential,0.0
5.9393939393939394,594.3434343434344,5.574105630056637,kriging,,,exponential,0.0
6.040404040404041,594.3434343434344,5.583909022822898,kriging,,,exponential,0.0
6.141414141414141,594.3434343434344,5.594223536634846,kriging,,,exponential,0.0
6.242424242424242,594.3434343434344,5.605048622502537,kriging,,,exponential,0.0
6.343434343434343,594.3434343434344,5.616383263618748,kriging,,,exponential,0.0
6.444444444444445,594.3434343434344,5.628225943789976,kriging,,,exponential,0.0
6.545454545454545,594.3434343434344,5.640574620064348,kriging,,,exponential,0.0
6.646464646464646,594.3434343434344,5.65342669985498,kriging,,,exponential,0.0
6.747474747474747,594.3434343434344,5.666779022784078,kriging,,,exponential,0.0
6.848484848484849,594.3434343434344,5.68062784740012,kriging,,,exponential,0.0
6.94949494949495,594.3434343434344,5.694968842842724,kriging,,,exponential,0.0
7.05050505050505,594.3434343434344,5.709797085456618,kriging,,,exponential,0.0
7.151515151515151,594.3434343434344,5.7251070602841105,kriging,,,exponential,0.0
7.252525252525253,594.3434343434344,5.740892667296546,kriging,,,exponential,0.0
7.353535353535354,594.3434343434344,5.757147232164118,kriging,,,exponential,0.0
7.454545454545454,594.3434343434344,5.773863521307575,kriging,,,exponential,0.0
7.555555555555555,594.3434343434344,5.7910337609258775,kriging,,,exponential,0.0
7.656565656565657,594.3434343434344,5.808649659655351,kriging,,,exponential,0.0
7.757575757575758,594.3434343434344,5.826702434483546,kriging,,,exponential,0.0
7.858585858585858,594.3434343434344,5.845182839517181,kriging,,,exponential,0.0
7.959595959595959,594.3434343434344,5.864081197190156,kriging,,,exponential,0.0
8.06060606060606,594.3434343434344,5.88338743149017,kriging,,,exponential,0.0
8.161616161616163,594.3434343434344,5.903091102782922,kriging,,,exponential,0.0
8.262626262626263,594.3434343434344,5.92318144382204,kriging,,,exponential,0.0
8.363636363636363,594.3434343434344,5.943647396545355,kriging,,,exponential,0.0
8.464646464646464,594.3434343434344,5.964477649278189,kriging,,,exponential,0.0
8.565656565656566,594.3434343434344,5.985660673986779,kriging,,,exponential,0.0
8.666666666666668,594.3434343434344,6.007184763253825,kriging,,,exponential,0.0
8.767676767676768,594.3434343434344,6.0290380666747465,kriging,,,exponential,0.0
8.868686868686869,594.3434343434344,6.051208626407682,kriging,,,exponential,0.0
8.969696969696969,594.3434343434344,6.073684411639504,kriging,,,exponential,0.0
9.070707070707071,594.3434343434344,6.096453351765547,kriging,,,exponential,0.0
9.171717171717171,594.3434343434344,6.1195033681098305,kriging,,,exponential,0.0
9.272727272727273,594.3434343434344,6.1428224040459956,kriging,,,exponential,0.0
9.373737373737374,594.3434343434344,6.166398453408278,kriging,,,exponential,0.0
9.474747474747474,594.3434343434344,6.190219587109771,kriging,,,exponential,0.0
9.575757575757574,594.3434343434344,6.21427397791117,kriging,,,exponential,0.0
9.676767676767676,594.3434343434344,6.23854992330857,kriging,,,exponential,0.0
9.777777777777779,594.3434343434344,6.263035866528301,kriging,,,exponential,0.0
9.878787878787879,594.3434343434344,6.287720415638654,kriging,,,exponential,0.0
9.97979797979798,594.3434343434344,6.312592360802979,kriging,,,exponential,0.0
10.080808080808081,594.3434343434344,6.337640689715385,kriging,,,exponential,0.0
10.181818181818182,594.3434343434344,6.362854601271165,kriging,,,exponential,0.0
10.282828282828282,594.3434343434344,6.388223517535312,kriging,,,exponential,0.0
10.383838383838384,594.3434343434344,6.413737094080479,kriging,,,exponential,0.0
10.484848484848484,594.3434343434344,6.439385228772048,kriging,,,exponential,0.0
10.585858585858587,594.3434343434344,6.46515806908408,kriging,,,exponential,0.0
10.686868686868687,594.3434343434344,6.491046018030945,kriging,,,exponential,0.0
10.787878787878787,594.3434343434344,6.517039738803957,kriging,,,exponential,0.0
10.88888888888889,594.3434343434344,6.543130158200817,kriging,,,exponential,0.0
10.98989898989899,594.3434343434344,6.569308468938157,kriging,,,exponential,0.0
11.09090909090909,594.3434343434344,6.595566130933053,kriging,,,exponential,0.0
11.191919191919192,594.3434343434344,6.621894871640376,kriging,,,exponential,0.0
11.292929292929292,594.3434343434344,6.648286685529324,kriging,,,exponential,0.0
11.393939393939394,594.3434343434344,6.674733832779132,kriging,,,exponential,0.0
11.494949494949495,594.3434343434344,6.701228837271182,kriging,,,exponential,0.0
11.595959595959595,594.3434343434344,6.727764483950944,kriging,,,exponential,0.0
11.696969696969697,594.3434343434344,6.754333815629769,kriging,,,exponential,0.0
11.797979797979798,594.3434343434344,6.780930129291768,kriging,,,exponential,0.0
11.8989898989899,594.3434343434344,6.807546971967245,kriging,,,exponential,0.0
12.0,594.3434343434344,6.834178136231306,kriging,,,exponential,0.0
2.0,595.7575757575758,4.8953654928404156,kriging,,,exponential,0.0
2.101010101010101,595.7575757575758,4.882741815458189,kriging,,,exponential,0.0
2.202020202020202,595.7575757575758,4.87085590538456,kriging,,,exponential,0.0
2.303030303030303,595.7575757575758,4.859700147704333,kriging,,,exponential,0.0
2.404040404040404,595.7575757575758,4.849265846746608,kriging,,,exponential,0.0
2.505050505050505,595.7575757575758,4.839543419346269,kriging,,,exponential,0.0
2.606060606060606,595.7575757575758,4.830522596697068,kriging,,,exponential,0.0
2.707070707070707,595.7575757575758,4.8221926308324,kriging,,,exponential,0.0
2.808080808080808,595.7575757575758,4.814542501821703,kriging,,,exponential,0.0
2.909090909090909,595.7575757575758,4.807561121951776,kriging,,,exponential,0.0
3.0101010101010104,595.7575757575758,4.801237533461346,kriging,,,exponential,0.0
