Time,Temperature,delta_R,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,0.10666490852003166,kriging,,,exponential,0.0
2.101010101010101,460.0,0.10674351096656796,kriging,,,exponential,0.0
2.202020202020202,460.0,0.10682238531053148,kriging,,,exponential,0.0
2.303030303030303,460.0,0.10690153308770385,kriging,,,exponential,0.0
2.404040404040404,460.0,0.10698095583433298,kriging,,,exponential,0.0
2.505050505050505,460.0,0.1070606550869231,kriging,,,exponential,0.0
2.606060606060606,460.0,0.10714063238204159,kriging,,,exponential,0.0
2.707070707070707,460.0,0.10722088925612003,kriging,,,exponential,0.0
2.808080808080808,460.0,0.10730142724525939,kriging,,,exponential,0.0
2.909090909090909,460.0,0.10738224788501399,kriging,,,exponential,0.0
3.0101010101010104,460.0,0.10746335271021842,kriging,,,exponential,0.0
3.111111111111111,460.0,0.10754474325476827,kriging,,,exponential,0.0
3.212121212121212,460.0,0.10762642105143341,kriging,,,exponential,0.0
3.313131313131313,460.0,0.1077083876316607,kriging,,,exponential,0.0
3.4141414141414144,460.0,0.10779064452537321,kriging,,,exponential,0.0
3.515151515151515,460.0,0.10787319326077821,kriging,,,exponential,0.0
3.616161616161616,460.0,0.10795603536417321,kriging,,,exponential,0.0
3.717171717171717,460.0,0.10803917235974955,kriging,,,exponential,0.0
3.8181818181818183,460.0,0.10812260576940326,kriging,,,exponential,0.0
3.919191919191919,460.0,0.10820633711254479,kriging,,,exponential,0.0
4.020202020202021,460.0,0.10829036790590059,kriging,,,exponential,0.0
4.121212121212121,460.0,0.1083746996633406,kriging,,,exponential,0.0
4.222222222222222,460.0,0.10845933389567523,kriging,,,exponential,0.0
4.3232323232323235,460.0,0.10854427211047676,kriging,,,exponential,0.0
4.424242424242424,460.0,0.10862951581189938,kriging,,,exponential,0.0
4.525252525252525,460.0,0.10871506650049034,kriging,,,exponential,0.0
4.626262626262626,460.0,0.10880092567301468,kriging,,,exponential,0.0
4.727272727272727,460.0,0.1088870948222731,kriging,,,exponential,0.0
4.828282828282829,460.0,0.10897357543692907,kriging,,,exponential,0.0
4.929292929292929,460.0,0.10906036900133322,kriging,,,exponential,0.0
5.03030303030303,460.0,0.10914747699535136,kriging,,,exponential,0.0
5.1313131313131315,460.0,0.1092349008941952,kriging,,,exponential,0.0
5.232323232323232,460.0,0.10932264216825198,kriging,,,exponential,0.0
5.333333333333334,460.0,0.10941070228292654,kriging,,,exponential,0.0
5.434343434343434,460.0,0.10949908269847151,kriging,,,exponential,0.0
5.5353535353535355,460.0,0.10958778486983053,kriging,,,exponential,0.0
5.636363636363637,460.0,0.10967681024648145,kriging,,,exponential,0.0
5.737373737373737,460.0,0.10976616027227999,kriging,,,exponential,0.0
5.838383838383838,460.0,0.10985583638530787,kriging,,,exponential,0.0
5.9393939393939394,460.0,0.10994584001772868,kriging,,,exponential,0.0
6.040404040404041,460.0,0.1075751937054859,kriging,,,exponential,0.0
6.141414141414141,460.0,0.1015133973359368,kriging,,,exponential,0.0
6.242424242424242,460.0,0.09545189245370865,kriging,,,exponential,0.0
6.343434343434343,460.0,0.0893906516859449,kriging,,,exponential,0.0
6.444444444444445,460.0,0.08332964765283857,kriging,,,exponential,0.0
6.545454545454545,460.0,0.07726885296737582,kriging,,,exponential,0.0
6.646464646464646,460.0,0.07120824023506568,kriging,,,exponential,0.0
6.747474747474747,460.0,0.06514778205368556,kriging,,,exponential,0.0
6.848484848484849,460.0,0.05908745101302466,kriging,,,exponential,0.0
6.94949494949495,460.0,0.05302721969462715,kriging,,,exponential,0.0
7.05050505050505,460.0,0.04696706067155443,kriging,,,exponential,0.0
7.151515151515151,460.0,0.040906946508125465,kriging,,,exponential,0.0
7.252525252525253,460.0,0.03484684975968574,kriging,,,exponential,0.0
7.353535353535354,460.0,0.02878674297236162,kriging,,,exponential,0.0
7.454545454545454,460.0,0.022726598682830043,kriging,,,exponential,0.0
7.555555555555555,460.0,0.016666389418085865,kriging,,,exponential,0.0
7.656565656565657,460.0,0.01060608769520975,kriging,,,exponential,0.0
7.757575757575758,460.0,0.004545666021150888,kriging,,,exponential,0.0
7.858585858585858,460.0,-0.00151490310750169,kriging,,,exponential,0.0
7.959595959595959,460.0,-0.007575647204727299,kriging,,,exponential,0.0
8.06060606060606,460.0,-0.009694954976640179,kriging,,,exponential,0.0
8.161616161616163,460.0,-0.009186715536929542,kriging,,,exponential,0.0
8.262626262626263,460.0,-0.008678684505137537,kriging,,,exponential,0.0
8.363636363636363,460.0,-0.008170858709278991,kriging,,,exponential,0.0
8.464646464646464,460.0,-0.007663234988593503,kriging,,,exponential,0.0
8.565656565656566,460.0,-0.007155810193611018,kriging,,,exponential,0.0
8.666666666666668,460.0,-0.00664858118618725,kriging,,,exponential,0.0
8.767676767676768,460.0,-0.006141544839552184,kriging,,,exponential,0.0
8.868686868686869,460.0,-0.005634698038353985,kriging,,,exponential,0.0
8.969696969696969,460.0,-0.005128037678688896,kriging,,,exponential,0.0
9.070707070707071,460.0,-0.004621560668141947,kriging,,,exponential,0.0
9.171717171717171,460.0,-0.004115263925809854,kriging,,,exponential,0.0
9.272727272727273,460.0,-0.0036091443823344288,kriging,,,exponential,0.0
9.373737373737374,460.0,-0.003103198979917834,kriging,,,exponential,0.0
9.474747474747474,460.0,-0.0025974246723454463,kriging,,,exponential,0.0
9.575757575757574,460.0,-0.0020918184250044037,kriging,,,exponential,0.0
9.676767676767676,460.0,-0.0015863772148855166,kriging,,,exponential,0.0
9.777777777777779,460.0,-0.0010810980306009234,kriging,,,exponential,0.0
