Time,Temperature,Rm_sigma,technique,kernel,smooth,variogram_model,nugget
11.292929292929292,460.0,47.39011600519641,kriging,,,spherical,0.0
11.393939393939394,460.0,44.54242860026619,kriging,,,spherical,0.0
11.494949494949495,460.0,41.26199822787241,kriging,,,spherical,0.0
11.595959595959595,460.0,37.43524449455932,kriging,,,spherical,0.0
11.696969696969697,460.0,32.87193146385081,kriging,,,spherical,0.0
11.797979797979798,460.0,27.20390471628603,kriging,,,spherical,0.0
11.8989898989899,460.0,19.49010359344289,kriging,,,spherical,0.0
12.0,460.0,0.0,kriging,,,spherical,0.0
2.0,461.4141414141414,123.69589129461296,kriging,,,spherical,0.0
2.101010101010101,461.4141414141414,122.34888810844933,kriging,,,spherical,0.0
2.202020202020202,461.4141414141414,120.98889026661205,kriging,,,spherical,0.0
2.303030303030303,461.4141414141414,119.61574483225169,kriging,,,spherical,0.0
2.404040404040404,461.4141414141414,118.22931649425612,kriging,,,spherical,0.0
2.505050505050505,461.4141414141414,116.82949175179634,kriging,,,spherical,0.0
2.606060606060606,461.4141414141414,115.416183862123,kriging,,,spherical,0.0
2.707070707070707,461.4141414141414,113.9893386892425,kriging,,,spherical,0.0
2.808080808080808,461.4141414141414,112.54894161549528,kriging,,,spherical,0.0
2.909090909090909,461.4141414141414,111.09502570715377,kriging,,,spherical,0.0
3.0101010101010104,461.4141414141414,109.62768135856595,kriging,,,spherical,0.0
3.111111111111111,461.4141414141414,108.14706767783737,kriging,,,spherical,0.0
3.212121212121212,461.4141414141414,106.65342592065599,kriging,,,spherical,0.0
3.313131313131313,461.4141414141414,105.14709532773102,kriging,,,spherical,0.0
3.4141414141414144,461.4141414141414,103.62853177413409,kriging,,,spherical,0.0
3.515151515151515,461.4141414141414,102.09832969464556,kriging,,,spherical,0.0
3.616161616161616,461.4141414141414,100.55724780395983,kriging,,,spherical,0.0
3.717171717171717,461.4141414141414,99.00623917937251,kriging,,,spherical,0.0
3.8181818181818183,461.4141414141414,97.44648630648791,kriging,,,spherical,0.0
3.919191919191919,461.4141414141414,95.87944169194117,kriging,,,spherical,0.0
4.020202020202021,461.4141414141414,94.30687459832363,kriging,,,spherical,0.0
4.121212121212121,461.4141414141414,92.7309243247322,kriging,,,spherical,0.0
4.222222222222222,461.4141414141414,91.15416019444672,kriging,,,spherical,0.0
4.3232323232323235,461.4141414141414,89.57964795698057,kriging,,,spherical,0.0
4.424242424242424,461.4141414141414,88.01102158167365,kriging,,,spherical,0.0
4.525252525252525,461.4141414141414,86.45255830850284,kriging,,,spherical,0.0
4.626262626262626,461.4141414141414,84.90925321106778,kriging,,,spherical,0.0
4.727272727272727,461.4141414141414,83.38688729778639,kriging,,,spherical,0.0
4.828282828282829,461.4141414141414,81.89208025650727,kriging,,,spherical,0.0
4.929292929292929,461.4141414141414,80.43231536953292,kriging,,,spherical,0.0
5.03030303030303,461.4141414141414,79.01592015235698,kriging,,,spherical,0.0
5.1313131313131315,461.4141414141414,77.65198253528689,kriging,,,spherical,0.0
5.232323232323232,461.4141414141414,76.35018008519377,kriging,,,spherical,0.0
5.333333333333334,461.4141414141414,75.1205006512785,kriging,,,spherical,0.0
5.434343434343434,461.4141414141414,73.97283918816143,kriging,,,spherical,0.0
5.5353535353535355,461.4141414141414,72.91646953676806,kriging,,,spherical,0.0
5.636363636363637,461.4141414141414,71.95941255406004,kriging,,,spherical,0.0
5.737373737373737,461.4141414141414,71.10775128254626,kriging,,,spherical,0.0
5.838383838383838,461.4141414141414,70.36497386301329,kriging,,,spherical,0.0
5.9393939393939394,461.4141414141414,69.73144580651652,kriging,,,spherical,0.0
6.040404040404041,461.4141414141414,69.20411427617144,kriging,,,spherical,0.0
6.141414141414141,461.4141414141414,68.77652159673167,kriging,,,spherical,0.0
6.242424242424242,461.4141414141414,68.43915589673564,kriging,,,spherical,0.0
6.343434343434343,461.4141414141414,68.18010645648128,kriging,,,spherical,0.0
6.444444444444445,461.4141414141414,67.98593843315146,kriging,,,spherical,0.0
6.545454545454545,461.4141414141414,67.84267178187632,kriging,,,spherical,0.0
6.646464646464646,461.4141414141414,67.73674823334535,kriging,,,spherical,0.0
6.747474747474747,461.4141414141414,67.65589284894673,kriging,,,spherical,0.0
6.848484848484849,461.4141414141414,67.58981083907422,kriging,,,spherical,0.0
6.94949494949495,461.4141414141414,67.53069341553457,kriging,,,spherical,0.0
7.05050505050505,461.4141414141414,67.47353007959943,kriging,,,spherical,0.0
7.151515151515151,461.4141414141414,67.41623621257894,kriging,,,spherical,0.0
7.252525252525253,461.4141414141414,67.35960606144826,kriging,,,spherical,0.0
7.353535353535354,461.4141414141414,67.30709685201107,kriging,,,spherical,0.0
7.454545454545454,461.4141414141414,67.26444547525904,kriging,,,spherical,0.0
7.555555555555555,461.4141414141414,67.23912035615463,kriging,,,spherical,0.0
7.656565656565657,461.4141414141414,67.23962160784389,kriging,,,spherical,0.0
7.757575757575758,461.4141414141414,67.2746633489919,kriging,,,spherical,0.0
7.858585858585858,461.4141414141414,67.35229970660828,kriging,,,spherical,0.0
7.959595959595959,461.4141414141414,67.47908235542323,kriging,,,spherical,0.0
8.06060606060606,461.4141414141414,67.65935134571856,kriging,,,spherical,0.0
8.161616161616163,461.4141414141414,67.89475289931171,kriging,,,spherical,0.0
8.262626262626263,461.4141414141414,68.18404521838258,kriging,,,spherical,0.0
8.363636363636363,461.4141414141414,68.52320344105895,kriging,,,spherical,0.0
8.464646464646464,461.4141414141414,68.90578259175723,kriging,,,spherical,0.0
8.565656565656566,461.4141414141414,69.32345852016674,kriging,,,spherical,0.0
8.666666666666668,461.4141414141414,69.76665097608704,kriging,,,spherical,0.0
8.767676767676768,461.4141414141414,70.22514026999988,kriging,,,spherical,0.0
8.868686868686869,461.4141414141414,70.68861203794697,kriging,,,spherical,0.0
8.969696969696969,461.4141414141414,71.14709337586127,kriging,,,spherical,0.0
9.070707070707071,461.4141414141414,71.59126966601261,kriging,,,spherical,0.0
9.171717171717171,461.4141414141414,72.01269024053734,kriging,,,spherical,0.0
9.272727272727273,461.4141414141414,72.40388170637246,kriging,,,spherical,0.0
9.373737373737374,461.4141414141414,72.75839167219144,kriging,,,spherical,0.0
9.474747474747474,461.4141414141414,73.07078500183455,kriging,,,spherical,0.0
9.575757575757574,461.4141414141414,73.33661168345675,kriging,,,spherical,0.0
9.676767676767676,461.4141414141414,73.55236151343695,kriging,,,spherical,0.0
9.777777777777779,461.4141414141414,73.71541700460402,kriging,,,spherical,0.0
9.878787878787879,461.4141414141414,73.82401270630498,kriging,,,spherical,0.0
9.97979797979798,461.4141414141414,73.87720660915684,kriging,,,spherical,0.0
10.080808080808081,461.4141414141414,73.87486745157567,kriging,,,spherical,0.0
10.181818181818182,461.4141414141414,73.81768040682574,kriging,,,spherical,0.0
10.282828282828282,461.4141414141414,73.70717262530974,kriging,,,spherical,0.0
10.383838383838384,461.4141414141414,73.54575923992063,kriging,,,spherical,0.0
10.484848484848484,461.4141414141414,73.33680950161359,kriging,,,spherical,0.0
10.585858585858587,461.4141414141414,73.08473147400578,kriging,,,spherical,0.0
10.686868686868687,461.4141414141414,72.79507194018225,kriging,,,spherical,0.0
10.787878787878787,461.4141414141414,72.47462561492765,kriging,,,spherical,0.0
10.88888888888889,461.4141414141414,72.13154419501124,kriging,,,spherical,0.0
10.98989898989899,461.4141414141414,71.77543110918579,kriging,,,spherical,0.0
11.09090909090909,461.4141414141414,71.41740218657242,kriging,,,spherical,0.0
11.191919191919192,461.4141414141414,71.07008643591264,kriging,,,spherical,0.0
11.292929292929292,461.4141414141414,70.74753600190691,kriging,,,spherical,0.0
11.393939393939394,461.4141414141414,70.46501229384671,kriging,,,spherical,0.0
11.494949494949495,461.4141414141414,70.23861920331393,kriging,,,spherical,0.0
11.595959595959595,461.4141414141414,70.08476733168432,kriging,,,spherical,0.0
11.696969696969697,461.4141414141414,70.01947708847425,kriging,,,spherical,0.0
11.797979797979798,461.4141414141414,70.05756204851473,kriging,,,spherical,0.0
11.8989898989899,461.4141414141414,70.21177083133335,kriging,,,spherical,0.0
12.0,461.4141414141414,70.49199497943694,kriging,,,spherical,0.0
2.0,462.82828282828285,130.3424449821408,kriging,,,spherical,0.0
2.101010101010101,462.82828282828285,129.27118256774145,kriging,,,spherical,0.0
2.202020202020202,462.82828282828285,128.19872897494565,kriging,,,spherical,0.0
2.303030303030303,462.82828282828285,127.12551511731489,kriging,,,spherical,0.0
2.404040404040404,462.82828282828285,126.05201231331685,kriging,,,spherical,0.0
2.505050505050505,462.82828282828285,124.9787351125879,kriging,,,spherical,0.0
2.606060606060606,462.82828282828285,123.90624420297816,kriging,,,spherical,0.0
2.707070707070707,462.82828282828285,122.83514937196249,kriging,,,spherical,0.0
2.808080808080808,462.82828282828285,121.76611248783286,kriging,,,spherical,0.0
2.909090909090909,462.82828282828285,120.69985045642022,kriging,,,spherical,0.0
3.0101010101010104,462.82828282828285,119.63713809786975,kriging,,,spherical,0.0
3.111111111111111,462.82828282828285,118.57881087524572,kriging,,,spherical,0.0
3.212121212121212,462.82828282828285,117.52576739203583,kriging,,,spherical,0.0
3.313131313131313,462.82828282828285,116.47897155941651,kriging,,,spherical,0.0
3.4141414141414144,462.82828282828285,115.4394543168227,kriging,,,spherical,0.0
3.515151515151515,462.82828282828285,114.40831477002122,kriging,,,spherical,0.0
3.616161616161616,462.82828282828285,113.38672059234398,kriging,,,spherical,0.0
3.717171717171717,462.82828282828285,112.37590751523642,kriging,,,spherical,0.0
3.8181818181818183,462.82828282828285,111.37717771714472,kriging,,,spherical,0.0
3.919191919191919,462.82828282828285,110.39189690517678,kriging,,,spherical,0.0
4.020202020202021,462.82828282828285,109.42148987492098,kriging,,,spherical,0.0
4.121212121212121,462.82828282828285,108.46743433139552,kriging,,,spherical,0.0
4.222222222222222,462.82828282828285,107.53125276297679,kriging,,,spherical,0.0
4.3232323232323235,462.82828282828285,106.61450218124874,kriging,,,spherical,0.0
4.424242424242424,462.82828282828285,105.71876157845635,kriging,,,spherical,0.0
4.525252525252525,462.82828282828285,104.84561701130691,kriging,,,spherical,0.0
4.626262626262626,462.82828282828285,103.9966443000598,kriging,,,spherical,0.0
4.727272727272727,462.82828282828285,103.17338943443858,kriging,,,spherical,0.0
4.828282828282829,462.82828282828285,102.37734690340766,kriging,,,spherical,0.0
4.929292929292929,462.82828282828285,101.60993631175305,kriging,,,spherical,0.0
5.03030303030303,462.82828282828285,100.87247780575079,kriging,,,spherical,0.0
5.1313131313131315,462.82828282828285,100.16616699535301,kriging,,,spherical,0.0
5.232323232323232,462.82828282828285,99.49205021739924,kriging,,,spherical,0.0
5.333333333333334,462.82828282828285,98.85100111915077,kriging,,,spherical,0.0
5.434343434343434,462.82828282828285,98.24369963618784,kriging,,,spherical,0.0
5.5353535353535355,462.82828282828285,97.67061447598499,kriging,,,spherical,0.0
5.636363636363637,462.82828282828285,97.1319901836339,kriging,,,spherical,0.0
5.737373737373737,462.82828282828285,96.62783974828656,kriging,,,spherical,0.0
5.838383838383838,462.82828282828285,96.1579435039971,kriging,,,spherical,0.0
5.9393939393939394,462.82828282828285,95.72185479301166,kriging,,,spherical,0.0
6.040404040404041,462.82828282828285,95.31891250685916,kriging,,,spherical,0.0
6.141414141414141,462.82828282828285,94.94826022535729,kriging,,,spherical,0.0
6.242424242424242,462.82828282828285,94.60887126658578,kriging,,,spherical,0.0
6.343434343434343,462.82828282828285,94.29957857600327,kriging,,,spherical,0.0
6.444444444444445,462.82828282828285,94.01910805523836,kriging,,,spherical,0.0
6.545454545454545,462.82828282828285,93.76611368956605,kriging,,,spherical,0.0
6.646464646464646,462.82828282828285,93.5392127007548,kriging,,,spherical,0.0
6.747474747474747,462.82828282828285,93.33701894027385,kriging,,,spherical,0.0
6.848484848484849,462.82828282828285,93.15817284847228,kriging,,,spherical,0.0
6.94949494949495,462.82828282828285,93.00136652919603,kriging,,,spherical,0.0
7.05050505050505,462.82828282828285,92.86536280855233,kriging,,,spherical,0.0
7.151515151515151,462.82828282828285,92.74900753713567,kriging,,,spherical,0.0
7.252525252525253,462.82828282828285,92.65123482933696,kriging,,,spherical,0.0
7.353535353535354,462.82828282828285,92.57106537979196,kriging,,,spherical,0.0
7.454545454545454,462.82828282828285,92.50759842785297,kriging,,,spherical,0.0
7.555555555555555,462.82828282828285,92.45999832577783,kriging,,,spherical,0.0
7.656565656565657,462.82828282828285,92.42747698151955,kriging,,,spherical,0.0
7.757575757575758,462.82828282828285,92.40927367142575,kriging,,,spherical,0.0
7.858585858585858,462.82828282828285,92.40463383800423,kriging,,,spherical,0.0
7.959595959595959,462.82828282828285,92.41278849609176,kriging,,,spherical,0.0
8.06060606060606,462.82828282828285,92.43293576946617,kriging,,,spherical,0.0
8.161616161616163,462.82828282828285,92.46422587978167,kriging,,,spherical,0.0
8.262626262626263,462.82828282828285,92.50575062964135,kriging,,,spherical,0.0
8.363636363636363,462.82828282828285,92.55653808781226,kriging,,,spherical,0.0
8.464646464646464,462.82828282828285,92.61555282587226,kriging,,,spherical,0.0
8.565656565656566,462.82828282828285,92.6817017031153,kriging,,,spherical,0.0
8.666666666666668,462.82828282828285,92.7538448772332,kriging,,,spherical,0.0
8.767676767676768,462.82828282828285,92.8308114540258,kriging,,,spherical,0.0
8.868686868686869,462.82828282828285,92.91141899495527,kriging,,,spherical,0.0
8.969696969696969,462.82828282828285,92.99449598113686,kriging,,,spherical,0.0
9.070707070707071,462.82828282828285,93.07890628525375,kriging,,,spherical,0.0
9.171717171717171,462.82828282828285,93.16357471905981,kriging,,,spherical,0.0
9.272727272727273,462.82828282828285,93.24751278963353,kriging,,,spherical,0.0
9.373737373737374,462.82828282828285,93.32984389777418,kriging,,,spherical,0.0
9.474747474747474,462.82828282828285,93.40982732889816,kriging,,,spherical,0.0
9.575757575757574,462.82828282828285,93.48688050784183,kriging,,,spherical,0.0
9.676767676767676,462.82828282828285,93.56059910101175,kriging,,,spherical,0.0
9.777777777777779,462.82828282828285,93.63077464461604,kriging,,,spherical,0.0
9.878787878787879,462.82828282828285,93.69740945075934,kriging,,,spherical,0.0
9.97979797979798,462.82828282828285,93.76072859317082,kriging,,,spherical,0.0
10.080808080808081,462.82828282828285,93.82118880076551,kriging,,,spherical,0.0
10.181818181818182,462.82828282828285,93.87948409530136,kriging,,,spherical,0.0
10.282828282828282,462.82828282828285,93.93654800321326,kriging,,,spherical,0.0
10.383838383838384,462.82828282828285,93.99355215770494,kriging,,,spherical,0.0
10.484848484848484,462.82828282828285,94.05190109387816,kriging,,,spherical,0.0
10.585858585858587,462.82828282828285,94.11322303393726,kriging,,,spherical,0.0
10.686868686868687,462.82828282828285,94.17935646977311,kriging,,,spherical,0.0
10.787878787878787,462.82828282828285,94.25233238436077,kriging,,,spherical,0.0
10.88888888888889,462.82828282828285,94.33435201699697,kriging,,,spherical,0.0
10.98989898989899,462.82828282828285,94.42776017559011,kriging,,,spherical,0.0
11.09090909090909,462.82828282828285,94.53501423343779,kriging,,,spherical,0.0
11.191919191919192,462.82828282828285,94.65864911596665,kriging,,,spherical,0.0
11.292929292929292,462.82828282828285,94.80123877925693,kriging,,,spherical,0.0
11.393939393939394,462.82828282828285,94.96535489477553,kriging,,,spherical,0.0
11.494949494949495,462.82828282828285,95.15352366947705,kriging,,,spherical,0.0
11.595959595959595,462.82828282828285,95.36818192709353,kriging,,,spherical,0.0
11.696969696969697,462.82828282828285,95.61163373474058,kriging,,,spherical,0.0
11.797979797979798,462.82828282828285,95.88600895809807,kriging,,,spherical,0.0
11.8989898989899,462.82828282828285,96.19322515124497,kriging,,,spherical,0.0
12.0,462.82828282828285,96.53495412171083,kriging,,,spherical,0.0
2.0,464.24242424242425,138.79746671781007,kriging,,,spherical,0.0
2.101010101010101,464.24242424242425,137.9733161169191,kriging,,,spherical,0.0
2.202020202020202,464.24242424242425,137.1536069326224,kriging,,,spherical,0.0
2.303030303030303,464.24242424242425,136.33874472848237,kriging,,,spherical,0.0
2.404040404040404,464.24242424242425,135.52915117927165,kriging,,,spherical,0.0
2.505050505050505,464.24242424242425,134.725263916018,kriging,,,spherical,0.0
2.606060606060606,464.24242424242425,133.92753625065896,kriging,,,spherical,0.0
2.707070707070707,464.24242424242425,133.13643676627734,kriging,,,spherical,0.0
2.808080808080808,464.24242424242425,132.35244875858697,kriging,,,spherical,0.0
2.909090909090909,464.24242424242425,131.57606951411253,kriging,,,spherical,0.0
3.0101010101010104,464.24242424242425,130.80780941074633,kriging,,,spherical,0.0
3.111111111111111,464.24242424242425,130.04819082675326,kriging,,,spherical,0.0
3.212121212121212,464.24242424242425,129.29774684523593,kriging,,,spherical,0.0
3.313131313131313,464.24242424242425,128.5570197423935,kriging,,,spherical,0.0
3.4141414141414144,464.24242424242425,127.82655924976757,kriging,,,spherical,0.0
3.515151515151515,464.24242424242425,127.10692058308909,kriging,,,spherical,0.0
3.616161616161616,464.24242424242425,126.39866223347921,kriging,,,spherical,0.0
3.717171717171717,464.24242424242425,125.7023435203531,kriging,,,spherical,0.0
3.8181818181818183,464.24242424242425,125.0185219100185,kriging,,,spherical,0.0
3.919191919191919,464.24242424242425,124.34775010872725,kriging,,,spherical,0.0
4.020202020202021,464.24242424242425,123.69057294497038,kriging,,,spherical,0.0
4.121212121212121,464.24242424242425,123.04752406183258,kriging,,,spherical,0.0
4.222222222222222,464.24242424242425,122.41912244710808,kriging,,,spherical,0.0
4.3232323232323235,464.24242424242425,121.80586883577537,kriging,,,spherical,0.0
4.424242424242424,464.24242424242425,121.20824202652982,kriging,,,spherical,0.0
4.525252525252525,464.24242424242425,120.62669516099879,kriging,,,spherical,0.0
4.626262626262626,464.24242424242425,120.06165202070046,kriging,,,spherical,0.0
4.727272727272727,464.24242424242425,119.51350340239007,kriging,,,spherical,0.0
4.828282828282829,464.24242424242425,118.98260363703253,kriging,,,spherical,0.0
4.929292929292929,464.24242424242425,118.46926732056235,kriging,,,spherical,0.0
5.03030303030303,464.24242424242425,117.97376632585768,kriging,,,spherical,0.0
5.1313131313131315,464.24242424242425,117.4963271642769,kriging,,,spherical,0.0
5.232323232323232,464.24242424242425,117.03712876204393,kriging,,,spherical,0.0
5.333333333333334,464.24242424242425,116.59630071066564,kriging,,,spherical,0.0
5.434343434343434,464.24242424242425,116.17392204243359,kriging,,,spherical,0.0
5.5353535353535355,464.24242424242425,115.77002057125998,kriging,,,spherical,0.0
5.636363636363637,464.24242424242425,115.38457282603665,kriging,,,spherical,0.0
5.737373737373737,464.24242424242425,115.01750458902562,kriging,,,spherical,0.0
5.838383838383838,464.24242424242425,114.66869203572799,kriging,,,spherical,0.0
5.9393939393939394,464.24242424242425,114.3379634559476,kriging,,,spherical,0.0
6.040404040404041,464.24242424242425,114.02510151925098,kriging,,,spherical,0.0
6.141414141414141,464.24242424242425,113.72984603235167,kriging,,,spherical,0.0
6.242424242424242,464.24242424242425,113.45189712180003,kriging,,,spherical,0.0
6.343434343434343,464.24242424242425,113.19091876405011,kriging,,,spherical,0.0
6.444444444444445,464.24242424242425,112.94654257616864,kriging,,,spherical,0.0
6.545454545454545,464.24242424242425,112.71837177575786,kriging,,,spherical,0.0
6.646464646464646,464.24242424242425,112.50598521749585,kriging,,,spherical,0.0
6.747474747474747,464.24242424242425,112.30894141670828,kriging,,,spherical,0.0
6.848484848484849,464.24242424242425,112.12678247721834,kriging,,,spherical,0.0
6.94949494949495,464.24242424242425,111.9590378512193,kriging,,,spherical,0.0
7.05050505050505,464.24242424242425,111.80522787215324,kriging,,,spherical,0.0
7.151515151515151,464.24242424242425,111.66486701758664,kriging,,,spherical,0.0
7.252525252525253,464.24242424242425,111.53746687600662,kriging,,,spherical,0.0
7.353535353535354,464.24242424242425,111.422538809268,kriging,,,spherical,0.0
7.454545454545454,464.24242424242425,111.31959631983652,kriging,,,spherical,0.0
7.555555555555555,464.24242424242425,111.22815714774389,kriging,,,spherical,0.0
7.656565656565657,464.24242424242425,111.14774513621161,kriging,,,spherical,0.0
7.757575757575758,464.24242424242425,111.07789191572321,kriging,,,spherical,0.0
7.858585858585858,464.24242424242425,111.01813846422813,kriging,,,spherical,0.0
7.959595959595959,464.24242424242425,110.96803660491221,kriging,,,spherical,0.0
8.06060606060606,464.24242424242425,110.92715050347292,kriging,,,spherical,0.0
8.161616161616163,464.24242424242425,110.89505822343521,kriging,,,spherical,0.0
8.262626262626263,464.24242424242425,110.87135339135794,kriging,,,spherical,0.0
8.363636363636363,464.24242424242425,110.85564701423495,kriging,,,spherical,0.0
8.464646464646464,464.24242424242425,110.84756947967428,kriging,,,spherical,0.0
8.565656565656566,464.24242424242425,110.84677275588179,kriging,,,spherical,0.0
8.666666666666668,464.24242424242425,110.85293279438415,kriging,,,spherical,0.0
8.767676767676768,464.24242424242425,110.86575212370761,kriging,,,spherical,0.0
8.868686868686869,464.24242424242425,110.88496260833571,kriging,,,spherical,0.0
8.969696969696969,464.24242424242425,110.91032833416095,kriging,,,spherical,0.0
9.070707070707071,464.24242424242425,110.9416485701781,kriging,,,spherical,0.0
9.171717171717171,464.24242424242425,110.97876074654356,kriging,,,spherical,0.0
9.272727272727273,464.24242424242425,111.02154338146521,kriging,,,spherical,0.0
9.373737373737374,464.24242424242425,111.06991888417164,kriging,,,spherical,0.0
9.474747474747474,464.24242424242425,111.12385615820729,kriging,,,spherical,0.0
9.575757575757574,464.24242424242425,111.18337292828444,kriging,,,spherical,0.0
