Time,Temperature,delta_R_sigma,technique,kernel,smooth,variogram_model,nugget
6.747474747474747,564.6464646464647,0.002295459679687985,kriging,,,gaussian,0.0
6.848484848484849,564.6464646464647,0.002295458486662131,kriging,,,gaussian,0.0
6.94949494949495,564.6464646464647,0.0022954586449204363,kriging,,,gaussian,0.0
7.05050505050505,564.6464646464647,0.0022954547812082367,kriging,,,gaussian,0.0
7.151515151515151,564.6464646464647,0.002295450589606348,kriging,,,gaussian,0.0
7.252525252525253,564.6464646464647,0.002295460811995538,kriging,,,gaussian,0.0
7.353535353535354,564.6464646464647,0.0022954499914242016,kriging,,,gaussian,0.0
7.454545454545454,564.6464646464647,0.0022954523436530976,kriging,,,gaussian,0.0
7.555555555555555,564.6464646464647,0.0022954538403192892,kriging,,,gaussian,0.0
7.656565656565657,564.6464646464647,0.00229546112345379,kriging,,,gaussian,0.0
7.757575757575758,564.6464646464647,0.0022954550507778833,kriging,,,gaussian,0.0
7.858585858585858,564.6464646464647,0.00229545521902271,kriging,,,gaussian,0.0
7.959595959595959,564.6464646464647,0.0022954549051425162,kriging,,,gaussian,0.0
8.06060606060606,564.6464646464647,0.0022954590567513984,kriging,,,gaussian,0.0
8.161616161616163,564.6464646464647,0.00229545266007759,kriging,,,gaussian,0.0
8.262626262626263,564.6464646464647,0.002295455609382371,kriging,,,gaussian,0.0
8.363636363636363,564.6464646464647,0.0022954494463372833,kriging,,,gaussian,0.0
8.464646464646464,564.6464646464647,0.0022954587810954667,kriging,,,gaussian,0.0
8.565656565656566,564.6464646464647,0.002295452244221072,kriging,,,gaussian,0.0
8.666666666666668,564.6464646464647,0.002295458915701426,kriging,,,gaussian,0.0
8.767676767676768,564.6464646464647,0.0022954588466135317,kriging,,,gaussian,0.0
8.868686868686869,564.6464646464647,0.0022954534576820453,kriging,,,gaussian,0.0
8.969696969696969,564.6464646464647,0.002295456868281141,kriging,,,gaussian,0.0
9.070707070707071,564.6464646464647,0.002295462620046053,kriging,,,gaussian,0.0
9.171717171717171,564.6464646464647,0.0022954544985664717,kriging,,,gaussian,0.0
9.272727272727273,564.6464646464647,0.002295459931254688,kriging,,,gaussian,0.0
9.373737373737374,564.6464646464647,0.0022954575940276212,kriging,,,gaussian,0.0
9.474747474747474,564.6464646464647,0.002295463007373836,kriging,,,gaussian,0.0
9.575757575757574,564.6464646464647,0.002295460185946641,kriging,,,gaussian,0.0
9.676767676767676,564.6464646464647,0.00229546174944273,kriging,,,gaussian,0.0
9.777777777777779,564.6464646464647,0.002295469841182846,kriging,,,gaussian,0.0
9.878787878787879,564.6464646464647,0.0022954687918923635,kriging,,,gaussian,0.0
9.97979797979798,564.6464646464647,0.0022954716338427156,kriging,,,gaussian,0.0
10.080808080808081,564.6464646464647,0.002295480535069128,kriging,,,gaussian,0.0
10.181818181818182,564.6464646464647,0.0022954801325886735,kriging,,,gaussian,0.0
10.282828282828282,564.6464646464647,0.0022954914128916395,kriging,,,gaussian,0.0
10.383838383838384,564.6464646464647,0.0022954846423416894,kriging,,,gaussian,0.0
10.484848484848484,564.6464646464647,0.0022954932624689767,kriging,,,gaussian,0.0
10.585858585858587,564.6464646464647,0.0022954988489917306,kriging,,,gaussian,0.0
10.686868686868687,564.6464646464647,0.002295510008537762,kriging,,,gaussian,0.0
10.787878787878787,564.6464646464647,0.0022955131283192457,kriging,,,gaussian,0.0
10.88888888888889,564.6464646464647,0.0022955198886875196,kriging,,,gaussian,0.0
10.98989898989899,564.6464646464647,0.0022955348287630618,kriging,,,gaussian,0.0
11.09090909090909,564.6464646464647,0.002295553124999004,kriging,,,gaussian,0.0
11.191919191919192,564.6464646464647,0.0022955575740198904,kriging,,,gaussian,0.0
11.292929292929292,564.6464646464647,0.0022955797902984186,kriging,,,gaussian,0.0
11.393939393939394,564.6464646464647,0.002295585494847006,kriging,,,gaussian,0.0
11.494949494949495,564.6464646464647,0.0022956084133969722,kriging,,,gaussian,0.0
11.595959595959595,564.6464646464647,0.0022956162008388077,kriging,,,gaussian,0.0
11.696969696969697,564.6464646464647,0.0022956455688065962,kriging,,,gaussian,0.0
11.797979797979798,564.6464646464647,0.00229566256120623,kriging,,,gaussian,0.0
11.8989898989899,564.6464646464647,0.002295687727037437,kriging,,,gaussian,0.0
12.0,564.6464646464647,0.0022957137572775493,kriging,,,gaussian,0.0
2.0,566.060606060606,0.002458454318570247,kriging,,,gaussian,0.0
2.101010101010101,566.060606060606,0.002458445478549376,kriging,,,gaussian,0.0
2.202020202020202,566.060606060606,0.0024584487105209526,kriging,,,gaussian,0.0
2.303030303030303,566.060606060606,0.0024584474020782144,kriging,,,gaussian,0.0
2.404040404040404,566.060606060606,0.0024584466056589184,kriging,,,gaussian,0.0
2.505050505050505,566.060606060606,0.0024584428269284996,kriging,,,gaussian,0.0
2.606060606060606,566.060606060606,0.0024584436019146204,kriging,,,gaussian,0.0
2.707070707070707,566.060606060606,0.0024584409009070097,kriging,,,gaussian,0.0
2.808080808080808,566.060606060606,0.00245844013958242,kriging,,,gaussian,0.0
2.909090909090909,566.060606060606,0.002458437186049051,kriging,,,gaussian,0.0
3.0101010101010104,566.060606060606,0.0024584331628503923,kriging,,,gaussian,0.0
3.111111111111111,566.060606060606,0.0024584430918308366,kriging,,,gaussian,0.0
3.212121212121212,566.060606060606,0.002458439120482676,kriging,,,gaussian,0.0
3.313131313131313,566.060606060606,0.002458439576865213,kriging,,,gaussian,0.0
3.4141414141414144,566.060606060606,0.002458435301363181,kriging,,,gaussian,0.0
3.515151515151515,566.060606060606,0.0024584391467477877,kriging,,,gaussian,0.0
3.616161616161616,566.060606060606,0.0024584310117807843,kriging,,,gaussian,0.0
3.717171717171717,566.060606060606,0.002458434008976246,kriging,,,gaussian,0.0
3.8181818181818183,566.060606060606,0.002458432675165815,kriging,,,gaussian,0.0
3.919191919191919,566.060606060606,0.002458433683045851,kriging,,,gaussian,0.0
4.020202020202021,566.060606060606,0.0024584316960669815,kriging,,,gaussian,0.0
4.121212121212121,566.060606060606,0.0024584352093955423,kriging,,,gaussian,0.0
4.222222222222222,566.060606060606,0.002458425143038695,kriging,,,gaussian,0.0
4.3232323232323235,566.060606060606,0.002458436973551629,kriging,,,gaussian,0.0
4.424242424242424,566.060606060606,0.0024584304705759135,kriging,,,gaussian,0.0
4.525252525252525,566.060606060606,0.0024584262595017626,kriging,,,gaussian,0.0
4.626262626262626,566.060606060606,0.0024584284393511847,kriging,,,gaussian,0.0
4.727272727272727,566.060606060606,0.002458429649723185,kriging,,,gaussian,0.0
4.828282828282829,566.060606060606,0.0024584258490999555,kriging,,,gaussian,0.0
4.929292929292929,566.060606060606,0.0024584248988993493,kriging,,,gaussian,0.0
5.03030303030303,566.060606060606,0.0024584311517430587,kriging,,,gaussian,0.0
5.1313131313131315,566.060606060606,0.0024584259894132186,kriging,,,gaussian,0.0
5.232323232323232,566.060606060606,0.0024584209604790776,kriging,,,gaussian,0.0
5.333333333333334,566.060606060606,0.0024584297534738695,kriging,,,gaussian,0.0
5.434343434343434,566.060606060606,0.0024584252501848557,kriging,,,gaussian,0.0
5.5353535353535355,566.060606060606,0.0024584209854455036,kriging,,,gaussian,0.0
5.636363636363637,566.060606060606,0.002458433831223876,kriging,,,gaussian,0.0
5.737373737373737,566.060606060606,0.002458422104174633,kriging,,,gaussian,0.0
5.838383838383838,566.060606060606,0.0024584233313848917,kriging,,,gaussian,0.0
5.9393939393939394,566.060606060606,0.0024584281596729345,kriging,,,gaussian,0.0
6.040404040404041,566.060606060606,0.0024584229457607766,kriging,,,gaussian,0.0
6.141414141414141,566.060606060606,0.002458424861395436,kriging,,,gaussian,0.0
6.242424242424242,566.060606060606,0.00245841813883943,kriging,,,gaussian,0.0
6.343434343434343,566.060606060606,0.002458425575897802,kriging,,,gaussian,0.0
6.444444444444445,566.060606060606,0.0024584242717080717,kriging,,,gaussian,0.0
6.545454545454545,566.060606060606,0.0024584264058424387,kriging,,,gaussian,0.0
6.646464646464646,566.060606060606,0.0024584239508127787,kriging,,,gaussian,0.0
6.747474747474747,566.060606060606,0.002458423294021374,kriging,,,gaussian,0.0
6.848484848484849,566.060606060606,0.002458428430300512,kriging,,,gaussian,0.0
6.94949494949495,566.060606060606,0.0024584261819422665,kriging,,,gaussian,0.0
7.05050505050505,566.060606060606,0.002458424895123379,kriging,,,gaussian,0.0
7.151515151515151,566.060606060606,0.0024584241935886,kriging,,,gaussian,0.0
7.252525252525253,566.060606060606,0.0024584207470313636,kriging,,,gaussian,0.0
7.353535353535354,566.060606060606,0.0024584271428315114,kriging,,,gaussian,0.0
7.454545454545454,566.060606060606,0.0024584262415764547,kriging,,,gaussian,0.0
7.555555555555555,566.060606060606,0.0024584204450523645,kriging,,,gaussian,0.0
7.656565656565657,566.060606060606,0.002458419700198676,kriging,,,gaussian,0.0
7.757575757575758,566.060606060606,0.0024584273462387096,kriging,,,gaussian,0.0
7.858585858585858,566.060606060606,0.0024584195268021556,kriging,,,gaussian,0.0
7.959595959595959,566.060606060606,0.002458426738924233,kriging,,,gaussian,0.0
8.06060606060606,566.060606060606,0.002458424464762591,kriging,,,gaussian,0.0
8.161616161616163,566.060606060606,0.0024584233650985663,kriging,,,gaussian,0.0
8.262626262626263,566.060606060606,0.0024584247060496713,kriging,,,gaussian,0.0
8.363636363636363,566.060606060606,0.002458417631766914,kriging,,,gaussian,0.0
8.464646464646464,566.060606060606,0.0024584284737787037,kriging,,,gaussian,0.0
8.565656565656566,566.060606060606,0.002458427516516,kriging,,,gaussian,0.0
8.666666666666668,566.060606060606,0.0024584253877825597,kriging,,,gaussian,0.0
8.767676767676768,566.060606060606,0.002458418425907781,kriging,,,gaussian,0.0
8.868686868686869,566.060606060606,0.0024584251739076224,kriging,,,gaussian,0.0
8.969696969696969,566.060606060606,0.0024584220963674245,kriging,,,gaussian,0.0
9.070707070707071,566.060606060606,0.0024584294994673783,kriging,,,gaussian,0.0
9.171717171717171,566.060606060606,0.002458426173343714,kriging,,,gaussian,0.0
9.272727272727273,566.060606060606,0.0024584288759982,kriging,,,gaussian,0.0
9.373737373737374,566.060606060606,0.0024584283299069493,kriging,,,gaussian,0.0
9.474747474747474,566.060606060606,0.0024584327173653446,kriging,,,gaussian,0.0
9.575757575757574,566.060606060606,0.0024584358206742206,kriging,,,gaussian,0.0
9.676767676767676,566.060606060606,0.0024584341503598238,kriging,,,gaussian,0.0
9.777777777777779,566.060606060606,0.0024584354581366295,kriging,,,gaussian,0.0
9.878787878787879,566.060606060606,0.0024584303991212423,kriging,,,gaussian,0.0
9.97979797979798,566.060606060606,0.002458441786108268,kriging,,,gaussian,0.0
10.080808080808081,566.060606060606,0.002458441679982977,kriging,,,gaussian,0.0
10.181818181818182,566.060606060606,0.002458449773531489,kriging,,,gaussian,0.0
10.282828282828282,566.060606060606,0.0024584575562823724,kriging,,,gaussian,0.0
10.383838383838384,566.060606060606,0.002458458340876258,kriging,,,gaussian,0.0
10.484848484848484,566.060606060606,0.002458455224721154,kriging,,,gaussian,0.0
10.585858585858587,566.060606060606,0.002458466285118508,kriging,,,gaussian,0.0
10.686868686868687,566.060606060606,0.002458474593255777,kriging,,,gaussian,0.0
10.787878787878787,566.060606060606,0.0024584809628489246,kriging,,,gaussian,0.0
10.88888888888889,566.060606060606,0.002458484085042095,kriging,,,gaussian,0.0
10.98989898989899,566.060606060606,0.0024584994708806737,kriging,,,gaussian,0.0
11.09090909090909,566.060606060606,0.002458510710026374,kriging,,,gaussian,0.0
11.191919191919192,566.060606060606,0.0024585190222545074,kriging,,,gaussian,0.0
