Time,Temperature,HV_sigma,technique,kernel,smooth,variogram_model,nugget
10.787878787878787,460.0,0.014913952460533203,kriging,,,gaussian,0.0
10.88888888888889,460.0,0.010746176957847953,kriging,,,gaussian,0.0
10.98989898989899,460.0,0.01979680771647468,kriging,,,gaussian,0.0
11.09090909090909,460.0,0.00703147404159797,kriging,,,gaussian,0.0
11.191919191919192,460.0,0.015010107962295342,kriging,,,gaussian,0.0
11.292929292929292,460.0,0.0080136954854772,kriging,,,gaussian,0.0
11.393939393939394,460.0,0.013974252863096311,kriging,,,gaussian,0.0
11.494949494949495,460.0,0.0005701575817904715,kriging,,,gaussian,0.0
11.595959595959595,460.0,0.010726643778086313,kriging,,,gaussian,0.0
11.696969696969697,460.0,0.01303723778862098,kriging,,,gaussian,0.0
11.797979797979798,460.0,0.017323157550592806,kriging,,,gaussian,0.0
11.8989898989899,460.0,0.007171313534901172,kriging,,,gaussian,0.0
12.0,460.0,0.008743783775488494,kriging,,,gaussian,0.0
2.0,461.4141414141414,0.3157880925143266,kriging,,,gaussian,0.0
2.101010101010101,461.4141414141414,0.31522595003631076,kriging,,,gaussian,0.0
2.202020202020202,461.4141414141414,0.3150147799901389,kriging,,,gaussian,0.0
2.303030303030303,461.4141414141414,0.31472778439082544,kriging,,,gaussian,0.0
2.404040404040404,461.4141414141414,0.314318373630331,kriging,,,gaussian,0.0
2.505050505050505,461.4141414141414,0.31386002712268585,kriging,,,gaussian,0.0
2.606060606060606,461.4141414141414,0.31373663180682204,kriging,,,gaussian,0.0
2.707070707070707,461.4141414141414,0.3134396495382299,kriging,,,gaussian,0.0
2.808080808080808,461.4141414141414,0.31351097612953743,kriging,,,gaussian,0.0
2.909090909090909,461.4141414141414,0.31316435703811507,kriging,,,gaussian,0.0
3.0101010101010104,461.4141414141414,0.31301336987122,kriging,,,gaussian,0.0
3.111111111111111,461.4141414141414,0.3124815008817357,kriging,,,gaussian,0.0
3.212121212121212,461.4141414141414,0.31291933283914464,kriging,,,gaussian,0.0
3.313131313131313,461.4141414141414,0.3127112335557677,kriging,,,gaussian,0.0
3.4141414141414144,461.4141414141414,0.3125419396383694,kriging,,,gaussian,0.0
3.515151515151515,461.4141414141414,0.31256647436884255,kriging,,,gaussian,0.0
3.616161616161616,461.4141414141414,0.3121838106811213,kriging,,,gaussian,0.0
3.717171717171717,461.4141414141414,0.3124732757070774,kriging,,,gaussian,0.0
3.8181818181818183,461.4141414141414,0.3117744513965382,kriging,,,gaussian,0.0
3.919191919191919,461.4141414141414,0.31200374933261116,kriging,,,gaussian,0.0
4.020202020202021,461.4141414141414,0.3120846539877083,kriging,,,gaussian,0.0
4.121212121212121,461.4141414141414,0.312256206913226,kriging,,,gaussian,0.0
4.222222222222222,461.4141414141414,0.31194201567107016,kriging,,,gaussian,0.0
4.3232323232323235,461.4141414141414,0.3119533208067874,kriging,,,gaussian,0.0
4.424242424242424,461.4141414141414,0.31205979274960166,kriging,,,gaussian,0.0
4.525252525252525,461.4141414141414,0.31175114825825534,kriging,,,gaussian,0.0
4.626262626262626,461.4141414141414,0.31149445525157765,kriging,,,gaussian,0.0
4.727272727272727,461.4141414141414,0.31192342139063667,kriging,,,gaussian,0.0
4.828282828282829,461.4141414141414,0.31173441522870926,kriging,,,gaussian,0.0
4.929292929292929,461.4141414141414,0.31202068939554284,kriging,,,gaussian,0.0
5.03030303030303,461.4141414141414,0.3120881015463786,kriging,,,gaussian,0.0
5.1313131313131315,461.4141414141414,0.3121377491688411,kriging,,,gaussian,0.0
5.232323232323232,461.4141414141414,0.3117588124556907,kriging,,,gaussian,0.0
5.333333333333334,461.4141414141414,0.31188882565319836,kriging,,,gaussian,0.0
5.434343434343434,461.4141414141414,0.3119417850726795,kriging,,,gaussian,0.0
5.5353535353535355,461.4141414141414,0.31209826425991755,kriging,,,gaussian,0.0
5.636363636363637,461.4141414141414,0.3121685190775315,kriging,,,gaussian,0.0
5.737373737373737,461.4141414141414,0.31177432479194345,kriging,,,gaussian,0.0
5.838383838383838,461.4141414141414,0.3118061161707644,kriging,,,gaussian,0.0
5.9393939393939394,461.4141414141414,0.311880756178392,kriging,,,gaussian,0.0
6.040404040404041,461.4141414141414,0.3120824508108322,kriging,,,gaussian,0.0
6.141414141414141,461.4141414141414,0.31189141336350973,kriging,,,gaussian,0.0
6.242424242424242,461.4141414141414,0.31176397135216743,kriging,,,gaussian,0.0
6.343434343434343,461.4141414141414,0.3120500015042255,kriging,,,gaussian,0.0
6.444444444444445,461.4141414141414,0.3120994104518983,kriging,,,gaussian,0.0
6.545454545454545,461.4141414141414,0.3119447277277541,kriging,,,gaussian,0.0
6.646464646464646,461.4141414141414,0.3118222633539189,kriging,,,gaussian,0.0
6.747474747474747,461.4141414141414,0.3117546034142585,kriging,,,gaussian,0.0
6.848484848484849,461.4141414141414,0.3118468203105783,kriging,,,gaussian,0.0
6.94949494949495,461.4141414141414,0.3118700253004282,kriging,,,gaussian,0.0
7.05050505050505,461.4141414141414,0.3117399117196853,kriging,,,gaussian,0.0
7.151515151515151,461.4141414141414,0.31177781985334446,kriging,,,gaussian,0.0
7.252525252525253,461.4141414141414,0.3117897633450571,kriging,,,gaussian,0.0
7.353535353535354,461.4141414141414,0.31181695175904756,kriging,,,gaussian,0.0
7.454545454545454,461.4141414141414,0.3121721488212037,kriging,,,gaussian,0.0
7.555555555555555,461.4141414141414,0.3121073231518484,kriging,,,gaussian,0.0
7.656565656565657,461.4141414141414,0.3120941401677876,kriging,,,gaussian,0.0
7.757575757575758,461.4141414141414,0.3120613298776943,kriging,,,gaussian,0.0
7.858585858585858,461.4141414141414,0.31178485504312126,kriging,,,gaussian,0.0
7.959595959595959,461.4141414141414,0.31186029279709077,kriging,,,gaussian,0.0
8.06060606060606,461.4141414141414,0.31186607225308,kriging,,,gaussian,0.0
8.161616161616163,461.4141414141414,0.3117204342959146,kriging,,,gaussian,0.0
8.262626262626263,461.4141414141414,0.3120300017336168,kriging,,,gaussian,0.0
8.363636363636363,461.4141414141414,0.3117595344054905,kriging,,,gaussian,0.0
8.464646464646464,461.4141414141414,0.31182602538155935,kriging,,,gaussian,0.0
8.565656565656566,461.4141414141414,0.3118816895761851,kriging,,,gaussian,0.0
8.666666666666668,461.4141414141414,0.31202400939202096,kriging,,,gaussian,0.0
8.767676767676768,461.4141414141414,0.312116939842335,kriging,,,gaussian,0.0
8.868686868686869,461.4141414141414,0.3117185208460706,kriging,,,gaussian,0.0
8.969696969696969,461.4141414141414,0.3120245741209416,kriging,,,gaussian,0.0
9.070707070707071,461.4141414141414,0.3118497866924632,kriging,,,gaussian,0.0
9.171717171717171,461.4141414141414,0.3118567887654181,kriging,,,gaussian,0.0
9.272727272727273,461.4141414141414,0.3117100789749876,kriging,,,gaussian,0.0
9.373737373737374,461.4141414141414,0.31187624001882597,kriging,,,gaussian,0.0
9.474747474747474,461.4141414141414,0.3118061613405216,kriging,,,gaussian,0.0
9.575757575757574,461.4141414141414,0.31192597965947333,kriging,,,gaussian,0.0
9.676767676767676,461.4141414141414,0.31160076668354253,kriging,,,gaussian,0.0
9.777777777777779,461.4141414141414,0.31180554521172277,kriging,,,gaussian,0.0
9.878787878787879,461.4141414141414,0.3118943945816126,kriging,,,gaussian,0.0
9.97979797979798,461.4141414141414,0.3118584135511508,kriging,,,gaussian,0.0
10.080808080808081,461.4141414141414,0.3114598345474309,kriging,,,gaussian,0.0
10.181818181818182,461.4141414141414,0.3115488616695465,kriging,,,gaussian,0.0
10.282828282828282,461.4141414141414,0.3118681785662204,kriging,,,gaussian,0.0
10.383838383838384,461.4141414141414,0.3118585125575416,kriging,,,gaussian,0.0
10.484848484848484,461.4141414141414,0.3115638474004545,kriging,,,gaussian,0.0
10.585858585858587,461.4141414141414,0.3118043312801246,kriging,,,gaussian,0.0
10.686868686868687,461.4141414141414,0.31187169883371074,kriging,,,gaussian,0.0
10.787878787878787,461.4141414141414,0.3120592039859223,kriging,,,gaussian,0.0
10.88888888888889,461.4141414141414,0.31173654269498924,kriging,,,gaussian,0.0
10.98989898989899,461.4141414141414,0.312084743214941,kriging,,,gaussian,0.0
11.09090909090909,461.4141414141414,0.31192246397586193,kriging,,,gaussian,0.0
11.191919191919192,461.4141414141414,0.311744883218462,kriging,,,gaussian,0.0
11.292929292929292,461.4141414141414,0.31214355246151915,kriging,,,gaussian,0.0
11.393939393939394,461.4141414141414,0.31201136401354784,kriging,,,gaussian,0.0
11.494949494949495,461.4141414141414,0.31203992945808184,kriging,,,gaussian,0.0
11.595959595959595,461.4141414141414,0.3118316778056362,kriging,,,gaussian,0.0
11.696969696969697,461.4141414141414,0.3119935958363145,kriging,,,gaussian,0.0
11.797979797979798,461.4141414141414,0.31190036522829123,kriging,,,gaussian,0.0
11.8989898989899,461.4141414141414,0.3121175556886223,kriging,,,gaussian,0.0
12.0,461.4141414141414,0.31226601139934346,kriging,,,gaussian,0.0
2.0,462.82828282828285,0.5756801445363516,kriging,,,gaussian,0.0
2.101010101010101,462.82828282828285,0.5757119639897786,kriging,,,gaussian,0.0
2.202020202020202,462.82828282828285,0.575390936217951,kriging,,,gaussian,0.0
2.303030303030303,462.82828282828285,0.5752666296311973,kriging,,,gaussian,0.0
2.404040404040404,462.82828282828285,0.5749885905087265,kriging,,,gaussian,0.0
2.505050505050505,462.82828282828285,0.5748024692842698,kriging,,,gaussian,0.0
2.606060606060606,462.82828282828285,0.574788266316687,kriging,,,gaussian,0.0
2.707070707070707,462.82828282828285,0.574670940256055,kriging,,,gaussian,0.0
2.808080808080808,462.82828282828285,0.5746100892811085,kriging,,,gaussian,0.0
2.909090909090909,462.82828282828285,0.574442283421841,kriging,,,gaussian,0.0
3.0101010101010104,462.82828282828285,0.5744568139952685,kriging,,,gaussian,0.0
3.111111111111111,462.82828282828285,0.5744496893569785,kriging,,,gaussian,0.0
3.212121212121212,462.82828282828285,0.5744260481384644,kriging,,,gaussian,0.0
3.313131313131313,462.82828282828285,0.5743408303078378,kriging,,,gaussian,0.0
3.4141414141414144,462.82828282828285,0.5742375068874708,kriging,,,gaussian,0.0
3.515151515151515,462.82828282828285,0.5741594726014859,kriging,,,gaussian,0.0
3.616161616161616,462.82828282828285,0.5743811391275209,kriging,,,gaussian,0.0
3.717171717171717,462.82828282828285,0.5741484411451598,kriging,,,gaussian,0.0
3.8181818181818183,462.82828282828285,0.574074332377483,kriging,,,gaussian,0.0
3.919191919191919,462.82828282828285,0.574025328127788,kriging,,,gaussian,0.0
4.020202020202021,462.82828282828285,0.5742416803662301,kriging,,,gaussian,0.0
4.121212121212121,462.82828282828285,0.5739607024181644,kriging,,,gaussian,0.0
4.222222222222222,462.82828282828285,0.5741170457568437,kriging,,,gaussian,0.0
4.3232323232323235,462.82828282828285,0.5740133215477466,kriging,,,gaussian,0.0
4.424242424242424,462.82828282828285,0.5741400925459421,kriging,,,gaussian,0.0
4.525252525252525,462.82828282828285,0.5740356058983445,kriging,,,gaussian,0.0
4.626262626262626,462.82828282828285,0.5741321384212564,kriging,,,gaussian,0.0
4.727272727272727,462.82828282828285,0.5740372651969988,kriging,,,gaussian,0.0
4.828282828282829,462.82828282828285,0.5741420411546002,kriging,,,gaussian,0.0
4.929292929292929,462.82828282828285,0.5739444741893684,kriging,,,gaussian,0.0
5.03030303030303,462.82828282828285,0.5739969435484633,kriging,,,gaussian,0.0
5.1313131313131315,462.82828282828285,0.5739564875093394,kriging,,,gaussian,0.0
5.232323232323232,462.82828282828285,0.5740388319568306,kriging,,,gaussian,0.0
5.333333333333334,462.82828282828285,0.5740980523218636,kriging,,,gaussian,0.0
5.434343434343434,462.82828282828285,0.5740838265427538,kriging,,,gaussian,0.0
5.5353535353535355,462.82828282828285,0.5741481322471104,kriging,,,gaussian,0.0
5.636363636363637,462.82828282828285,0.5740952163911306,kriging,,,gaussian,0.0
5.737373737373737,462.82828282828285,0.5740371971905369,kriging,,,gaussian,0.0
5.838383838383838,462.82828282828285,0.5740213977012193,kriging,,,gaussian,0.0
5.9393939393939394,462.82828282828285,0.5739847432873363,kriging,,,gaussian,0.0
6.040404040404041,462.82828282828285,0.5740886073353991,kriging,,,gaussian,0.0
6.141414141414141,462.82828282828285,0.5741038047025832,kriging,,,gaussian,0.0
6.242424242424242,462.82828282828285,0.5741365717097537,kriging,,,gaussian,0.0
6.343434343434343,462.82828282828285,0.5740799741250789,kriging,,,gaussian,0.0
6.444444444444445,462.82828282828285,0.5739911958834409,kriging,,,gaussian,0.0
6.545454545454545,462.82828282828285,0.5741242763145658,kriging,,,gaussian,0.0
6.646464646464646,462.82828282828285,0.5740766779267275,kriging,,,gaussian,0.0
6.747474747474747,462.82828282828285,0.5740443397429171,kriging,,,gaussian,0.0
6.848484848484849,462.82828282828285,0.5740250311646506,kriging,,,gaussian,0.0
6.94949494949495,462.82828282828285,0.5741368418437757,kriging,,,gaussian,0.0
7.05050505050505,462.82828282828285,0.574060762773266,kriging,,,gaussian,0.0
7.151515151515151,462.82828282828285,0.5740541687887446,kriging,,,gaussian,0.0
7.252525252525253,462.82828282828285,0.5739167111969896,kriging,,,gaussian,0.0
7.353535353535354,462.82828282828285,0.5740405275758493,kriging,,,gaussian,0.0
7.454545454545454,462.82828282828285,0.5740372340828909,kriging,,,gaussian,0.0
7.555555555555555,462.82828282828285,0.5741649020381284,kriging,,,gaussian,0.0
7.656565656565657,462.82828282828285,0.5738882700352204,kriging,,,gaussian,0.0
7.757575757575758,462.82828282828285,0.5740812125720627,kriging,,,gaussian,0.0
7.858585858585858,462.82828282828285,0.5739972157652569,kriging,,,gaussian,0.0
7.959595959595959,462.82828282828285,0.5740049754388205,kriging,,,gaussian,0.0
8.06060606060606,462.82828282828285,0.5741914289524204,kriging,,,gaussian,0.0
8.161616161616163,462.82828282828285,0.5740307155109599,kriging,,,gaussian,0.0
8.262626262626263,462.82828282828285,0.5739341668919661,kriging,,,gaussian,0.0
8.363636363636363,462.82828282828285,0.5739015778060279,kriging,,,gaussian,0.0
8.464646464646464,462.82828282828285,0.5740285830018089,kriging,,,gaussian,0.0
8.565656565656566,462.82828282828285,0.5740404158925457,kriging,,,gaussian,0.0
8.666666666666668,462.82828282828285,0.5740340525724777,kriging,,,gaussian,0.0
8.767676767676768,462.82828282828285,0.5740039995594272,kriging,,,gaussian,0.0
8.868686868686869,462.82828282828285,0.574093876720116,kriging,,,gaussian,0.0
8.969696969696969,462.82828282828285,0.573956979391327,kriging,,,gaussian,0.0
9.070707070707071,462.82828282828285,0.5741686083137402,kriging,,,gaussian,0.0
9.171717171717171,462.82828282828285,0.5739935738514739,kriging,,,gaussian,0.0
9.272727272727273,462.82828282828285,0.5740771835110842,kriging,,,gaussian,0.0
9.373737373737374,462.82828282828285,0.5738958085973205,kriging,,,gaussian,0.0
9.474747474747474,462.82828282828285,0.5739612386762251,kriging,,,gaussian,0.0
9.575757575757574,462.82828282828285,0.5741108281657106,kriging,,,gaussian,0.0
9.676767676767676,462.82828282828285,0.5740081589055938,kriging,,,gaussian,0.0
9.777777777777779,462.82828282828285,0.573884153967267,kriging,,,gaussian,0.0
9.878787878787879,462.82828282828285,0.5740026958111293,kriging,,,gaussian,0.0
9.97979797979798,462.82828282828285,0.5739747198264399,kriging,,,gaussian,0.0
10.080808080808081,462.82828282828285,0.5740091849173684,kriging,,,gaussian,0.0
10.181818181818182,462.82828282828285,0.5740569499619113,kriging,,,gaussian,0.0
10.282828282828282,462.82828282828285,0.5738889676983691,kriging,,,gaussian,0.0
10.383838383838384,462.82828282828285,0.5741507719029604,kriging,,,gaussian,0.0
10.484848484848484,462.82828282828285,0.574147570665494,kriging,,,gaussian,0.0
10.585858585858587,462.82828282828285,0.5740905356362286,kriging,,,gaussian,0.0
10.686868686868687,462.82828282828285,0.5740239395093932,kriging,,,gaussian,0.0
10.787878787878787,462.82828282828285,0.5739023453906256,kriging,,,gaussian,0.0
10.88888888888889,462.82828282828285,0.5741641929139764,kriging,,,gaussian,0.0
10.98989898989899,462.82828282828285,0.5740727368179773,kriging,,,gaussian,0.0
11.09090909090909,462.82828282828285,0.5741330354907782,kriging,,,gaussian,0.0
11.191919191919192,462.82828282828285,0.5741621642321391,kriging,,,gaussian,0.0
11.292929292929292,462.82828282828285,0.5739967881349347,kriging,,,gaussian,0.0
11.393939393939394,462.82828282828285,0.5740365088106237,kriging,,,gaussian,0.0
11.494949494949495,462.82828282828285,0.5740147976927926,kriging,,,gaussian,0.0
11.595959595959595,462.82828282828285,0.5739608866580903,kriging,,,gaussian,0.0
11.696969696969697,462.82828282828285,0.5741127813735427,kriging,,,gaussian,0.0
11.797979797979798,462.82828282828285,0.5740861783965356,kriging,,,gaussian,0.0
11.8989898989899,462.82828282828285,0.5741548400371183,kriging,,,gaussian,0.0
12.0,462.82828282828285,0.5742941786202106,kriging,,,gaussian,0.0
2.0,464.24242424242425,0.7904508452943282,kriging,,,gaussian,0.0
2.101010101010101,464.24242424242425,0.7903654967486451,kriging,,,gaussian,0.0
2.202020202020202,464.24242424242425,0.7903106731338801,kriging,,,gaussian,0.0
2.303030303030303,464.24242424242425,0.7901179680559004,kriging,,,gaussian,0.0
2.404040404040404,464.24242424242425,0.790223005710046,kriging,,,gaussian,0.0
2.505050505050505,464.24242424242425,0.7900953168738654,kriging,,,gaussian,0.0
2.606060606060606,464.24242424242425,0.7900673526573069,kriging,,,gaussian,0.0
2.707070707070707,464.24242424242425,0.7899000691229016,kriging,,,gaussian,0.0
2.808080808080808,464.24242424242425,0.7898873713429341,kriging,,,gaussian,0.0
2.909090909090909,464.24242424242425,0.7897514967363598,kriging,,,gaussian,0.0
3.0101010101010104,464.24242424242425,0.7898214917254504,kriging,,,gaussian,0.0
3.111111111111111,464.24242424242425,0.7897515092222387,kriging,,,gaussian,0.0
3.212121212121212,464.24242424242425,0.7895824578027668,kriging,,,gaussian,0.0
3.313131313131313,464.24242424242425,0.7897395498663878,kriging,,,gaussian,0.0
3.4141414141414144,464.24242424242425,0.7897234052226219,kriging,,,gaussian,0.0
3.515151515151515,464.24242424242425,0.7896188613022039,kriging,,,gaussian,0.0
3.616161616161616,464.24242424242425,0.789598663755738,kriging,,,gaussian,0.0
3.717171717171717,464.24242424242425,0.7895795958377542,kriging,,,gaussian,0.0
3.8181818181818183,464.24242424242425,0.7896489100274557,kriging,,,gaussian,0.0
3.919191919191919,464.24242424242425,0.7895214017774078,kriging,,,gaussian,0.0
4.020202020202021,464.24242424242425,0.7895259244582057,kriging,,,gaussian,0.0
4.121212121212121,464.24242424242425,0.7895340395476357,kriging,,,gaussian,0.0
4.222222222222222,464.24242424242425,0.7895382420686431,kriging,,,gaussian,0.0
4.3232323232323235,464.24242424242425,0.7895683448613232,kriging,,,gaussian,0.0
4.424242424242424,464.24242424242425,0.789568611230312,kriging,,,gaussian,0.0
4.525252525252525,464.24242424242425,0.7896355913917876,kriging,,,gaussian,0.0
4.626262626262626,464.24242424242425,0.789594700656237,kriging,,,gaussian,0.0
4.727272727272727,464.24242424242425,0.7895334757236203,kriging,,,gaussian,0.0
4.828282828282829,464.24242424242425,0.7895510881325358,kriging,,,gaussian,0.0
4.929292929292929,464.24242424242425,0.7896284293503126,kriging,,,gaussian,0.0
5.03030303030303,464.24242424242425,0.7894613156385452,kriging,,,gaussian,0.0
5.1313131313131315,464.24242424242425,0.7895003706296797,kriging,,,gaussian,0.0
5.232323232323232,464.24242424242425,0.7895387970401162,kriging,,,gaussian,0.0
5.333333333333334,464.24242424242425,0.7895741205260886,kriging,,,gaussian,0.0
5.434343434343434,464.24242424242425,0.7894684673980897,kriging,,,gaussian,0.0
5.5353535353535355,464.24242424242425,0.7896751361808587,kriging,,,gaussian,0.0
5.636363636363637,464.24242424242425,0.789674119108063,kriging,,,gaussian,0.0
5.737373737373737,464.24242424242425,0.7895417954530927,kriging,,,gaussian,0.0
5.838383838383838,464.24242424242425,0.7895902163466703,kriging,,,gaussian,0.0
5.9393939393939394,464.24242424242425,0.789470272495428,kriging,,,gaussian,0.0
6.040404040404041,464.24242424242425,0.789562694616033,kriging,,,gaussian,0.0
6.141414141414141,464.24242424242425,0.7896650997700576,kriging,,,gaussian,0.0
6.242424242424242,464.24242424242425,0.7895147229513221,kriging,,,gaussian,0.0
6.343434343434343,464.24242424242425,0.7896022871206675,kriging,,,gaussian,0.0
6.444444444444445,464.24242424242425,0.7896008330187809,kriging,,,gaussian,0.0
6.545454545454545,464.24242424242425,0.7895965315036558,kriging,,,gaussian,0.0
6.646464646464646,464.24242424242425,0.7897500198859434,kriging,,,gaussian,0.0
6.747474747474747,464.24242424242425,0.7895582987849509,kriging,,,gaussian,0.0
6.848484848484849,464.24242424242425,0.7895720082982974,kriging,,,gaussian,0.0
6.94949494949495,464.24242424242425,0.7894959902938068,kriging,,,gaussian,0.0
7.05050505050505,464.24242424242425,0.7895119271133015,kriging,,,gaussian,0.0
7.151515151515151,464.24242424242425,0.7895703825005073,kriging,,,gaussian,0.0
7.252525252525253,464.24242424242425,0.7896533726839751,kriging,,,gaussian,0.0
7.353535353535354,464.24242424242425,0.7895293406345928,kriging,,,gaussian,0.0
7.454545454545454,464.24242424242425,0.7894722654154194,kriging,,,gaussian,0.0
7.555555555555555,464.24242424242425,0.7894147319755446,kriging,,,gaussian,0.0
7.656565656565657,464.24242424242425,0.7896184595070533,kriging,,,gaussian,0.0
7.757575757575758,464.24242424242425,0.7895881264884329,kriging,,,gaussian,0.0
7.858585858585858,464.24242424242425,0.7895138985746932,kriging,,,gaussian,0.0
