Time,Temperature,Rp0.2_sigma,technique,kernel,smooth,variogram_model,nugget
6.242424242424242,461.4141414141414,71.44060936016008,kriging,,,exponential,0.0
6.343434343434343,461.4141414141414,71.17640065569657,kriging,,,exponential,0.0
6.444444444444445,461.4141414141414,70.97868206797915,kriging,,,exponential,0.0
6.545454545454545,461.4141414141414,70.83303622042736,kriging,,,exponential,0.0
6.646464646464646,461.4141414141414,70.72546191680175,kriging,,,exponential,0.0
6.747474747474747,461.4141414141414,70.64327608771336,kriging,,,exponential,0.0
6.848484848484849,461.4141414141414,70.57584527396192,kriging,,,exponential,0.0
6.94949494949495,461.4141414141414,70.51511843961134,kriging,,,exponential,0.0
7.05050505050505,461.4141414141414,70.45595770542738,kriging,,,exponential,0.0
7.151515151515151,461.4141414141414,70.39627572312644,kriging,,,exponential,0.0
7.252525252525253,461.4141414141414,70.33698983065334,kriging,,,exponential,0.0
7.353535353535354,461.4141414141414,70.28179867822028,kriging,,,exponential,0.0
7.454545454545454,461.4141414141414,70.23678261991603,kriging,,,exponential,0.0
7.555555555555555,461.4141414141414,70.20983047223429,kriging,,,exponential,0.0
7.656565656565657,461.4141414141414,70.2099063374641,kriging,,,exponential,0.0
7.757575757575758,461.4141414141414,70.24619208558454,kriging,,,exponential,0.0
7.858585858585858,461.4141414141414,70.32717020622535,kriging,,,exponential,0.0
7.959595959595959,461.4141414141414,70.45973947081532,kriging,,,exponential,0.0
8.06060606060606,461.4141414141414,70.64847049191836,kriging,,,exponential,0.0
8.161616161616163,461.4141414141414,70.89509977902144,kriging,,,exponential,0.0
8.262626262626263,461.4141414141414,71.19832654199037,kriging,,,exponential,0.0
8.363636363636363,461.4141414141414,71.55392395650904,kriging,,,exponential,0.0
8.464646464646464,461.4141414141414,71.95512157553244,kriging,,,exponential,0.0
8.565656565656566,461.4141414141414,72.3931746880982,kriging,,,exponential,0.0
8.666666666666668,461.4141414141414,72.85801977409447,kriging,,,exponential,0.0
8.767676767676768,461.4141414141414,73.3389229196518,kriging,,,exponential,0.0
8.868686868686869,461.4141414141414,73.825052360741,kriging,,,exponential,0.0
8.969696969696969,461.4141414141414,74.30593658634072,kriging,,,exponential,0.0
9.070707070707071,461.4141414141414,74.77179684987101,kriging,,,exponential,0.0
9.171717171717171,461.4141414141414,75.2137627276851,kriging,,,exponential,0.0
9.272727272727273,461.4141414141414,75.62399057778556,kriging,,,exponential,0.0
9.373737373737374,461.4141414141414,75.99570884941453,kriging,,,exponential,0.0
9.474747474747474,461.4141414141414,76.32321352578106,kriging,,,exponential,0.0
9.575757575757574,461.4141414141414,76.6018337735434,kriging,,,exponential,0.0
9.676767676767676,461.4141414141414,76.82788376971169,kriging,,,exponential,0.0
9.777777777777779,461.4141414141414,76.9986126837275,kriging,,,exponential,0.0
9.878787878787879,461.4141414141414,77.1121613994556,kriging,,,exponential,0.0
9.97979797979798,461.4141414141414,77.16753191462321,kriging,,,exponential,0.0
10.080808080808081,461.4141414141414,77.16457340200178,kriging,,,exponential,0.0
10.181818181818182,461.4141414141414,77.10398750749127,kriging,,,exponential,0.0
10.282828282828282,461.4141414141414,76.98735440338204,kriging,,,exponential,0.0
10.383838383838384,461.4141414141414,76.8171802018011,kriging,,,exponential,0.0
10.484848484848484,461.4141414141414,76.59696534324924,kriging,,,exponential,0.0
10.585858585858587,461.4141414141414,76.33129227379123,kriging,,,exponential,0.0
10.686868686868687,461.4141414141414,76.02592886109294,kriging,,,exponential,0.0
10.787878787878787,461.4141414141414,75.68794131725888,kriging,,,exponential,0.0
10.88888888888889,461.4141414141414,75.32580667149422,kriging,,,exponential,0.0
10.98989898989899,461.4141414141414,74.94950995776733,kriging,,,exponential,0.0
11.09090909090909,461.4141414141414,74.570605401914,kriging,,,exponential,0.0
11.191919191919192,461.4141414141414,74.20221463419445,kriging,,,exponential,0.0
11.292929292929292,461.4141414141414,73.85892966701189,kriging,,,exponential,0.0
11.393939393939394,461.4141414141414,73.5565863231349,kriging,,,exponential,0.0
11.494949494949495,461.4141414141414,73.31187804585385,kriging,,,exponential,0.0
11.595959595959595,461.4141414141414,73.14179377860012,kriging,,,exponential,0.0
11.696969696969697,461.4141414141414,73.06288876125335,kriging,,,exponential,0.0
11.797979797979798,461.4141414141414,73.09043217514073,kriging,,,exponential,0.0
11.8989898989899,461.4141414141414,73.23751398448032,kriging,,,exponential,0.0
12.0,461.4141414141414,73.5142235204534,kriging,,,exponential,0.0
2.0,462.82828282828285,133.3951753225078,kriging,,,exponential,0.0
2.101010101010101,462.82828282828285,132.3757288195242,kriging,,,exponential,0.0
2.202020202020202,462.82828282828285,131.35326203128457,kriging,,,exponential,0.0
2.303030303030303,462.82828282828285,130.32819233528903,kriging,,,exponential,0.0
2.404040404040404,462.82828282828285,129.30097874980802,kriging,,,exponential,0.0
2.505050505050505,462.82828282828285,128.2721249319498,kriging,,,exponential,0.0
2.606060606060606,462.82828282828285,127.2421822717255,kriging,,,exponential,0.0
2.707070707070707,462.82828282828285,126.21175305613274,kriging,,,exponential,0.0
2.808080808080808,462.82828282828285,125.18149366897616,kriging,,,exponential,0.0
2.909090909090909,462.82828282828285,124.15211778221521,kriging,,,exponential,0.0
3.0101010101010104,462.82828282828285,123.1243994830631,kriging,,,exponential,0.0
3.111111111111111,462.82828282828285,122.09917626774563,kriging,,,exponential,0.0
3.212121212121212,462.82828282828285,121.07735181772675,kriging,,,exponential,0.0
3.313131313131313,462.82828282828285,120.05989845727973,kriging,,,exponential,0.0
3.4141414141414144,462.82828282828285,119.04785917288253,kriging,,,exponential,0.0
3.515151515151515,462.82828282828285,118.04234905517335,kriging,,,exponential,0.0
3.616161616161616,462.82828282828285,117.04455600385697,kriging,,,exponential,0.0
3.717171717171717,462.82828282828285,116.05574051575176,kriging,,,exponential,0.0
3.8181818181818183,462.82828282828285,115.07723435736006,kriging,,,exponential,0.0
3.919191919191919,462.82828282828285,114.1104379074892,kriging,,,exponential,0.0
4.020202020202021,462.82828282828285,113.15681594463148,kriging,,,exponential,0.0
4.121212121212121,462.82828282828285,112.21789165041439,kriging,,,exponential,0.0
4.222222222222222,462.82828282828285,111.29523860753689,kriging,,,exponential,0.0
4.3232323232323235,462.82828282828285,110.39047059127567,kriging,,,exponential,0.0
4.424242424242424,462.82828282828285,109.50522899133554,kriging,,,exponential,0.0
4.525252525252525,462.82828282828285,108.64116775877531,kriging,,,exponential,0.0
4.626262626262626,462.82828282828285,107.79993585339295,kriging,,,exponential,0.0
4.727272727272727,462.82828282828285,106.98315727213647,kriging,,,exponential,0.0
4.828282828282829,462.82828282828285,106.19240886801754,kriging,,,exponential,0.0
4.929292929292929,462.82828282828285,105.42919631959425,kriging,,,exponential,0.0
5.03030303030303,462.82828282828285,104.69492877676508,kriging,,,exponential,0.0
5.1313131313131315,462.82828282828285,103.99089288103788,kriging,,,exponential,0.0
5.232323232323232,462.82828282828285,103.31822702393869,kriging,,,exponential,0.0
5.333333333333334,462.82828282828285,102.67789685057502,kriging,,,exponential,0.0
5.434343434343434,462.82828282828285,102.07067311835702,kriging,,,exponential,0.0
5.5353535353535355,462.82828282828285,101.497113065477,kriging,,,exponential,0.0
5.636363636363637,462.82828282828285,100.95754641366254,kriging,,,exponential,0.0
5.737373737373737,462.82828282828285,100.4520670138081,kriging,,,exponential,0.0
5.838383838383838,462.82828282828285,99.98053093665973,kriging,,,exponential,0.0
5.9393939393939394,462.82828282828285,99.54256151890013,kriging,,,exponential,0.0
6.040404040404041,462.82828282828285,99.13756151246083,kriging,,,exponential,0.0
6.141414141414141,462.82828282828285,98.76473207600166,kriging,,,exponential,0.0
6.242424242424242,462.82828282828285,98.42309792395393,kriging,,,exponential,0.0
6.343434343434343,462.82828282828285,98.11153754624475,kriging,,,exponential,0.0
6.444444444444445,462.82828282828285,97.8288170664921,kriging,,,exponential,0.0
6.545454545454545,462.82828282828285,97.57362604982829,kriging,,,exponential,0.0
6.646464646464646,462.82828282828285,97.3446134268758,kriging,,,exponential,0.0
6.747474747474747,462.82828282828285,97.14042168164767,kriging,,,exponential,0.0
6.848484848484849,462.82828282828285,96.95971755960142,kriging,,,exponential,0.0
6.94949494949495,462.82828282828285,96.80121777974475,kriging,,,exponential,0.0
7.05050505050505,462.82828282828285,96.66370856296085,kriging,,,exponential,0.0
7.151515151515151,462.82828282828285,96.54605819318192,kriging,,,exponential,0.0
7.252525252525253,462.82828282828285,96.44722227920367,kriging,,,exponential,0.0
7.353535353535354,462.82828282828285,96.36624185119382,kriging,,,exponential,0.0
7.454545454545454,462.82828282828285,96.30223487630494,kriging,,,exponential,0.0
7.555555555555555,462.82828282828285,96.25438218171651,kriging,,,exponential,0.0
7.656565656565657,462.82828282828285,96.22190910500946,kriging,,,exponential,0.0
7.757575757575758,462.82828282828285,96.20406442868844,kriging,,,exponential,0.0
7.858585858585858,462.82828282828285,96.20009828318594,kriging,,,exponential,0.0
7.959595959595959,462.82828282828285,96.20924071306182,kriging,,,exponential,0.0
8.06060606060606,462.82828282828285,96.23068249638719,kriging,,,exponential,0.0
8.161616161616163,462.82828282828285,96.26355959840545,kriging,,,exponential,0.0
8.262626262626263,462.82828282828285,96.30694234773205,kriging,,,exponential,0.0
8.363636363636363,462.82828282828285,96.35983007321722,kriging,,,exponential,0.0
8.464646464646464,462.82828282828285,96.4211515636895,kriging,,,exponential,0.0
8.565656565656566,462.82828282828285,96.489771342693,kriging,,,exponential,0.0
8.666666666666668,462.82828282828285,96.5645014152592,kriging,,,exponential,0.0
8.767676767676768,462.82828282828285,96.64411786661245,kriging,,,exponential,0.0
8.868686868686869,462.82828282828285,96.72738148835653,kriging,,,exponential,0.0
8.969696969696969,462.82828282828285,96.81306148237928,kriging,,,exponential,0.0
9.070707070707071,462.82828282828285,96.89996124335336,kriging,,,exponential,0.0
9.171717171717171,462.82828282828285,96.98694523845882,kriging,,,exponential,0.0
9.272727272727273,462.82828282828285,97.07296607269683,kriging,,,exponential,0.0
9.373737373737374,462.82828282828285,97.15709093372098,kriging,,,exponential,0.0
9.474747474747474,462.82828282828285,97.23852673432847,kriging,,,exponential,0.0
9.575757575757574,462.82828282828285,97.31664339824326,kriging,,,exponential,0.0
9.676767676767676,462.82828282828285,97.39099485348932,kriging,,,exponential,0.0
9.777777777777779,462.82828282828285,97.46133739842729,kriging,,,exponential,0.0
9.878787878787879,462.82828282828285,97.5276451832609,kriging,,,exponential,0.0
9.97979797979798,462.82828282828285,97.59012260271325,kriging,,,exponential,0.0
10.080808080808081,462.82828282828285,97.64921342481966,kriging,,,exponential,0.0
10.181818181818182,462.82828282828285,97.70560648985673,kriging,,,exponential,0.0
10.282828282828282,462.82828282828285,97.76023780813551,kriging,,,exponential,0.0
10.383838383838384,462.82828282828285,97.81428887212938,kriging,,,exponential,0.0
10.484848484848484,462.82828282828285,97.86918098551482,kriging,,,exponential,0.0
10.585858585858587,462.82828282828285,97.92656540720508,kriging,,,exponential,0.0
10.686868686868687,462.82828282828285,97.98830912058338,kriging,,,exponential,0.0
10.787878787878787,462.82828282828285,98.05647607504159,kriging,,,exponential,0.0
10.88888888888889,462.82828282828285,98.1333038146891,kriging,,,exponential,0.0
10.98989898989899,462.82828282828285,98.2211755125286,kriging,,,exponential,0.0
11.09090909090909,462.82828282828285,98.3225875689458,kriging,,,exponential,0.0
11.191919191919192,462.82828282828285,98.44011310871448,kriging,,,exponential,0.0
11.292929292929292,462.82828282828285,98.57636191441864,kriging,,,exponential,0.0
11.393939393939394,462.82828282828285,98.73393755423614,kriging,,,exponential,0.0
11.494949494949495,462.82828282828285,98.91539268261525,kriging,,,exponential,0.0
11.595959595959595,462.82828282828285,99.12318369336094,kriging,,,exponential,0.0
11.696969696969697,462.82828282828285,99.35962606436854,kriging,,,exponential,0.0
11.797979797979798,462.82828282828285,99.6268518304761,kriging,,,exponential,0.0
11.8989898989899,462.82828282828285,99.92677063796425,kriging,,,exponential,0.0
12.0,462.82828282828285,100.26103575981189,kriging,,,exponential,0.0
2.0,464.24242424242425,142.0141218477683,kriging,,,exponential,0.0
2.101010101010101,464.24242424242425,141.24318560404606,kriging,,,exponential,0.0
2.202020202020202,464.24242424242425,140.47513170656518,kriging,,,exponential,0.0
2.303030303030303,464.24242424242425,139.7103634049581,kriging,,,exponential,0.0
2.404040404040404,464.24242424242425,138.94930118320966,kriging,,,exponential,0.0
2.505050505050505,464.24242424242425,138.1923826794287,kriging,,,exponential,0.0
2.606060606060606,464.24242424242425,137.44006248618066,kriging,,,exponential,0.0
2.707070707070707,464.24242424242425,136.69281181688936,kriging,,,exponential,0.0
2.808080808080808,464.24242424242425,135.951118023226,kriging,,,exponential,0.0
2.909090909090909,464.24242424242425,135.21548394831896,kriging,,,exponential,0.0
3.0101010101010104,464.24242424242425,134.4864271005639,kriging,,,exponential,0.0
3.111111111111111,464.24242424242425,133.76447863323784,kriging,,,exponential,0.0
3.212121212121212,464.24242424242425,133.05018211589822,kriging,,,exponential,0.0
3.313131313131313,464.24242424242425,132.34409208479033,kriging,,,exponential,0.0
3.4141414141414144,464.24242424242425,131.64677236127517,kriging,,,exponential,0.0
3.515151515151515,464.24242424242425,130.9587941296586,kriging,,,exponential,0.0
3.616161616161616,464.24242424242425,130.28073376879522,kriging,,,exponential,0.0
3.717171717171717,464.24242424242425,129.61317043561436,kriging,,,exponential,0.0
3.8181818181818183,464.24242424242425,128.9566834029945,kriging,,,exponential,0.0
3.919191919191919,464.24242424242425,128.31184915968325,kriging,,,exponential,0.0
4.020202020202021,464.24242424242425,127.67923828558737,kriging,,,exponential,0.0
4.121212121212121,464.24242424242425,127.05941212222758,kriging,,,exponential,0.0
4.222222222222222,464.24242424242425,126.45291926500038,kriging,,,exponential,0.0
4.3232323232323235,464.24242424242425,125.86029191105025,kriging,,,exponential,0.0
4.424242424242424,464.24242424242425,125.28204210393041,kriging,,,exponential,0.0
4.525252525252525,464.24242424242425,124.71865792335691,kriging,,,exponential,0.0
4.626262626262626,464.24242424242425,124.17059967519477,kriging,,,exponential,0.0
4.727272727272727,464.24242424242425,123.63829614274505,kriging,,,exponential,0.0
4.828282828282829,464.24242424242425,123.12214096535367,kriging,,,exponential,0.0
4.929292929292929,464.24242424242425,122.6224892137198,kriging,,,exponential,0.0
5.03030303030303,464.24242424242425,122.139654232856,kriging,,,exponential,0.0
5.1313131313131315,464.24242424242425,121.67390482312423,kriging,,,exponential,0.0
5.232323232323232,464.24242424242425,121.22546282670024,kriging,,,exponential,0.0
5.333333333333334,464.24242424242425,120.79450118137014,kriging,,,exponential,0.0
5.434343434343434,464.24242424242425,120.38114249533803,kriging,,,exponential,0.0
5.5353535353535355,464.24242424242425,119.98545818608962,kriging,,,exponential,0.0
5.636363636363637,464.24242424242425,119.60746821337462,kriging,,,exponential,0.0
5.737373737373737,464.24242424242425,119.24714142146884,kriging,,,exponential,0.0
5.838383838383838,464.24242424242425,118.90439648964988,kriging,,,exponential,0.0
5.9393939393939394,464.24242424242425,118.57910347280377,kriging,,,exponential,0.0
6.040404040404041,464.24242424242425,118.27108589712907,kriging,,,exponential,0.0
6.141414141414141,464.24242424242425,117.98012335976017,kriging,,,exponential,0.0
6.242424242424242,464.24242424242425,117.70595456664283,kriging,,,exponential,0.0
6.343434343434343,464.24242424242425,117.44828073095007,kriging,,,exponential,0.0
6.444444444444445,464.24242424242425,117.20676924530926,kriging,,,exponential,0.0
6.545454545454545,464.24242424242425,116.98105753582918,kriging,,,exponential,0.0
6.646464646464646,464.24242424242425,116.77075700450337,kriging,,,exponential,0.0
6.747474747474747,464.24242424242425,116.57545696934966,kriging,,,exponential,0.0
6.848484848484849,464.24242424242425,116.39472851837174,kriging,,,exponential,0.0
6.94949494949495,464.24242424242425,116.22812820387415,kriging,,,exponential,0.0
7.05050505050505,464.24242424242425,116.07520151722916,kriging,,,exponential,0.0
7.151515151515151,464.24242424242425,115.93548610017008,kriging,,,exponential,0.0
7.252525252525253,464.24242424242425,115.80851466613011,kriging,,,exponential,0.0
7.353535353535354,464.24242424242425,115.69381762338661,kriging,,,exponential,0.0
7.454545454545454,464.24242424242425,115.59092540929349,kriging,,,exponential,0.0
7.555555555555555,464.24242424242425,115.49937056140298,kriging,,,exponential,0.0
7.656565656565657,464.24242424242425,115.41868956538295,kriging,,,exponential,0.0
7.757575757575758,464.24242424242425,115.34842453090995,kriging,,,exponential,0.0
7.858585858585858,464.24242424242425,115.28812475456552,kriging,,,exponential,0.0
7.959595959595959,464.24242424242425,115.23734823285865,kriging,,,exponential,0.0
8.06060606060606,464.24242424242425,115.19566318864922,kriging,,,exponential,0.0
8.161616161616163,464.24242424242425,115.16264967073458,kriging,,,exponential,0.0
8.262626262626263,464.24242424242425,115.13790127934318,kriging,,,exponential,0.0
8.363636363636363,464.24242424242425,115.12102706034159,kriging,,,exponential,0.0
8.464646464646464,464.24242424242425,115.1116535985822,kriging,,,exponential,0.0
8.565656565656566,464.24242424242425,115.10942732693339,kriging,,,exponential,0.0
8.666666666666668,464.24242424242425,115.11401705259036,kriging,,,exponential,0.0
8.767676767676768,464.24242424242425,115.12511668719957,kriging,,,exponential,0.0
8.868686868686869,464.24242424242425,115.14244815278907,kriging,,,exponential,0.0
8.969696969696969,464.24242424242425,115.16576442199614,kriging,,,exponential,0.0
9.070707070707071,464.24242424242425,115.19485263917306,kriging,,,exponential,0.0
9.171717171717171,464.24242424242425,115.22953725908447,kriging,,,exponential,0.0
9.272727272727273,464.24242424242425,115.26968313215461,kriging,,,exponential,0.0
9.373737373737374,464.24242424242425,115.31519845985936,kriging,,,exponential,0.0
9.474747474747474,464.24242424242425,115.36603754099224,kriging,,,exponential,0.0
9.575757575757574,464.24242424242425,115.42220322872218,kriging,,,exponential,0.0
