Time,Temperature,At_sigma,technique,kernel,smooth,variogram_model,nugget
8.969696969696969,584.4444444444445,3.6227684797342015,kriging,,,exponential,0.0
9.070707070707071,584.4444444444445,3.6251973287813675,kriging,,,exponential,0.0
9.171717171717171,584.4444444444445,3.627669974938335,kriging,,,exponential,0.0
9.272727272727273,584.4444444444445,3.630186056691367,kriging,,,exponential,0.0
9.373737373737374,584.4444444444445,3.632745207478241,kriging,,,exponential,0.0
9.474747474747474,584.4444444444445,3.6353470558209273,kriging,,,exponential,0.0
9.575757575757574,584.4444444444445,3.6379912254605986,kriging,,,exponential,0.0
9.676767676767676,584.4444444444445,3.640677335495059,kriging,,,exponential,0.0
9.777777777777779,584.4444444444445,3.6434050005183423,kriging,,,exponential,0.0
9.878787878787879,584.4444444444445,3.6461738307622693,kriging,,,exponential,0.0
9.97979797979798,584.4444444444445,3.648983432240157,kriging,,,exponential,0.0
10.080808080808081,584.4444444444445,3.6518334068921723,kriging,,,exponential,0.0
10.181818181818182,584.4444444444445,3.6547233527324856,kriging,,,exponential,0.0
10.282828282828282,584.4444444444445,3.657652863997955,kriging,,,exponential,0.0
10.383838383838384,584.4444444444445,3.6606215312982573,kriging,,,exponential,0.0
10.484848484848484,584.4444444444445,3.6636289417672305,kriging,,,exponential,0.0
10.585858585858587,584.4444444444445,3.6666746792154727,kriging,,,exponential,0.0
10.686868686868687,584.4444444444445,3.6697583242839027,kriging,,,exponential,0.0
10.787878787878787,584.4444444444445,3.672879454598144,kriging,,,exponential,0.0
10.88888888888889,584.4444444444445,3.676037644923606,kriging,,,exponential,0.0
10.98989898989899,584.4444444444445,3.6792324673212424,kriging,,,exponential,0.0
11.09090909090909,584.4444444444445,3.68246349130356,kriging,,,exponential,0.0
11.191919191919192,584.4444444444445,3.68573028399108,kriging,,,exponential,0.0
11.292929292929292,584.4444444444445,3.689032410268757,kriging,,,exponential,0.0
11.393939393939394,584.4444444444445,3.6923694329424315,kriging,,,exponential,0.0
11.494949494949495,584.4444444444445,3.6957409128952485,kriging,,,exponential,0.0
11.595959595959595,584.4444444444445,3.699146409243451,kriging,,,exponential,0.0
11.696969696969697,584.4444444444445,3.702585479492064,kriging,,,exponential,0.0
11.797979797979798,584.4444444444445,3.7060576796897378,kriging,,,exponential,0.0
11.8989898989899,584.4444444444445,3.7095625645830506,kriging,,,exponential,0.0
12.0,584.4444444444445,3.713099687769665,kriging,,,exponential,0.0
2.0,585.8585858585859,3.4649750461356406,kriging,,,exponential,0.0
2.101010101010101,585.8585858585859,3.4637276727454,kriging,,,exponential,0.0
2.202020202020202,585.8585858585859,3.462540818702226,kriging,,,exponential,0.0
2.303030303030303,585.8585858585859,3.461414673744826,kriging,,,exponential,0.0
2.404040404040404,585.8585858585859,3.4603494173961216,kriging,,,exponential,0.0
2.505050505050505,585.8585858585859,3.459345218934174,kriging,,,exponential,0.0
2.606060606060606,585.8585858585859,3.458402237366201,kriging,,,exponential,0.0
2.707070707070707,585.8585858585859,3.4575206214053376,kriging,,,exponential,0.0
2.808080808080808,585.8585858585859,3.4567005094500627,kriging,,,exponential,0.0
2.909090909090909,585.8585858585859,3.455942029565962,kriging,,,exponential,0.0
3.0101010101010104,585.8585858585859,3.4552452994698886,kriging,,,exponential,0.0
3.111111111111111,585.8585858585859,3.4546104265159996,kriging,,,exponential,0.0
3.212121212121212,585.8585858585859,3.454037507683854,kriging,,,exponential,0.0
3.313131313131313,585.8585858585859,3.453526629568243,kriging,,,exponential,0.0
3.4141414141414144,585.8585858585859,3.4530778683705132,kriging,,,exponential,0.0
3.515151515151515,585.8585858585859,3.4526912898915327,kriging,,,exponential,0.0
3.616161616161616,585.8585858585859,3.4523669495258953,kriging,,,exponential,0.0
3.717171717171717,585.8585858585859,3.452104892257485,kriging,,,exponential,0.0
3.8181818181818183,585.8585858585859,3.4519051526560953,kriging,,,exponential,0.0
3.919191919191919,585.8585858585859,3.4517677548752355,kriging,,,exponential,0.0
4.020202020202021,585.8585858585859,3.4516927126509924,kriging,,,exponential,0.0
4.121212121212121,585.8585858585859,3.4516800293018113,kriging,,,exponential,0.0
4.222222222222222,585.8585858585859,3.4517296977293026,kriging,,,exponential,0.0
4.3232323232323235,585.8585858585859,3.4518417004200246,kriging,,,exponential,0.0
4.424242424242424,585.8585858585859,3.4520160094482626,kriging,,,exponential,0.0
4.525252525252525,585.8585858585859,3.4522525864797373,kriging,,,exponential,0.0
4.626262626262626,585.8585858585859,3.4525513827764502,kriging,,,exponential,0.0
4.727272727272727,585.8585858585859,3.452912339202576,kriging,,,exponential,0.0
4.828282828282829,585.8585858585859,3.4533353862315255,kriging,,,exponential,0.0
4.929292929292929,585.8585858585859,3.453820443954407,kriging,,,exponential,0.0
5.03030303030303,585.8585858585859,3.4543674220896827,kriging,,,exponential,0.0
5.1313131313131315,585.8585858585859,3.4549762199944056,kriging,,,exponential,0.0
5.232323232323232,585.8585858585859,3.4556467266771147,kriging,,,exponential,0.0
5.333333333333334,585.8585858585859,3.456378820812424,kriging,,,exponential,0.0
5.434343434343434,585.8585858585859,3.4571723707576396,kriging,,,exponential,0.0
5.5353535353535355,585.8585858585859,3.4580272345712806,kriging,,,exponential,0.0
5.636363636363637,585.8585858585859,3.4589432600341015,kriging,,,exponential,0.0
5.737373737373737,585.8585858585859,3.4599202846723465,kriging,,,exponential,0.0
5.838383838383838,585.8585858585859,3.460958135783733,kriging,,,exponential,0.0
5.9393939393939394,585.8585858585859,3.4620566304662823,kriging,,,exponential,0.0
6.040404040404041,585.8585858585859,3.463215575650066,kriging,,,exponential,0.0
6.141414141414141,585.8585858585859,3.4644347681322407,kriging,,,exponential,0.0
6.242424242424242,585.8585858585859,3.465713994615548,kriging,,,exponential,0.0
6.343434343434343,585.8585858585859,3.4670530317502815,kriging,,,exponential,0.0
6.444444444444445,585.8585858585859,3.4684516461801973,kriging,,,exponential,0.0
