Time,Temperature,E_sigma,technique,kernel,smooth,variogram_model,nugget
7.959595959595959,519.3939393939394,2.929790773253717,kriging,,,exponential,0.0
8.06060606060606,519.3939393939394,2.9351499864314374,kriging,,,exponential,0.0
8.161616161616163,519.3939393939394,2.9407812995432443,kriging,,,exponential,0.0
8.262626262626263,519.3939393939394,2.946683880771857,kriging,,,exponential,0.0
8.363636363636363,519.3939393939394,2.9528566246182875,kriging,,,exponential,0.0
8.464646464646464,519.3939393939394,2.95929813697455,kriging,,,exponential,0.0
8.565656565656566,519.3939393939394,2.9660067226751186,kriging,,,exponential,0.0
8.666666666666668,519.3939393939394,2.972980375671208,kriging,,,exponential,0.0
8.767676767676768,519.3939393939394,2.9802167719274957,kriging,,,exponential,0.0
8.868686868686869,519.3939393939394,2.9877132650986358,kriging,,,exponential,0.0
8.969696969696969,519.3939393939394,2.9954668849971124,kriging,,,exponential,0.0
9.070707070707071,519.3939393939394,3.003474338822648,kriging,,,exponential,0.0
9.171717171717171,519.3939393939394,3.01173201508257,kriging,,,exponential,0.0
9.272727272727273,519.3939393939394,3.0202359900939757,kriging,,,exponential,0.0
9.373737373737374,519.3939393939394,3.028982036925639,kriging,,,exponential,0.0
9.474747474747474,519.3939393939394,3.037965636607734,kriging,,,exponential,0.0
9.575757575757574,519.3939393939394,3.0471819914121423,kriging,,,exponential,0.0
9.676767676767676,519.3939393939394,3.0566260399864613,kriging,,,exponential,0.0
9.777777777777779,519.3939393939394,3.06629247411058,kriging,,,exponential,0.0
9.878787878787879,519.3939393939394,3.0761757568339707,kriging,,,exponential,0.0
9.97979797979798,519.3939393939394,3.086270141748089,kriging,,,exponential,0.0
10.080808080808081,519.3939393939394,3.096569693147566,kriging,,,exponential,0.0
10.181818181818182,519.3939393939394,3.1070683068379363,kriging,,,exponential,0.0
10.282828282828282,519.3939393939394,3.1177597313560823,kriging,,,exponential,0.0
10.383838383838384,519.3939393939394,3.1286375893797866,kriging,,,exponential,0.0
10.484848484848484,519.3939393939394,3.1396953991178034,kriging,,,exponential,0.0
10.585858585858587,519.3939393939394,3.150926595486612,kriging,,,exponential,0.0
10.686868686868687,519.3939393939394,3.162324550898852,kriging,,,exponential,0.0
10.787878787878787,519.3939393939394,3.1738825955064076,kriging,,,exponential,0.0
10.88888888888889,519.3939393939394,3.185594036760865,kriging,,,exponential,0.0
10.98989898989899,519.3939393939394,3.197452178173385,kriging,,,exponential,0.0
11.09090909090909,519.3939393939394,3.209450337175795,kriging,,,exponential,0.0
11.191919191919192,519.3939393939394,3.2215818620029166,kriging,,,exponential,0.0
11.292929292929292,519.3939393939394,3.2338401475346674,kriging,,,exponential,0.0
11.393939393939394,519.3939393939394,3.2462186500529477,kriging,,,exponential,0.0
11.494949494949495,519.3939393939394,3.2587109008844215,kriging,,,exponential,0.0
11.595959595959595,519.3939393939394,3.271310518914201,kriging,,,exponential,0.0
11.696969696969697,519.3939393939394,3.284011221968822,kriging,,,exponential,0.0
11.797979797979798,519.3939393939394,3.296806837077867,kriging,,,exponential,0.0
11.8989898989899,519.3939393939394,3.309691309634392,kriging,,,exponential,0.0
12.0,519.3939393939394,3.3226587114817563,kriging,,,exponential,0.0
2.0,520.8080808080808,2.804081208406263,kriging,,,exponential,0.0
2.101010101010101,520.8080808080808,2.7900997461770647,kriging,,,exponential,0.0
2.202020202020202,520.8080808080808,2.7763919250876996,kriging,,,exponential,0.0
2.303030303030303,520.8080808080808,2.76297085836989,kriging,,,exponential,0.0
2.404040404040404,520.8080808080808,2.7498493353071467,kriging,,,exponential,0.0
2.505050505050505,520.8080808080808,2.7370397350740236,kriging,,,exponential,0.0
2.606060606060606,520.8080808080808,2.724553939554213,kriging,,,exponential,0.0
