Time,Temperature,HV,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,589.8472432771623,kriging,,,exponential,0.0
2.101010101010101,460.0,589.9193786468018,kriging,,,exponential,0.0
2.202020202020202,460.0,589.9914707273028,kriging,,,exponential,0.0
2.303030303030303,460.0,590.0635190264691,kriging,,,exponential,0.0
2.404040404040404,460.0,590.135523058751,kriging,,,exponential,0.0
2.505050505050505,460.0,590.2074823453763,kriging,,,exponential,0.0
2.606060606060606,460.0,590.279396414474,kriging,,,exponential,0.0
2.707070707070707,460.0,590.3512648012121,kriging,,,exponential,0.0
2.808080808080808,460.0,590.4230870479144,kriging,,,exponential,0.0
2.909090909090909,460.0,590.4948627042171,kriging,,,exponential,0.0
3.0101010101010104,460.0,590.5665913271616,kriging,,,exponential,0.0
3.111111111111111,460.0,590.6382724813518,kriging,,,exponential,0.0
3.212121212121212,460.0,590.7099057390667,kriging,,,exponential,0.0
3.313131313131313,460.0,590.7814906804018,kriging,,,exponential,0.0
3.4141414141414144,460.0,590.8530268933821,kriging,,,exponential,0.0
3.515151515151515,460.0,590.9245139741024,kriging,,,exponential,0.0
3.616161616161616,460.0,590.9959515268366,kriging,,,exponential,0.0
3.717171717171717,460.0,591.0673391641931,kriging,,,exponential,0.0
3.8181818181818183,460.0,591.1386765072023,kriging,,,exponential,0.0
3.919191919191919,460.0,591.209963185475,kriging,,,exponential,0.0
4.020202020202021,460.0,591.2811988373054,kriging,,,exponential,0.0
4.121212121212121,460.0,591.3523831097981,kriging,,,exponential,0.0
4.222222222222222,460.0,591.4235156590008,kriging,,,exponential,0.0
4.3232323232323235,460.0,591.4945961500126,kriging,,,exponential,0.0
4.424242424242424,460.0,591.5656242571106,kriging,,,exponential,0.0
4.525252525252525,460.0,591.6365996638679,kriging,,,exponential,0.0
4.626262626262626,460.0,591.7075220632692,kriging,,,exponential,0.0
4.727272727272727,460.0,591.77839115784,kriging,,,exponential,0.0
4.828282828282829,460.0,591.8492066597496,kriging,,,exponential,0.0
4.929292929292929,460.0,591.9199682909258,kriging,,,exponential,0.0
5.03030303030303,460.0,591.9906757831861,kriging,,,exponential,0.0
5.1313131313131315,460.0,592.0613288783275,kriging,,,exponential,0.0
5.232323232323232,460.0,592.1319273282544,kriging,,,exponential,0.0
5.333333333333334,460.0,592.202470895087,kriging,,,exponential,0.0
5.434343434343434,460.0,592.2729593512591,kriging,,,exponential,0.0
5.5353535353535355,460.0,592.3433924796354,kriging,,,exponential,0.0
5.636363636363637,460.0,592.4137700736214,kriging,,,exponential,0.0
5.737373737373737,460.0,592.4840919372524,kriging,,,exponential,0.0
5.838383838383838,460.0,592.5543578853079,kriging,,,exponential,0.0
5.9393939393939394,460.0,592.62456774342,kriging,,,exponential,0.0
6.040404040404041,460.0,592.7813394121451,kriging,,,exponential,0.0
6.141414141414141,460.0,593.0679821965297,kriging,,,exponential,0.0
6.242424242424242,460.0,593.3545698520156,kriging,,,exponential,0.0
6.343434343434343,460.0,593.6411032615404,kriging,,,exponential,0.0
6.444444444444445,460.0,593.9275833193758,kriging,,,exponential,0.0
6.545454545454545,460.0,594.2140109312201,kriging,,,exponential,0.0
6.646464646464646,460.0,594.5003870143054,kriging,,,exponential,0.0
6.747474747474747,460.0,594.7867124974841,kriging,,,exponential,0.0
6.848484848484849,460.0,595.0729883213124,kriging,,,exponential,0.0
6.94949494949495,460.0,595.3592154381497,kriging,,,exponential,0.0
7.05050505050505,460.0,595.6453948122329,kriging,,,exponential,0.0
7.151515151515151,460.0,595.931527419773,kriging,,,exponential,0.0
7.252525252525253,460.0,596.217614249031,kriging,,,exponential,0.0
7.353535353535354,460.0,596.5036563003914,kriging,,,exponential,0.0
7.454545454545454,460.0,596.7896545864619,kriging,,,exponential,0.0
7.555555555555555,460.0,597.0756101321207,kriging,,,exponential,0.0
7.656565656565657,460.0,597.3615239746154,kriging,,,exponential,0.0
7.757575757575758,460.0,597.6473971636146,kriging,,,exponential,0.0
7.858585858585858,460.0,597.9332307612926,kriging,,,exponential,0.0
7.959595959595959,460.0,598.2190258423901,kriging,,,exponential,0.0
8.06060606060606,460.0,598.4952014549405,kriging,,,exponential,0.0
8.161616161616163,460.0,598.764952668288,kriging,,,exponential,0.0
8.262626262626263,460.0,599.0346685457896,kriging,,,exponential,0.0
8.363636363636363,460.0,599.3043501383646,kriging,,,exponential,0.0
8.464646464646464,460.0,599.5739985098163,kriging,,,exponential,0.0
8.565656565656566,460.0,599.8436147368535,kriging,,,exponential,0.0
8.666666666666668,460.0,600.1131999091634,kriging,,,exponential,0.0
8.767676767676768,460.0,600.3827551294511,kriging,,,exponential,0.0
8.868686868686869,460.0,600.6522815134739,kriging,,,exponential,0.0
8.969696969696969,460.0,600.9217801901142,kriging,,,exponential,0.0
9.070707070707071,460.0,601.1912523013871,kriging,,,exponential,0.0
9.171717171717171,460.0,601.4606990025015,kriging,,,exponential,0.0
9.272727272727273,460.0,601.7301214618822,kriging,,,exponential,0.0
9.373737373737374,460.0,601.9995208612113,kriging,,,exponential,0.0
9.474747474747474,460.0,602.2688983954513,kriging,,,exponential,0.0
9.575757575757574,460.0,602.5382552728825,kriging,,,exponential,0.0
9.676767676767676,460.0,602.8075927151252,kriging,,,exponential,0.0
9.777777777777779,460.0,603.0769119571497,kriging,,,exponential,0.0
9.878787878787879,460.0,603.3462142473236,kriging,,,exponential,0.0
9.97979797979798,460.0,603.6155008473996,kriging,,,exponential,0.0
10.080808080808081,460.0,603.8847730325564,kriging,,,exponential,0.0
