Time,Temperature,delta_R,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,1.26746452541986,kriging,,,gaussian,0.0
2.101010101010101,460.0,1.2170826090316809,kriging,,,gaussian,0.0
2.202020202020202,460.0,1.1679931109758281,kriging,,,gaussian,0.0
2.303030303030303,460.0,1.1201806683336584,kriging,,,gaussian,0.0
2.404040404040404,460.0,1.0736300558292218,kriging,,,gaussian,0.0
2.505050505050505,460.0,1.0283258853557906,kriging,,,gaussian,0.0
2.606060606060606,460.0,0.9842527958448731,kriging,,,gaussian,0.0
2.707070707070707,460.0,0.9413952890062702,kriging,,,gaussian,0.0
2.808080808080808,460.0,0.8997379355526076,kriging,,,gaussian,0.0
2.909090909090909,460.0,0.8592651211364472,kriging,,,gaussian,0.0
3.0101010101010104,460.0,0.8199613361857174,kriging,,,gaussian,0.0
3.111111111111111,460.0,0.7818108804271394,kriging,,,gaussian,0.0
3.212121212121212,460.0,0.7447981228208046,kriging,,,gaussian,0.0
3.313131313131313,460.0,0.7089073530230335,kriging,,,gaussian,0.0
3.4141414141414144,460.0,0.6741227938887154,kriging,,,gaussian,0.0
3.515151515151515,460.0,0.6404286281011305,kriging,,,gaussian,0.0
3.616161616161616,460.0,0.6078090347198059,kriging,,,gaussian,0.0
3.717171717171717,460.0,0.5762480829666633,kriging,,,gaussian,0.0
3.8181818181818183,460.0,0.5457298758592243,kriging,,,gaussian,0.0
3.919191919191919,460.0,0.516238465486624,kriging,,,gaussian,0.0
4.020202020202021,460.0,0.48775779667150815,kriging,,,gaussian,0.0
4.121212121212121,460.0,0.4602717791587775,kriging,,,gaussian,0.0
4.222222222222222,460.0,0.43376440315310605,kriging,,,gaussian,0.0
4.3232323232323235,460.0,0.40821953620008966,kriging,,,gaussian,0.0
4.424242424242424,460.0,0.38362093824185345,kriging,,,gaussian,0.0
4.525252525252525,460.0,0.3599524391181783,kriging,,,gaussian,0.0
4.626262626262626,460.0,0.33719781651133524,kriging,,,gaussian,0.0
4.727272727272727,460.0,0.31534077251201725,kriging,,,gaussian,0.0
4.828282828282829,460.0,0.2943649741422991,kriging,,,gaussian,0.0
4.929292929292929,460.0,0.2742540940101177,kriging,,,gaussian,0.0
5.03030303030303,460.0,0.2549917331768788,kriging,,,gaussian,0.0
5.1313131313131315,460.0,0.23656143351132283,kriging,,,gaussian,0.0
5.232323232323232,460.0,0.21894676440326624,kriging,,,gaussian,0.0
5.333333333333334,460.0,0.20213126812603532,kriging,,,gaussian,0.0
5.434343434343434,460.0,0.1860983892157203,kriging,,,gaussian,0.0
5.5353535353535355,460.0,0.17083155137665226,kriging,,,gaussian,0.0
5.636363636363637,460.0,0.15631419222864695,kriging,,,gaussian,0.0
5.737373737373737,460.0,0.1425296541806843,kriging,,,gaussian,0.0
5.838383838383838,460.0,0.12946131706368436,kriging,,,gaussian,0.0
5.9393939393939394,460.0,0.11709251190138062,kriging,,,gaussian,0.0
6.040404040404041,460.0,0.10540647707154435,kriging,,,gaussian,0.0
6.141414141414141,460.0,0.09438652140773751,kriging,,,gaussian,0.0
6.242424242424242,460.0,0.0840158161475061,kriging,,,gaussian,0.0
6.343434343434343,460.0,0.07427760200323859,kriging,,,gaussian,0.0
6.444444444444445,460.0,0.06515507675933363,kriging,,,gaussian,0.0
6.545454545454545,460.0,0.05663131252945987,kriging,,,gaussian,0.0
6.646464646464646,460.0,0.04868945633642667,kriging,,,gaussian,0.0
6.747474747474747,460.0,0.04131265038968279,kriging,,,gaussian,0.0
6.848484848484849,460.0,0.03448388191959566,kriging,,,gaussian,0.0
6.94949494949495,460.0,0.028186219497432316,kriging,,,gaussian,0.0
7.05050505050505,460.0,0.022402699925927857,kriging,,,gaussian,0.0
7.151515151515151,460.0,0.017116302857919263,kriging,,,gaussian,0.0
7.252525252525253,460.0,0.01230996339362633,kriging,,,gaussian,0.0
7.353535353535354,460.0,0.007966689805631687,kriging,,,gaussian,0.0
7.454545454545454,460.0,0.004069372693192859,kriging,,,gaussian,0.0
7.555555555555555,460.0,0.0006008750028307441,kriging,,,gaussian,0.0
7.656565656565657,460.0,-0.0024558562144319754,kriging,,,gaussian,0.0
7.757575757575758,460.0,-0.005118025707706552,kriging,,,gaussian,0.0
7.858585858585858,460.0,-0.007402756368052081,kriging,,,gaussian,0.0
7.959595959595959,460.0,-0.009327241630213338,kriging,,,gaussian,0.0
8.06060606060606,460.0,-0.010908669863070203,kriging,,,gaussian,0.0
8.161616161616163,460.0,-0.012164276403164679,kriging,,,gaussian,0.0
8.262626262626263,460.0,-0.013111297083145389,kriging,,,gaussian,0.0
8.363636363636363,460.0,-0.013767019133525904,kriging,,,gaussian,0.0
8.464646464646464,460.0,-0.014148618105518127,kriging,,,gaussian,0.0
8.565656565656566,460.0,-0.014273494158058073,kriging,,,gaussian,0.0
8.666666666666668,460.0,-0.014158909295199888,kriging,,,gaussian,0.0
8.767676767676768,460.0,-0.01382216988875498,kriging,,,gaussian,0.0
8.868686868686869,460.0,-0.013280618023967326,kriging,,,gaussian,0.0
8.969696969696969,460.0,-0.012551621571035973,kriging,,,gaussian,0.0
9.070707070707071,460.0,-0.01165251443160969,kriging,,,gaussian,0.0
9.171717171717171,460.0,-0.010600704636468807,kriging,,,gaussian,0.0
9.272727272727273,460.0,-0.009413566437916928,kriging,,,gaussian,0.0
9.373737373737374,460.0,-0.008108485444108878,kriging,,,gaussian,0.0
9.474747474747474,460.0,-0.006702913326008822,kriging,,,gaussian,0.0
9.575757575757574,460.0,-0.0052142664566369535,kriging,,,gaussian,0.0
