Time,Temperature,HV,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,591.1582000829649,kriging,,,spherical,0.0
2.101010101010101,460.0,591.1994047046757,kriging,,,spherical,0.0
2.202020202020202,460.0,591.2404557140676,kriging,,,spherical,0.0
2.303030303030303,460.0,591.2813524812454,kriging,,,spherical,0.0
2.404040404040404,460.0,591.3220943778399,kriging,,,spherical,0.0
2.505050505050505,460.0,591.3626807771345,kriging,,,spherical,0.0
2.606060606060606,460.0,591.4031110541354,kriging,,,spherical,0.0
2.707070707070707,460.0,591.4433845857083,kriging,,,spherical,0.0
2.808080808080808,460.0,591.4835007506567,kriging,,,spherical,0.0
2.909090909090909,460.0,591.5234589298478,kriging,,,spherical,0.0
3.0101010101010104,460.0,591.5632585062905,kriging,,,spherical,0.0
3.111111111111111,460.0,591.6028988652787,kriging,,,spherical,0.0
3.212121212121212,460.0,591.6423793944537,kriging,,,spherical,0.0
3.313131313131313,460.0,591.6816994839572,kriging,,,spherical,0.0
3.4141414141414144,460.0,591.7208585264892,kriging,,,spherical,0.0
3.515151515151515,460.0,591.7598559174635,kriging,,,spherical,0.0
3.616161616161616,460.0,591.7986910550746,kriging,,,spherical,0.0
3.717171717171717,460.0,591.8373633404367,kriging,,,spherical,0.0
3.8181818181818183,460.0,591.8758721776759,kriging,,,spherical,0.0
3.919191919191919,460.0,591.9142169740348,kriging,,,spherical,0.0
4.020202020202021,460.0,591.9523971399958,kriging,,,spherical,0.0
4.121212121212121,460.0,591.9904120893805,kriging,,,spherical,0.0
4.222222222222222,460.0,592.0282612394487,kriging,,,spherical,0.0
4.3232323232323235,460.0,592.0659440110325,kriging,,,spherical,0.0
4.424242424242424,460.0,592.1034598286246,kriging,,,spherical,0.0
4.525252525252525,460.0,592.1408081204894,kriging,,,spherical,0.0
4.626262626262626,460.0,592.177988318784,kriging,,,spherical,0.0
4.727272727272727,460.0,592.214999859645,kriging,,,spherical,0.0
4.828282828282829,460.0,592.2518421833207,kriging,,,spherical,0.0
4.929292929292929,460.0,592.288514734273,kriging,,,spherical,0.0
5.03030303030303,460.0,592.3250169612618,kriging,,,spherical,0.0
5.1313131313131315,460.0,592.3613483174914,kriging,,,spherical,0.0
5.232323232323232,460.0,592.3975082606854,kriging,,,spherical,0.0
5.333333333333334,460.0,592.4334962532104,kriging,,,spherical,0.0
5.434343434343434,460.0,592.4693117621798,kriging,,,spherical,0.0
5.5353535353535355,460.0,592.5049542595519,kriging,,,spherical,0.0
5.636363636363637,460.0,592.5404232222544,kriging,,,spherical,0.0
5.737373737373737,460.0,592.5757181322692,kriging,,,spherical,0.0
5.838383838383838,460.0,592.6108384767421,kriging,,,spherical,0.0
5.9393939393939394,460.0,592.6457837480973,kriging,,,spherical,0.0
6.040404040404041,460.0,592.7818463729325,kriging,,,spherical,0.0
6.141414141414141,460.0,593.0696722083675,kriging,,,spherical,0.0
6.242424242424242,460.0,593.3573211120693,kriging,,,spherical,0.0
6.343434343434343,460.0,593.6447923353265,kriging,,,spherical,0.0
6.444444444444445,460.0,593.932085135217,kriging,,,spherical,0.0
6.545454545454545,460.0,594.219198774679,kriging,,,spherical,0.0
6.646464646464646,460.0,594.5061325226563,kriging,,,spherical,0.0
6.747474747474747,460.0,594.7928856541438,kriging,,,spherical,0.0
6.848484848484849,460.0,595.0794574503144,kriging,,,spherical,0.0
6.94949494949495,460.0,595.3658471986125,kriging,,,spherical,0.0
7.05050505050505,460.0,595.6520541928402,kriging,,,spherical,0.0
7.151515151515151,460.0,595.9380777332483,kriging,,,spherical,0.0
7.252525252525253,460.0,596.2239171266457,kriging,,,spherical,0.0
7.353535353535354,460.0,596.5095716864739,kriging,,,spherical,0.0
7.454545454545454,460.0,596.795040732898,kriging,,,spherical,0.0
7.555555555555555,460.0,597.0803235833155,kriging,,,spherical,0.0
7.656565656565657,460.0,597.3654192081846,kriging,,,spherical,0.0
7.757575757575758,460.0,597.650326741099,kriging,,,spherical,0.0
7.858585858585858,460.0,597.9350454993302,kriging,,,spherical,0.0
7.959595959595959,460.0,598.21957480676,kriging,,,spherical,0.0
8.06060606060606,460.0,598.4972683958443,kriging,,,spherical,0.0
8.161616161616163,460.0,598.7703408100881,kriging,,,spherical,0.0
8.262626262626263,460.0,599.0432218041265,kriging,,,spherical,0.0
8.363636363636363,460.0,599.3159107406397,kriging,,,spherical,0.0
8.464646464646464,460.0,599.5884069893165,kriging,,,spherical,0.0
8.565656565656566,460.0,599.860709926935,kriging,,,spherical,0.0
8.666666666666668,460.0,600.1328189374334,kriging,,,spherical,0.0
8.767676767676768,460.0,600.4047334119659,kriging,,,spherical,0.0
8.868686868686869,460.0,600.6764527490169,kriging,,,spherical,0.0
8.969696969696969,460.0,600.9479763544168,kriging,,,spherical,0.0
9.070707070707071,460.0,601.2193036414437,kriging,,,spherical,0.0
9.171717171717171,460.0,601.4904340308634,kriging,,,spherical,0.0
9.272727272727273,460.0,601.7613669510193,kriging,,,spherical,0.0
9.373737373737374,460.0,602.0321018378646,kriging,,,spherical,0.0
9.474747474747474,460.0,602.3026381350518,kriging,,,spherical,0.0
9.575757575757574,460.0,602.572975285441,kriging,,,spherical,0.0
9.676767676767676,460.0,602.8431126625482,kriging,,,spherical,0.0
9.777777777777779,460.0,603.1130497062353,kriging,,,spherical,0.0
9.878787878787879,460.0,603.382785885062,kriging,,,spherical,0.0
9.97979797979798,460.0,603.652320675413,kriging,,,spherical,0.0
10.080808080808081,460.0,603.9216535615816,kriging,,,spherical,0.0
