Time,Temperature,HV_sigma,technique,kernel,smooth,variogram_model,nugget
9.171717171717171,558.989898989899,58.0513516562096,kriging,,,spherical,0.0
9.272727272727273,558.989898989899,58.0805870543947,kriging,,,spherical,0.0
9.373737373737374,558.989898989899,58.11061971980554,kriging,,,spherical,0.0
9.474747474747474,558.989898989899,58.14144675016106,kriging,,,spherical,0.0
9.575757575757574,558.989898989899,58.17306516836026,kriging,,,spherical,0.0
9.676767676767676,558.989898989899,58.20547192340883,kriging,,,spherical,0.0
9.777777777777779,558.989898989899,58.2386638913524,kriging,,,spherical,0.0
9.878787878787879,558.989898989899,58.27263787624412,kriging,,,spherical,0.0
9.97979797979798,558.989898989899,58.30739061112739,kriging,,,spherical,0.0
10.080808080808081,558.989898989899,58.34291875904325,kriging,,,spherical,0.0
10.181818181818182,558.989898989899,58.379218914056345,kriging,,,spherical,0.0
10.282828282828282,558.989898989899,58.41628760230159,kriging,,,spherical,0.0
10.383838383838384,558.989898989899,58.4541212830543,kriging,,,spherical,0.0
10.484848484848484,558.989898989899,58.49271634981167,kriging,,,spherical,0.0
10.585858585858587,558.989898989899,58.53206913140296,kriging,,,spherical,0.0
10.686868686868687,558.989898989899,58.57217589311046,kriging,,,spherical,0.0
10.787878787878787,558.989898989899,58.61303283780994,kriging,,,spherical,0.0
10.88888888888889,558.989898989899,58.65463610713006,kriging,,,spherical,0.0
10.98989898989899,558.989898989899,58.696981782627134,kriging,,,spherical,0.0
11.09090909090909,558.989898989899,58.74006588697225,kriging,,,spherical,0.0
11.191919191919192,558.989898989899,58.783884385160235,kriging,,,spherical,0.0
11.292929292929292,558.989898989899,58.82843318572728,kriging,,,spherical,0.0
11.393939393939394,558.989898989899,58.87370814198345,kriging,,,spherical,0.0
11.494949494949495,558.989898989899,58.919705053263435,kriging,,,spherical,0.0
11.595959595959595,558.989898989899,58.96641966617909,kriging,,,spherical,0.0
11.696969696969697,558.989898989899,59.01384767589578,kriging,,,spherical,0.0
11.797979797979798,558.989898989899,59.0619847274098,kriging,,,spherical,0.0
11.8989898989899,558.989898989899,59.110826416843096,kriging,,,spherical,0.0
12.0,558.989898989899,59.16036829274181,kriging,,,spherical,0.0
2.0,560.4040404040404,59.20309308631336,kriging,,,spherical,0.0
2.101010101010101,560.4040404040404,59.17630395086717,kriging,,,spherical,0.0
2.202020202020202,560.4040404040404,59.15024527840008,kriging,,,spherical,0.0
2.303030303030303,560.4040404040404,59.12491960585171,kriging,,,spherical,0.0
2.404040404040404,560.4040404040404,59.10032941003327,kriging,,,spherical,0.0
2.505050505050505,560.4040404040404,59.07647710690218,kriging,,,spherical,0.0
2.606060606060606,560.4040404040404,59.05336505084519,kriging,,,spherical,0.0
2.707070707070707,560.4040404040404,59.03099553398483,kriging,,,spherical,0.0
2.808080808080808,560.4040404040404,59.00937078549648,kriging,,,spherical,0.0
2.909090909090909,560.4040404040404,58.988492970950226,kriging,,,spherical,0.0
3.0101010101010104,560.4040404040404,58.96836419166103,kriging,,,spherical,0.0
3.111111111111111,560.4040404040404,58.94898648406533,kriging,,,spherical,0.0
3.212121212121212,560.4040404040404,58.930361819113095,kriging,,,spherical,0.0
3.313131313131313,560.4040404040404,58.912492101672036,kriging,,,spherical,0.0
3.4141414141414144,560.4040404040404,58.89537916996143,kriging,,,spherical,0.0
3.515151515151515,560.4040404040404,58.87902479499577,kriging,,,spherical,0.0
3.616161616161616,560.4040404040404,58.86343068005232,kriging,,,spherical,0.0
3.717171717171717,560.4040404040404,58.84859846015577,kriging,,,spherical,0.0
3.8181818181818183,560.4040404040404,58.83452970158335,kriging,,,spherical,0.0
3.919191919191919,560.4040404040404,58.82122590139096,kriging,,,spherical,0.0
4.020202020202021,560.4040404040404,58.808688486953436,kriging,,,spherical,0.0
4.121212121212121,560.4040404040404,58.79691881553455,kriging,,,spherical,0.0
4.222222222222222,560.4040404040404,58.78591817386979,kriging,,,spherical,0.0
4.3232323232323235,560.4040404040404,58.77568777777019,kriging,,,spherical,0.0
4.424242424242424,560.4040404040404,58.76622877174935,kriging,,,spherical,0.0
4.525252525252525,560.4040404040404,58.75754222867266,kriging,,,spherical,0.0
4.626262626262626,560.4040404040404,58.749629149420876,kriging,,,spherical,0.0
4.727272727272727,560.4040404040404,58.74249046258026,kriging,,,spherical,0.0
4.828282828282829,560.4040404040404,58.73612702415383,kriging,,,spherical,0.0
4.929292929292929,560.4040404040404,58.73053961728877,kriging,,,spherical,0.0
5.03030303030303,560.4040404040404,58.72572895203099,kriging,,,spherical,0.0
5.1313131313131315,560.4040404040404,58.72169566510046,kriging,,,spherical,0.0
5.232323232323232,560.4040404040404,58.71844031967953,kriging,,,spherical,0.0
5.333333333333334,560.4040404040404,58.715963405237105,kriging,,,spherical,0.0
5.434343434343434,560.4040404040404,58.71426533736301,kriging,,,spherical,0.0
5.5353535353535355,560.4040404040404,58.71334645762706,kriging,,,spherical,0.0
5.636363636363637,560.4040404040404,58.71320703346253,kriging,,,spherical,0.0
5.737373737373737,560.4040404040404,58.71384725806776,kriging,,,spherical,0.0
5.838383838383838,560.4040404040404,58.715267250333056,kriging,,,spherical,0.0
5.9393939393939394,560.4040404040404,58.71746705478697,kriging,,,spherical,0.0
6.040404040404041,560.4040404040404,58.72044664156159,kriging,,,spherical,0.0
6.141414141414141,560.4040404040404,58.72420590639062,kriging,,,spherical,0.0
6.242424242424242,560.4040404040404,58.728744670613146,kriging,,,spherical,0.0
6.343434343434343,560.4040404040404,58.73406268121459,kriging,,,spherical,0.0
6.444444444444445,560.4040404040404,58.740159610879125,kriging,,,spherical,0.0
6.545454545454545,560.4040404040404,58.74703505806809,kriging,,,spherical,0.0
6.646464646464646,560.4040404040404,58.75468854712128,kriging,,,spherical,0.0
6.747474747474747,560.4040404040404,58.763119528377246,kriging,,,spherical,0.0
6.848484848484849,560.4040404040404,58.77232737831603,kriging,,,spherical,0.0
6.94949494949495,560.4040404040404,58.782311399725224,kriging,,,spherical,0.0
7.05050505050505,560.4040404040404,58.79307082188466,kriging,,,spherical,0.0
7.151515151515151,560.4040404040404,58.804604800776396,kriging,,,spherical,0.0
7.252525252525253,560.4040404040404,58.81691241931361,kriging,,,spherical,0.0
7.353535353535354,560.4040404040404,58.82999268759053,kriging,,,spherical,0.0
7.454545454545454,560.4040404040404,58.84384454315562,kriging,,,spherical,0.0
7.555555555555555,560.4040404040404,58.858466851304655,kriging,,,spherical,0.0
7.656565656565657,560.4040404040404,58.8738584053963,kriging,,,spherical,0.0
7.757575757575758,560.4040404040404,58.890017927185106,kriging,,,spherical,0.0
7.858585858585858,560.4040404040404,58.90694406718078,kriging,,,spherical,0.0
7.959595959595959,560.4040404040404,58.92463540502353,kriging,,,spherical,0.0
8.06060606060606,560.4040404040404,58.943090449883016,kriging,,,spherical,0.0
8.161616161616163,560.4040404040404,58.962307640875956,kriging,,,spherical,0.0
8.262626262626263,560.4040404040404,58.98228534750452,kriging,,,spherical,0.0
8.363636363636363,560.4040404040404,59.00302187011483,kriging,,,spherical,0.0
8.464646464646464,560.4040404040404,59.02451544037665,kriging,,,spherical,0.0
8.565656565656566,560.4040404040404,59.046764221782176,kriging,,,spherical,0.0
8.666666666666668,560.4040404040404,59.06976631016176,kriging,,,spherical,0.0
8.767676767676768,560.4040404040404,59.093519734222305,kriging,,,spherical,0.0
8.868686868686869,560.4040404040404,59.11802245610504,kriging,,,spherical,0.0
8.969696969696969,560.4040404040404,59.14327237195997,kriging,,,spherical,0.0
9.070707070707071,560.4040404040404,59.16926731253984,kriging,,,spherical,0.0
9.171717171717171,560.4040404040404,59.19600504381296,kriging,,,spherical,0.0
9.272727272727273,560.4040404040404,59.22348326759404,kriging,,,spherical,0.0
9.373737373737374,560.4040404040404,59.25169962219193,kriging,,,spherical,0.0
9.474747474747474,560.4040404040404,59.28065168307893,kriging,,,spherical,0.0
9.575757575757574,560.4040404040404,59.31033696356904,kriging,,,spherical,0.0
9.676767676767676,560.4040404040404,59.34075291552386,kriging,,,spherical,0.0
9.777777777777779,560.4040404040404,59.371896930068814,kriging,,,spherical,0.0
9.878787878787879,560.4040404040404,59.40376633832287,kriging,,,spherical,0.0
9.97979797979798,560.4040404040404,59.43635841215534,kriging,,,spherical,0.0
10.080808080808081,560.4040404040404,59.4696703649448,kriging,,,spherical,0.0
10.181818181818182,560.4040404040404,59.50369935236528,kriging,,,spherical,0.0
10.282828282828282,560.4040404040404,59.538442473177746,kriging,,,spherical,0.0
10.383838383838384,560.4040404040404,59.57389677004478,kriging,,,spherical,0.0
10.484848484848484,560.4040404040404,59.61005923035211,kriging,,,spherical,0.0
10.585858585858587,560.4040404040404,59.646926787049715,kriging,,,spherical,0.0
10.686868686868687,560.4040404040404,59.68449631950218,kriging,,,spherical,0.0
10.787878787878787,560.4040404040404,59.722764654355544,kriging,,,spherical,0.0
10.88888888888889,560.4040404040404,59.76172856641306,kriging,,,spherical,0.0
10.98989898989899,560.4040404040404,59.801384779526245,kriging,,,spherical,0.0
11.09090909090909,560.4040404040404,59.84172996749736,kriging,,,spherical,0.0
11.191919191919192,560.4040404040404,59.88276075499034,kriging,,,spherical,0.0
11.292929292929292,560.4040404040404,59.924473718457335,kriging,,,spherical,0.0
11.393939393939394,560.4040404040404,59.96686538706782,kriging,,,spherical,0.0
11.494949494949495,560.4040404040404,60.00993224365956,kriging,,,spherical,0.0
11.595959595959595,560.4040404040404,60.05367072568517,kriging,,,spherical,0.0
11.696969696969697,560.4040404040404,60.098077226179804,kriging,,,spherical,0.0
11.797979797979798,560.4040404040404,60.143148094728815,kriging,,,spherical,0.0
11.8989898989899,560.4040404040404,60.18887963844592,kriging,,,spherical,0.0
12.0,560.4040404040404,60.23526812296349,kriging,,,spherical,0.0
2.0,561.8181818181818,60.14246889194065,kriging,,,spherical,0.0
2.101010101010101,561.8181818181818,60.11795213966315,kriging,,,spherical,0.0
2.202020202020202,561.8181818181818,60.0941218931406,kriging,,,spherical,0.0
2.303030303030303,561.8181818181818,60.070980252887814,kriging,,,spherical,0.0
2.404040404040404,561.8181818181818,60.04852926797253,kriging,,,spherical,0.0
2.505050505050505,561.8181818181818,60.026770935452994,kriging,,,spherical,0.0
2.606060606060606,561.8181818181818,60.00570719983831,kriging,,,spherical,0.0
2.707070707070707,561.8181818181818,59.98533995255394,kriging,,,spherical,0.0
2.808080808080808,561.8181818181818,59.96567103142101,kriging,,,spherical,0.0
2.909090909090909,561.8181818181818,59.94670222015476,kriging,,,spherical,0.0
