Time,Temperature,A32_sigma,technique,kernel,smooth,variogram_model,nugget
6.242424242424242,489.6969696969697,0.6342087676541598,kriging,,,spherical,0.0
6.343434343434343,489.6969696969697,0.6719855084982784,kriging,,,spherical,0.0
6.444444444444445,489.6969696969697,0.7078116916177023,kriging,,,spherical,0.0
6.545454545454545,489.6969696969697,0.7389086753176445,kriging,,,spherical,0.0
6.646464646464646,489.6969696969697,0.7641515009437073,kriging,,,spherical,0.0
6.747474747474747,489.6969696969697,0.783150649462915,kriging,,,spherical,0.0
6.848484848484849,489.6969696969697,0.7958123070622767,kriging,,,spherical,0.0
6.94949494949495,489.6969696969697,0.8021417258338088,kriging,,,spherical,0.0
7.05050505050505,489.6969696969697,0.8021586367201082,kriging,,,spherical,0.0
7.151515151515151,489.6969696969697,0.7958662109402667,kriging,,,spherical,0.0
7.252525252525253,489.6969696969697,0.783252180830359,kriging,,,spherical,0.0
7.353535353535354,489.6969696969697,0.7643227761065401,kriging,,,spherical,0.0
7.454545454545454,489.6969696969697,0.7391927391532511,kriging,,,spherical,0.0
7.555555555555555,489.6969696969697,0.7082940992298231,kriging,,,spherical,0.0
7.656565656565657,489.6969696969697,0.6728454133706369,kriging,,,spherical,0.0
7.757575757575758,489.6969696969697,0.6358436005975776,kriging,,,spherical,0.0
7.858585858585858,489.6969696969697,0.6037395353842226,kriging,,,spherical,0.0
7.959595959595959,489.6969696969697,0.5873422926383368,kriging,,,spherical,0.0
8.06060606060606,489.6969696969697,0.5969388370749276,kriging,,,spherical,0.0
8.161616161616163,489.6969696969697,0.6325973260436777,kriging,,,spherical,0.0
8.262626262626263,489.6969696969697,0.6849268739473325,kriging,,,spherical,0.0
8.363636363636363,489.6969696969697,0.7445183047286946,kriging,,,spherical,0.0
8.464646464646464,489.6969696969697,0.8058394365572363,kriging,,,spherical,0.0
8.565656565656566,489.6969696969697,0.8663005351976086,kriging,,,spherical,0.0
8.666666666666668,489.6969696969697,0.9248433729843776,kriging,,,spherical,0.0
8.767676767676768,489.6969696969697,0.9811174859178573,kriging,,,spherical,0.0
8.868686868686869,489.6969696969697,1.035084719464721,kriging,,,spherical,0.0
8.969696969696969,489.6969696969697,1.0868384679964764,kriging,,,spherical,0.0
9.070707070707071,489.6969696969697,1.1365216879725315,kriging,,,spherical,0.0
9.171717171717171,489.6969696969697,1.1842898717375028,kriging,,,spherical,0.0
9.272727272727273,489.6969696969697,1.2302947101048172,kriging,,,spherical,0.0
9.373737373737374,489.6969696969697,1.2746773934138997,kriging,,,spherical,0.0
9.474747474747474,489.6969696969697,1.3175664180734867,kriging,,,spherical,0.0
9.575757575757574,489.6969696969697,1.3590774662871676,kriging,,,spherical,0.0
9.676767676767676,489.6969696969697,1.3993141899372414,kriging,,,spherical,0.0
9.777777777777779,489.6969696969697,1.4383693345264579,kriging,,,spherical,0.0
9.878787878787879,489.6969696969697,1.4763259343359756,kriging,,,spherical,0.0
9.97979797979798,489.6969696969697,1.5132584558761126,kriging,,,spherical,0.0
10.080808080808081,489.6969696969697,1.5492338390639748,kriging,,,spherical,0.0
10.181818181818182,489.6969696969697,1.5843124210630704,kriging,,,spherical,0.0
10.282828282828282,489.6969696969697,1.6185487445721392,kriging,,,spherical,0.0
10.383838383838384,489.6969696969697,1.651992259743104,kriging,,,spherical,0.0
10.484848484848484,489.6969696969697,1.6846879315353986,kriging,,,spherical,0.0
10.585858585858587,489.6969696969697,1.716676764620818,kriging,,,spherical,0.0
10.686868686868687,489.6969696969697,1.7479962571815375,kriging,,,spherical,0.0
10.787878787878787,489.6969696969697,1.7786807937499658,kriging,,,spherical,0.0
10.88888888888889,489.6969696969697,1.8087619859431747,kriging,,,spherical,0.0
10.98989898989899,489.6969696969697,1.8382689686994467,kriging,,,spherical,0.0
11.09090909090909,489.6969696969697,1.8672286584995095,kriging,,,spherical,0.0
11.191919191919192,489.6969696969697,1.8956659790714374,kriging,,,spherical,0.0
11.292929292929292,489.6969696969697,1.9236040592311436,kriging,,,spherical,0.0
11.393939393939394,489.6969696969697,1.9510644067922578,kriging,,,spherical,0.0
11.494949494949495,489.6969696969697,1.9780670618732084,kriging,,,spherical,0.0
11.595959595959595,489.6969696969697,2.00463073242168,kriging,,,spherical,0.0
11.696969696969697,489.6969696969697,2.030772914346172,kriging,,,spherical,0.0
11.797979797979798,489.6969696969697,2.0565099982895942,kriging,,,spherical,0.0
11.8989898989899,489.6969696969697,2.0818573647777163,kriging,,,spherical,0.0
12.0,489.6969696969697,2.106829469221229,kriging,,,spherical,0.0
2.0,491.1111111111111,1.6151324604435449,kriging,,,spherical,0.0
2.101010101010101,491.1111111111111,1.5845361796680322,kriging,,,spherical,0.0
2.202020202020202,491.1111111111111,1.5536652635779025,kriging,,,spherical,0.0
2.303030303030303,491.1111111111111,1.5225560290330469,kriging,,,spherical,0.0
2.404040404040404,491.1111111111111,1.4912559055021661,kriging,,,spherical,0.0
2.505050505050505,491.1111111111111,1.4598259740787312,kriging,,,spherical,0.0
2.606060606060606,491.1111111111111,1.4283439734857115,kriging,,,spherical,0.0
2.707070707070707,491.1111111111111,1.396907784021737,kriging,,,spherical,0.0
2.808080808080808,491.1111111111111,1.3656393397323652,kriging,,,spherical,0.0
2.909090909090909,491.1111111111111,1.334688811410716,kriging,,,spherical,0.0
3.0101010101010104,491.1111111111111,1.3042387274029454,kriging,,,spherical,0.0
3.111111111111111,491.1111111111111,1.2745074346955692,kriging,,,spherical,0.0
3.212121212121212,491.1111111111111,1.2457509400442588,kriging,,,spherical,0.0
3.313131313131313,491.1111111111111,1.2182617356733356,kriging,,,spherical,0.0
3.4141414141414144,491.1111111111111,1.1923628049266954,kriging,,,spherical,0.0
3.515151515151515,491.1111111111111,1.1683948344745088,kriging,,,spherical,0.0
3.616161616161616,491.1111111111111,1.1466950735708574,kriging,,,spherical,0.0
3.717171717171717,491.1111111111111,1.1275676595539132,kriging,,,spherical,0.0
3.8181818181818183,491.1111111111111,1.1112477345147613,kriging,,,spherical,0.0
3.919191919191919,491.1111111111111,1.09786486239157,kriging,,,spherical,0.0
4.020202020202021,491.1111111111111,1.0874138288158282,kriging,,,spherical,0.0
4.121212121212121,491.1111111111111,1.0797411324529749,kriging,,,spherical,0.0
4.222222222222222,491.1111111111111,1.0745523293901373,kriging,,,spherical,0.0
4.3232323232323235,491.1111111111111,1.0714396994302315,kriging,,,spherical,0.0
4.424242424242424,491.1111111111111,1.0699240324514665,kriging,,,spherical,0.0
4.525252525252525,491.1111111111111,1.0695013394697395,kriging,,,spherical,0.0
4.626262626262626,491.1111111111111,1.0696859237773138,kriging,,,spherical,0.0
4.727272727272727,491.1111111111111,1.0700444078647884,kriging,,,spherical,0.0
4.828282828282829,491.1111111111111,1.0702190212940523,kriging,,,spherical,0.0
4.929292929292929,491.1111111111111,1.069941195472639,kriging,,,spherical,0.0
5.03030303030303,491.1111111111111,1.0690377619051132,kriging,,,spherical,0.0
5.1313131313131315,491.1111111111111,1.067432036939134,kriging,,,spherical,0.0
5.232323232323232,491.1111111111111,1.0651412930305357,kriging,,,spherical,0.0
5.333333333333334,491.1111111111111,1.0622710160299527,kriging,,,spherical,0.0
5.434343434343434,491.1111111111111,1.059005267958636,kriging,,,spherical,0.0
5.5353535353535355,491.1111111111111,1.0555917098796133,kriging,,,spherical,0.0
5.636363636363637,491.1111111111111,1.0523197254365193,kriging,,,spherical,0.0
5.737373737373737,491.1111111111111,1.0494909806537858,kriging,,,spherical,0.0
5.838383838383838,491.1111111111111,1.047383835805121,kriging,,,spherical,0.0
5.9393939393939394,491.1111111111111,1.0462159262850075,kriging,,,spherical,0.0
6.040404040404041,491.1111111111111,1.0461118074133957,kriging,,,spherical,0.0
6.141414141414141,491.1111111111111,1.0470832102051788,kriging,,,spherical,0.0
6.242424242424242,491.1111111111111,1.0490271417912487,kriging,,,spherical,0.0
6.343434343434343,491.1111111111111,1.0517423573889386,kriging,,,spherical,0.0
6.444444444444445,491.1111111111111,1.0549597704343514,kriging,,,spherical,0.0
6.545454545454545,491.1111111111111,1.0583794694303124,kriging,,,spherical,0.0
6.646464646464646,491.1111111111111,1.061707112377888,kriging,,,spherical,0.0
6.747474747474747,491.1111111111111,1.06468479098355,kriging,,,spherical,0.0
6.848484848484849,491.1111111111111,1.0671144089461317,kriging,,,spherical,0.0
6.94949494949495,491.1111111111111,1.0688739155127724,kriging,,,spherical,0.0
7.05050505050505,491.1111111111111,1.0699278647247583,kriging,,,spherical,0.0
7.151515151515151,491.1111111111111,1.0703338310766286,kriging,,,spherical,0.0
7.252525252525253,491.1111111111111,1.0702455487286058,kriging,,,spherical,0.0
7.353535353535354,491.1111111111111,1.0699126009360806,kriging,,,spherical,0.0
7.454545454545454,491.1111111111111,1.0696753672458952,kriging,,,spherical,0.0
7.555555555555555,491.1111111111111,1.0699530600381137,kriging,,,spherical,0.0
7.656565656565657,491.1111111111111,1.0712224775713446,kriging,,,spherical,0.0
7.757575757575758,491.1111111111111,1.0739860696871333,kriging,,,spherical,0.0
7.858585858585858,491.1111111111111,1.078730368717966,kriging,,,spherical,0.0
7.959595959595959,491.1111111111111,1.0858794425436489,kriging,,,spherical,0.0
8.06060606060606,491.1111111111111,1.0957514473453467,kriging,,,spherical,0.0
8.161616161616163,491.1111111111111,1.1085276184141692,kriging,,,spherical,0.0
8.262626262626263,491.1111111111111,1.124240752421205,kriging,,,spherical,0.0
8.363636363636363,491.1111111111111,1.1427849167427815,kriging,,,spherical,0.0
8.464646464646464,491.1111111111111,1.1639422008075178,kriging,,,spherical,0.0
8.565656565656566,491.1111111111111,1.1874185472785346,kriging,,,spherical,0.0
8.666666666666668,491.1111111111111,1.2128803015185465,kriging,,,spherical,0.0
8.767676767676768,491.1111111111111,1.2399853663115734,kriging,,,spherical,0.0
