Time,Temperature,Z,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,20.48147802813204,kriging,,,spherical,0.0
2.101010101010101,460.0,20.461048748887507,kriging,,,spherical,0.0
2.202020202020202,460.0,20.440610497521156,kriging,,,spherical,0.0
2.303030303030303,460.0,20.420163392359452,kriging,,,spherical,0.0
2.404040404040404,460.0,20.399707550963925,kriging,,,spherical,0.0
2.505050505050505,460.0,20.379243090092423,kriging,,,spherical,0.0
2.606060606060606,460.0,20.358770125664336,kriging,,,spherical,0.0
2.707070707070707,460.0,20.338288772724695,kriging,,,spherical,0.0
2.808080808080808,460.0,20.317799145409605,kriging,,,spherical,0.0
2.909090909090909,460.0,20.29730135690995,kriging,,,spherical,0.0
3.0101010101010104,460.0,20.276795519439887,kriging,,,spherical,0.0
3.111111111111111,460.0,20.256281744199782,kriging,,,spherical,0.0
3.212121212121212,460.0,20.235760141344944,kriging,,,spherical,0.0
3.313131313131313,460.0,20.215230819953916,kriging,,,spherical,0.0
3.4141414141414144,460.0,20.194693887992564,kriging,,,spherical,0.0
3.515151515151515,460.0,20.174149452286755,kriging,,,spherical,0.0
3.616161616161616,460.0,20.15359761848799,kriging,,,spherical,0.0
3.717171717171717,460.0,20.13303849104511,kriging,,,spherical,0.0
3.8181818181818183,460.0,20.112472173172765,kriging,,,spherical,0.0
3.919191919191919,460.0,20.091898766823732,kriging,,,spherical,0.0
4.020202020202021,460.0,20.071318372659928,kriging,,,spherical,0.0
4.121212121212121,460.0,20.050731090022943,kriging,,,spherical,0.0
4.222222222222222,460.0,20.030137016909336,kriging,,,spherical,0.0
4.3232323232323235,460.0,20.009536249943014,kriging,,,spherical,0.0
4.424242424242424,460.0,19.988928884349683,kriging,,,spherical,0.0
4.525252525252525,460.0,19.968315013930358,kriging,,,spherical,0.0
4.626262626262626,460.0,19.947694731040137,kriging,,,spherical,0.0
4.727272727272727,460.0,19.927068126562812,kriging,,,spherical,0.0
4.828282828282829,460.0,19.906435289887362,kriging,,,spherical,0.0
4.929292929292929,460.0,19.885796308888686,kriging,,,spherical,0.0
5.03030303030303,460.0,19.865151269903805,kriging,,,spherical,0.0
5.1313131313131315,460.0,19.844500257713893,kriging,,,spherical,0.0
5.232323232323232,460.0,19.823843355522985,kriging,,,spherical,0.0
5.333333333333334,460.0,19.803180644940582,kriging,,,spherical,0.0
5.434343434343434,460.0,19.782512205963304,kriging,,,spherical,0.0
5.5353535353535355,460.0,19.761838116959552,kriging,,,spherical,0.0
5.636363636363637,460.0,19.741158454650456,kriging,,,spherical,0.0
5.737373737373737,460.0,19.720473294098877,kriging,,,spherical,0.0
5.838383838383838,460.0,19.69978270869207,kriging,,,spherical,0.0
5.9393939393939394,460.0,19.67908677012882,kriging,,,spherical,0.0
6.040404040404041,460.0,19.720561758542008,kriging,,,spherical,0.0
6.141414141414141,460.0,19.85529577942184,kriging,,,spherical,0.0
6.242424242424242,460.0,19.990024425785396,kriging,,,spherical,0.0
6.343434343434343,460.0,20.124747600884096,kriging,,,spherical,0.0
6.444444444444445,460.0,20.259465206232726,kriging,,,spherical,0.0
6.545454545454545,460.0,20.394177141593367,kriging,,,spherical,0.0
6.646464646464646,460.0,20.528883304976016,kriging,,,spherical,0.0
6.747474747474747,460.0,20.663583592629635,kriging,,,spherical,0.0
6.848484848484849,460.0,20.798277899034694,kriging,,,spherical,0.0
6.94949494949495,460.0,20.932966116904286,kriging,,,spherical,0.0
7.05050505050505,460.0,21.067648137177674,kriging,,,spherical,0.0
7.151515151515151,460.0,21.202323849018327,kriging,,,spherical,0.0
7.252525252525253,460.0,21.33699313981362,kriging,,,spherical,0.0
7.353535353535354,460.0,21.47165589517437,kriging,,,spherical,0.0
7.454545454545454,460.0,21.606311998934153,kriging,,,spherical,0.0
7.555555555555555,460.0,21.7409613307229,kriging,,,spherical,0.0
7.656565656565657,460.0,21.875603678710075,kriging,,,spherical,0.0
7.757575757575758,460.0,22.010238868874048,kriging,,,spherical,0.0
7.858585858585858,460.0,22.144866770191005,kriging,,,spherical,0.0
7.959595959595959,460.0,22.279487249741525,kriging,,,spherical,0.0
8.06060606060606,460.0,22.30816361181956,kriging,,,spherical,0.0
8.161616161616163,460.0,22.266208014371216,kriging,,,spherical,0.0
8.262626262626263,460.0,22.224244878740866,kriging,,,spherical,0.0
8.363636363636363,460.0,22.182274248029174,kriging,,,spherical,0.0
8.464646464646464,460.0,22.14029616347865,kriging,,,spherical,0.0
8.565656565656566,460.0,22.098310664484924,kriging,,,spherical,0.0
8.666666666666668,460.0,22.056317788609253,kriging,,,spherical,0.0
8.767676767676768,460.0,22.01431757158729,kriging,,,spherical,0.0
8.868686868686869,460.0,21.972310047346152,kriging,,,spherical,0.0
8.969696969696969,460.0,21.93029524801397,kriging,,,spherical,0.0
9.070707070707071,460.0,21.888273203938315,kriging,,,spherical,0.0
9.171717171717171,460.0,21.84624394369747,kriging,,,spherical,0.0
9.272727272727273,460.0,21.804207494119087,kriging,,,spherical,0.0
9.373737373737374,460.0,21.7621638802965,kriging,,,spherical,0.0
9.474747474747474,460.0,21.720113125604477,kriging,,,spherical,0.0
9.575757575757574,460.0,21.67805527031292,kriging,,,spherical,0.0
9.676767676767676,460.0,21.635990521493614,kriging,,,spherical,0.0
9.777777777777779,460.0,21.59391895681888,kriging,,,spherical,0.0
9.878787878787879,460.0,21.551840606898555,kriging,,,spherical,0.0
9.97979797979798,460.0,21.509755500965547,kriging,,,spherical,0.0
10.080808080808081,460.0,21.467663666899014,kriging,,,spherical,0.0
