Time,Temperature,Rm,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,1971.0,akima,,,,
2.101010101010101,460.0,1971.0,akima,,,,
2.202020202020202,460.0,1971.0,akima,,,,
2.303030303030303,460.0,1971.0,akima,,,,
2.404040404040404,460.0,1971.0,akima,,,,
2.505050505050505,460.0,1971.0,akima,,,,
2.606060606060606,460.0,1971.0,akima,,,,
2.707070707070707,460.0,1971.0,akima,,,,
2.808080808080808,460.0,1971.0,akima,,,,
2.909090909090909,460.0,1971.0,akima,,,,
3.0101010101010104,460.0,1971.0,akima,,,,
3.111111111111111,460.0,1971.0,akima,,,,
3.212121212121212,460.0,1971.0,akima,,,,
3.313131313131313,460.0,1971.0,akima,,,,
3.4141414141414144,460.0,1971.0,akima,,,,
3.515151515151515,460.0,1971.0,akima,,,,
3.616161616161616,460.0,1971.0,akima,,,,
3.717171717171717,460.0,1971.0,akima,,,,
3.8181818181818183,460.0,1971.0,akima,,,,
3.919191919191919,460.0,1971.0,akima,,,,
4.020202020202021,460.0,1971.0,akima,,,,
4.121212121212121,460.0,1971.0,akima,,,,
4.222222222222222,460.0,1971.0,akima,,,,
4.3232323232323235,460.0,1971.0,akima,,,,
4.424242424242424,460.0,1971.0,akima,,,,
4.525252525252525,460.0,1971.0,akima,,,,
4.626262626262626,460.0,1971.0,akima,,,,
4.727272727272727,460.0,1971.0,akima,,,,
4.828282828282829,460.0,1971.0,akima,,,,
4.929292929292929,460.0,1971.0,akima,,,,
5.03030303030303,460.0,1971.0,akima,,,,
5.1313131313131315,460.0,1971.0,akima,,,,
5.232323232323232,460.0,1971.0,akima,,,,
5.333333333333334,460.0,1971.0,akima,,,,
5.434343434343434,460.0,1971.0,akima,,,,
5.5353535353535355,460.0,1971.0,akima,,,,
5.636363636363637,460.0,1971.0,akima,,,,
5.737373737373737,460.0,1971.0,akima,,,,
5.838383838383838,460.0,1971.0,akima,,,,
5.9393939393939394,460.0,1971.0,akima,,,,
6.040404040404041,460.0,1970.089432472602,akima,,,,
6.141414141414141,460.0,1967.817183853001,akima,,,,
6.242424242424242,460.0,1965.5589940072382,akima,,,,
6.343434343434343,460.0,1963.3249896188715,akima,,,,
6.444444444444445,460.0,1961.12529737146,akima,,,,
6.545454545454545,460.0,1958.9700439485628,akima,,,,
6.646464646464646,460.0,1956.869356033738,akima,,,,
6.747474747474747,460.0,1954.8333603105452,akima,,,,
6.848484848484849,460.0,1952.8721834625426,akima,,,,
6.94949494949495,460.0,1950.995952173289,akima,,,,
7.05050505050505,460.0,1949.2147931263432,akima,,,,
7.151515151515151,460.0,1947.538833005264,akima,,,,
7.252525252525253,460.0,1945.9781984936103,akima,,,,
7.353535353535354,460.0,1944.5430162749408,akima,,,,
7.454545454545454,460.0,1943.2434130328143,akima,,,,
7.555555555555555,460.0,1942.089515450789,akima,,,,
7.656565656565657,460.0,1941.0914502124242,akima,,,,
7.757575757575758,460.0,1940.2593440012793,akima,,,,
7.858585858585858,460.0,1939.6033235009115,akima,,,,
7.959595959595959,460.0,1939.1335153948805,akima,,,,
8.06060606060606,460.0,1938.8594949492347,akima,,,,
8.161616161616163,460.0,1938.7826385220046,akima,,,,
8.262626262626263,460.0,1938.8980374960072,akima,,,,
8.363636363636363,460.0,1939.2006231168261,akima,,,,
8.464646464646464,460.0,1939.6853266300463,akima,,,,
8.565656565656566,460.0,1940.347079281253,akima,,,,
8.666666666666668,460.0,1941.1808123160306,akima,,,,
8.767676767676768,460.0,1942.1814569799642,akima,,,,
8.868686868686869,460.0,1943.3439445186389,akima,,,,
8.969696969696969,460.0,1944.6632061776388,akima,,,,
9.070707070707071,460.0,1946.1341732025498,akima,,,,
9.171717171717171,460.0,1947.751776838956,akima,,,,
9.272727272727273,460.0,1949.5109483324427,akima,,,,
9.373737373737374,460.0,1951.4066189285943,akima,,,,
9.474747474747474,460.0,1953.4337198729959,akima,,,,
9.575757575757574,460.0,1955.5871824112328,akima,,,,
9.676767676767676,460.0,1957.8619377888888,akima,,,,
9.777777777777779,460.0,1960.25291725155,akima,,,,
9.878787878787879,460.0,1962.7550520448003,akima,,,,
9.97979797979798,460.0,1965.363273414225,akima,,,,
10.080808080808081,460.0,1968.072512605409,akima,,,,
10.181818181818182,460.0,1970.8777008639365,akima,,,,
10.282828282828282,460.0,1973.7737694353932,akima,,,,
10.383838383838384,460.0,1976.7556495653635,akima,,,,
10.484848484848484,460.0,1979.8182724994324,akima,,,,
10.585858585858587,460.0,1982.956569483185,akima,,,,
10.686868686868687,460.0,1986.1654717622055,akima,,,,
10.787878787878787,460.0,1989.4399105820794,akima,,,,
10.88888888888889,460.0,1992.7748171883914,akima,,,,
10.98989898989899,460.0,1996.165122826726,akima,,,,
11.09090909090909,460.0,1999.6057587426687,akima,,,,
11.191919191919192,460.0,2003.0916561818037,akima,,,,
11.292929292929292,460.0,2006.617746389716,akima,,,,
11.393939393939394,460.0,2010.178960611991,akima,,,,
11.494949494949495,460.0,2013.7702300942128,akima,,,,
11.595959595959595,460.0,2017.3864860819667,akima,,,,
11.696969696969697,460.0,2021.0226598208378,akima,,,,
11.797979797979798,460.0,2024.6736825564103,akima,,,,
11.8989898989899,460.0,2028.3344855342696,akima,,,,
12.0,460.0,2032.0,akima,,,,
2.0,461.4141414141414,1971.0,akima,,,,
2.101010101010101,461.4141414141414,1971.0,akima,,,,
2.202020202020202,461.4141414141414,1971.0,akima,,,,
2.303030303030303,461.4141414141414,1971.0,akima,,,,
2.404040404040404,461.4141414141414,1971.0,akima,,,,
