Time,Temperature,v,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,0.31,akima,,,,
2.101010101010101,460.0,0.31,akima,,,,
2.202020202020202,460.0,0.31,akima,,,,
2.303030303030303,460.0,0.31,akima,,,,
2.404040404040404,460.0,0.31,akima,,,,
2.505050505050505,460.0,0.31,akima,,,,
2.606060606060606,460.0,0.31,akima,,,,
2.707070707070707,460.0,0.31,akima,,,,
2.808080808080808,460.0,0.31,akima,,,,
2.909090909090909,460.0,0.31,akima,,,,
3.0101010101010104,460.0,0.31,akima,,,,
3.111111111111111,460.0,0.31,akima,,,,
3.212121212121212,460.0,0.31,akima,,,,
3.313131313131313,460.0,0.31,akima,,,,
3.4141414141414144,460.0,0.31,akima,,,,
3.515151515151515,460.0,0.31,akima,,,,
3.616161616161616,460.0,0.31,akima,,,,
3.717171717171717,460.0,0.31,akima,,,,
3.8181818181818183,460.0,0.31,akima,,,,
3.919191919191919,460.0,0.31,akima,,,,
4.020202020202021,460.0,0.31,akima,,,,
4.121212121212121,460.0,0.31,akima,,,,
4.222222222222222,460.0,0.31,akima,,,,
4.3232323232323235,460.0,0.31,akima,,,,
4.424242424242424,460.0,0.31,akima,,,,
4.525252525252525,460.0,0.31,akima,,,,
4.626262626262626,460.0,0.31,akima,,,,
4.727272727272727,460.0,0.31,akima,,,,
4.828282828282829,460.0,0.31,akima,,,,
4.929292929292929,460.0,0.31,akima,,,,
5.03030303030303,460.0,0.31,akima,,,,
5.1313131313131315,460.0,0.31,akima,,,,
5.232323232323232,460.0,0.31,akima,,,,
5.333333333333334,460.0,0.31,akima,,,,
5.434343434343434,460.0,0.31,akima,,,,
5.5353535353535355,460.0,0.31,akima,,,,
5.636363636363637,460.0,0.31,akima,,,,
5.737373737373737,460.0,0.31,akima,,,,
5.838383838383838,460.0,0.31,akima,,,,
5.9393939393939394,460.0,0.31,akima,,,,
6.040404040404041,460.0,0.3096967863000577,akima,,,,
6.141414141414141,460.0,0.3089404089319827,akima,,,,
6.242424242424242,460.0,0.30818949164541865,akima,,,,
6.343434343434343,460.0,0.30744790082478834,akima,,,,
6.444444444444445,460.0,0.306719502854515,akima,,,,
6.545454545454545,460.0,0.3060081641190215,akima,,,,
6.646464646464646,460.0,0.30531775100273084,akima,,,,
6.747474747474747,460.0,0.304652129890066,akima,,,,
6.848484848484849,460.0,0.30401516716545013,akima,,,,
6.94949494949495,460.0,0.303410729213306,akima,,,,
7.05050505050505,460.0,0.3028426824180568,akima,,,,
7.151515151515151,460.0,0.3023148931641254,akima,,,,
7.252525252525253,460.0,0.3018312278359349,akima,,,,
7.353535353535354,460.0,0.30139555281790825,akima,,,,
7.454545454545454,460.0,0.3010117344944684,akima,,,,
7.555555555555555,460.0,0.3006836392500384,akima,,,,
7.656565656565657,460.0,0.30041513346904125,akima,,,,
7.757575757575758,460.0,0.3002100835359,akima,,,,
7.858585858585858,460.0,0.30007235583503755,akima,,,,
7.959595959595959,460.0,0.30000581675087695,akima,,,,
8.06060606060606,460.0,0.30001411016738216,akima,,,,
8.161616161616163,460.0,0.30009771240141836,akima,,,,
8.262626262626263,460.0,0.30025474407107594,akima,,,,
8.363636363636363,460.0,0.3004832699745722,akima,,,,
8.464646464646464,460.0,0.3007813549101247,akima,,,,
8.565656565656566,460.0,0.30114706367595107,akima,,,,
8.666666666666668,460.0,0.3015784610702687,akima,,,,
8.767676767676768,460.0,0.3020736118912951,akima,,,,
8.868686868686869,460.0,0.30263058093724793,akima,,,,
8.969696969696969,460.0,0.3032474330063446,akima,,,,
9.070707070707071,460.0,0.30392223289680254,akima,,,,
9.171717171717171,460.0,0.30465304540683935,akima,,,,
9.272727272727273,460.0,0.3054379353346726,akima,,,,
9.373737373737374,460.0,0.30627496747851973,akima,,,,
9.474747474747474,460.0,0.3071622066365982,akima,,,,
9.575757575757574,460.0,0.3080977176071257,akima,,,,
9.676767676767676,460.0,0.3090795651883196,akima,,,,
9.777777777777779,460.0,0.3101058141783975,akima,,,,
9.878787878787879,460.0,0.3111745293755768,akima,,,,
9.97979797979798,460.0,0.31228377557807513,akima,,,,
10.080808080808081,460.0,0.31343161758411,akima,,,,
10.181818181818182,460.0,0.3146161201918987,akima,,,,
10.282828282828282,460.0,0.31583534819965914,akima,,,,
10.383838383838384,460.0,0.31708736640560853,akima,,,,
10.484848484848484,460.0,0.31837023960796446,akima,,,,
10.585858585858587,460.0,0.3196820326049445,akima,,,,
10.686868686868687,460.0,0.3210208101947661,akima,,,,
10.787878787878787,460.0,0.3223846371756468,akima,,,,
10.88888888888889,460.0,0.3237715783458041,akima,,,,
10.98989898989899,460.0,0.3251796985034555,akima,,,,
11.09090909090909,460.0,0.32660706244681864,akima,,,,
11.191919191919192,460.0,0.32805173497411083,akima,,,,
11.292929292929292,460.0,0.32951178088354977,akima,,,,
11.393939393939394,460.0,0.33098526497335284,akima,,,,
11.494949494949495,460.0,0.33247025204173764,akima,,,,
11.595959595959595,460.0,0.3339648068869216,akima,,,,
11.696969696969697,460.0,0.33546699430712235,akima,,,,
11.797979797979798,460.0,0.3369748791005573,akima,,,,
11.8989898989899,460.0,0.33848652606544405,akima,,,,
12.0,460.0,0.34,akima,,,,
2.0,461.4141414141414,0.31,akima,,,,
2.101010101010101,461.4141414141414,0.31,akima,,,,
2.202020202020202,461.4141414141414,0.31,akima,,,,
2.303030303030303,461.4141414141414,0.31,akima,,,,
2.404040404040404,461.4141414141414,0.31,akima,,,,
2.505050505050505,461.4141414141414,0.31,akima,,,,
2.606060606060606,461.4141414141414,0.31,akima,,,,
2.707070707070707,461.4141414141414,0.31,akima,,,,
2.808080808080808,461.4141414141414,0.31,akima,,,,
2.909090909090909,461.4141414141414,0.31,akima,,,,
3.0101010101010104,461.4141414141414,0.31,akima,,,,
3.111111111111111,461.4141414141414,0.31,akima,,,,
3.212121212121212,461.4141414141414,0.31,akima,,,,
3.313131313131313,461.4141414141414,0.31,akima,,,,
3.4141414141414144,461.4141414141414,0.31,akima,,,,
3.515151515151515,461.4141414141414,0.31,akima,,,,
3.616161616161616,461.4141414141414,0.31,akima,,,,
3.717171717171717,461.4141414141414,0.31,akima,,,,
3.8181818181818183,461.4141414141414,0.31,akima,,,,
3.919191919191919,461.4141414141414,0.31,akima,,,,
4.020202020202021,461.4141414141414,0.31,akima,,,,
4.121212121212121,461.4141414141414,0.31,akima,,,,
4.222222222222222,461.4141414141414,0.31,akima,,,,
4.3232323232323235,461.4141414141414,0.31,akima,,,,
4.424242424242424,461.4141414141414,0.31,akima,,,,
4.525252525252525,461.4141414141414,0.31,akima,,,,
4.626262626262626,461.4141414141414,0.31,akima,,,,
4.727272727272727,461.4141414141414,0.31,akima,,,,
4.828282828282829,461.4141414141414,0.31,akima,,,,
4.929292929292929,461.4141414141414,0.31,akima,,,,
5.03030303030303,461.4141414141414,0.31,akima,,,,
5.1313131313131315,461.4141414141414,0.31,akima,,,,
5.232323232323232,461.4141414141414,0.31,akima,,,,
5.333333333333334,461.4141414141414,0.31,akima,,,,
5.434343434343434,461.4141414141414,0.31,akima,,,,
5.5353535353535355,461.4141414141414,0.31,akima,,,,
5.636363636363637,461.4141414141414,0.31,akima,,,,
5.737373737373737,461.4141414141414,0.31,akima,,,,
5.838383838383838,461.4141414141414,0.31,akima,,,,
5.9393939393939394,461.4141414141414,0.3085718982977545,akima,,,,
6.040404040404041,461.4141414141414,0.30771389993092807,akima,,,,
6.141414141414141,461.4141414141414,0.30700057088382826,akima,,,,
6.242424242424242,461.4141414141414,0.30631270896286034,akima,,,,
6.343434343434343,461.4141414141414,0.30563597782055707,akima,,,,
6.444444444444445,461.4141414141414,0.3049742438413413,akima,,,,
6.545454545454545,461.4141414141414,0.3043313734096362,akima,,,,
6.646464646464646,461.4141414141414,0.3037112329098647,akima,,,,
6.747474747474747,461.4141414141414,0.3031176887264498,akima,,,,
6.848484848484849,461.4141414141414,0.3025546072438144,akima,,,,
6.94949494949495,461.4141414141414,0.30202585484638167,akima,,,,
7.05050505050505,461.4141414141414,0.3015352979185745,akima,,,,
7.151515151515151,461.4141414141414,0.3010868028448159,akima,,,,
7.252525252525253,461.4141414141414,0.30068423600952887,akima,,,,
7.353535353535354,461.4141414141414,0.30033146379713643,akima,,,,
7.454545454545454,461.4141414141414,0.3000323525920618,akima,,,,
7.555555555555555,461.4141414141414,0.2997907687787276,akima,,,,
7.656565656565657,461.4141414141414,0.29961057874155683,akima,,,,
7.757575757575758,461.4141414141414,0.29949564886497276,akima,,,,
7.858585858585858,461.4141414141414,0.2994652971600254,akima,,,,
7.959595959595959,461.4141414141414,0.29964136406401337,akima,,,,
8.06060606060606,461.4141414141414,0.29986408898886824,akima,,,,
8.161616161616163,461.4141414141414,0.3001072376312947,akima,,,,
8.262626262626263,461.4141414141414,0.3003973652477793,akima,,,,
8.363636363636363,461.4141414141414,0.30075601394745116,akima,,,,
8.464646464646464,461.4141414141414,0.30118241549084873,akima,,,,
8.565656565656566,461.4141414141414,0.30167463467619005,akima,,,,
8.666666666666668,461.4141414141414,0.3022307363016921,akima,,,,
8.767676767676768,461.4141414141414,0.30284878516557273,akima,,,,
8.868686868686869,461.4141414141414,0.30352684606604946,akima,,,,
8.969696969696969,461.4141414141414,0.30426298380133954,akima,,,,
