Time,Temperature,HV,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,6.569957769643337e-05,rbf_compact,gaussian,0.01,,
2.101010101010101,460.0,0.00014590712166898608,rbf_compact,gaussian,0.01,,
2.202020202020202,460.0,0.00031748861341822365,rbf_compact,gaussian,0.01,,
2.303030303030303,460.0,0.0006768891769977322,rbf_compact,gaussian,0.01,,
2.404040404040404,460.0,0.0014139847909283303,rbf_compact,gaussian,0.01,,
2.505050505050505,460.0,0.0028940741796349844,rbf_compact,gaussian,0.01,,
2.606060606060606,460.0,0.005803798578017023,rbf_compact,gaussian,0.01,,
2.707070707070707,460.0,0.011403883139034286,rbf_compact,gaussian,0.01,,
2.808080808080808,460.0,0.021954873487729704,rbf_compact,gaussian,0.01,,
2.909090909090909,460.0,0.04141397098834977,rbf_compact,gaussian,0.01,,
3.0101010101010104,460.0,0.07654213436229985,rbf_compact,gaussian,0.01,,
3.111111111111111,460.0,0.1386091887642017,rbf_compact,gaussian,0.01,,
3.212121212121212,460.0,0.24593550979229337,rbf_compact,gaussian,0.01,,
3.313131313131313,460.0,0.42755129687179333,rbf_compact,gaussian,0.01,,
3.4141414141414144,460.0,0.7282709669338453,rbf_compact,gaussian,0.01,,
3.515151515151515,460.0,1.2154456956968709,rbf_compact,gaussian,0.01,,
3.616161616161616,460.0,1.98754027973106,rbf_compact,gaussian,0.01,,
3.717171717171717,460.0,3.184448028752051,rbf_compact,gaussian,0.01,,
3.8181818181818183,460.0,4.999082310277116,rbf_compact,gaussian,0.01,,
3.919191919191919,460.0,7.689256999801927,rbf_compact,gaussian,0.01,,
4.020202020202021,460.0,11.588214893797318,rbf_compact,gaussian,0.01,,
4.121212121212121,460.0,17.111454976252276,rbf_compact,gaussian,0.01,,
4.222222222222222,460.0,24.756874400507943,rbf_compact,gaussian,0.01,,
4.3232323232323235,460.0,35.09486079806851,rbf_compact,gaussian,0.01,,
4.424242424242424,460.0,48.745060222038575,rbf_compact,gaussian,0.01,,
4.525252525252525,460.0,66.33731409780822,rbf_compact,gaussian,0.01,,
4.626262626262626,460.0,88.45584845078118,rbf_compact,gaussian,0.01,,
4.727272727272727,460.0,115.56822219928581,rbf_compact,gaussian,0.01,,
4.828282828282829,460.0,147.9436199506281,rbf_compact,gaussian,0.01,,
4.929292929292929,460.0,185.56841038145782,rbf_compact,gaussian,0.01,,
5.03030303030303,460.0,228.06988617447226,rbf_compact,gaussian,0.01,,
5.1313131313131315,460.0,274.6610396336859,rbf_compact,gaussian,0.01,,
5.232323232323232,460.0,324.11941458415225,rbf_compact,gaussian,0.01,,
5.333333333333334,460.0,374.81101072209844,rbf_compact,gaussian,0.01,,
5.434343434343434,460.0,424.7657673211369,rbf_compact,gaussian,0.01,,
5.5353535353535355,460.0,471.8046659612351,rbf_compact,gaussian,0.01,,
5.636363636363637,460.0,513.7108106892975,rbf_compact,gaussian,0.01,,
5.737373737373737,460.0,548.4292028630098,rbf_compact,gaussian,0.01,,
5.838383838383838,460.0,574.2737288810588,rbf_compact,gaussian,0.01,,
5.9393939393939394,460.0,590.116398014387,rbf_compact,gaussian,0.01,,
6.040404040404041,460.0,595.5339597715409,rbf_compact,gaussian,0.01,,
6.141414141414141,460.0,590.8909136688688,rbf_compact,gaussian,0.01,,
6.242424242424242,460.0,577.3451053241045,rbf_compact,gaussian,0.01,,
6.343434343434343,460.0,556.7714698114015,rbf_compact,gaussian,0.01,,
6.444444444444445,460.0,531.6095465470845,rbf_compact,gaussian,0.01,,
6.545454545454545,460.0,504.6496035091101,rbf_compact,gaussian,0.01,,
6.646464646464646,460.0,478.7792844138159,rbf_compact,gaussian,0.01,,
6.747474747474747,460.0,456.71682461885837,rbf_compact,gaussian,0.01,,
6.848484848484849,460.0,440.75782653732756,rbf_compact,gaussian,0.01,,
6.94949494949495,460.0,432.5605951754453,rbf_compact,gaussian,0.01,,
7.05050505050505,460.0,432.9906843464739,rbf_compact,gaussian,0.01,,
7.151515151515151,460.0,442.03928846214035,rbf_compact,gaussian,0.01,,
7.252525252525253,460.0,458.82308490172966,rbf_compact,gaussian,0.01,,
7.353535353535354,460.0,481.66562596206035,rbf_compact,gaussian,0.01,,
7.454545454545454,460.0,508.25285037628,rbf_compact,gaussian,0.01,,
7.555555555555555,460.0,535.8481904014118,rbf_compact,gaussian,0.01,,
7.656565656565657,460.0,561.546643498733,rbf_compact,gaussian,0.01,,
7.757575757575758,460.0,582.5427287126563,rbf_compact,gaussian,0.01,,
7.858585858585858,460.0,596.385172606119,rbf_compact,gaussian,0.01,,
7.959595959595959,460.0,601.1920616743832,rbf_compact,gaussian,0.01,,
8.06060606060606,460.0,595.8043209353419,rbf_compact,gaussian,0.01,,
8.161616161616163,460.0,579.8624906878701,rbf_compact,gaussian,0.01,,
8.262626262626263,460.0,553.801062127367,rbf_compact,gaussian,0.01,,
8.363636363636363,460.0,518.7647950778373,rbf_compact,gaussian,0.01,,
8.464646464646464,460.0,476.46091297020433,rbf_compact,gaussian,0.01,,
8.565656565656566,460.0,428.9683437908791,rbf_compact,gaussian,0.01,,
8.666666666666668,460.0,378.52912611793056,rbf_compact,gaussian,0.01,,
8.767676767676768,460.0,327.34722704388685,rbf_compact,gaussian,0.01,,
8.868686868686869,460.0,277.4165439914012,rbf_compact,gaussian,0.01,,
8.969696969696969,460.0,230.39364917100744,rbf_compact,gaussian,0.01,,
9.070707070707071,460.0,187.5231717374246,rbf_compact,gaussian,0.01,,
9.171717171717171,460.0,149.61601120899454,rbf_compact,gaussian,0.01,,
