Time,Temperature,A32,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,6.197973264090436e-07,rbf_compact,gaussian,0.01,,
2.101010101010101,460.0,1.376460048854099e-06,rbf_compact,gaussian,0.01,,
2.202020202020202,460.0,2.995127224900827e-06,rbf_compact,gaussian,0.01,,
2.303030303030303,460.0,6.385643822009564e-06,rbf_compact,gaussian,0.01,,
2.404040404040404,460.0,1.3339263730629807e-05,rbf_compact,gaussian,0.01,,
2.505050505050505,460.0,2.7302145687851235e-05,rbf_compact,gaussian,0.01,,
2.606060606060606,460.0,5.475193261583014e-05,rbf_compact,gaussian,0.01,,
2.707070707070707,460.0,0.00010758206606779776,rbf_compact,gaussian,0.01,,
2.808080808080808,460.0,0.0002071181040914756,rbf_compact,gaussian,0.01,,
2.909090909090909,460.0,0.0003906915330592778,rbf_compact,gaussian,0.01,,
3.0101010101010104,460.0,0.0007220839548865939,rbf_compact,gaussian,0.01,,
3.111111111111111,460.0,0.0013076127645010242,rbf_compact,gaussian,0.01,,
3.212121212121212,460.0,0.0023201089200666175,rbf_compact,gaussian,0.01,,
3.313131313131313,460.0,0.004033437848138757,rbf_compact,gaussian,0.01,,
3.4141414141414144,460.0,0.006870370346283948,rbf_compact,gaussian,0.01,,
3.515151515151515,460.0,0.011466284860508954,rbf_compact,gaussian,0.01,,
3.616161616161616,460.0,0.018750080168123958,rbf_compact,gaussian,0.01,,
3.717171717171717,460.0,0.030041484546542086,rbf_compact,gaussian,0.01,,
3.8181818181818183,460.0,0.04716040914514953,rbf_compact,gaussian,0.01,,
3.919191919191919,460.0,0.07253902788669238,rbf_compact,gaussian,0.01,,
4.020202020202021,460.0,0.10932110462429631,rbf_compact,gaussian,0.01,,
4.121212121212121,460.0,0.1614264085481546,rbf_compact,gaussian,0.01,,
4.222222222222222,460.0,0.2335520698544217,rbf_compact,gaussian,0.01,,
4.3232323232323235,460.0,0.33107914355725937,rbf_compact,gaussian,0.01,,
4.424242424242424,460.0,0.4598535006905301,rbf_compact,gaussian,0.01,,
4.525252525252525,460.0,0.625817420377733,rbf_compact,gaussian,0.01,,
4.626262626262626,460.0,0.8344832682804849,rbf_compact,gaussian,0.01,,
4.727272727272727,460.0,1.090263529838032,rbf_compact,gaussian,0.01,,
4.828282828282829,460.0,1.3957005385964394,rbf_compact,gaussian,0.01,,
4.929292929292929,460.0,1.7506707463663174,rbf_compact,gaussian,0.01,,
5.03030303030303,460.0,2.151666684111909,rbf_compact,gaussian,0.01,,
5.1313131313131315,460.0,2.5912781033278627,rbf_compact,gaussian,0.01,,
5.232323232323232,460.0,3.0579956043236685,rbf_compact,gaussian,0.01,,
5.333333333333334,460.0,3.536440626792245,rbf_compact,gaussian,0.01,,
5.434343434343434,460.0,4.008083714337543,rbf_compact,gaussian,0.01,,
5.5353535353535355,460.0,4.452451709977809,rbf_compact,gaussian,0.01,,
5.636363636363637,460.0,4.848751918975509,rbf_compact,gaussian,0.01,,
5.737373737373737,460.0,5.177768893593595,rbf_compact,gaussian,0.01,,
5.838383838383838,460.0,5.423830549844468,rbf_compact,gaussian,0.01,,
5.9393939393939394,460.0,5.5766068522656465,rbf_compact,gaussian,0.01,,
6.040404040404041,460.0,5.632504403993456,rbf_compact,gaussian,0.01,,
6.141414141414141,460.0,5.595456106926033,rbf_compact,gaussian,0.01,,
6.242424242424242,460.0,5.476972113135973,rbf_compact,gaussian,0.01,,
6.343434343434343,460.0,5.29540630429214,rbf_compact,gaussian,0.01,,
6.444444444444445,460.0,5.07448770558921,rbf_compact,gaussian,0.01,,
6.545454545454545,460.0,4.84125420697795,rbf_compact,gaussian,0.01,,
6.646464646464646,460.0,4.6235947158440105,rbf_compact,gaussian,0.01,,
6.747474747474747,460.0,4.447647771102201,rbf_compact,gaussian,0.01,,
6.848484848484849,460.0,4.335317157133157,rbf_compact,gaussian,0.01,,
6.94949494949495,460.0,4.302150037540208,rbf_compact,gaussian,0.01,,
7.05050505050505,460.0,4.355785290468891,rbf_compact,gaussian,0.01,,
7.151515151515151,460.0,4.49512479382893,rbf_compact,gaussian,0.01,,
7.252525252525253,460.0,4.71031376659265,rbf_compact,gaussian,0.01,,
7.353535353535354,460.0,4.983542511793853,rbf_compact,gaussian,0.01,,
7.454545454545454,460.0,5.290605275184522,rbf_compact,gaussian,0.01,,
7.555555555555555,460.0,5.603077297227475,rbf_compact,gaussian,0.01,,
7.656565656565657,460.0,5.890904809259336,rbf_compact,gaussian,0.01,,
7.757575757575758,460.0,6.125152548392432,rbf_compact,gaussian,0.01,,
7.858585858585858,460.0,6.280627718407377,rbf_compact,gaussian,0.01,,
7.959595959595959,460.0,6.338105191009451,rbf_compact,gaussian,0.01,,
8.06060606060606,460.0,6.285919407640307,rbf_compact,gaussian,0.01,,
8.161616161616163,460.0,6.120761610278688,rbf_compact,gaussian,0.01,,
8.262626262626263,460.0,5.847618135237514,rbf_compact,gaussian,0.01,,
8.363636363636363,460.0,5.478892646005015,rbf_compact,gaussian,0.01,,
8.464646464646464,460.0,5.032855600807004,rbf_compact,gaussian,0.01,,
8.565656565656566,460.0,4.531641770815758,rbf_compact,gaussian,0.01,,
8.666666666666668,460.0,3.999059141830953,rbf_compact,gaussian,0.01,,
8.767676767676768,460.0,3.458474607316397,rbf_compact,gaussian,0.01,,
8.868686868686869,460.0,2.9310057247161616,rbf_compact,gaussian,0.01,,
8.969696969696969,460.0,2.434182550471884,rbf_compact,gaussian,0.01,,
9.070707070707071,460.0,1.981162806524182,rbf_compact,gaussian,0.01,,
