Time,Temperature,v,technique,kernel,smooth,variogram_model,nugget
2.0,460.0,3.475436611337892e-08,rbf_compact,gaussian,0.01,,
2.101010101010101,460.0,7.718328949231752e-08,rbf_compact,gaussian,0.01,,
2.202020202020202,460.0,1.679480431007447e-07,rbf_compact,gaussian,0.01,,
2.303030303030303,460.0,3.580670545646278e-07,rbf_compact,gaussian,0.01,,
2.404040404040404,460.0,7.479826630951398e-07,rbf_compact,gaussian,0.01,,
2.505050505050505,460.0,1.5309339432847708e-06,rbf_compact,gaussian,0.01,,
2.606060606060606,460.0,3.0701466822788545e-06,rbf_compact,gaussian,0.01,,
2.707070707070707,460.0,6.032530850404841e-06,rbf_compact,gaussian,0.01,,
2.808080808080808,460.0,1.1613890632094144e-05,rbf_compact,gaussian,0.01,,
2.909090909090909,460.0,2.1907542740713475e-05,rbf_compact,gaussian,0.01,,
3.0101010101010104,460.0,4.048996118701864e-05,rbf_compact,gaussian,0.01,,
3.111111111111111,460.0,7.332276150269872e-05,rbf_compact,gaussian,0.01,,
3.212121212121212,460.0,0.0001300972240002173,rbf_compact,gaussian,0.01,,
3.313131313131313,460.0,0.00022617000958839473,rbf_compact,gaussian,0.01,,
3.4141414141414144,460.0,0.0003852474586012075,rbf_compact,gaussian,0.01,,
3.515151515151515,460.0,0.0006429576108303563,rbf_compact,gaussian,0.01,,
3.616161616161616,460.0,0.0010513872698965216,rbf_compact,gaussian,0.01,,
3.717171717171717,460.0,0.0016845384632781211,rbf_compact,gaussian,0.01,,
3.8181818181818183,460.0,0.002644460230127188,rbf_compact,gaussian,0.01,,
3.919191919191919,460.0,0.004067533221450159,rbf_compact,gaussian,0.01,,
4.020202020202021,460.0,0.006130039055914976,rbf_compact,gaussian,0.01,,
4.121212121212121,460.0,0.009051771747636118,rbf_compact,gaussian,0.01,,
4.222222222222222,460.0,0.013096112572768189,rbf_compact,gaussian,0.01,,
4.3232323232323235,460.0,0.018564788548072038,rbf_compact,gaussian,0.01,,
4.424242424242424,460.0,0.025785582066012867,rbf_compact,gaussian,0.01,,
4.525252525252525,460.0,0.035091665403948494,rbf_compact,gaussian,0.01,,
4.626262626262626,460.0,0.046792074667431315,rbf_compact,gaussian,0.01,,
4.727272727272727,460.0,0.061134119448356596,rbf_compact,gaussian,0.01,,
4.828282828282829,460.0,0.07826015262965418,rbf_compact,gaussian,0.01,,
4.929292929292929,460.0,0.09816288871607641,rbf_compact,gaussian,0.01,,
5.03030303030303,460.0,0.12064504261154137,rbf_compact,gaussian,0.01,,
5.1313131313131315,460.0,0.14529008518491787,rbf_compact,gaussian,0.01,,
5.232323232323232,460.0,0.17145100976455527,rbf_compact,gaussian,0.01,,
5.333333333333334,460.0,0.19826291097722976,rbf_compact,gaussian,0.01,,
5.434343434343434,460.0,0.22468282359198952,rbf_compact,gaussian,0.01,,
5.5353535353535355,460.0,0.24955683816796007,rbf_compact,gaussian,0.01,,
5.636363636363637,460.0,0.27171044932775107,rbf_compact,gaussian,0.01,,
5.737373737373737,460.0,0.2900540547757097,rbf_compact,gaussian,0.01,,
5.838383838383838,460.0,0.30369225081388274,rbf_compact,gaussian,0.01,,
5.9393939393939394,460.0,0.3120237380989195,rbf_compact,gaussian,0.01,,
6.040404040404041,460.0,0.31481871153913277,rbf_compact,gaussian,0.01,,
6.141414141414141,460.0,0.31226267448331263,rbf_compact,gaussian,0.01,,
6.242424242424242,460.0,0.30495942623249933,rbf_compact,gaussian,0.01,,
6.343434343434343,460.0,0.29389093215226814,rbf_compact,gaussian,0.01,,
6.444444444444445,460.0,0.2803371055916474,rbf_compact,gaussian,0.01,,
6.545454545454545,460.0,0.26576338917563985,rbf_compact,gaussian,0.01,,
6.646464646464646,460.0,0.25168773648947745,rbf_compact,gaussian,0.01,,
6.747474747474747,460.0,0.23954073777290474,rbf_compact,gaussian,0.01,,
6.848484848484849,460.0,0.23053307998206096,rbf_compact,gaussian,0.01,,
6.94949494949495,460.0,0.22554342321961562,rbf_compact,gaussian,0.01,,
7.05050505050505,460.0,0.2250374270638209,rbf_compact,gaussian,0.01,,
7.151515151515151,460.0,0.22902545122837226,rbf_compact,gaussian,0.01,,
7.252525252525253,460.0,0.23706274102823244,rbf_compact,gaussian,0.01,,
7.353535353535354,460.0,0.24829198118676032,rbf_compact,gaussian,0.01,,
7.454545454545454,460.0,0.26152420166885815,rbf_compact,gaussian,0.01,,
7.555555555555555,460.0,0.27535038069545825,rbf_compact,gaussian,0.01,,
7.656565656565657,460.0,0.2882729885063089,rbf_compact,gaussian,0.01,,
7.757575757575758,460.0,0.2988444834164916,rbf_compact,gaussian,0.01,,
7.858585858585858,460.0,0.3057987637310644,rbf_compact,gaussian,0.01,,
7.959595959595959,460.0,0.3081620886768137,rbf_compact,gaussian,0.01,,
8.06060606060606,460.0,0.30533213618862876,rbf_compact,gaussian,0.01,,
8.161616161616163,460.0,0.2971175378686355,rbf_compact,gaussian,0.01,,
8.262626262626263,460.0,0.2837350048203646,rbf_compact,gaussian,0.01,,
8.363636363636363,460.0,0.26576636718446056,rbf_compact,gaussian,0.01,,
8.464646464646464,460.0,0.2440826969948917,rbf_compact,gaussian,0.01,,
8.565656565656566,460.0,0.21974639985804933,rbf_compact,gaussian,0.01,,
8.666666666666668,460.0,0.19390417291810835,rbf_compact,gaussian,0.01,,
8.767676767676768,460.0,0.167683781108509,rbf_compact,gaussian,0.01,,
8.868686868686869,460.0,0.14210581502851194,rbf_compact,gaussian,0.01,,
8.969696969696969,460.0,0.11801840507041728,rbf_compact,gaussian,0.01,,
